group,RUNX1,ATF1,EPAS1,FOXK1,DUX4,MAFF,TP63,ARNT,TFAP2A,HEY1,ETS2,FOXO3,HOXA6,ARID3A,PGR,KMT2A,SPI1,E2F6,FOXD2,BCL11A,CLOCK,TFDP1,FOXP3,ESRRA,ZNF263,FOS,FOXH1,CEBPD,AR,GFI1B,CEBPA,NFAT5,PPARG,E2F4,ZBTB33,RELA,ELF1,EHF,ZFX,BACH1,SPDEF,MAX,JUN,SP2,E2F2,GATA3,USF2,PRDM14,HINFP,BCL6,JUNB,HSF2,FOSL2,IRF3,ELK1,TAL1,TCF12,VEZF1,MAFK,HIF1A,ZBTB7B,NR5A2,HOXA1,PAX6,TCF3,MEF2C,E2F8,FOSL1,GTF2B,YY1,RARG,GLIS1,POU2F2,BACH2,SETDB1,CEBPB,ZNF143,MECOM
healthy,0.0595385636858468,-0.308000177973936,-0.0371607436216902,0.126672023878316,0.189058673754147,-0.0374319899254982,-0.431281623054653,-0.0438062780649852,0.217946405109694,0.208995277084032,-0.19258487570365,-0.0078661428104307,-0.0813738911423874,-0.301761512986353,-0.0002712463038079,0.408496933534785,0.326309303480973,0.0169528939879974,-0.227168779439165,0.0345839037355146,0.169935809335686,0.259447089592312,-0.0443487706726011,-0.178886937361348,0.18268438561466,0.0722871399648208,-0.2045197130712,0.0374319899254982,0.336209793569964,-0.168308331512838,0.0174953865956133,-0.315730697632463,-0.252123439389497,0.0161391550765735,-0.24574915125001,-0.115144055966478,0.0253615294060441,-0.337701648240908,0.205469075134528,0.110668491953647,0.0758133419143242,-0.182413139310852,0.330784867493805,0.415413714281888,0.0279383692922197,0.150677321765321,-0.1533897848034,-0.0202078496336929,-0.0261752683174679,0.341092227038507,-0.0124773299751661,0.0764914576738441,-0.0136979383423019,-0.245342281794298,0.152440422740072,0.0650991129139099,-0.0794751670157317,0.166545230538086,0.0615729109644065,-0.132096949954476,-0.31152637992344,-0.259311466440408,0.136708137119211,-0.057775462711095,-0.0336345416721868,-0.109719129890319,-0.184311863437507,0.340007241823275,-0.406598209408129,-0.114601563358862,0.200179772210273,0.419889278294719,0.0047468103166392,0.185125602348931,-0.121653967257869,0.0359401352545544,-0.0916812506870898,-0.241816079844794
healthy,0.556425038481428,-0.476048078671971,0.357587272568756,-0.552416212555769,-0.453799094784565,-0.450391592747755,-0.199038207208955,0.555823714592579,-0.302866798683515,-0.550010917000374,0.0010022064814146,0.01844059925803,-0.401684357751002,-0.497094414781679,-0.169573336655363,0.267789571834001,-0.438164673674496,-0.469433515894634,-0.49308558885602,-0.127079781843381,-0.211465567578496,0.200040413690369,0.564442690332745,-0.657046569215461,-0.410704216083734,0.169974219247929,-0.508519568669806,-0.141711996472035,-0.379635815159879,0.441772617007589,-0.109440947770483,-0.479054698116215,0.291441644795388,-0.331329462755692,-0.64061038292026,0.443175706081569,0.0763681338837982,-0.138705377027791,-0.551614447370637,-0.503708977559016,-0.412107305157714,-0.324113576089506,-0.45961189237677,-0.200240854986652,0.0563240042555048,-0.206654976467706,-0.0920025549938672,-0.114451980177556,-0.0178392753691812,0.298056207572724,0.226298223503434,-0.447384973303511,0.144518174619996,-0.276408547574167,0.490279410708059,0.156344211100689,0.488675880337796,-0.291241203499105,-0.318300778497301,-0.0082180931476003,-0.127881547028513,-0.116656834436668,-0.495891767003981,0.442774823489003,-0.646824063105031,0.456404831636243,-0.2349171992436,0.0160353037026348,-0.0076167692587515,-0.431349669600876,-0.501103240707338,-0.162958773878026,0.466226455154107,-0.556625479777711,-0.139106259620357,0.0765685751800812,-0.215875276096721,0.425536872008671
healthy,-0.089675777715939,0.0339061893362423,-0.0860916139383236,-0.0396408513804271,-0.0545509726953074,0.0306087586608361,0.162936085330399,0.0777763539742557,0.0356265879494978,-0.0852314146316959,0.117918988283549,0.1288148461675,0.115338390363666,-0.017849135612525,-0.147595864362205,-0.0139782387327003,0.266876834881248,0.138277038540405,0.0234404311056052,0.0374903531138578,-0.0241572638611283,0.164799850494759,-0.0562713713085629,0.0650167309259446,0.184727801098301,-0.197917523799926,-0.095697172862333,0.0612892005972245,-0.0228669649011867,-0.129531678923023,-0.0952670732090192,-0.075769222258791,-0.0812171512007665,0.141287736113602,0.139710704051451,-0.0010752491332846,0.0053762456664232,0.207236349621726,-0.0512535420199012,-0.0820773505073943,0.104729265581924,0.221716371283293,-0.108456795910644,-0.0248740966166514,-0.10802669625733,0.0518270082243197,-0.150033095730984,-0.0363434207050209,0.151753494344239,-0.0714682257256525,-0.151610127793134,-0.0845145818761728,-0.189458897284754,0.0789232863830926,-0.0562713713085629,0.140427536806974,-0.0488163106511227,-0.0221501321456636,-0.0050895125642139,0.0275980610876391,0.0112542742617126,0.141431102664706,0.058851969228446,0.0390673851760086,0.0460923461801349,0.0154119042437465,-0.0030823808487493,-0.179853338360744,0.136556639927149,0.1474524978111,-0.0032257473998539,-0.0496765099577504,-0.0561280047574583,0.0518270082243197,-0.0455188799757165,-0.044945413771298,0.0288883600475807,0.0486729441000181
healthy,-0.382686590952036,-0.02076057455436,-0.34946967166506,0.310716599163588,0.233902473312456,0.329401116262512,-0.39099082077378,0.4152114910872,0.257431124474064,0.403447165506396,0.402063127202772,-0.272655545813928,0.3806105334966,0.31832880983352,0.217294013668968,-0.247742856348696,-0.319020828985332,-0.27334756496574,0.31486871407446,-0.47057302323216,0.348777652513248,0.30448842679728,-0.399987069747336,-0.359157939790428,0.147400079335956,-0.408983318720892,0.199993534873668,-0.420055625149884,0.1903052667483,-0.3979110122919,-0.42213168260532,0.341165441843316,-0.402755146354584,-0.357081882334992,-0.244282760589636,-0.298952273582784,-0.413827452783576,0.412443414479952,0.300336311886408,0.338397365236068,-0.350161690816872,0.407599280417268,0.33216919286976,-0.41867158684626,-0.421439663453508,0.321096886440768,-0.281651794787484,-0.313484675770836,0.41867158684626,-0.40137110805096,-0.402063127202772,-0.369538227067608,-0.431819950730688,0.422823701757132,0.388914763318344,-0.413135433631764,-0.301720350190032,-0.248434875500508,0.33562928862882,-0.331477173717948,0.379918514344788,0.23874660737514,0.361926016397676,-0.350853709968684,-0.130791619692468,0.31486871407446,0.402063127202772,-0.41175139532814,0.398603031443712,-0.26296727768856,-0.3979110122919,-0.340473422691504,0.1903052667483,-0.402063127202772,0.402063127202772,-0.413135433631764,0.443584276311492,0.316944771529896
healthy,-0.0182133164033108,-0.139517540215653,-0.108926241790674,0.106804302015531,0.0143230934822153,-0.23270606200735,0.184608760437442,0.103267735723626,-0.267718068297209,0.11988959729558,0.215023230547825,-0.464351154127128,0.122365193699913,0.10574333212796,-0.106273817071746,0.136157802238343,0.0698471842651239,0.017682831459525,0.401930759075004,-0.111225009880413,0.214139088974848,0.127493214823176,-0.186200215268799,-0.21555371549161,0.15525526021463,-0.320236077731999,-0.242077962680898,-0.357546852111596,-0.102914079094436,-0.0857617325786965,-0.262236390544756,-0.100084826060912,-0.237480426501421,0.0578228588726469,-0.0638350215688854,0.147651642687034,-0.139694368530248,0.099554341117126,-0.129438326283723,-0.116706687632865,-0.193450176167204,0.358961478628358,-0.226340242681921,0.128554184710747,0.143407763136748,-0.278150938858329,0.418375792332363,0.442070786488126,0.23305971863654,0.23977919459116,-0.131913922688057,0.00707313258381,-0.274083887622638,0.244553559085231,0.225102444479754,0.308919065597903,0.103267735723626,-0.362144388291073,-0.2010537936948,-0.101499452577674,-0.0118474970778818,-0.189029468302323,-0.0038902229210955,-0.0970787447127925,0.231291435490588,-0.0203352561784538,0.411125831433957,-0.11617620268908,0.250035236837684,-0.086822702466268,0.0728532656132432,-0.155078431900035,-0.079749569882458,-0.079042256624077,0.302730074587069,-0.173468576617941,0.106627473700936,-0.0074267892130005
healthy,-0.198534416097651,-0.0757711177503958,-0.0090227670096752,0.333909463127574,-0.117966808821665,0.0544049371364064,0.048501565412604,-0.199943175259013,-0.208664065305539,0.0878797381611496,0.0064400418805117,0.096198125590144,0.112667191024161,0.0426988193431845,0.146007824509727,0.0546397303299667,-0.110520510397324,-0.178979497262555,-0.244553882035474,-0.0829155392115885,0.0974391753275343,0.131249395200221,-0.1905514475166,0.135844633417044,0.142184049643173,-0.125312481591624,-0.21889434016781,-0.27262843960833,-0.0703708742985084,-0.118369311439197,-0.0156305183141587,-0.0608785209017124,-0.153420581049274,-0.0859007669582841,0.0206618010333085,-0.215540151688377,0.0662452224688056,0.0554111936802363,0.123199342849581,-0.0047629476407951,0.183339942285818,-0.087510777428412,0.0225066046969967,-0.191054575788515,-0.2384828008877,0.146812829744791,-0.122830382116844,-0.213091594098391,0.0165361492036056,-0.11018509154938,-0.164355235492226,0.0295504005038064,0.107266947572273,0.132658154361583,-0.115048664844559,0.0581951701181659,-0.152850369007771,-0.214835772107696,0.106797361185153,-0.246633478892723,0.0672850208974298,0.0985125156409529,0.0898587093640152,-0.170258607216029,0.125211855937241,0.0780184240316161,0.202928403005708,-0.182467853281166,-0.117564306204133,0.17948262553447,0.0622537381782801,-0.142485926606322,0.0140875916136194,0.108507997309664,-0.142754261684677,-0.0906301727142849,0.152548492044622,-0.181797015585279
healthy,-0.0985270667120356,-0.0719890479845905,-0.0394706306706789,-0.0027659343462407,-0.189802900137981,0.0104656975263164,-0.345442773350771,-0.0518799577375969,-0.159078602400009,-0.0532255474195519,0.113104288266548,0.0268370386567684,0.121252581340608,-0.161994046710911,-0.0847721499631626,-0.154443793495497,-0.064214529822184,0.012409327066918,-0.0635417349812066,0.0325184173139116,0.111085903743615,0.005307603745489,-0.0969572120830881,-0.0919486282669224,0.0692231136383497,-0.154219528548505,-0.0376017561124081,0.0728861077725605,-0.0525527525785744,-0.0065784384451131,-0.13762392247106,-0.0296029730030092,-0.131867788831586,-0.139567552011662,-0.0213799249466177,0.0603272707409808,-0.003962014063534,-0.0883603891150425,0.153471978725197,-0.0654853645218082,0.0931447079842157,-0.0608505556172966,-0.0729608627548913,-0.13665210770076,-0.148986679785347,-0.0520294677022585,-0.143380056110534,0.054047852225191,0.0654853645218082,0.108693744309029,-0.0731851277018838,0.142931526216549,0.0477684337094012,0.178365387841363,-0.132615338654895,-0.1205050315173,-0.0816324407052677,0.131494013919932,0.135979312859782,0.141810201481587,0.124317535616172,-0.053150792437221,0.101293001058276,0.0276593434624076,0.0844731300338393,0.166255080703769,0.125962145227451,0.0661581593627857,0.0977047619063964,-0.0755025321541396,0.104881240210156,-0.0774461616947412,0.0990503515883514,0.144875155757151,-0.135007498089481,-0.13313862353121,0.122747680987225,0.0578603563240634
healthy,0.0256487656382889,0.0155864268325453,-0.0995185704520752,0.0460793927404912,-0.0607649682948196,-0.0738018160380718,0.123076681237144,0.0198187281207719,-0.0815015448877371,0.166691480857985,0.050345688416575,-0.12965459528752,0.058504341502313,-0.0895922091977606,0.208759535831322,0.0099603556421718,0.0612578869187496,0.0523853516880095,0.0405043131319035,0.0133088028461101,0.142198524406842,0.0068328719593055,-0.0295071286600858,0.116396784023196,0.0131218337128953,-0.0790539489620157,0.172640498733002,0.12188687766214,0.112096493959255,-0.028691263351512,-0.201416748054157,0.0032974556221524,-0.072764987208426,0.000220963521072,-0.0328385786700955,-0.0140396821850408,-0.0468102720794219,0.0944534066613462,0.108068158998172,-0.0938755020677731,-0.0680397672962694,0.0145326008089708,0.0501587192833602,-0.0788499826348722,-0.131065362383596,0.108782041143174,-0.157394015779029,-0.121614922559282,-0.0312408424408052,-0.0068328719593055,0.0229632089975668,0.185813324027683,-0.0403513383865459,-0.0327365955065238,-0.130844398862523,0.0693315540348445,-0.0213314783804192,-0.0127139010586084,0.0936715357406296,0.0887933410831154,0.0441417126326284,0.0494448371383581,0.03487824194153,-0.0938924992617017,0.0337224327543838,0.0547989532258737,0.0718811331241377,0.136504464440754,0.0379887284304677,0.0952012831942055,0.128481788906445,0.262249705124691,0.135178683314322,0.112708392940685,-0.0228612258339951,-0.0307819182047324,0.0353031717897455,-0.0174561181646936
mild,0.0727442022641945,-0.146227790477908,-0.162096150471426,-0.0778630280685553,0.241324198754478,0.126548749052254,-0.273970932217846,-0.0151289740439998,0.182173322792975,-0.106244073361623,0.139630192774509,0.304740762886282,0.0207596824287967,0.106585328415247,0.239617923486358,-0.167954362225306,-0.002275033690827,-0.130814437222555,0.0213284408515035,-0.157773586458855,-0.0700710376774727,0.182116446950704,0.0096688931860149,0.182002695266163,0.231257174672568,-0.188315913758208,-0.146910300585156,0.209132472029275,-0.0232622194887064,-0.0800811859171117,-0.0311110857220597,-0.0232622194887064,-0.0383343176904356,0.010180775766451,0.300645702242793,0.310883353851515,0.283469197877049,0.0288929278735034,0.203388011959937,0.0568758422706759,-0.172788808818313,0.0637578191854277,-0.351492705232777,0.153052891550389,-0.0300873205611876,0.0416899923844054,-0.309916464532913,-0.18177519189708,0.0529514091539993,-0.313670270122778,-0.124387467045968,-0.0400974688008265,0.191728464294449,-0.129790672061682,0.141052088831276,-0.159138606673351,0.170513775127486,0.418151192374009,0.285630479883334,-0.204070522067185,0.0263335149713229,0.149355961802795,0.162892412263216,0.154133532553532,-0.0011943926876841,-0.305082017939906,0.0515863889395031,-0.0234897228577892,0.0555108220561797,0.104651549778044,-0.157204828036148,0.343416335630341,-0.219540751164809,0.0708104236269915,0.2061749282312,-0.280568529921244,0.226707107290914,0.0478325833496384
mild,-0.0642181555882374,-0.0007836791868395,-0.0595160804672003,0.193481683684154,-0.147854139917054,0.160001167313066,-0.114809000871988,-0.0103184426267202,0.0486316473166516,-0.110106925750951,-0.0068571928848456,-0.100702775508877,-0.0079674050662016,-0.0328056815157538,-0.0531160337746777,0.0732304662368917,-0.152447370706585,-0.124321995445567,-0.0772141687699925,0.0890346631714884,0.0026340328224327,-0.0018938913681954,-0.101029308503393,-0.0938455826240309,-0.123712467189137,-0.148986120964711,-0.128327466844969,0.0944551108804617,0.0919081535232333,-0.170820293864711,-0.0696603721635117,0.16524746409163,-0.0525500432508492,0.0478697369961132,0.0885557481128643,-0.0147157536195418,0.0094476879746762,-0.10732051086441,-0.1011599217012,0.0252954226418752,-0.046715987082155,-0.0349390304132613,0.0623024953537408,-0.12059951930808,0.120555981575477,0.0175892439712867,-0.0504602320859438,-0.0350043370121646,0.0999190963220371,0.0080109427988038,-0.0261226395613169,0.0234450690062819,-0.0375295255030919,0.0002176886630109,-0.134270367345169,-0.0202232767937195,-0.0782590743524452,-0.18407753344208,0.0368329217814568,-0.033959431429712,0.109540935227122,0.0535514111006996,-0.0765393339146585,0.0065741976229314,0.0744495227497531,0.0367893840488546,-0.0323049975908286,-0.0597773068628135,-0.0618888868940199,0.0110585840809575,-0.29020075665993,0.0485881095840494,-0.115266147064311,0.0235974510703896,-0.125497514225827,0.019896743799203,0.130090745015358,0.16028416257498
