group,TFAP2C,LHX2,EPAS1,ETS2,BCL11A,CLOCK,FOS,GFI1B,KLF3,TFAP4,ELF1,SP4,MXI1,CDX2,SPDEF,GATA6,STAT5B,SP1,BCL6,ATF3,HIF1A,PAX6,TCF3,CTCFL,EGR2,MYC,NRF1,BACH2,SPIB,SREBF1
healthy,0.122550679631191,-0.1606043136487,0.13873096496147,-0.15730832959994,0.0053934284434265,0.0698149348510208,-0.0895908391435846,0.0797028869973027,-0.112063457657862,-0.0179780948114217,0.137532425307376,0.183376567076501,0.0758076331214947,-0.172589710189648,-0.135135345999186,-0.228921073932102,0.0386529038445566,0.0740098236403525,0.184275471817072,-0.180679852854788,-0.0838977757866344,-0.0308623960929405,-0.429376831079454,0.0569306335695019,-0.151315631329466,-0.413795815576222,-0.262180549333233,-0.0290645866117983,-0.265176898468469,0.280158644144654
healthy,0.194156268619659,-0.0897275706153515,-0.0588045095558236,-0.415687050308408,-0.126733856801344,-0.0217982233698311,0.0349785444771709,0.048665801011716,-0.176413528667471,0.106456439713129,-0.199225622891713,0.0897275706153515,-0.205308848018177,0.028388383923501,-0.110511923130772,0.0096317731169021,0.138900307054273,-0.0506935427205375,-0.0116595148257236,-0.159684659569693,-0.173878851531444,-0.0633669284006719,-0.228627877669624,0.0268675776418849,-0.0420756404580462,-0.139407242481478,0.0932761186057891,-0.0491727364389214,-0.115581277402826,0.265634163855617
healthy,-0.219485956286558,0.0131010997163294,0.0405793802901891,0.1395182047713,0.1395182047713,0.12556638429417,0.241434551915213,-0.109317617762878,0.131606501695854,-0.168187494410281,-0.0686531653966093,0.036240704410106,0.0618473993102044,-0.461260796506091,0.4181292539335,-0.190986810799737,0.136030249652018,0.228673740503204,-0.0265424877369791,-0.162062304932516,0.151683511650749,-0.106680383404397,-0.0873690221342227,0.0985985361767908,-0.273847012901717,0.140283853456021,-0.205874424113748,-0.0624429038427648,0.12607681675065,0.324294754017193
healthy,0.184587596130296,0.049223358968079,0.140097252447609,-0.198786641986473,0.0993933209932363,0.0141990458561766,0.170388550274119,0.156189504417943,-0.0312379008835886,0.11548557296357,0.138204046333452,-0.0454369467397652,0.0312379008835886,0.0624758017671771,0.241383779555003,0.181747786959061,0.0700486262238047,-0.0596359925959418,0.184587596130296,0.137257443276374,0.198786641986473,0.139150649390531,-0.0851942751370597,0.0567961834247065,-0.138204046333452,0.294393550751395,0.0435437406256083,0.212985687842649,0.0766748476233537,0.170388550274119
healthy,0.477082792777986,-0.51563136535975,-0.524295952774918,0.0857617325786965,-0.492113199518582,0.447729292555174,-0.487162006709915,-0.424211126714006,-0.422442843568053,0.448082949184365,-0.445607352780031,-0.433229370758364,0.401930759075004,0.326778725372023,0.0358961478628358,0.557362847604229,0.417668479073982,-0.428808662893482,0.54392389569499,-0.500954615248345,-0.509442374348917,-0.491759542889392,-0.153486977068677,0.449674404015722,0.489991259743439,0.0574692022434564,0.52571057929168,-0.453741455251413,0.420674560422101,-0.432522057499983
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.158540804293311,-0.0860697680473211,-0.148773874408435,0.0364645932375658,-0.0424621962372339,0.144504747273255,-0.101167900598569,-0.0463981232057661,-0.0979191989737488,0.121909610972421,-0.102771426400564,0.0294257397171219,0.130676940357353,0.121951260993252,-0.0161810330928547,-0.0135362567700844,-0.130760240399015,-0.134071417055082,-0.0978150739216713,-0.134633692336301,0.0151606075824945,-0.0919424209844962,-0.0489387744764589,0.0720961860585109,-0.0470020485078161,-0.0227409113737418,0.0381722440916379,0.112101031066714,-0.0327577413836042,0.105374552702503
mild,0.0925560902021907,0.0595875620299064,0.073751818577999,-0.0427369809640722,0.0097684527917879,-0.0869392298469127,-0.0698444374612838,0.100126641115826,0.112581418425356,0.043713826243251,0.211487002942209,0.0725307619790255,-0.0820550034510187,-0.0669139016237474,0.0720423393394361,-0.0337011621316684,-0.0219790187815229,0.165086852181216,-0.0290611470555691,-0.0290611470555691,-0.0732633959384096,0.297449387509943,0.0075705509136356,-0.0749728751769724,-0.107941403349257,-0.0422485583244828,-0.02026953954296,-0.0398064451265359,0.0527496450756549,0.0637391544664163
mild,-0.0924666334986008,-0.210804074652266,-0.177621951790336,0.17279185215141,0.0959734181679574,0.12234046893661,-0.045158123336526,-0.0259038905293039,-0.0650078478800539,0.117278789178011,0.023588089332559,-0.0174677575983046,0.249544120386385,0.184470106757853,-0.244747103621699,-0.169086570236619,-0.0802921357785704,-0.0330828742392132,-0.151817309883749,-0.0136301441865558,0.0520062783040431,-0.216692826266846,-0.21401311345347,0.0132662325699245,0.0836665889509701,0.157772227246808,0.161113597544968,0.148376690962871,0.181558813824802,-0.178746769514469
