group,HSF1,RXRG,EPAS1,DUX4,MAFF,ZNF76,ARNT,FOXO3,HOXA6,ARID3A,RFX5,KMT2A,MEF2A,MYBL2,ELK3,REST,ESR2,E2F1,XBP1,NFYB,SMAD3,GMEB1,HNF1B,NFAT5,ZNF384,PPARG,ZNF250,GATA2,E2F4,MBD2,ZBTB33,ELF2,RELA,ELF1,ZFX,E2F7,BHLHE40,SP4,BACH1,TEAD4,CDX2,TCF7L2,MEIS1,E2F2,POU2F1,SP1,NR3C1,HNF4G,KLF4,IRF3,GMEB2,TCF12,IRF2,TBP,TP73,ZBTB7B,NR5A2,AHR,TCF3,MEF2C,ZKSCAN1,GTF2B,TCF4,CTCFL,USF1,HOXC6,THAP1,EGR1,POU2F2,TP53,MAF,HES1,CEBPB,CUX1,SREBF1
mild,-0.0953361982902507,-0.118220020650097,-0.0723740066757473,0.159050402326399,-0.183658348288699,0.0864804725140088,-0.106699740215517,0.195492105741907,-0.0682988054335828,0.0201017138195227,-0.023549961024431,0.0289574395957646,-0.249723629964557,0.0490983380426158,-0.0784868085389939,0.0985493377311881,-0.128643131519479,-0.0378131653720066,-0.0114810958072517,-0.0074058945650873,-0.0729225914583463,0.131386055432475,0.265867696423901,-0.0186910672356965,0.119395559469952,-0.0056034017079761,-0.0114810958072517,-0.0071707868011162,0.105445832141005,0.0744116072968295,-0.211479433691937,0.101057153880212,-0.140633627482002,0.0857751492220957,0.164066034624447,0.0925149051225984,0.0740981302782015,0.100273461333642,0.0399291352477458,-0.0648505582286745,-0.0088949104035704,-0.0744899765514865,0.10270290822801,0.0820917942532163,-0.13648005698518,0.145884367544021,-0.166965697046756,0.0063087249998891,0.203642508226236,0.0755087768620276,0.163047234313906,-0.0305248246889048,0.228250454188537,0.05160615419164,0.0534086470487512,-0.0747250843154575,-0.262341079964336,0.0270765774839964,0.102389431209382,-0.305130693007062,-0.0691608672348099,-0.0527033237568382,0.0098353414594545,0.179583147046535,0.163282342077877,-0.0127350038817639,0.0955713060542218,-0.013832173446962,-0.0907907815201443,0.0204151908381507,0.103956816302522,0.0360106725148954,-0.134285717854784,0.205836847356633,0.128251285246194
mild,0.0556957992924379,0.297044262893002,-0.259913730031377,0.148522131446501,-0.222783197169752,0.204217930738939,-0.222783197169752,-0.129956865015689,0.222783197169752,0.0556957992924379,-0.111391598584876,-0.297044262893002,-0.297044262893002,-0.129956865015689,-0.0928263321540632,0.204217930738939,-0.148522131446501,0.0,-0.204217930738939,0.241348463600564,-0.111391598584876,-0.0185652664308126,-0.148522131446501,-0.0556957992924379,-0.204217930738939,-0.167087397877314,-0.0371305328616253,-0.241348463600564,0.0928263321540632,0.111391598584876,-0.204217930738939,0.0185652664308126,-0.185652664308126,0.111391598584876,0.0556957992924379,0.204217930738939,-0.0185652664308126,0.297044262893002,-0.27847899646219,-0.185652664308126,-0.297044262893002,-0.204217930738939,-0.148522131446501,0.259913730031377,0.0742610657232506,0.0742610657232506,-0.185652664308126,0.204217930738939,0.204217930738939,0.0556957992924379,-0.0928263321540632,0.259913730031377,-0.241348463600564,-0.185652664308126,-0.222783197169752,0.129956865015689,-0.241348463600564,0.0371305328616253,0.0,-0.259913730031377,0.0,-0.129956865015689,-0.297044262893002,0.204217930738939,0.167087397877314,-0.111391598584876,0.148522131446501,0.297044262893002,-0.297044262893002,-0.297044262893002,-0.111391598584876,0.297044262893002,-0.0371305328616253,0.185652664308126,-0.222783197169752
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
moderate,-0.203814643447015,-0.0965437784749017,-0.203814643447015,0.139452124463747,0.0536354324860565,-0.225268816441437,-0.117997951469324,-0.117997951469324,-0.139452124463747,0.160906297458169,-0.0536354324860565,-0.182360470452592,0.0107270864972113,-0.24672298943586,0.0107270864972113,0.268177162430282,-0.0107270864972113,0.0107270864972113,0.0321812594916339,0.0107270864972113,0.268177162430282,0.117997951469324,0.117997951469324,-0.0965437784749017,-0.117997951469324,0.225268816441437,0.139452124463747,0.203814643447015,-0.160906297458169,0.160906297458169,0.182360470452592,0.160906297458169,0.160906297458169,0.0750896054804791,-0.0965437784749017,0.0536354324860565,-0.139452124463747,-0.139452124463747,0.0321812594916339,0.225268816441437,-0.139452124463747,0.117997951469324,0.0536354324860565,0.268177162430282,-0.160906297458169,-0.0321812594916339,0.203814643447015,-0.139452124463747,-0.203814643447015,0.0107270864972113,-0.0536354324860565,0.139452124463747,-0.160906297458169,-0.117997951469324,-0.203814643447015,0.0321812594916339,-0.0321812594916339,0.117997951469324,-0.0321812594916339,0.117997951469324,-0.0536354324860565,0.289631335424705,0.203814643447015,-0.24672298943586,-0.0536354324860565,-0.0750896054804791,-0.0321812594916339,-0.182360470452592,0.139452124463747,0.182360470452592,-0.0965437784749017,-0.160906297458169,-0.160906297458169,-0.160906297458169,0.160906297458169
moderate,-0.0909501167345952,0.0541830482674184,0.027736560422607,0.149003382735401,-0.0822421268344744,0.119654231590549,-0.146745755724258,0.0454750583672976,0.119009195301651,0.272850350203786,0.0867573808567592,0.0125782076335078,0.15222856417989,-0.0216087156780776,0.0245113789781179,-0.0545055664118673,0.159968999646664,0.0341869233115854,0.0690188829120687,0.169322025835683,-0.141585465413076,0.0828871631233722,0.0141907983557524,-0.15803389077997,0.0,-0.0809520542566787,0.083854717556719,0.0683738466231709,0.0735341369343536,-0.059988374867499,0.0061278447445294,-0.0383796591894214,-0.091917671167942,0.168354471402336,-0.0754692458010471,-0.158356408924419,-0.0641811107453349,0.0593433385786011,0.0045152540222848,-0.0196736068113841,0.0416048406339106,0.0096755443334675,0.0709539917787622,0.23576076359216,0.139005320257484,-0.0103205806223654,-0.0087079899001208,0.0328968507337898,0.11642905014606,0.0112881350557122,-0.0783719091010874,-0.0832096812678211,0.0112881350557122,-0.0387021773338703,-0.123846967468385,0.0345094414560344,0.0406372862005638,0.248661489370117,0.0312842600115452,-0.0170934616557927,-0.0641811107453349,-0.145778201290911,0.0080629536112229,-0.199638731413881,0.0812745724011276,-0.110946241690428,-0.114816459423815,0.0606334111563968,-0.125782076335078,-0.0851447901345147,-0.0699864373454155,-0.0467651309450933,0.0528929756896227,-0.314132672693247,-0.121911858601691
moderate,-0.176874166938183,0.0475530547178065,0.146718571263476,-0.172234844526689,-0.245304172507709,0.0168175437416633,-0.105544584861473,-0.186732727062606,-0.416379186431525,0.288217904814022,0.239505019493343,0.0974257706413597,-0.179193828143929,-0.342729943149069,0.321852992297349,0.0034794918086199,0.189632303569789,-0.143818994756293,0.150198063072096,-0.0243564426603399,0.194271625981283,-0.236025527684723,0.0661103443637798,-0.509165634661392,-0.191951964775536,0.177454082239619,0.0069589836172399,-0.398981727388425,0.437836052584682,-0.240084934794779,0.0591513607465398,-0.384483844852509,-0.134540349933306,0.176294251636746,-0.363606894000789,0.249943494919202,0.234865697081849,0.208769508517199,-0.01217822133017,0.234865697081849,-0.273140106976669,-0.122942043904573,-0.189632303569789,0.0956860247370497,0.324172653503096,0.384483844852509,0.0771287350910764,-0.354328249177802,-0.12526170511032,-0.251683240823512,-0.303875617952812,0.165275860909449,0.219207983943059,0.282998667101092,-0.444795036201922,-0.0608911066508498,-0.367086385809409,-0.306775194459996,-0.234285781780413,-0.411739864020032,0.0887270411198097,-0.0927864482298663,-0.0510325465264265,0.0382744098948199,0.225587052258863,-0.167595522115196,-0.133380519330433,-0.293437142526952,0.405360795704229,0.149618147770659,0.411159948718595,0.13570018053618,0.398401812086989,-0.0777086503925131,0.251683240823512
moderate,0.0430567764056399,-0.204459997386486,-0.0938335293572077,0.0155195404789275,0.104339064450636,0.0799853240067801,-0.0981312482590646,-0.0903316843260651,0.202868249645057,0.172147518235488,-0.221014173897342,-0.174535139847631,0.0750509060083519,0.110865230190492,-0.0292085710552122,0.207643492869343,-0.143336884115633,0.0198172593807843,-0.0715490609772093,-0.0185438611876416,-0.129807028313491,-0.104498239224778,-0.0947885780020648,-0.0979720734849217,0.0984495978073503,-0.125509309411634,-0.0368489602140689,0.192521889325772,-0.0729816339444949,0.0312778431190692,-0.0736183330410663,0.0244333278309269,-0.0995638212263502,-0.132512999473919,0.0876257131656367,-0.0796669744584944,0.0247516773792126,0.0023080342250712,0.150977273274489,-0.14874882643649,0.0365306106657832,0.185836548811773,0.114048725673349,-0.0772793528463517,-0.0583375547233531,-0.111024404964635,-0.168008974107774,0.185359024489344,-0.109751006771492,0.0852380915534941,0.0916050825192079,0.120734066187349,-0.117073046382063,-0.160050235400632,0.177241111008059,0.101314743741922,-0.0193397350583558,0.135378145408491,-0.092560131164065,0.0237966287343555,-0.0675696916236381,0.0817362465223514,0.23151970899077,-0.209076065836628,0.0005571117094999,0.203345773967486,0.149067175984775,0.166417226366346,0.129647853539348,0.224516018928484,-0.0667738177529239,-0.0799853240067801,-0.065659594333924,0.158458487659203,-0.121689114832206
moderate,0.0173517321490141,-0.125251583788285,-0.0676119218220203,-0.256087633095794,0.263467105389053,0.253295400336182,-0.110891529595998,-0.0209417456970859,0.155567253749781,-0.0967309206008256,-0.277228823989995,-0.10550650927389,-0.117672666297912,0.111090974793113,-0.185484033317047,0.115079878735415,-0.0771852912835454,0.193262396004536,-0.377350312941777,0.0791797432546964,-0.156564479735357,0.118869337480602,-0.352220218105274,0.16294672604304,0.0652185794566391,-0.289993316605362,-0.260275982235211,0.0131633830095969,-0.140010528374803,-0.0462712857307042,-0.354813005667771,0.246713708831384,-0.300563912052462,-0.0378945874518698,0.099523153360437,-0.120265453860408,0.0632241274854881,-0.167533965576688,-0.32589345208608,-0.247312044422729,-0.0602324495287615,0.273638810441923,0.203434101057406,-0.113085426764264,-0.0869581059421855,-0.270647132485197,-0.420231030321525,0.101717050528703,0.281417173129412,0.158558931706508,0.14379998711999,0.108897077624847,0.0003988903942302,-0.131035494504624,0.15277502099017,0.0678113670191355,-0.29657500811016,-0.158359486509393,0.212808025321816,0.121063234648868,-0.170725088730529,0.0989248177690917,0.380341990898504,0.0578391071633802,-0.201838539480486,0.182891245754551,0.330281246422613,0.278425495172686,0.061229675514337,0.146791665076717,-0.0448751693508985,-0.178503451418018,-0.186680704499738,0.080376414437387,-0.312530623879368
moderate,0.130646250791494,-0.122507025390071,-0.0388657748833477,-0.284132959467841,0.0589217609203458,-0.157147412923877,-0.0510551411543776,0.0245831867686505,0.182460793358923,-0.0453791023875961,0.0902616730820432,0.141784138182914,-0.0008762323996746,-0.156777448132903,-0.037493010790524,0.0932213914098332,-0.0600219193777151,-0.157478434052643,0.0941755111339234,0.11577950774368,-0.229728663363595,0.0168236620737537,-0.120004895093222,-0.14006088113022,0.118612659169295,-0.0251478698706631,-0.0177485740511881,-0.140830018458824,-0.0853742434749689,-0.0361591903599082,-0.0404137854561063,-0.0670901940684241,0.102188169633171,-0.116977025356569,0.0804089265434791,-0.19809667373534,-0.253854262101305,-0.123821373989583,-0.0164926409449877,-0.0189752994107326,-0.0107289789382388,0.106978240084726,0.0295679755312442,-0.0399269896785092,-0.0025605457901604,0.0291980107402705,-0.165685810862929,0.138444719148598,0.0132700528972953,-0.0219058099918668,0.159941620687284,0.122594648630039,0.132174789533148,-0.25292935012387,0.117726690854068,0.114299648579785,0.0692807750676108,0.192644561026253,0.113559718997838,0.261565107218442,-0.0732432926972507,0.0649385567314452,-0.141443381138596,-0.0210295775921921,0.154810793191411,0.152143152330179,-0.0061823063754824,0.202730969538063,0.0908166202685038,-0.102665229495216,-0.0634489616519982,0.0013435563461678,-0.135222131100906,0.167126726364616,-0.0140976057192103
moderate,-0.189857444492904,0.215818486781228,0.0384334291528215,0.246398931611959,-0.249632513391643,-0.172673267035152,0.0564490990682066,-0.140522225340004,-0.206394905594719,-0.116131779916098,0.0271620869493498,-0.0044346264407101,-0.0899859615260773,0.0400040260172397,0.158999835509629,-0.0803776042378719,0.132392076865368,-0.163526850001188,0.179417594747066,0.160293268221503,0.173874311696178,0.202699383560794,0.21129147228967,-0.0363085039833145,-0.12786506237381,0.0686443217801596,-0.212862069154088,-0.0231894007628803,0.237622066781387,-0.148005657458702,-0.0645792475428419,0.147543717204461,0.0778831268649724,0.115947003814401,-0.218312964154128,0.172026550679215,0.153271776357045,0.200204906187895,-0.0592207405936504,0.191612817459019,-0.189857444492904,-0.174705804153811,-0.187824907374245,-0.0149668642373968,0.160847596526592,0.151701179492627,0.143201478814599,-0.140891777543396,-0.0654107400004751,-0.0249447737289947,-0.145511180085803,-0.125185808899214,0.159184611611326,0.156874910340122,-0.168053864492746,-0.165466999068998,0.183482668984383,-0.21674236728971,-0.0683671576276152,-0.203623264069275,0.184868489747105,-0.16980923745886,-0.257300721612038,0.209998039577796,0.166113715424935,-0.119365361695782,-0.0979313338990163,0.0970998414413832,-0.073263724322566,-0.131283420255191,0.122229391272074,0.132022524661976,0.138027747967104,-0.058204472034321,0.131375808306039
