group,RXRG,HOXA6,MITF,STAT1,GATA1,FOXM1,E2F1,MZF1,FOS,CEBPD,KLF1,CEBPA,KLF3,PPARG,MBD2,ELF1,ZFX,E2F7,OTX2,MXI1,TEAD4,GATA6,MEIS1,NFE2,GATA3,USF2,SP1,ASCL1,NR3C1,NANOG,GMEB2,TBP,ZEB1,HOXA1,PAX6,E2F8,ETV4,RARG,HOXC6,POU2F2,ESR1,MAF
healthy,-0.0044755640128313,-0.0863919477628346,-0.229474373021532,0.038923844596442,-0.0762202113700362,-0.0976486693708648,0.123688314536429,0.143624917866314,0.083679484724755,-0.0828657458133311,0.0092223743294705,0.0792039207119237,0.0462474947992568,0.0766270808257481,0.0991405240418086,-0.0391950909002499,0.11351657814363,0.0884262950413943,-0.0424500465459454,-0.166138361082374,-0.0105786058485104,-0.0832726152690431,-0.121247097802157,0.0055605492280631,-0.152169176436264,0.0455693790397369,0.172512649221861,-0.212385855881631,-0.133181935169707,-0.120297735738829,0.0189872412665571,-0.0146473004056297,-0.10497231957368,0.0488243346854324,-0.0614372878125025,0.0653703592177179,0.173462011285189,-0.111346607713167,0.130740718435436,-0.172377026069957,-0.119212750523598,0.192178006247938
healthy,0.295506529013498,-0.10953265521105,0.227999998309407,0.0962960805631893,-0.230978227605176,-0.336870824788064,-0.208806965070008,0.105892597182889,0.307419446196573,0.252156747041753,0.0962960805631893,-0.0142293177464507,0.0311059504224735,0.19623221915454,-0.0774339616899873,0.11052539830964,0.202850506478471,0.365660374647162,-0.250171260844574,0.227007255210817,0.22965457014039,-0.0771030473237908,-0.0814049340843456,0.419930330703393,-0.355071114928873,0.582740198872084,0.392795352675277,-0.290542813520551,0.0939796799998136,0.430188676055485,-0.168104498027836,-0.0129056602816645,0.213770680562956,-0.127732945351859,0.223367197182656,-0.185973873802448,0.380882435492202,-0.255465890703719,-0.152220608450402,-0.211785194365777,-0.102252539154727,-0.396104496337243
healthy,0.299419144994796,-0.275886555887999,0.309361002864633,0.44986906861016,-0.372872552341629,-0.130830618989248,-0.273771266979523,-0.126758687840432,0.0948178253224424,0.0976734653488851,0.204812848563201,0.337547227570078,0.0916977741824401,0.366632450061625,0.117662945533985,0.131359441216367,-0.318139451834809,0.283078538176818,0.0610789672322482,-0.405183590418602,0.387468045810114,0.0394501381430798,0.0965100564492233,0.210735657506934,-0.0323639202996847,0.160656192598762,0.297938442758862,-0.258752715729342,0.373136963455189,0.0997358720346494,-0.268588809153756,0.052406282707496,0.0926496541912543,-0.403597123737245,0.222687039839824,-0.312745465118195,0.135537136810608,0.314913636249383,0.0536754560525817,0.0298255736095134,0.0754629318098858,0.101533867606854
healthy,0.349656924045582,-0.252708683607188,-0.343224339371945,0.267411734289788,-0.623501243009008,-0.0220545760239001,-0.393306605759551,0.391468724424226,0.0385955080418251,0.182409722531007,0.0891372447632627,0.299115187324145,0.43695628747352,0.225599933911144,-0.0188382836870813,0.360224741723701,-0.40755018610832,0.263276501285307,-0.120840697797619,-0.51414730355717,0.426388469795401,0.310142475336095,-0.408469126775982,0.309223534668432,-0.327142877687851,0.442929401813326,0.549067048928345,-0.320250822680382,0.266033323288294,0.543093934588539,-0.424550588460076,0.379063025410782,0.428685821464557,-0.282114784972388,0.299115187324145,-0.183328663198669,0.391009254090395,0.292223132316676,-0.300493598325638,-0.479227558185995,0.0215951056900688,-0.325764466686357
healthy,0.118145527260477,0.120157738187055,0.10003562892128,0.156377534865449,0.2590002921209,-0.405891689761055,-0.399855056981323,-0.185123405245127,0.135967966895878,0.480343494044422,0.43406264273314,0.365647471229506,0.243764980819671,0.338626353072608,-0.311317776211914,0.281996988424642,-0.0799135196555052,0.154365323938872,-0.235141219705767,-0.442686403847043,0.180524065984379,0.20984485377165,-0.052604942794811,0.365360012525709,0.253251118044964,0.139417471341439,0.203520762288121,-0.236865971928548,-0.137117801711065,0.133380838561707,-0.107509555219996,0.182248818207159,-0.336039224738437,0.031620457417646,0.0549046124251852,-0.135680508192081,0.196909212100795,-0.419402248839504,-0.287746162500578,0.402442185315494,0.303556391209401,0.12418216004021
healthy,0.388108667201193,-0.438505287763934,-0.396709734636926,0.779946120862965,0.32263117695345,-0.40224491098285,-0.712595951192797,0.426589743474355,0.773781193914809,0.0590639775355503,0.552523291536265,0.525410870871798,0.721644473003799,0.590358044822926,-0.491934654647945,-0.203707747437426,-0.278432628107402,0.477533252717981,-0.705718411721065,-0.313383786531217,0.566377804785345,-0.532487278954761,-0.470042535028287,0.58639724498258,-0.535188577590646,0.626121250075934,0.5734044957155,-0.580398041877117,0.596605833692428,-0.355113050121148,-0.756910506728729,0.114548320068946,-0.701442736579603,-0.676501298254405,0.72877059823957,-0.577216144097424,0.667336769753519,-0.391804308893233,-0.380071060830615,-0.581259805859117,0.681555875456522,0.748756893668266
healthy,0.380298527010539,-0.308421037803189,-0.232714105354246,0.429895619175895,0.0073803815201606,0.148860902736824,-0.526838555055489,0.527233103753108,0.482556265934526,0.484552218169537,0.134262600924934,0.296422115646199,0.514468292947799,0.472460461024872,-0.117761181865707,0.419939066747754,-0.350684165942222,0.0362520626870781,-0.401952287885728,-0.171744727198706,0.373173441706485,-0.0161532878554458,-0.371548829422173,0.418848255642573,-0.530853668272432,0.292244541200825,0.580357925450113,-0.421772557754335,0.515907235256761,0.485967951731581,-0.404412415059114,0.246894649721599,0.0130665245152529,-0.197970611216886,0.413672705079693,-0.13101337635631,0.401836244151134,-0.180703303509341,-0.28474811594607,-0.184579164244771,-0.416063206012324,0.0002552962161061
healthy,0.173518835871973,-0.156246078881047,0.147214067404227,0.130115002941702,0.215938411141308,-0.115621326405182,-0.111664996591618,-0.148989591027875,0.23599024858664,0.308786717156218,0.0545973514271839,0.236723617039886,0.260789681808249,0.081326701631019,-0.103231259379288,0.127509615015696,-0.119809246256613,0.0575694235798125,0.0202834274831991,-0.13044308882868,0.1498773528397,-0.230818071074273,-0.108538531080411,0.145322748761645,-0.106627913268007,-0.132778288377174,0.23658852285113,-0.102517190095865,0.219663150917005,0.129574626186678,0.12123738482346,0.250812011010139,-0.223484386541813,-0.264109139017678,0.267100510340129,-0.032789289528026,0.151401987255658,-0.250754113500672,-0.0993907245846578,-0.173132852475527,0.171781910587969,0.131195756451748
mild,0.15909260499396,0.408283573020213,0.32204077056813,0.0994836091814908,0.237218437803494,-0.195416044144366,-0.281658846596449,0.2827749299223,-0.254314805113112,-0.164977407984808,0.292768948794688,0.224637134857543,0.198764294121918,0.345072671928863,0.226311259846318,0.101969431134521,-0.32341050919531,0.0120739923432916,-0.271411172422731,-0.282673467801768,0.376881046715602,0.169238817047146,-0.157012631523057,0.354001338535667,-0.306669259307553,0.269381930012094,0.100143112964948,-0.175072888977728,0.482959693731664,-0.228239040136424,-0.355776925644974,0.184863983609053,-0.297791323761015,-0.230674131029188,0.457188315116571,-0.313467221383188,0.35060235749785,0.349334080991201,-0.265577100492149,-0.0421067800207228,-0.349790660533595,-0.306618528247287
mild,0.0211973685013062,0.0302333743253925,0.119459883448538,0.0706848842690617,-0.0939388347410829,0.115702977801248,-0.181254503922934,0.180509600217006,-0.0390426703259353,0.118650205507312,-0.0188007217952762,0.201366903982997,0.347400417462584,0.291629800870912,-0.134487506037699,0.217430914336928,-0.086263087858257,-0.0549123579739721,-0.158421585980351,-0.0875585725642192,0.181869859158266,0.106958456036003,-0.0344113125021205,0.0237235636779325,0.0341522155609281,0.286253539341169,0.225203822572701,-0.146826997861989,0.364144557287146,0.0794617931519555,-0.156640294509653,0.221090658631271,-0.157547133803826,0.260343845221926,0.219957109513554,-0.0588635863271568,0.175748693922595,-0.0389455089729882,-0.0579567470329832,-0.138665444214427,0.0300390516194982,0.0833806343874911
