group,VDR,LHX2,NR2F2,ETV5,TP63,ZNF76,MITF,STAT1,PGR,E2F3,KMT2A,FOXD2,FOXM1,MZF1,FOS,NFYB,CEBPA,MBD2,EHF,BARX2,NFE2,SP2,ASCL1,NR3C1,HNF4G,NFATC1,IRF3,STAT2,IRF2,HIF1A,TBP,YY1,TCF4,USF1,ATF2,RARG,RBPJ,SETDB1,CEBPB,ZNF143,MYB,ETV7
mild,-0.0420426873523568,0.139638182213463,0.0312211483216143,-0.0727597267129117,-0.0796828231114612,-0.238914040278101,-0.132177369589784,0.124649342437963,-0.186957210024909,0.122834550178149,0.0526625827986756,0.195426240570707,-0.125187058663093,0.239451756503231,0.121960761312312,0.0128715821390509,-0.0345818747286772,-0.1555008108548,0.0343130166161122,0.164507557625729,-0.0125355094983446,0.086673134038152,-0.193678662839035,-0.0797500376396025,-0.156912315945767,0.228899075585054,-0.134798736187293,-0.0580397450499762,-0.149653146906511,-0.0687940695525775,0.27520988547438,-0.0995111089131323,0.24684535459877,-0.0244996955074885,0.268017930963266,-0.143402195789374,-0.0636857654138419,0.162692765365915,0.160071398768406,-0.107711281346366,-0.109257215493615,-0.127337923563613
mild,-0.152662170753818,0.0996135399899428,-0.158556463060915,0.0819306630686512,0.0671949323009082,0.176239339982207,0.136158152293946,0.155609316907366,0.0624794984552304,-0.0459754799953582,0.0447966215339388,0.452092219954356,-0.262885436896535,-0.0518697723024554,0.111991553834847,0.160324750753044,0.139694727678204,-0.0135568723063236,-0.220446532285436,-0.291767469201312,0.0689632199930373,0.0430283338418096,-0.171523906136529,-0.0913615307600067,-0.279389455356408,0.312986921506862,-0.308860916891894,0.10550783229704,0.0129674430756139,-0.10550783229704,0.0836989507607804,0.114349270757686,-0.065426644608779,0.0365446123040027,-0.318291784583249,-0.183312490750723,-0.125548426141171,-0.0011788584614194,0.0624794984552304,-0.0607112107631012,0.153251599984527,-0.0394917584575513
mild,-0.221181110549419,-0.252103814021549,-0.0281807888785417,0.0303133891179989,0.230625483038444,0.217525224424635,-0.247686284954101,-0.233672054809097,-0.260177229213779,0.12323382812292,-0.270687901822533,-0.275410088067045,0.261700515099106,0.180814034588265,-0.181728006119461,-0.0737270368498063,-0.237175612345348,0.0679385504855653,0.152328588532658,0.106173026207262,-0.251189842490353,-0.0572755492882793,0.216306595716374,-0.255150385792202,0.247381627777036,0.19833182226952,-0.135267786617,-0.0175177876812556,0.213717009711319,0.161011318079019,-0.31120730637222,-0.217068238659037,0.260177229213779,-0.213869338299851,0.295974447518954,0.0514870629240383,0.26825064440601,-0.178072119994677,-0.302829234002923,0.189496764134626,0.317757435679124,0.280741588665688
moderate,-0.150802313613679,-0.0739059497313496,0.253330798790117,0.161055162131322,-0.0123888586254863,0.282380536256775,0.0234961111862672,-0.108082111456829,0.170453606605829,-0.162763970217596,-0.158491950001912,-0.321683122241076,-0.208047384503857,0.288361364558734,-0.322537526284214,0.296051000946967,0.305449445421474,0.186687283425432,0.15336552574309,0.220863445150912,0.279817324127364,-0.103810091241144,-0.441299688280255,0.0508370405666509,-0.155074333829364,-0.239660334099926,-0.241369142186199,-0.351587263750871,0.116626151888199,-0.0320401516176371,0.0234961111862672,0.0140976667117603,-0.149093505527405,0.278962920084227,-0.180706455123473,-0.160200758088186,0.192668111727391,0.364403324397926,0.236242717927378,0.393453061864584,0.154219929786227,-0.28665255647246
moderate,0.142320635725306,0.177656760644758,-0.186832439491246,0.317048988227569,-0.178047215063758,-0.179609032739756,-0.118112461747339,0.169652445055269,0.301821265886589,-0.230368107209687,0.136854273859314,0.134316320135817,-0.118893370585338,0.151301087362294,0.267070822595637,-0.169652445055269,-0.100346785682863,-0.237981968380176,-0.186441985072246,0.234272651399681,-0.221582882782198,0.292645587040102,-0.136073365021315,0.107960646853353,-0.056615890754923,0.30104035704859,-0.144077680610804,0.102103830568361,0.0322124895674562,0.136854273859314,0.144468135029803,-0.135682910602315,0.0468545302799362,-0.158329266904285,0.0464640758609368,-0.0929281517218735,-0.162038583884779,0.101713376149362,0.11010814615785,-0.121236097099335,-0.212016749516711,-0.135682910602315
moderate,-0.350496042199241,0.0593196213367233,0.0883415866143675,-0.263749069061668,-0.111941866070913,0.115768938415218,-0.0181785936354475,0.0975903447797706,-0.121509546931675,-0.0934443497401071,0.0188164390261649,-0.11768247458737,-0.266300450624537,-0.259921996717363,-0.0006378453907174,0.0529411674295487,0.185931931394138,-0.119277088064164,0.457335145144415,-0.0985471128658467,0.164883033500462,-0.0883415866143675,-0.0778171376675295,0.11034725259412,-0.234089258393306,0.226116191009338,0.0676116114160502,0.184975163308062,0.248759702379807,-0.15786673420257,0.279695203829604,0.189440081043084,-0.10779587103125,-0.0025513815628698,-0.17030471932156,-0.289262884690366,-0.0816442100118342,-0.275868131485299,0.354642037238905,-0.0357193418801775,-0.158823502288646,-0.203153756943509
moderate,0.0075608017717851,-0.0712307114289236,-0.0577008556267817,0.151613972371061,0.0858747906500654,0.173261741654488,0.116595522059635,-0.0444893493729255,-0.29359787090648,0.0604068267872101,0.215443056802342,0.125668484185777,0.0701164880099237,0.0589742538199245,0.263036314271053,-0.0642270213666384,-0.0011938108060713,-0.103065666257493,-0.228972912604484,0.0202947837032129,0.0123360449960706,-0.0058098792562138,0.0177479873169273,-0.167849799333631,0.0051731801596425,-0.226426116218198,0.110546880642207,0.0849197420052084,-0.240115146794483,0.0164745891237846,-0.0191805602842129,-0.119938192316634,0.0917642572933507,0.283729034909623,-0.0292085710552122,0.0397141061486401,-0.0360530863433546,0.0349388629243547,-0.0912867329709222,-0.100837219419493,0.0959028014210647,0.349786566178904
moderate,0.0716785285934934,0.171940519509545,0.0800336945031644,-0.039577101677389,-0.397090253496469,-0.0536489600515717,-0.135881382425702,0.187771360180501,0.120050541754747,-0.100261990916052,0.171940519509545,-0.160507134580522,0.19172907034824,-0.164904590322454,0.014511603948376,-0.149073749651498,0.327610452773942,-0.11917105060636,-0.0905875882838014,-0.179855939845023,0.227788207432083,0.0936658073031539,-0.0189090596903081,0.11917105060636,-0.0255052433032062,-0.0118731305032167,0.170181537212773,-0.0008794911483864,-0.062443871535436,-0.0945452984515403,0.123568506348292,-0.0760759843354255,-0.181175176567603,0.0422155751225482,0.0659618361289816,-0.203602200851457,0.251094722864323,0.0378181193806161,0.159627643432136,-0.072997765316073,-0.272202510425598,-0.0030782190193524
moderate,-0.002515940390576,0.127181388643232,-0.0010232293454495,0.0960270645723674,0.105561154473498,0.204754211020609,-0.0035271317437261,0.108594728532948,0.0743827544180341,-0.111122706915823,-1.20379922994067e-05,-0.140688016003166,0.101347857168705,-0.0833390206887927,-0.0820389175204568,-0.0280846360345159,0.201937320822548,-0.115432308159011,-0.111869062438387,-0.135054235607044,0.0310700581247688,-0.0628503577952025,0.233645392539185,0.0334054286308537,0.220090613210053,0.0399540964417309,0.145768048753516,-0.0170578350882593,-0.141578827433322,0.0018177368372104,-0.0052365266502419,-0.0236065028991366,0.138834165189058,0.184915599711187,-0.109509615947703,0.106163054088468,-0.165534432109142,0.0628985097644001,0.127349920535424,-0.0745994382794235,0.0716140161891706,-0.138665633296866
moderate,-0.0271014673870364,-0.098787770011121,0.107776648083107,-0.0499781620802396,-0.126922958376436,-0.0816190128936287,-0.0196856429776483,-0.158473920409105,0.0302475747122313,0.0898887807198554,0.121664464704324,0.045393834263527,-0.0454387786538869,-0.0943832197558481,-0.0008089990264786,0.0682255845663702,-0.0460230557285659,-0.0877314499825788,-0.116675637374372,0.060270427472663,0.132181452048547,-0.14278832817349,0.03110151812907,-0.0252587473822794,-0.165575134085974,0.0428320040130111,0.0302475747122313,-0.0988776587918409,0.0444050576756086,-0.0953719963437665,-0.0326296274013075,-0.213261132257857,-0.0586973738100656,0.0229216390835631,0.0544276567258724,-0.0017528312240371,-0.198069928316201,-0.110608144675782,-0.0759110753179179,-0.288857596843255,0.0929449992643304,-0.110473311504702
moderate,-0.0317091896948168,-0.0254033849259612,0.0758498230768062,-0.0801738034897357,0.0491852771970738,0.147195499890144,-0.0780118132832709,0.155843460716003,0.119269793056641,0.0259438824775774,0.114945812643711,0.0628778818380175,-0.137106212259975,-0.210073381728162,0.0702646817101055,-0.0099091217796302,-0.119990456458795,-0.190975801571056,0.207190728119542,-0.157284787520313,0.106658183518929,0.0129719412387887,-0.0864796082585914,0.22160399616264,0.207731225671158,0.0630580476885562,0.0632382135390949,-0.090082925269366,-0.0886415984650561,-0.170076562908563,-0.0661208671477146,-0.0259438824775774,0.242863566526211,-0.0412579797733696,-0.0063058047688556,0.121251617412567,0.172058387264489,-0.307723272720154,-0.208451889073313,-0.0324298530969718,-0.115846641896405,-0.0077471315731654
moderate,-0.259913730031377,-0.27847899646219,0.111391598584876,0.241348463600564,0.259913730031377,0.27847899646219,0.0556957992924379,-0.27847899646219,-0.259913730031377,-0.111391598584876,-0.241348463600564,0.241348463600564,0.0185652664308126,-0.222783197169752,-0.259913730031377,-0.297044262893002,-0.241348463600564,0.297044262893002,0.222783197169752,-0.297044262893002,-0.222783197169752,-0.27847899646219,0.222783197169752,0.0556957992924379,0.27847899646219,-0.259913730031377,0.27847899646219,-0.259913730031377,-0.27847899646219,-0.27847899646219,-0.297044262893002,0.241348463600564,0.222783197169752,0.297044262893002,0.27847899646219,-0.259913730031377,0.259913730031377,-0.0185652664308126,-0.241348463600564,0.259913730031377,0.297044262893002,0.27847899646219
severe,0.0078030044103572,-0.0672672793996312,0.0408985058749758,-0.0513922014613183,-0.159557986735925,0.0290594647006407,0.115968789684964,-0.0731867999867988,-0.0659219338116386,-0.027175980877451,0.091752569101097,-0.0500468558733256,0.0185657691142982,-0.224941782312367,0.0317501558766259,0.0037669676463793,-0.0928288455714911,-0.182966999966997,-0.0314810867590274,0.0368624691109979,-0.0091483499983498,0.0231399441134732,0.0944432602770823,-0.0602714823420696,0.0930979146890897,0.0365933999933994,-0.0933669838066882,0.0067267279399631,0.0191039073494953,0.0473561646973404,-0.0976720896882646,0.0067267279399631,0.0511231323437197,-0.0998246426290528,-0.0511231323437197,0.0317501558766259,-0.127538761741701,0.127000623506504,-0.0669982102820327,0.0530066161669094,-0.0920216382186956,0.0877165323371191
severe,-0.0181353399807967,0.059237442562757,-0.162937977356425,0.122886184039762,-0.242341357812886,0.33420840821754,0.0516051952349313,0.16363818353329,-0.321114552710169,-0.186324863663707,0.123236287128194,0.211672327266211,-0.243111584607438,0.036200659343907,0.17792238954133,-0.0277981852215302,0.142912080698093,-0.182753812161697,-0.293036285017893,0.0442530303778515,0.251934182435933,0.20354993561458,-0.188355461576615,0.108181854325602,-0.172950925685591,-0.0688302671858039,-0.22896741983477,0.0205160409821369,-0.175471667922304,-0.190386059489523,-0.0677099373028203,-0.136400163253251,-0.0124636699481924,0.083184493811531,0.189545812077285,0.0259076285439954,-0.190105977018777,-0.0875957927257789,-0.0172950925685591,0.149073895054503,0.0270279584269789,-0.162657894885679
