group,HSF1,TFAP2C,RUNX1,ATF1,EPAS1,FOXK1,ETV5,SIX5,ZNF76,TFAP2A,HEY1,HOXA6,MITF,STAT1,PGR,ELF3,KMT2A,E2F6,GATA1,ZNF281,REST,SRF,XBP1,FOXP3,IRF1,MZF1,FOXH1,GMEB1,AR,STAT3,HNF1B,GFI1B,CEBPA,NFAT5,GATA2,E2F4,ZBTB33,STAT4,TFAP4,RELA,NFIC,MXI1,BATF,MNT,IKZF1,SPDEF,MAX,JUN,STAT5B,ETV6,POU2F1,USF2,SP1,HINFP,NR3C1,HNF4G,CTCF,NFATC1,PBX1,IRF3,ARNTL,GMEB2,TAL1,FOXA1,IRF2,VEZF1,MAFK,TBP,NR5A2,AHR,MEF2C,E2F8,GTF2B,TCF4,CTCFL,EGR2,GTF2I,GLIS1,JUND,TP53,ETV1,BACH2,HES1,CEBPB,ZNF143,ELK4,ASCL2,ETV7
healthy,-0.3613000766722,0.170885171399013,0.111346607713167,-0.129791356372108,0.0542492607615916,-0.0539780144577836,0.316815682847695,-0.145252395689161,0.0678115759519895,0.211436493818303,0.234221183338172,0.0103073595447024,0.131418834194956,-0.216861419894462,-0.0629291424834462,0.204655336223104,0.426670435889918,-0.0557411154325354,0.380558564242565,0.356688889507465,-0.346110283658954,-0.109990376194127,-0.302168382442065,0.0122060836713581,-0.0318714406974351,0.0589960710782308,0.0044755640128313,-0.277213722491733,0.269076333377494,-0.310034525252496,0.186074964412259,-0.206418437197856,0.0549273765211115,-0.212792725337343,-0.222150722818718,-0.124637676599757,-0.304338352872529,-0.14213306319537,-0.102531102839408,0.113380954991726,0.204655336223104,-0.0489599578373364,0.198416671235521,0.192178006247938,0.33268359162046,0.357231382115081,-0.0302439628745873,0.489328332069556,0.107277913156047,-0.142675555802986,0.122603329321197,-0.367403118507879,-0.257819611769464,-0.15610224784148,0.156509117297192,0.0351263963431306,-0.268533840769878,0.0805601522309635,0.0329564259126669,-0.323054347835278,0.287114212580723,0.254022163516153,0.144574279929642,0.282774271719796,0.173190764981381,0.277349345643637,0.0161391550765735,-0.283045518023604,-0.159085957183367,0.211707740122111,-0.0637428813948701,-0.390730300635363,-0.278705577162677,0.21713266619827,-0.357909497874601,-0.241951702996698,-0.0569617237996712,0.418261800471871,-0.251038454174265,-0.393035894217731,-0.013019822582782,0.330242374886189,0.0092223743294705,0.282638648567892,-0.243579180819546,-0.326038057177165,0.329564259126669,-0.411616266028576
healthy,0.0934252114583196,-0.126791358407719,-0.164989843880825,-0.105391002088449,0.0372780400400191,-0.0835304230526355,0.25772472126433,-0.185009532050465,-0.20433888614529,0.0248520266933461,-0.236554476303331,-0.0506244988197791,-0.083070200336092,0.161768284865021,0.358053273470801,-0.0103550111222275,-0.17097273919589,0.0805389753951031,-0.302366324769044,0.176725523152683,-0.223898351598387,-0.0566073941348439,0.0384285968313778,0.0734055232886797,0.149112160160077,-0.148882048801805,-0.0128862360632165,0.100558663564743,-0.108842672462525,0.113675010986231,0.507165433630878,-0.101939331714373,0.128402137915621,0.0170282405121075,-0.308579331442381,0.155785389549957,-0.0004602227165434,0.0080538975395103,0.029914476575324,0.21630467677542,0.322846235655228,-0.105160890730177,0.0347468150990302,0.17097273919589,-0.269690511894459,0.0398092649810081,-0.0395791536227364,-0.0961865477575803,0.0434910467133557,0.0386587081896495,0.464134609634065,0.152103607817609,0.387047304613038,0.127251581124263,0.147731492010446,-0.104010333938819,-0.104700668013634,0.224588685673202,-0.106541558879808,0.0775475277375707,-0.335042137643629,0.0994081067733844,-0.293161870438175,-0.162228507581565,0.0713345210642342,0.0876724275015265,-0.0621300667333652,0.0032215590158041,-0.038198485473106,-0.202267883920845,0.116666458643764,-0.201577549846029,0.0156475723624772,-0.0287639197839654,-0.12817202655735,0.0616698440168218,0.0308349220084109,0.337573362584618,-0.0020710022244455,-0.0582181736427459,-0.246909487425559,-0.120578351734383,0.108382449745982,0.0165680177955641,-0.118737460868209,-0.0055226725985213,0.0331360355911281,-0.162458618939837
healthy,-0.27623505899564,-0.183845420151933,-0.042521646448957,0.15246780695973,0.263534596513082,0.23825818588603,0.284328490969819,-0.146740147408772,0.0714089728798736,0.161557353638424,-0.377714244518041,-0.0036731729728967,-0.0054163737057968,0.178989360967425,-0.0872222938140391,-0.0082802034812756,0.0125136909754617,-0.0482493059999146,-0.0910822382940323,0.0208561516257695,0.0380391302786423,0.135782885659114,-0.350819147496153,-0.373854300038048,-0.0822417202914673,0.0430197038012141,-0.266273911950496,-0.0067860314245041,0.153837464678437,0.310227473287193,0.208001201736406,-0.156203237101659,0.134911285292664,0.0356733578554207,0.328655595320708,0.138148658082336,-0.0079066604670827,0.121961794133978,0.0445138758579857,-0.105774930185619,0.0447629045341143,-0.280966603842083,0.0148794633986833,0.0087782608335328,-0.0836113780101745,0.0915802956462895,-0.0473777056334645,0.109012302975291,-0.38493607612577,0.0410274743921854,-0.122584365824299,-0.102786586072076,-0.105152358495298,-0.156327751439723,0.15682580879198,0.0328095280799419,0.0898370949133893,-0.172639129726146,0.103533672100462,0.290927750887227,0.282211747222726,-0.13042876912235,-0.253946992482131,-0.0422726177728284,0.117479277963663,-0.0940705824075754,0.0161246067793263,-0.0609497684824727,0.0418990747586355,0.0768876037547026,0.137526086392015,-0.143253745942972,-0.102288528719819,-0.0458835335766929,-0.0844829783766246,0.0795024048540528,-0.0208561516257695,-0.0075331174528898,-0.0712844585418093,-0.143751803295229,0.146242090056515,-0.0396578166734782,0.075393431697931,0.168281127893896,-0.0547240515792579,0.129806197432028,0.005914431058054,0.0707864011895521
healthy,0.0086439103528332,-0.306073007493505,-0.0235743009622725,0.118657314843438,0.0153232956254771,-0.0550067022453026,0.132408990404764,-0.0510776520849238,-0.0129658655292499,-0.0942972038490901,0.0106084354330226,-0.0023574300962272,-0.134766420500991,0.0550067022453026,0.19409507792271,-0.162269771623643,0.154018766286847,0.0585428473896435,-0.0047148601924545,-0.0235743009622725,-0.0275033511226513,0.0286820661707649,0.227884909301968,-0.153625861270809,-0.0931184888009765,0.0404692166519012,0.0707229028868176,0.0479344119566208,-0.0341827363952952,-0.0616860875179465,0.0762235731113479,-0.116299884747211,-0.0204310608339695,0.108048879410416,-0.0942972038490901,-0.0341827363952952,0.091546868736825,-0.0667938527264388,0.0577570373575677,-0.0090368153688711,-0.0675796627585146,-0.148518096062317,-0.0047148601924545,-0.0102155304169848,-0.0699370928547418,0.0526492721490753,-0.0055006702245302,0.0927255837849386,0.197238318051013,0.0357543564594467,-0.117085694779287,0.121014744939666,0.0047148601924545,0.0813313383198402,-0.0416479317000148,0.0388975965877497,0.0098226254009468,0.105298544298151,-0.0495060320207723,0.0601144674537949,-0.142231615805711,-0.15166133619062,0.0137516755613256,-0.0836887684160675,-0.136730945581181,0.0844745784481432,-0.0137516755613256,-0.0106084354330226,-0.168949156896286,-0.0326111163311437,-0.0510776520849238,0.0569712273254919,0.0326111163311437,-0.333969263632194,-0.0640435176141737,0.0463627918924693,-0.0463627918924693,0.102941114201923,0.0212168708660453,0.0129658655292499,0.0066793852726438,-0.0333969263632194,-0.0090368153688711,-0.0227884909301968,0.0844745784481432,-0.0023574300962272,0.0275033511226513,-0.0404692166519012
healthy,-0.0119201716638145,0.0778536211792882,0.261126260510436,-0.0536407724871651,0.156079747723071,-0.213445573855178,-0.214935595313154,0.192585273443502,-0.152727199442623,-0.0946163625815273,0.246226045930667,-0.0100576448413435,-0.162039833554978,0.0104301502058377,-0.145277092152739,-0.102438975235906,-0.0622083958705317,0.0581108368610955,-0.100576448413435,-0.0298004291595361,0.103183985964894,-0.151237177984646,-0.0126651823928029,-0.0614633851415433,-0.0409755900943622,0.035015504262455,-0.146022102881727,-0.112496620077249,-0.0838137070111954,0.0692859977959216,0.139689511685326,0.229090799163934,0.0394855686363854,-0.0044700643739304,-0.0335254828044782,-0.352017569447021,0.152354694078129,-0.333764806586805,-0.141924543872291,0.385915557615993,0.0659334495154737,0.0052150751029188,-0.0622083958705317,0.212700563126189,0.142669554601279,0.232815852808876,0.251068615669092,-0.0666784602444621,-0.322217140287485,0.0808336640952418,0.220895681145062,0.136709468769372,-0.0610908797770491,-0.0785986319082766,0.19854535927541,-0.15160968334914,-0.0886562767496201,-0.381817998606557,-0.218288143593602,-0.161294822825989,0.107654050338824,-0.132611909759936,-0.0543857832161535,-0.269321378529308,-0.119946727367133,0.0279379023370651,0.0260753755145941,0.0968513947684925,-0.205995466565294,-0.115104157628708,-0.116594179086685,0.165392381835426,0.0309179452530188,-0.0547582885806477,-0.0685409870669332,-0.301729345240304,0.007450107289884,-0.214190584584166,-0.116966684451179,0.0931263411235505,-0.141552038507797,-0.0193702789536985,-0.0592283529545781,-0.0327804720754898,-0.175077521312275,-0.0502882242067173,-0.0227228272341463,0.0674234709734505
healthy,0.208740076206592,0.0092341360836443,-0.115710205223561,-0.301283940027326,0.190474307023594,-0.149568704196924,0.164148919065836,0.166092947715024,0.191689324929337,-0.23761700176641,0.180673162583936,0.2102790988872,0.231501411640838,-0.207201053525985,-0.142157094971893,0.0925438638207341,0.166214449505599,-0.203434498018183,-0.247863652771507,0.193795355965957,0.0440646493816012,-0.0862257707108721,-0.230934403284825,-0.147179168982297,-0.223684796447227,-0.150216713746653,-0.162083388626073,0.098861956930596,0.170224008594549,0.166700456667896,0.108622600773396,-0.229476381797934,-0.227167847777023,0.202097978321866,0.167388966814483,-0.175691589170391,0.0559718248578794,-0.160017858186311,0.188287274793257,-0.0500182371197403,-0.248876167692959,0.0901138280092487,-0.140375068710138,0.0533392860621036,-0.170669515159988,0.2157871800599,-0.262808373012142,-0.25689528587086,0.0996719688677578,0.119476760731363,-0.0847272486271228,0.112510658071772,-0.209469086950038,0.176177596332688,0.0461301798213637,0.123729323401463,-0.202948490855886,-0.0192782841044505,-0.173059050374616,0.236442484457525,0.240087538174753,0.21959423616456,0.196589897149165,0.076181622690066,0.159086344458575,0.13778303051122,0.125106343694638,0.170831517547421,-0.258231805567177,0.245231113975731,0.150338215537228,0.0715645546482438,-0.357053261900915,0.153699765076449,-0.237495499975836,-0.162285891610364,-0.231136906269116,-0.15791182714969,0.0484387138422748,-0.136406010218045,0.221983771379188,0.230934403284825,-0.161759383851209,-0.238427013703572,-0.194888872081126,0.285002700090374,-0.143574615861927,0.09793044320286
healthy,0.0835996254485065,0.102782427204313,0.0449088897037431,0.0374714898704536,-0.0038203037395039,-0.164963966794112,-0.0404789630270843,0.181870842917874,0.0238159360781841,0.0825023041616277,0.129809044084847,0.142204710473663,0.0532810447073369,-0.170491214757649,-0.155250641328777,0.0694157317773695,-0.0419826996053997,-0.0708788268265412,0.0448276066454558,0.12940262879341,0.0906306099903595,-0.0826648702782023,0.163216381040934,-0.0395848493859238,-0.0662050509750204,-0.135498858164959,0.109366354925586,0.0144277428459989,-0.033244770839513,-0.0324319402566398,0.003088756214918,0.057670329854852,-0.122168436605839,-0.202719947368571,0.117250811579456,-0.128142741389957,0.012029892626523,-0.253603141856432,0.0467377585152078,-0.0008941136411604,0.105098994365502,0.135011159815235,0.181789559859587,0.0132491385008328,-0.0449901727620305,0.228080261554214,0.0345046582429664,-0.0199549908095365,-0.182764956559034,-0.177481557770359,-0.184512542312212,0.0264169939433783,-0.171344686869666,0.0922562711561058,-0.165207815968974,0.0126801570928216,0.0241410683113334,-0.140213275545623,-0.0106480806356386,0.0174758575317733,-0.0234501623158912,0.191706092970639,0.0233688792576039,-0.0235314453741785,-0.0223528410290124,0.0480789289769485,0.121355606022966,-0.0327164309606455,-0.0935568000887029,-0.0653515788630036,0.151470979118417,-0.0233688792576039,0.0662456925041641,0.0941257814967141,0.165085891381543,0.0340576014223862,0.0260105786519417,-0.182480465855029,-0.242873778162506,0.0628724455852404,0.0011786043451661,0.0330009216646511,-0.0695782978939441,-0.154356527687617,0.063400785464108,0.105749258831801,-0.110423034683321,0.104773862132353
healthy,-0.0773454201235867,-0.168038058764075,-0.128322342615491,-0.119636057548936,-0.144342264229795,0.0911978447137781,0.0300353159055563,0.0404653767734652,0.11756634234546,-0.0277048491803829,0.118234518119811,0.0936912811400126,-0.0954676508815783,-0.109059323950072,0.0721629836298445,0.172275270991663,0.175567258953097,0.127393415319443,-0.159074725205716,0.176919907471904,0.0747704988468217,0.0618795954928906,-0.181515653041826,0.110477160349303,-0.168787719388956,0.148856524949187,0.174149422553866,0.155130858440038,0.129202379001221,0.151659603807437,0.165055713234658,0.0287478552671738,-0.092077881099508,0.223838884407388,0.237740199907898,-0.0821693232749945,0.0677953956414076,-0.0638189349355174,0.111014960362805,-0.135248554910587,-0.136813064040773,0.0878895597822383,-0.174556846806519,-0.135851542804513,0.127751948661777,-0.117338184763975,-0.156499803928951,0.109548233053255,-0.166017234470918,-0.078453614090802,-0.211453187126746,0.146754215805499,-0.241178860600286,-0.0943268629741508,-0.0874984324996917,0.130033524476633,0.0897148204341224,0.135101882179632,0.178468119631984,0.171297452785297,0.157754670627122,-0.0669642501659962,-0.110460863379197,0.0984988873213144,0.0286989643568555,-0.185133580405382,-0.142761458129503,-0.0956306205826394,0.0928927296048133,0.110917178542168,0.165740185979114,-0.0029171576489932,-0.22688641781723,0.118658239342569,0.147226827938576,-0.167630634511423,-0.134629270046555,-0.104316905649195,-0.21173023561855,0.218819417614707,0.0839619899866664,0.126790427425517,-0.0010918969971092,-0.182509768218299,0.167598040571211,-0.195791798854777,0.200876453527882,0.146819403685923
mild,-0.170458323726601,0.0967392094461259,-0.0092491453790559,-0.118115012099944,-0.0704305292568112,0.0826942109075595,0.0363114596362937,-0.000479585315951,-0.0504249703628532,0.234106146372105,0.0016442925118321,-0.0969447460101049,-0.0034256093996503,-0.0345301427484755,-0.0147986326064895,0.0014387559478531,0.0957115266262308,0.17840573753379,0.183886712573231,0.0819405768396364,0.148123350440881,0.0827627230955525,-0.131954474074532,-0.159907446775678,0.0731710167765315,0.346671671244616,0.288915896766511,-0.261990606885259,0.0343246061844965,-0.0863253568711889,-0.232324829484287,0.11619667083614,-0.0094546819430349,-0.240409267667462,0.0186353151340979,0.0546727260184196,-0.140312961009678,0.0699509439408602,-0.0828997474715385,-0.145999472613098,-0.11551154895621,-0.0696768951888881,0.145108814169189,-0.381681399309042,-0.122842353071462,0.162168348979448,0.106330915765147,0.227597488512769,-0.233832097620133,-0.0661142614132518,0.0555633844623287,0.0530284335065874,0.0043847800315524,-0.261236972817336,-0.0123321938387413,-0.0452180440753846,0.0687862367449791,-0.125651352779175,-0.15127491108856,0.0145930960425105,-0.191902638568413,0.0165799494943077,-0.11208593955656,0.162168348979448,-0.0913952587826714,-0.139148253813797,-0.155180105804161,-0.195054199216091,-0.11551154895621,0.102768281989511,0.0735820899044896,-0.148123350440881,-0.048986214415,0.109893549540783,0.202110954579371,-0.0443958978194686,0.0271993386332238,-0.0744042361604056,-0.194369077336161,-0.160866617407581,-0.0537820675745105,0.119759304611776,0.049191750978979,0.159975958963671,0.0153467301104336,-0.196424442975951,0.087558576255063,0.0028089997077132
mild,-0.0917910212224149,-0.0548056280558741,-0.0347038267049685,-0.0213026258043647,0.0866995255397482,0.0548776775230816,-0.0898456856078111,-0.0059801057782264,0.0399874543001886,0.0326384086450188,-0.0885728116871445,-0.0838175468514464,-0.16360032353927,-0.0232719779080377,-0.0791823644610942,0.0298284794239245,-0.0011287749862515,0.0896055207171193,-0.0020654180599496,-0.0128488216520125,0.126518864416453,-0.005667891420327,-0.0841537776984149,-0.0455592797642389,0.0303328256943773,-0.104015414158629,0.118377274622,-0.041092212797371,0.0645082896398238,0.0080695403272452,0.039915404832981,-0.0927036478070438,-0.0646043555961005,-0.156227261395031,0.0001681154234842,0.0121283269799371,-0.0103030738106792,0.10603279924044,0.0814879474117357,-0.0733463576172829,0.0268504347793459,0.0578797386567294,0.0895094547608426,0.139031455221497,0.0967624344597356,-0.155698898635509,0.024761000230327,-0.103126804063069,0.111004212477761,0.0015610717894968,0.0422690207617609,0.113862174676993,0.0399634378111194,0.0297324134676477,0.0422690207617609,0.11395824063327,0.0509389733157357,0.0667178066341885,0.0333348868280251,-0.0025697643304025,0.0532925892445156,0.0603054040527168,0.0367932612539873,-0.268816562151358,0.0134012009006037,-0.0917429882442765,0.0812477825210438,0.0632354157191571,-0.203611794328528,0.0172918721298113,0.0323021777980502,-0.0147941572666163,-0.199577024164905,-0.153105117816037,0.0025937808194716,0.30457711437537,0.0353282554207672,-0.188745587594704,-0.082184425594742,-0.0595128599134338,0.02173492260761,0.0475766648460502,-0.0631393497628804,0.0446226366905408,0.0800229415785155,0.0041788690980377,0.0544213642307672,0.0604735194762011
