group,EPAS1,TP63,TFAP2A,STAT1,EBF1,ELF3,MEF2A,GATA1,REST,XBP1,TFDP1,ESRRA,SMAD3,HNF1B,PBX3,E2F4,MBD2,RXRA,ZBTB33,STAT4,RELA,EHF,PRDM1,NFIC,TEAD4,GATA6,MAX,BARX2,E2F2,FOXP1,ASCL1,HNF4G,JUNB,HSF2,NFE2L2,KLF4,NFATC1,FOSL2,NANOG,KLF9,VEZF1,TBP,ZBTB7B,PAX6,TCF3,FOSL1,RARG,MYC,JUND,POU2F2,NR2C2,ETV1,ESR1,HES1,SPIB,ELK4,ASCL2
healthy,-0.223814129085897,-0.0248682365650997,-0.211380010803347,-0.261116483933547,0.248682365650997,0.261116483933547,0.236248247368447,0.223814129085897,0.198945892520798,-0.248682365650997,0.261116483933547,-0.198945892520798,-0.248682365650997,-0.198945892520798,-0.261116483933547,-0.223814129085897,-0.236248247368447,-0.0124341182825498,-0.248682365650997,-0.223814129085897,-0.211380010803347,0.0870388279778489,0.248682365650997,0.248682365650997,-0.161643537673148,0.261116483933547,-0.236248247368447,0.124341182825498,-0.161643537673148,0.223814129085897,0.223814129085897,-0.223814129085897,-0.261116483933547,-0.261116483933547,0.248682365650997,0.0746047096952991,0.248682365650997,0.236248247368447,-0.223814129085897,-0.261116483933547,-0.211380010803347,-0.248682365650997,-0.236248247368447,-0.248682365650997,0.261116483933547,0.0994729462603988,0.211380010803347,0.236248247368447,-0.248682365650997,0.261116483933547,0.186511774238248,0.248682365650997,0.236248247368447,-0.211380010803347,0.211380010803347,-0.236248247368447,0.248682365650997
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.0633624933847409,-0.140098438793918,-0.070187565452384,0.0373534349648036,-0.0895560132119118,0.0388291262226724,0.0790417129995967,0.171641339430863,-0.120176606812689,-0.0618868021268721,0.114273841781214,0.0128200678027351,0.052294808950725,-0.103575080161665,0.0487900422132867,0.0733234093753552,0.0556151142809298,-0.127739524509267,0.0838377095876703,-0.257969278016187,0.0168782187618742,0.186398252009551,-0.0126356063955015,0.0214897539427142,-0.0395669718516068,0.127739524509267,0.0375378963720372,0.148214740712196,-0.188796250303588,0.100070313424227,-0.0117132993593335,-0.132719982504574,-0.210931619171619,-0.0797795586285311,0.0628091091630401,0.0653915688643105,0.197465936443567,-0.206320083990779,0.160389193589613,0.056906344131565,-0.0491589650277539,0.0510035791000898,-0.0024902289976535,-0.0397514332588404,0.132719982504574,-0.202630855846107,-0.0104220695086983,0.0096842238797638,-0.119992145405455,-0.119254299776521,-0.0045193044772231,0.108555538156972,-0.0807018656646991,0.0441785070324467,0.141020745830086,-0.114642764595681,0.073876793597056
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0570720114694545,-0.291491761058867,0.0073108775022855,-0.0573078462275928,0.0143859202464328,-0.194092005947773,-0.0124992421813268,0.112257344873803,0.0568361767113163,-0.0290076752510037,0.103767293580826,0.154707601338687,0.198337031594261,-0.112257344873803,-0.0332527008974921,-0.013678415972018,-0.0874946952692877,-0.0443369345299895,0.0551853334043486,-0.0549494986462104,0.0530628205811044,-0.126171595603959,-0.144330871980604,-0.0606095328415282,-0.0478744559020631,-0.183243607073414,0.295265117189079,0.030186849041695,0.262484085807863,-0.0544778291299339,0.107776484469177,0.222863846440639,0.30045348186812,-0.145510045771295,0.135840820687627,0.0728729402647167,-0.374505595923528,-0.0820704958321082,-0.382995647216505,0.401390758351288,-0.0957489118041262,0.123577413264439,0.0070750427441472,0.15824512271076,-0.0462236125950954,0.0587228547764222,0.113672353422633,0.102588119790135,-0.0931547294646056,-0.114615692455186,-0.0247626496045154,-0.165320165454908,0.243145635640527,0.0886738690599789,0.056600341953178,-0.0806554872832787,0.0547136638880721
healthy,0.276673690621976,0.226862260712079,-0.27232507372508,-0.280683454254178,0.243353119593814,0.18264190966962,0.140398202671205,-0.28458026679815,0.18264190966962,-0.276560739533745,0.247475834314247,0.231888584138361,-0.231210877608975,0.0799128949234733,0.276447788445514,-0.276560739533745,0.206813442551067,0.243466070682045,0.259843978475548,-0.211275010536193,-0.134637697171421,-0.284693217886381,-0.280683454254178,-0.26854121226934,-0.280683454254178,0.206926393639298,-0.28458026679815,0.176429599816912,0.248605345196558,0.22697521180031,0.268089407916415,0.23923040487338,-0.251598549034681,0.247475834314247,0.280457552077716,0.280683454254178,-0.174622382405215,0.210710255095038,0.255721263755115,-0.206926393639298,0.162141287155683,0.180439363449115,0.231210877608975,-0.268202359004646,-0.268654163357571,-0.194671200566228,0.22697521180031,-0.284693217886381,0.0260917013813743,0.284693217886381,0.0110127311025281,0.280457552077716,-0.0700296747032557,-0.243353119593814,-0.284693217886381,0.284693217886381,-0.280457552077716
healthy,-0.127865088936966,-0.048710510071225,-0.09742102014245,-0.133953902695869,0.170486785249288,0.158309157731481,0.115687461419159,-0.133953902695869,0.164397971490384,0.0730657651068375,-0.164397971490384,-0.127865088936966,-0.146131530213675,-0.200930854043803,0.1948420402849,-0.170486785249288,0.127865088936966,0.133953902695869,0.121776275178063,-0.133953902695869,0.140042716454772,-0.188753226525997,0.09742102014245,0.170486785249288,-0.170486785249288,-0.0913322063835469,-0.158309157731481,0.115687461419159,-0.103509833901353,0.158309157731481,0.146131530213675,0.127865088936966,-0.121776275178063,0.127865088936966,-0.152220343972578,0.146131530213675,-0.182664412767094,0.207019667802706,-0.188753226525997,0.146131530213675,0.127865088936966,-0.1948420402849,0.200930854043803,-0.176575599008191,0.133953902695869,0.200930854043803,0.121776275178063,0.152220343972578,-0.146131530213675,0.146131530213675,0.103509833901353,0.152220343972578,0.200930854043803,-0.158309157731481,0.121776275178063,0.048710510071225,-0.182664412767094
healthy,-0.197421098739077,0.203564476811654,-0.161018980532758,-0.206250903155255,0.181385840719131,0.202085901072152,-0.178949314500515,-0.208604129332208,0.199566074811875,-0.214081107071488,-0.231449165758027,-0.0575395037780664,-0.18904944455204,-0.0889436194846621,-0.156354178199682,-0.144817122429487,0.188799544427054,0.2702045101413,0.253711101892212,-0.218745909404564,-0.17813713909431,0.208104329082236,0.0958783479530284,-0.185300942677247,-0.177054238552704,0.17024446014683,-0.189382644718688,-0.1912777206665,0.177387438719352,0.233635791851656,0.217267333665062,0.216434333248441,-0.230866065466393,0.215642982852652,-0.189216044635364,0.276556138318032,-0.072950011485547,0.197379448718246,-0.201419500738856,0.191236070645669,-0.214997407529771,-0.219079109571212,0.197837598947387,-0.217100733581738,-0.210707455384175,0.21820445913376,0.199566074811875,-0.145296097669044,-0.037526668768757,0.215851232956807,-0.216642583352597,0.176471138261069,-0.21008270507171,-0.222327811196032,-0.230282965174759,-0.192735471395586,-0.105603627817074
mild,-0.0676465355831315,0.116000376902482,-0.178762686089719,-0.0942655694407536,0.185356391724176,-0.0239327093398805,0.0674023242633368,-0.18657744832315,-0.0503075318777079,-0.265213493297043,-0.0786360449738929,0.0810781581718399,-0.167040542739574,0.0021979018781522,-0.0341895847712578,-0.0158737357866554,-0.134316225887084,0.157760512587375,0.192682731318017,-0.121373025937965,0.030770626294132,-0.0761939317759459,-0.0561686035527807,0.0109895093907614,-0.0622738865476481,-0.166796331419779,0.0888929204052703,-0.0219790187815229,0.0148968905074766,0.0420043470046881,0.186821659642944,0.225895470810096,0.121373025937965,0.0754612978165618,-0.0163621584262448,-0.0297937810149532,-0.140665720201746,0.0363874866494101,0.0583665054309329,0.0373643319285889,0.0424927696442775,0.0368759092889995,0.179983742688693,-0.0569012375121648,0.232000753804964,-0.186333237003355,-0.0954866260397271,0.245188165073877,-0.186821659642944,-0.177053206851156,0.0815665808114293,0.0109895093907614,0.0483538413193503,-0.0954866260397271,0.231512331165374,-0.21881334253605,-0.0810781581718399
mild,-0.0036634554637319,-0.0613256487790574,0.172718522229118,0.0177215935034187,-0.0331498043181597,-0.0736563037545454,0.0453017541490755,0.110469563536437,0.103619199661166,0.0642444994737382,-0.0936117115651178,0.100759917348009,-0.0650784568150755,-0.0123008707847259,0.0141474906119729,0.128518783138238,0.106835892263467,0.0430381556511598,0.0009828782951475,0.107372007697184,-0.127803962559949,-0.108205965038521,-0.153239661470738,-0.0408936939162923,-0.0053909385279307,-0.160507004016678,-0.0378557064585634,-0.168310461996335,0.0343411719486417,0.0950413527216961,0.0584067980843767,-0.0174833199773223,-0.0245719573786898,0.0045569811865933,0.176888308935805,0.0285630389408043,0.0926586174607322,-0.0817576036418226,-0.0346390138562622,-0.222815531090883,-0.0780643639873286,0.0703800427707201,0.134713894816744,-0.0569175885462743,-0.140968574876775,-0.0847360227180274,0.0238571368004007,-0.0029486348854427,-0.121370577355347,0.0367834755911296,0.165510748064702,0.121370577355347,-0.0491141305666176,-0.0545944216668345,0.0772304066459912,0.0470888055947983,0.0587046399919972
