group,HSF1,EPAS1,SIX5,ARNT,HEY1,HOXA6,RFX5,EBF1,MEF2A,ELK3,REST,BCL11A,RUNX3,SRF,E2F1,FOXP3,ESRRA,IRF1,MZF1,NFYB,SMAD3,FOXH1,CEBPD,GMEB1,GFI1B,KLF1,NFAT5,PPARG,E2F4,MBD2,EHF,E2F7,BHLHE40,BATF,MNT,IKZF1,SPDEF,GATA6,MEIS1,E2F2,POU2F1,PRDM14,FOXP1,ONECUT1,ASCL1,HNF4G,CTCF,NFE2L2,ATF3,NFATC1,FOSL2,NFYA,ELK1,HIF1A,TBP,TP73,ZEB1,ZBTB7B,AHR,PAX6,E2F8,FOSL1,GTF2B,YY1,GTF2I,HOXC6,THAP1,NRF1,BACH2,SETDB1,MAF,HES1,CUX1,SREBF1
healthy,-0.27230736020992,-0.0723120351709522,-0.18070165838815,-0.0004705772353858,0.0377246083700955,0.200544331813584,0.19207394157664,0.18313297410431,0.172466556768898,-0.0497243278724335,0.0585868658055329,0.21803411906209,0.311992707060789,-0.0870567885463741,-0.337247018693161,-0.0893312451840722,-0.167839213954271,-0.25207253908833,-0.0589790135016877,0.234347463222131,-0.205642251863597,-0.21395578302208,-0.232857301976743,0.0398422059293316,-0.233249449672898,-0.18799560553663,0.0057253563638606,-0.0899586814979199,-0.0748217804263432,-0.168388220728888,0.137643841350348,-0.202426640755128,-0.129879316966482,-0.0579594294916851,-0.0205485392785135,-0.0837627478986735,-0.137722270889579,0.244229585165233,-0.221406589249022,-0.136075250565729,0.222269314180562,-0.279993455054555,0.138977143517275,0.393010421086379,0.151055292558844,-0.14666323836191,-0.211681326384382,0.0696454308370993,-0.257876324991422,0.29340490626305,0.211759755923613,0.148388688224991,-0.233171020133667,-0.184152558114312,-0.0658023834147819,0.258425331766039,0.252386257245254,-0.166584341326575,0.157172796618859,-0.263836969972975,0.0237641503869832,0.0236857208477522,-0.214504789796697,-0.181172235623535,-0.232700442898281,0.156074783069626,0.252307827706023,-0.0294110772116129,0.160702125884253,-0.286346247732263,-0.263758540433744,-0.156310071687319,0.32258069485697,-0.195603270842033
healthy,-0.481627402170116,-0.286676298787337,0.0552595213905141,0.14838724271869,-0.0586255836071952,0.0201963733000864,0.364656740140449,-0.0112202073889369,0.468163153303391,-0.42300181856292,-0.0067321244333621,-0.141374613100605,-0.144740675317286,0.0075736399875323,-0.122019755354689,-0.316129343183297,-0.226648189256525,0.129312890157498,0.316129343183297,-0.164095533063202,0.147265221979797,-0.0855540813406437,-0.208134847064779,0.199719691523076,-0.300140547654062,-0.329313086865297,-0.160168460477074,-0.129593395342221,0.0353436532751512,0.462553049608923,-0.159326944922904,-0.173352204159075,0.118092682768561,-0.567742493880206,0.194951103382778,-0.166059069356266,-0.110238537596305,-0.349789965350107,-0.553156224274588,0.187377463395246,0.0039270725861279,0.126507838310263,-0.127629859049157,-0.277419627691464,0.248527593664952,0.141935623470052,-0.0903226694809419,0.256101233652484,-0.0238429407014909,-0.247686078110782,0.129032384972774,0.199719691523076,-0.237587891460738,0.117531672399114,-0.245722541817718,-0.223282127039844,0.178962307853543,-0.256381738837208,-0.0833100398628563,-0.136606024960307,-0.21234242483563,0.266479925487251,0.156521893075669,0.287237309156784,-0.145021180502009,-0.149228758272861,0.328752076495851,0.121739250169965,0.0272090029181719,0.22216010630095,0.0137447540514477,-0.179242813038267,0.117812177583837,0.227489704810695
healthy,-0.197798706493562,0.176773813371298,0.0520777882636736,0.220083155424995,-0.313968507662204,0.0118688912786977,-0.203999596631004,-0.190628927272145,-0.203515152089017,-0.196345372867599,0.171154256684241,0.246436938509124,0.114571134180082,0.316293841463744,0.145188029233702,-0.350883181761663,-0.109048466401423,0.0714555699431801,0.012644002545878,0.0330875622177573,-0.0289213391566634,-0.29526894834148,-0.0694209028668319,-0.0416137861567401,-0.0283400057062782,-0.0507213435461082,0.0055711122328581,-0.110114244393796,0.158655587500959,0.230159601898338,0.106529354783087,0.0837604613096667,-0.0510120102713008,0.176095591012515,-0.123969358294643,0.0557595667827799,-0.080175571698958,-0.032118673133782,-0.0025675560725346,-0.259904496776381,-0.314937396746179,-0.0753311262790814,-0.0344440069353228,-0.265620942371835,-0.0130315581794681,0.247696494318291,0.358828072250261,-0.393126745822988,0.156330253699418,-0.321622731425609,-0.162046699294873,0.125035136287016,0.0045053342404852,0.145866251592485,-0.0981969086608991,0.195860928325612,-0.0510120102713008,-0.0202013374008855,0.0659329021645208,0.151776475004734,0.0763000153630567,0.0005328889961864,0.198089373218755,0.24934360576105,-0.0641889018133652,0.0700022363172171,-0.0668049023400986,0.0670955690652912,-0.0714555699431801,0.212719598386782,0.232000491157891,0.0148724474390212,0.107885799500652,-0.077075126630237
healthy,-0.572518405012324,-0.519308841434089,0.447950279426069,0.47022405022626,0.431451189944446,0.553131974871416,-0.51270920564144,-0.500747365767263,0.32049481318053,-0.552307020397335,0.535807930915712,-0.34895574253633,0.546532339078767,-0.0948697645193332,0.501159843004303,-0.538282794337955,-0.532095635782347,-0.452487529033515,-0.373291899521724,-0.227274957609359,-0.531270681308266,0.398040533744159,-0.524671045515616,0.519308841434089,-0.536220408152753,-0.415364577699863,0.514771591826642,-0.524258568278576,-0.535395453678671,0.52714590893786,0.51270920564144,-0.544882430130605,-0.556844270004782,-0.073420948193223,-0.211600822601817,-0.553956929345497,-0.522196182093373,-0.538695271574996,0.393915761373753,-0.512296728404399,-0.528795817886022,-0.544469952893564,0.42732641757404,0.5844802448865,0.532508113019387,0.355555378328979,0.54117013499724,-0.530033249597144,-0.50569709261175,-0.49167286655237,-0.514359114589602,0.381541444262535,0.525495999989698,-0.538282794337955,-0.518071409722967,0.509821864982156,-0.0585717676597622,0.541995089471321,-0.512296728404399,-0.516421500774805,0.54117013499724,-0.464036891670651,0.513534160115521,-0.56261895132335,-0.52714590893786,0.508996910508074,0.517246455248886,0.423201645203634,-0.519308841434089,0.525908477226738,0.212838254312939,-0.547357293552848,-0.326269494499098,-0.511471773930318
healthy,-0.08917261732305,-0.134545743196249,-0.0243913335618931,-0.209293378305276,-0.0586178822697108,0.229488353404908,0.211522693738353,0.246404923455899,-0.305285078129501,-0.044586308661525,-0.150675496035565,0.0832714882354952,-0.281680561779282,-0.111203499249921,-0.0251781507735671,0.188180449792025,-0.0548149324132866,0.199064754553515,0.101761692709834,-0.079468538379071,0.364820913812831,0.0835337606393866,0.061634014914461,0.159461621565925,0.0409144950070465,-0.0950737464106048,0.344363666309308,0.128513477906749,0.171132743539089,-0.272763300046977,0.206277245660526,0.105171233960421,-0.215063371190885,0.362329325975864,-0.468943058157687,-0.216505869412288,-0.0394719967856442,-0.0691087784253638,-0.312759841640403,0.0828780796296582,0.0959916998242244,-0.21008019551695,-0.0811733090043647,-0.0477335775082209,0.0411767674109378,0.19224567205234,-0.374393856554864,0.503694151673287,0.262796948699106,0.327578232460263,0.0053765842797721,0.212047238546135,0.101499420305942,0.133758925984575,0.233160167059387,-0.153298220074479,-0.36154250876419,0.01783452346461,0.127464388291183,0.323119601594111,0.0562574306346889,-0.252306052543453,0.216112460806451,-0.23971697715667,0.0508808463549168,-0.225291994942647,0.198015664937949,-0.311710752024838,0.253486278360964,0.0797308107829624,-0.373607039343191,0.329676411691394,0.15054435983362,0.191721127244558
healthy,-0.260477811139467,-0.337854474799744,-0.191605493526781,0.0771189562042894,-0.119028631234273,-0.0888768588837237,0.139580800849284,-0.304094798065369,-0.398254659796838,0.0900365424356679,-0.189801541334868,0.159488701824326,-0.0645235042928955,-0.0303450529425399,-0.273008836186864,0.0619786431650179,-0.181812610199252,0.138872105345318,0.468544368417456,0.0635893147649404,0.195889879982575,0.0890057126117175,-0.141835741089176,-0.192571896486734,0.136327244217441,0.132654912969617,-0.164642850944078,0.278452906194602,0.230229398492923,-0.218181574925502,-0.0324389260224392,0.176110832735526,0.241343032532388,0.127629617577859,-0.144799376833033,0.15836123170438,-0.118158868570315,-0.240408843004433,-0.462133895449765,-0.0481912942696813,-0.0202622487270251,0.123055310234079,-0.259092633563534,-0.224946395645177,-0.272010219794912,-0.207035727454039,0.13529641439349,-0.185227233991088,0.209322881125928,-0.144573882809044,-0.0167831980711925,-0.211481181069825,-0.102181006299084,-0.221821692741327,-0.124311634082019,0.0113391280634544,-0.33025210484811,-0.0950940512594246,-0.0932256722035145,0.302999541377421,-0.215121298885649,0.26083215889145,0.0061205520797055,-0.19827367395046,0.130754320481709,-0.156621706376464,-0.165673680768029,0.0853655947958926,-0.166801150887974,-0.244854296620219,0.283993616498336,0.306446378601255,-0.177045022263482,0.300551320545539
healthy,0.0348061456791206,0.0238390657706623,-0.0524496435419692,0.0387084287494152,0.0858872160116026,-0.112315474340754,0.235061695845708,-0.271273403199437,0.0353054899582578,0.0813561290342463,-0.205156521795157,-0.0257069832592867,0.0292763701434899,0.247304877800851,-0.112001072387223,-0.0960405496873929,-0.0690574643814221,-0.0692978894047104,0.0112999760945498,-0.0177174747930911,0.177452161419321,0.274398928502185,0.0240240080962687,0.0350280764698483,0.106582262246956,-0.0694273490326348,-0.087144823825726,0.133417393692442,0.0154611784206933,-0.0592370268917233,-0.173383430255981,0.0213793328400975,0.250800287754811,0.174437601511937,0.0447560427967438,0.0110410568387009,0.185719083373926,-0.133472876390124,-0.014351524467055,0.0392632557262344,0.044848513959547,0.0646558370319903,-0.0653771121018551,-0.10116345210669,-0.117327411364687,0.0577020055891904,-0.0733851148006114,0.0393372326564769,-0.0518208396349075,-0.0739769302425518,0.112056555084905,-0.274805801618519,-0.115810884294715,-0.0883284547096068,0.232250572496491,0.111113349224313,0.336095688324473,-0.131364533878211,-0.107026123828412,0.206636060400008,-0.0915649454077185,0.103863610060543,0.0839083331276144,0.0312737472600388,0.0690759586139827,0.0282776815852154,-0.112019566619784,-0.307633064413652,0.0691869240093465,0.0063435217682988,-0.198147207654675,-0.0818924617785048,-0.0799690615921985,0.110798947270782
healthy,-0.126849214001642,-0.114825166098805,0.163306332562963,0.0336339696406983,0.06779407158024,0.102390478352969,0.0109461183149621,0.01433389701971,-0.0192359101455196,0.0046453632239346,0.0846431376383236,0.0018863767787801,0.0409228268539439,0.0955250934778169,0.0749802688327357,-0.0078663194924639,-0.111976352187994,-0.0533703470948738,0.0333901522339172,-0.0648041002233981,-0.0468642720823465,0.0901867755188202,-0.0417569390350371,-0.0519331076443747,-0.0167849035826148,-0.169273442781553,-0.0558726836381535,-0.0951529511200984,-0.0334414822142922,0.143313305206913,0.109089040791902,-0.0301563634702942,-0.0585161776274644,-0.033698132116167,-0.0300922009948255,-0.0785220374786085,0.0428348686229115,0.102210823421657,0.0854387523341356,-0.0293735812695759,0.0102531635799,-0.0298740485782318,0.0719004700102376,-0.178140696891329,0.129659530427171,0.159187101637872,0.0258959750991718,-0.033402984729011,-0.0852847623930107,0.0155016540732406,0.0306824957691376,0.0147702018528973,-0.063366860772899,0.0762506858470162,-0.0063135875861211,0.153733291223032,0.143018157819757,0.0094832138742754,0.0877870989362904,0.0015270669161553,0.109332858198684,-0.0113952556432431,0.105098134817749,0.0918421673859129,-0.182516577718295,0.153373981360407,0.136589077777792,0.0324790450822615,0.035738498836072,-0.028372646652264,-0.0314652779698559,-0.0656895423848663,0.0113824231481493,0.114170708849024
mild,0.0318718162504909,0.032614036628927,0.0626957919667191,0.063568992411938,0.175513289489005,0.252835188913141,-0.143073892949122,0.0311732558943158,0.0184681894163804,0.028553654558659,-0.186559275121024,-0.0292085548925732,-0.05950861034167,-0.0539201274922689,-0.118362320349426,-0.0164598283923768,-0.0250608527777833,-0.318063262170995,-0.142942912882339,0.0225285714866484,-0.1429865729046,-0.143073892949122,0.0599015505420185,0.191973117881382,-0.206861185472364,0.0555355483159239,0.106530454316709,-0.0395559801684175,-0.0681969547715984,-0.173242968331436,-0.111027436609587,-0.0047589424264431,-0.174771069110569,-0.0862285439653693,-0.00323084164731,-0.0079897840737532,-0.0116135659214118,0.0089939645857549,0.0533525472028766,0.0134036268341106,-0.144514673683733,-0.0975364897309544,0.0727375970867368,-0.247334026108262,0.192584358193035,0.137267109988416,-0.0988899504210437,0.0224412514421265,-0.0998068108885236,-0.102164452090615,0.0339238372967554,0.0914677466366828,0.0730868772648244,0.0329196567847536,0.0231398117983016,0.156259219671927,-0.0647914730352445,0.0866651441879787,-0.0101727851868005,0.239256921989987,0.0655773534359416,-0.0225722315089093,-0.0297761351819655,0.022048311241778,-0.0512568661343511,0.0450571429732968,0.105264313671142,0.14394709339434,-0.0406911407472021,0.111245736720892,-0.158529540829497,-0.0356265781649323,0.0564087487611428,0.0947422483062538
mild,-0.215425059738054,0.122954044456948,-0.239615165378698,-0.0539066890013019,-0.10653596831063,0.0991269920971807,-0.0684288202363744,-0.0117252763305401,-0.207276530545041,0.15237480662578,-0.0882353936708762,-0.0288829054564222,0.270716729773812,0.0364532386835942,-0.133576714527047,0.154808608249436,0.274508619596303,0.121891777449938,0.348826970833568,0.243944911913599,0.163925279524787,-0.22857565635648,-0.13529785600676,0.215263702724331,0.170782952608016,0.169465203662611,-0.0065887447270236,0.217253772560248,0.0041952823567987,-0.244482768626009,0.182360318342643,-0.211444920066219,0.0883160721777378,-0.0159877907763901,0.101117061933098,-0.242627162968194,0.0769135098746437,0.314229337807788,-0.241269074769359,-0.124096989970819,0.0254271760791873,0.228320174418086,-0.0271483175588996,-0.0602802910433615,-0.227809210541296,-0.0442790538491611,-0.161209103127116,0.0972041543503146,0.130242002910105,0.0189594491124559,0.0784329550872022,-0.187658206959882,0.15342362721498,0.0251716941407925,0.029353530079781,-0.211431473648409,-0.0751520291415006,-0.22428624907501,0.0027430692332914,0.0440504647463869,-0.134464178102524,0.132420322595366,0.121636295511543,-0.295189210188471,-0.179886177465557,-0.17421178914963,-0.106952807262748,-0.214752738847541,-0.0402989141773264,0.11988826119621,0.175327841827881,0.0586263816527005,0.020882286859322,0.130295788581346
