group,MAFF,SIX5,ZNF76,KLF10,PGR,E2F6,CLOCK,E2F1,ZNF263,FOS,HNF1B,CEBPA,ZNF384,PPARG,ELF1,OTX2,SP4,BACH1,NFIC,GATA6,TBX21,POU2F1,PRDM14,ASCL1,JUNB,NFE2L2,KLF4,GMEB2,ELK1,TCF12,KLF9,MAFK,HIF1A,ZBTB7B,TCF3,GTF2B,YY1,CTCFL,EGR2,GTF2I,USF1,THAP1,MAF,HES1,ZNF143,MYB,ELK4,SREBF1,ASCL2
mild,0.331495847887908,-0.730299946598947,-0.463092339354839,0.682703139461258,-0.393433182404088,0.770482357487984,-0.769361156104041,-0.568846947311224,-0.444140419187553,0.771802481698109,0.0731131805690259,0.544180516864489,-0.799687845150357,0.711836291550474,0.337011435341174,-0.736177211918,0.386452799594381,-0.648126735491934,0.389201551374369,-0.750156061430703,0.524450989285758,0.444267006440579,0.757642793252513,-0.48759601476197,0.67635569291668,0.751476185640829,-0.623243298325726,-0.702541170399725,0.441554422447169,0.422222740520806,0.600113998808589,0.718491164280972,-0.72241536912477,-0.592193253547834,-0.571270189012003,-0.498446350735607,-0.760283041672765,0.516512160131714,-0.159662693852073,0.542697637614758,0.0494594481464966,-0.771079125966534,0.470922665149148,0.54564531222093,-0.416851824213855,-0.710190657261139,-0.735363436719978,-0.758510820130404,-0.433109244281022
mild,-0.0639531290799393,-0.256990600276493,-0.451711048554098,0.198086402439707,0.543938192595695,0.405429178825194,-0.134638166484083,-0.35813752284766,-0.286947592319201,0.128411151284194,0.533672032401283,0.180583440796776,-0.248239119455028,0.380184522609429,0.0849903425930773,-0.183276204126458,0.171663662267206,-0.0072368014485194,0.158873036451218,0.662083183685477,0.286274401486781,0.371769637204174,0.0637848313718342,-0.410646407776453,0.122520731500515,0.0860001288417079,-0.623711306237514,-0.349722637442405,0.188661730785821,0.269444630676271,-0.320102240815907,-0.132618593986822,-0.277354622957211,-0.263217615476382,-0.185464074331824,-0.290313546481304,-0.425624903797807,-0.514149498261091,0.770803503121374,0.0479648468099545,-0.0328180530804952,-0.277018027541,-0.223162760947367,0.204481715347701,-0.319092454567276,-0.295025882308246,-0.54477968113622,0.34198094286957,-0.332556271215684
mild,-0.776900774350108,-0.685070452695754,-0.800738733953598,0.791393170245411,0.613285687980699,0.741956492658628,-0.688591969455361,-0.655137560239099,0.504660440242068,0.755229901983299,0.838662760595514,0.762814707311682,-0.755636230840176,0.566557869439766,0.78123494882347,-0.738164089994436,0.80507290842696,-0.840829847832195,0.461454138460742,0.753062814746618,0.650126171004274,0.696447660688329,0.70443879487359,-0.728141311524787,0.537437634696867,0.653783130716173,-0.716357774675335,0.652157815288663,0.770399512640065,0.695770445926866,0.232961877943198,-0.830942512314838,-0.285107414575833,-0.772431156924454,-0.769857740830895,-0.591750258566182,0.63929073482087,0.602450251797294,-0.190568233875628,0.592427473327645,0.610847714839433,-0.686153996314095,0.683445137268243,0.75956407645666,-0.626965426162247,-0.431521246004087,0.754688130174129,-0.748593197320963,-0.275220079058476
moderate,0.142475270536242,0.0568563286177492,-0.220959300628194,-0.162542210048389,-0.0751395401732607,0.376143632855462,-0.432331063489473,-0.515274413473013,-0.151393910319418,-0.145596794460354,0.385954136616956,-0.480045786329467,-0.0706802202816725,-0.524638985245348,0.119732739089142,0.190635925365394,-0.0301004092682202,0.17725796569063,0.129097310861478,-0.530436101104413,-0.198216769181094,-0.200892361116047,0.132664766774748,0.121070535056619,0.364549401137333,-0.107692575381854,0.292308418893605,-0.138907814622972,0.175474237733995,-0.473356806492085,0.156745094189324,-0.242364036107817,0.506355773689837,0.311483494427434,-0.188852197408759,-0.0327760012031731,0.10947630333849,-0.242809968096976,0.2338913283138,-0.731997360204198,0.0046822858861675,0.0626534444768138,0.138015950644654,-0.116611215165031,-0.035451593138126,-0.337793481787804,-0.309699766470799,0.0702342882925137,-0.377927360812098
moderate,-0.656415476439821,-0.699620459514259,-0.56817054961983,0.56516788670346,0.393015212831568,0.593025925983117,-0.469583117199008,-0.649909706787686,-0.675765970789762,0.688277066274638,0.639900830399785,0.27724587594485,-0.154136696373671,0.577845796794801,0.741490925736977,-0.763844083003289,0.631059656257139,-0.679769521344923,0.612042791120128,0.563332926032345,0.70796118983751,0.769182150410169,0.630392397831279,-0.629558324798954,0.608539684384363,0.607205167532643,-0.599698510241717,-0.57617765073015,0.621050779869239,-0.763176824577429,-0.770016223442494,-0.536809403604408,0.498775673330385,-0.014012426943061,-0.630726027044209,-0.764010897609754,-0.653579628129916,0.157973432322366,0.347975269086014,0.754168835828318,0.0210186404145915,-0.64540571241313,0.531304521591062,0.615545897855893,-0.482094212683884,-0.760340976267523,0.476922959883469,-0.718804139257735,-0.233707263657481
moderate,-0.547556009963642,-0.310733198587141,-0.406700612347553,0.554908352146899,0.0650101835151179,0.591670063063186,-0.180712831556905,-0.636558046918863,-0.105641548212067,0.45971486914262,0.541364563914583,0.50731161064476,-0.547942975341708,0.411344196884347,0.714338087910165,-0.542525460048782,0.677576376993878,-0.442688392507708,0.446945011666436,-0.0615274951125223,0.558004075171429,0.326211813709788,-0.0162525458787795,-0.448879838556767,0.754969452607114,0.380000001260987,-0.0901629330894195,-0.427983708141193,0.53052953332873,0.436109981080583,-0.118411405688251,-0.653971488931841,-0.213991854070597,-0.465519349813612,-0.431466396543789,-0.436883911836715,-0.290997964305766,-0.246109980450089,0.415987781421142,0.222505092388052,0.0545621183073311,-0.413279023774678,0.0429531569653458,0.455071284605826,-0.457393076874223,-0.0255397149523678,-0.453136457715495,0.378065174370656,-0.101771894431405
moderate,-0.528029413103012,0.451178438751848,-0.547983007985961,0.326912981510507,-0.285820429672353,0.222205998461365,-0.609819396088568,-0.374228684227997,-0.196720713907894,0.266064395134779,0.527733072584948,0.459969874121069,-0.454734524968612,0.514002628581334,0.352200705718602,-0.28552408915429,-0.479034447449828,0.0922112912041271,-0.535339145881914,-0.282758244319029,0.276139972748942,0.489999046618182,-0.337877580678861,-0.386674985986669,0.247987623532899,0.362868964368892,0.530301357074833,-0.438435796475113,0.53691962864492,-0.25440833475761,0.18950976130168,0.0364004936354803,-0.21035237773882,-0.295797227113828,0.508866059601565,-0.41028344725907,-4.93900863439352e-05,-0.262607089090704,0.591347503795937,0.491678309553875,0.0047908383753617,-0.547983007985961,-0.445152848217888,0.38104451614346,-0.217266989826971,-0.577123158928883,0.539389132962117,0.316442283205593,-0.430829723178147
moderate,-0.267856055255042,-0.409924687893691,-0.708292936745998,0.296921030183662,0.335875332681356,0.490727730226369,-0.346488269584753,-0.464074786412157,0.396417313653004,0.318388107101896,0.139294796857079,0.412336719008099,-0.394125884094316,0.416798976569755,0.269665078590848,-0.283775460610137,-0.0314770060430283,0.433441991259172,0.173786841793118,-0.242409126998034,0.443331318828246,0.545119031856276,0.515089244481893,-0.532094063838471,0.606746426829408,0.109144407926976,-0.520395712933591,-0.450688013727191,0.238549877214981,0.326589012890884,0.307413365531338,-0.468537043973813,-0.274006734596783,-0.385080767415285,-0.547531062970685,-0.242288525442314,0.0897275574559888,-0.406186039666358,-0.22371588586137,0.329483450228174,0.447914177945622,-0.382065728522275,0.536315118288686,0.617721168399966,-0.375915049180534,-0.146772093311745,0.0925013932375584,0.485783066441832,-0.138088781299875
moderate,-0.263731363472943,-0.128644869495813,0.147067379454864,0.182795612881751,-0.219863990098095,0.107872640759251,-0.291570617125902,-0.312575137452637,0.171726025180848,0.0746728119484691,0.12087203551697,0.0972855048225509,-0.0881099870107445,0.196232787944027,0.254645188580434,-0.0475214987740975,0.242253325673934,-0.305615324039397,0.140259449004429,-0.0149917418580439,0.0336644119911261,0.186726701330821,0.155420942409137,-0.130610413720348,-0.219980135893181,0.291231114032573,0.0024569302806687,-0.04140150880225,0.174960238859401,-0.023452516315474,-0.0680435673366285,-0.110579731213951,-0.0309394529525662,-0.179891968004597,0.122730368238349,-0.0816683625294276,0.0659082715654291,-0.154929556353003,-0.355182775665397,-0.133487255721713,-0.013356766434908,0.0015813696715576,0.035933722141271,0.337805577862122,-0.0933901535411998,-0.336259945358283,0.210447246404186,0.134461093542051,-0.0972676362386915
moderate,-0.15683686297803,-0.314132107075375,-0.0296184723249877,-0.0114947880689833,0.30408298253654,0.23031888241288,-0.223936806828568,-0.359159237026577,-0.109517827430252,0.272137344528875,0.0390329153140016,0.2638864843812,-0.27259572564819,0.263392843175783,0.358806636165565,-0.183705048587126,0.363848828478033,-0.317446555168886,0.101690088315791,-0.0894195783525819,0.244563957197756,0.192061688993105,0.296502064024788,-0.266178389977776,-0.200453589485185,0.100738065991059,-0.107084881489271,-0.244951818144868,0.338884687518401,-0.2489009477882,0.131802201846195,-0.381337831184216,0.0040901699877363,-0.22160964114589,-0.199007925955036,-0.253449498895252,-0.070590692374554,0.457288056646149,0.390999094775939,0.188958801416201,0.321924586103735,-0.323123429031175,0.353623403508692,0.270021739362804,-0.200524109657387,-0.206412544036283,0.258209610518911,0.236736218083294,-0.377106620852075
moderate,0.321913233107924,-0.536142887649711,-0.433767654505848,0.472821910112581,-0.0130812797906047,0.584107580215262,-0.405898841038908,-0.29347566834574,0.222950507735523,0.025025056990722,0.572922138075469,0.541640816837067,-0.445142680410722,0.491401119090542,0.586761752926399,-0.356986229647951,0.435094740861417,-0.405898841038908,0.506757404062121,0.267313108764531,0.480784428245993,0.359450818594007,-0.106356492210569,-0.600980535307491,0.624109754647401,0.455001036194946,-0.28115272361546,-0.430544730499468,0.621076414406101,0.34447370115259,0.427700974023249,-0.441540588874179,-0.320017395457112,-0.541072065541823,-0.0221813005145036,-0.373480017210018,-0.311675709793538,0.278308967139242,0.14048156992519,0.33215075642231,0.439834334988448,-0.218590081138655,0.304661110485533,0.469788569871282,-0.37992586522278,-0.496519880747735,0.309211120847482,0.446848934296453,0.566476290062708
moderate,-0.429902125716164,0.221403784823022,-0.31844601904901,0.600019341155503,0.43811468094427,-0.416661475450442,-0.124529153764955,-0.182352246697538,-0.255930037414652,0.247717482186546,0.294143559700533,-0.150340041624717,-0.13240650265722,0.143133105404134,0.478842250748959,-0.272187544702943,0.350625827289752,-0.0390515381254839,0.0469288870177489,-0.312747511339712,0.337552780191951,-0.277215639740559,-0.104751979950332,-0.218889737304214,0.179167786507048,0.0720693622058286,-0.15771458101322,-0.134417740672266,0.265315814818202,-0.218219324632532,-0.058325902436345,0.17665373898824,0.313920733515156,0.0925169486921335,0.185536706888029,0.162072263379154,0.146485168762545,0.0117322217544372,0.106595614797458,0.232130387569936,-0.369397382096852,-0.304367352943685,0.14497674025126,0.101902726095683,-0.0568174739250602,-0.416493872282521,0.467445235330363,0.101399916591922,-0.0987182659051931
severe,-0.568967625566993,-0.677497973282802,-0.365337106943017,0.614612077825398,0.77949472147057,0.302360467047723,-0.687026139261197,-0.551816926805883,-0.0441925412521732,0.730492725010254,0.412161236893984,0.382215572390459,-0.42332280275439,0.57286963639624,-0.222414617267097,-0.588023957523782,0.383213761207243,-0.0119782658014104,-0.463068866549979,-0.392832671623527,0.639385309369224,0.378767283750659,0.614521333387508,-0.62976639895294,0.0923778377714831,0.593014901607703,0.124682857660135,-0.577043880539156,0.593740857110819,0.712979048497586,-0.793832342657106,0.284846790535054,-0.748823101463928,-0.308258855510538,-0.389565871859506,0.247641571000371,0.118421491445762,-0.770511022119512,-0.389928849611064,0.190744808443671,-0.557715315268699,-0.516426596028988,-0.685029761627629,0.664340029788829,-0.757897545252875,-0.475863832292394,0.430945335537105,0.550183526923872,0.317605532613154
severe,0.12160285476707,-0.621016035882508,0.219891114330361,0.596815675867729,-0.288632790555346,0.210432411527199,0.116509707103829,-0.602509878224147,0.368414892460276,0.555564343241231,0.495142529348123,0.522791045234289,-0.677230466923372,0.374330536019444,0.452246204929771,-0.610228685862848,-0.509947455474811,-0.345669717492138,0.392551983559983,-0.410615258812844,0.57619000955448,0.395588891483407,0.606907067821604,-0.641262088705329,0.244091474345139,0.320805033869111,0.294295358454229,-0.493845516589161,0.616302501709694,0.223054560083926,-0.654010775092199,-0.157507964070043,-0.455251478395658,-0.515863099033979,-0.374425439392051,-0.449240931463883,-0.162506208360677,0.0561195276682578,0.181486882882072,-0.4154553308158,0.227198674021098,-0.417764646215903,0.431588904158986,0.324569534315854,-0.424376247840856,0.0423269041827108,0.294928047604942,-0.266551939195457,0.622471220929148
