group,HSF1,LHX2,KLF5,ZNF76,HEY1,STAT1,KLF10,BCL11A,CLOCK,E2F1,FOS,SMAD3,HOXA4,KLF3,PBX3,RUNX2,PRDM1,BHLHE40,OTX2,SP4,TEAD4,MNT,ZBTB7A,NFE2,TBX21,FOXP1,CTCF,JUNB,FOSL2,GMEB2,ZEB1,HOXA1,PAX6,FOSL1,ZKSCAN1,TCF4,ETV4,JUND,POU2F2,ETV1,HES1
mild,-0.354387409155388,0.344692529347202,-0.248994683498659,-0.223166199151994,-0.218971829899116,0.347304811952064,0.380344667996659,0.189353696139763,-0.404241534924236,-0.390333889506801,0.477109502514793,0.411360924840304,0.51973386022934,0.438127623361955,0.445614940405469,-0.264153281149409,-0.179861176251673,0.47140663203939,-0.410036387181501,0.221602508860351,0.447804106813769,0.171398852320429,0.422509116801899,0.454150849762202,0.271033518432637,-0.35740441160044,-0.198294325336686,0.425397344752345,0.38003192993833,-0.43119219700961,0.252784332911347,-0.361470006358711,0.348868502243707,0.407442500933011,0.339210415148266,0.358250643993564,0.38983718788475,0.381742791080951,-0.188912183586829,-0.305747442907109,0.337076437809083
mild,-0.407221687754767,0.200267480266917,-0.0320962906604742,-0.105650290090728,-0.0357739906319869,0.367101324429174,0.363757960818708,0.0648612540430416,-0.345703797322191,-0.473420287241995,0.347709815488471,0.395185578757089,0.428953551222796,0.514209323289681,-0.383818142481504,0.0742226721523466,0.170845880494816,0.503510559736189,-0.33400202468556,0.457037805550711,0.364092297179754,0.253092625312281,0.484119050795486,0.450685414690825,0.356736897236729,-0.284854579611709,-0.402206642339067,0.620193949741455,0.472751614519901,-0.478100996296647,-0.278502188751823,-0.307923788523924,0.307255115801831,0.453025769218152,0.328986979269861,-0.305917770357645,0.44232700566466,0.157138089691905,-0.385824160647784,-0.331661670158234,0.310932815773344
mild,0.144133748366027,0.44671732617976,-0.409189734994777,-0.534976661003701,-0.478546283147764,0.422393887448752,0.587098315427288,-0.478129309912375,-0.426285637645713,-0.343307963803362,0.567500573364019,0.339694195763327,0.365129563122037,-0.193892554455745,0.227806377600693,-0.458948541084495,0.196672376025003,0.361098821846613,-0.47548847942158,0.597522646312006,0.272422513787283,0.176935642883271,0.373191045672886,0.344558883509528,0.333856570467885,-0.596132735527377,-0.366658464985129,0.33121573997709,0.338721258214086,0.512182124135785,0.379584635282179,-0.443103558139724,0.459087532162958,0.341918053018733,0.518297731588153,-0.347338705078786,0.403491100777798,0.516768829725061,-0.575423064836405,-0.0555964313851599,0.576951966699497
moderate,-0.1121688754886,0.126717976493397,-0.318202918750086,-0.264699773119541,-0.162856066085958,0.0992624149198277,-0.0722761791851228,0.070398875829665,0.0659402803604529,0.036842078350858,-0.0283942132512982,0.419107974105939,0.248038705839853,0.152765560550373,0.11639280803838,0.0185383706351451,0.13868578538444,0.165202695280281,0.100435729516989,-0.134227189915228,0.24874269459815,0.116862133877244,0.0788467409292248,-0.0246396065403828,0.278310222446609,-0.274320952816261,-0.253435952986794,0.136808482028982,0.168957301991196,0.0706335387490973,-0.283942132512982,0.0028159550331866,0.302480503148127,-0.182567751318265,0.15558151558356,0.252262638389633,0.390009772096344,0.267281065233295,0.1121688754886,-0.0119678088910431,-0.118035448474405
moderate,-0.143997460437081,0.460116885302859,0.470241706739841,-0.477473722051971,-0.399850091035108,0.399207245229585,0.311940927129881,-0.317083693574062,-0.559115139353352,-0.337333336448027,0.343601083051873,0.447581392095167,0.436813724852662,0.505598226043589,-0.289119901033826,-0.492580598481754,0.199925045517554,0.519419410862326,-0.390207403952267,0.308726698102268,0.453688427247632,0.537901227771103,0.502062574113214,0.071677307315779,0.515883758931952,-0.341351122732544,-0.326726380656903,0.332833415809368,-0.464295383038756,-0.406921394895857,-0.33572622193422,-0.478437990760256,0.531472769715877,0.338297605156311,0.289602035387968,-0.290405592644871,0.435045898887475,-0.0790700340792898,0.211656981468343,-0.44115293403994,0.352761635780571
moderate,-0.0111705376571632,-0.0967410714082625,0.0453144452130206,0.0507943316108742,-0.162499708182506,-0.155755232615917,-0.0718708177564652,0.292963157423714,-0.261559193066784,0.16334276762833,-0.158073646091932,-0.0002107648614559,0.0086413593196923,0.128566565488105,0.0765076447084952,0.101377898360293,0.232684407047324,0.0181257780852082,-0.0432067965984615,-0.116342203523662,-0.226361461203647,-0.108543903649793,-0.0535342748098011,-0.132992627578679,-0.113391495463279,0.206760329088247,0.142266281482739,0.110862317125809,-0.210132566871542,-0.0510050964723301,0.160602824429403,-0.0153858348862814,0.0750322906783039,-0.0611218098222138,-0.27462661447705,0.165239651381433,-0.030350140049651,0.236899704276442,0.151118405663887,0.0516373910566979,-0.196432850876908
moderate,0.0735598066338252,0.0683055347314091,0.125431767542784,-0.219896868767073,-0.230125930023905,0.100725510299508,0.0140859204192431,-0.0266067385696815,-0.191780924438187,0.0548903724273681,-0.138064378712423,-0.0659578813282019,0.238230923915929,0.175850419202138,-0.093738446599487,-0.185967687439769,-0.267632487965619,0.0015092057592046,0.116320636477956,-0.156230744332478,0.0229175689360702,0.11425246562275,0.195749576619799,0.0358296626537097,-0.0419223822001284,-0.146784234210049,-0.0648958476457987,-0.121966183947573,-0.0465617924969426,-0.0814971109970495,0.174900178538935,-0.112575570334745,0.121910287437973,-0.0939620326378877,-0.010788026352833,-0.0820560760930512,-0.0243149816760744,0.20899704939504,-0.117997531765961,0.0645045720785975,0.0678024661450076
moderate,-0.0996122971391905,0.472855454303067,0.0024236568647005,-0.239699663918879,-0.220310409001275,0.516481277867676,0.471401260184247,-0.199709325651321,-0.476248573913648,-0.53271977886117,0.312167004173424,0.397722091497352,-0.178865876614897,0.449103617029002,-0.643238531891512,-0.624818739719788,0.326708945361627,-0.14832780011967,-0.588463886749281,0.555986884762294,0.513572889630036,-0.029326248062876,0.525448808267068,0.410082741507324,0.0913718637992088,-0.442075012121371,-0.409355644447914,0.265148060998235,0.134028224617938,-0.329859699285738,-0.207465027618363,-0.48424664156716,0.386088538546789,0.224915357044206,0.268783546295285,-0.271207203159986,0.467281043514256,0.514299986689446,-0.294716674747581,0.058410130439282,0.529084293564119
moderate,-0.193754834620243,0.154027325574397,-0.0362081526978102,0.152663971313447,-0.193445701968051,0.190592169793968,0.212675338230067,-0.195768160098624,-0.0753728817871009,-0.149461674095864,-0.094451914962151,0.11706615744176,0.165663395662047,-0.0314839716540503,-0.02510315665367,-0.0735656447435149,-0.0315632364366638,0.149120835530627,-0.0346307835238031,0.111612740397956,-0.0447370433070141,0.0643630034820969,-0.0159797801748654,0.284100833843019,0.0549859796989293,-0.258189176406692,-0.312580670236021,-0.130850303138233,0.0460766181331809,0.0163919570444552,-0.111874314180581,0.0703792004824554,0.187223416532898,0.139299928964824,0.138380457486508,-0.064156915047302,-0.0425255558720997,-0.0947927535273887,0.0626191782646016,0.0270927026972669,0.0205533581316597
moderate,-0.576481650263105,0.513286168877497,-0.314277080074614,-0.44314768617374,-0.622248781401113,0.499612707097876,-0.296707035922562,0.590651040708309,-0.564366821432456,-0.491040225878528,0.606166523245807,0.479775560474591,0.572868455699578,0.517820373819963,-0.402127300834876,-0.29033081022222,0.521221027526811,0.580449079587762,-0.331492889465536,0.503296748613629,0.472690865251989,0.471132232303017,0.579811457017728,-0.463693302319285,0.524550834281434,-0.511869229832977,-0.485939245318255,-0.26595945865647,0.495574430820993,-0.477083376290003,-0.496637135104383,-0.493661563110891,0.623453179588955,0.55593603411756,0.604253655535704,-0.463339067558155,0.500887952237944,-0.389587390290871,0.0415163140044463,0.304783588476328,0.561674637247868
moderate,-0.671422700971606,0.258501750762366,-0.167254041998303,-0.467569303260245,-0.335911894900669,0.473986724535959,0.431972669621517,0.371709072954263,-0.372711795028593,-0.291792123630133,0.031084384304241,0.539163659367432,-0.420942726803883,0.449219489299999,-0.425053887308638,-0.486420478257655,0.40630298451866,0.63622715616261,-0.257298484273169,0.290789401555803,0.551898229711428,0.424853342893771,0.511789346738213,0.340424144235156,0.281062997434799,-0.524624189289642,-0.439392812971562,0.369803901013035,-0.503867842351003,-0.468872841956874,0.433877841562745,-0.317261264318124,0.678542027699351,0.371809345161696,0.500859676128012,-0.281965447301696,0.532946782506584,-0.299813900224776,-0.466566581185914,-0.385947726409754,0.32438059104587
moderate,-0.27972231394926,0.627053474032339,-0.763757075006214,-0.120730082381819,-0.0969555430820145,0.681660618986577,0.286037425950771,0.609594046734045,-0.576904055196814,-0.663086760158605,0.110328721438154,0.466946810935219,0.443172271635415,0.627053474032339,-0.50000827964901,-0.640798129565038,-0.306097193484981,0.0274893110653988,-0.182023816514127,0.428313184573037,0.617766544618353,-0.283808562891414,0.23328766687933,0.485892146939751,0.559073150721961,-0.498893848119331,-0.488121009999108,0.65974346556957,-0.21322789934512,-0.552758038720451,0.4662038565821,-0.398223533271722,0.532326794009681,0.387450695151499,0.49332169047094,-0.316127077252086,0.278236405243023,0.455802495638436,0.35290331773147,-0.691690502753682,0.481805897997597
severe,0.162066506288432,0.388482948897272,0.306349696841596,-0.160691507649108,-0.229624772767264,0.419099585266241,0.400307937195466,-0.22421644478592,-0.552016120400984,-0.500957837594052,0.599682739897582,0.518924486481231,0.371982965225373,0.391232946175922,-0.161149840528883,0.518832819905276,-0.222108113538955,0.431657906172075,-0.42276624830444,0.216791452133565,0.276924725960042,0.360891309534818,0.402232935290521,0.571999433959173,0.533866138361895,-0.473182865079688,-0.629657710234866,0.276099726776447,-0.0247499755078489,-0.416349587987591,-0.545599460084135,-0.502149503081467,0.545966126387955,0.500132838410457,0.413691257284896,-0.598307741258257,0.578599427427933,0.268858067276003,-0.11797488325408,-0.0483082855282828,0.582174423890178
severe,0.170153811263124,0.308018306529621,-0.048143732952274,0.122735680917515,0.224791687545056,0.396650664933845,0.259620612665014,0.219494788516396,-0.19471545949876,-0.523631121100355,0.292490410746973,0.442109668241455,0.290603843969642,0.249135654998693,-0.317741381458942,-0.364071107894552,0.312771003603281,0.411815759413159,-0.376986834293202,-0.357976045998559,0.242387550756701,0.390120241473853,0.188765518124101,0.570178528317964,0.492430209013727,-0.437465811558794,-0.464530788787428,0.353005668142899,-0.268835765769669,-0.30547869740629,0.114354970810526,-0.161374019722468,0.347636208853572,0.346438964552573,0.296553785344301,0.309542072003619,0.400714039531173,-0.249534736432359,-0.33283391567759,-0.31959166810594,0.242714071929701
