group,NR2F2,MAFF,TP63,RFX5,EBF1,KLF10,ELF3,SPI1,E2F6,MYBL2,ELK3,CLOCK,E2F1,FOXP3,STAT3,STAT5A,ZNF384,PPARG,ZNF250,GATA2,E2F4,MBD2,RUNX2,OTX2,SP4,IKZF1,CDX2,ZBTB7A,GATA6,MAX,TCF7L2,NFE2,GATA3,PRDM14,FOXP1,ASCL1,HNF4G,HSF2,FOSL2,NANOG,STAT2,FOXA1,KLF9,IRF2,MAFK,MEF2C,FOXP2,GTF2I,USF1,EGR1,RBPJ,RARA,NRF1,BACH2,HES1,SREBF1,ASCL2
mild,0.170082325263923,-0.0031637691272869,0.364547081771976,-0.378439120646679,-0.0757639448902931,-0.35743454817003,0.306433638328652,-0.255290002060479,-0.32270445098327,0.352819727036995,0.347824302099173,0.354246991304944,0.365022836527959,-0.381198498231381,0.278150018085462,0.0508106079389847,0.190753869411385,-0.319326592215791,-0.19620126136739,0.350345802305883,-0.307028331773631,0.345897495337442,0.359361354931761,0.264686158491143,-0.354175628091546,-0.333337569779491,0.335978008675196,-0.3078846903344,0.391879192503199,0.402464735823821,0.257740139053792,-0.0300677005781257,-0.366188435680117,-0.25583712002986,0.0419139940021025,0.385860894840014,0.412717250815255,-0.436124384809618,-0.340830707186223,-0.369756596349989,-0.231121660456543,0.235165575882398,-0.303460171103758,0.257763926791591,-0.184497694370208,-0.186257986967345,0.230193938682376,-0.380675167999799,0.116559915215836,0.329579107207225,0.364523294034176,-0.360978921102103,0.266232361448088,0.302151845524805,-0.361359524906889,0.316400700466496,0.389833447052472
mild,0.419545359670852,0.380278718765725,-0.35176365810843,-0.256635545915652,0.247520075705533,-0.192359794434045,0.569366293124342,0.211993114886609,-0.545292102569413,0.527294892154563,-0.589700803593069,0.523788942073748,0.4167405996062,-0.45670843052749,-0.244715315640881,0.228120485258357,0.15192450350198,-0.344284297936025,-0.209188354821957,-0.231626435339172,-0.59460913370621,0.35176365810843,-0.0217368905010525,0.554875032790307,-0.326053357515787,0.459746920597529,0.245182775651656,-0.527762352165339,-0.221108585096727,0.108684452505262,0.281644656492132,-0.315535507273342,0.396639819142861,-0.0621721814331178,-0.0359944208296998,0.52565878211685,0.588532153566131,-0.0542253612499374,-0.300576786928532,-0.256168085904876,0.0320210107381096,0.554407572779532,0.26785458617426,-0.259440305980304,0.33376644769358,0.386355698905804,0.542019882493986,-0.36976086852328,-0.218303825032075,0.13790070317872,0.368124758485566,-0.318340267337994,0.098634062273593,0.378408878722623,-0.486158411206335,-0.197034394541798,0.290058936686087
mild,-0.213556014258836,0.331557721933146,0.515504129307015,-0.288846519081379,0.326666459438875,-0.593327609349806,0.437855337210449,0.567910513174215,-0.446065670682977,0.457071011295088,-0.418290287233361,0.371124541752882,0.498734086469512,-0.50476082061424,0.495502359464368,-0.176347481713125,0.405625411132121,-0.491047816835656,-0.44798723809144,-0.34308712638393,-0.302472178886851,0.190759237276605,0.513931937790999,0.420735918480497,-0.554983605153639,-0.0031443830320319,0.49384282397524,-0.38282863414989,-0.506158324184032,0.358983729490314,0.478470284707528,-0.432440010877505,0.321338477079043,-0.513582561898551,0.453053188531936,0.543628888649079,0.445716294790529,0.232597000397252,-0.514980065468343,-0.158354623252053,-0.372696733268898,0.360468577033218,-0.237924982757084,0.297231540500131,0.467464944095416,0.10053291305191,-0.0379946283037194,-0.50476082061424,-0.487029994072504,0.583108364495702,0.569657392636454,0.0411390113357513,-0.563455970545503,0.360293889086994,-0.475413245648608,0.400210084799177,0.336885704292978
moderate,0.1298583124508,-0.107929731984174,-0.0154185331405963,-0.393686546189891,-0.0935391010529507,0.104503391286264,0.321733391533776,0.511552666198005,-0.254577113854734,0.342291435721237,0.335438754325417,0.217572634317303,0.319677587115029,-0.177827082221544,-0.148360552219515,-0.34982938525664,0.0448850631426247,-0.214146293619393,-0.0469408675613709,-0.236760142225601,0.281987839438016,-0.190847176873603,0.39985395944613,0.0887422240758763,0.143563675242441,-0.0394029180259683,0.0688694480279967,-0.150416356638261,0.181938691059036,-0.137396261986202,-0.142878407102859,0.307342760602552,0.364220016187863,0.438228975262725,0.377240110839922,0.0949096373321148,-0.25663291827348,-0.120949826636233,-0.290896325252583,-0.280617303158852,0.0873716877967122,-0.0352913091884759,0.27993203501927,0.322418659673358,-0.230592728969362,-0.525943297129228,0.048311403840535,0.255947650133898,0.32310392781294,0.412874054098189,-0.216202098038139,0.375184306421176,0.299119542927568,0.258003454552644,-0.0503672082592811,-0.345032508279565,0.048311403840535
moderate,0.33093464686023,0.323736068439102,0.386723629623979,-0.0187962880996143,0.148970581215028,-0.233353917151595,0.380724814273039,-0.0425915889916792,-0.231154351522916,0.304339898804393,-0.295341675777982,0.168166790338039,0.081783849284492,-0.192561972765198,0.275945506143274,0.32493583150929,-0.0585884299275212,-0.406119799258688,-0.239152771990837,0.107378794781839,-0.246351350411966,0.34213243551532,0.370926749199835,0.337133422722869,-0.239952614037629,0.282944124052705,0.291942347079116,-0.447111704156783,-0.460709018952248,-0.0393922208045108,0.328135199696458,0.185563354855767,-0.189962486113123,-0.219556641844431,0.32993484430174,0.399321141860955,0.419717114054153,0.166767066756152,0.239352732502535,-0.172965842618791,-0.348931092913053,0.032793523918476,0.162767856522192,-0.453710401042818,0.269146848745541,0.367927341524365,-0.142771805352389,-0.321736463322121,0.0667868109071402,0.173365763642187,0.177364973876148,-0.256149415485169,0.203359840396891,-0.384923985018697,-0.230554469987822,0.162167974987098,0.008798262514713
moderate,-0.173207066479327,0.0090948868046321,-0.263347500143014,-0.0537608864451586,0.132381130156312,-0.192811600258201,0.284771011282814,0.101660623616221,0.124903112116947,-0.149560360787283,0.25849689384721,0.0970121259160757,0.0228382713094095,0.0491123887450133,-0.0206150767571661,0.0250614658616529,-0.183110387666593,-0.0325394839010171,-0.220298369267755,-0.0010105429782924,0.314278866248954,0.032943701092334,0.0365816558141869,0.138242279430408,0.0549735380191096,0.0228382713094095,0.149156143595966,0.05760094976267,-0.197055880767029,0.1713880891184,0.0131370587178019,0.0929699540029059,-0.0545693208277926,0.185333582218836,0.078620243711153,0.0244551400746774,-0.196449554980053,-0.217266740332878,-0.310640911527101,-0.0272846604138963,0.0832687414112983,0.0974163431073927,0.259305328229844,-0.0719506600544228,-0.0509313661059398,-0.0507292575102813,0.0004042171913169,-0.117020876886266,0.0707380084804719,-0.0244551400746774,0.0062653664654132,0.33347918283651,0.0695253569065209,-0.0109138641655585,-0.152591989722161,0.0363795472185284,-0.221511020841706
moderate,0.164024245924228,0.231316244252117,0.275624707939846,-0.310810840868337,0.238306082106598,-0.0276631718478204,0.0870175576968911,-0.0544378049853254,-0.187600139704598,0.194234562074953,-0.276927898048309,0.283799264074748,-0.0156975172155726,-0.265554602556272,0.0962583602841716,0.169473950014163,0.217573512199238,-0.150518457527434,-0.0463817206784655,0.178122393461233,0.0210287494774652,-0.284391623214959,0.223615575429383,-0.149926098387224,0.357725684772992,-0.162602583987724,0.0401027137922364,-0.321828720876249,0.119241894924331,0.132510739665041,0.265199187072145,-0.222193913492879,0.348247938529628,0.248139243834089,0.146727359030088,0.268753341913407,0.203001477350065,-0.177411562492981,0.0827525718873771,0.31495735484981,0.2867610597758,0.22977611048757,-0.100523346093686,-0.366848015532231,0.154664971508906,0.0525422557366525,-0.141396126768195,-0.1704217246385,0.1428177887047,-0.018659312916624,0.25797240556158,-0.137841971926934,-0.184164456691378,0.238187610278556,-0.217455040371196,-0.196130111323626,0.195300808527332
moderate,0.251602499776495,0.350424686435697,0.338299264759721,-0.207041575117284,0.155205397452488,-0.107006846290485,0.26403105699437,0.184003273932931,-0.241295891351916,0.266456141329565,-0.311926472614474,0.253724448569791,0.321020538871456,-0.151264635407796,0.172484123340754,0.194916153441309,0.251905635318394,-0.334358502715029,-0.182184460681534,0.21401369258097,-0.205525897407787,-0.022432030100555,0.230383011843538,0.30889511719548,-0.0469860089944057,-0.200675728737397,-0.0779058342681436,-0.198856915486001,0.210982337161977,0.42863365624574,0.249783686525099,-0.261909108201074,0.191884798022315,-0.314351556949669,0.330114605128437,0.163390057083772,0.131560825184336,-0.0218257590167562,-0.267365547955263,0.268578090122861,-0.120647945675958,-0.0051533042122896,0.117616590256964,-0.0700243101787595,0.313139014782071,0.178849969720641,-0.300710457564196,-0.116707183631266,-0.289494442513919,0.177334292011144,-0.281612918424535,-0.281916053966434,-0.198250644402202,0.166724548044665,-0.234626909430129,-0.25887775278208,-0.0215226234748568
moderate,0.146529010212754,0.0186606530594296,0.0460895647853381,0.0341820530160457,-0.107925356672587,0.0344984764057192,0.0021733290711785,-0.0675397398326788,-0.173524921510688,-0.0659076612964681,-0.0165789202326302,-0.0443076014855978,-0.152141361913805,-0.189246167818677,0.16564764449408,0.0930701112205464,0.0958846140023791,0.0963176144303534,0.0443742169360554,-0.107608933282913,-0.0477049894589344,-0.0397944047170968,0.0549993812840394,0.154073209977075,0.0139476099395558,-0.0261049296480641,-0.0433250235913485,0.018427498982828,0.0149301878338051,-0.142548737047914,-0.055698843513844,-0.0260882757854497,0.0157129193766817,-0.161733986779697,0.0523347632657362,0.142348890696541,0.0445574094248138,0.0920708794636827,-0.0415264064289939,-0.0233070807288458,0.117484673813249,-0.015263265086093,-0.133872074625814,0.0975166925385898,0.0822451005211896,0.215825732551252,0.108491588001476,0.0663406617244424,0.120315830457697,0.113021438632592,0.002489752460852,0.0651915452040492,0.0388118268228475,-0.0672899318934629,0.0945856127184563,-0.0634428896295377,-0.0737682844504626
moderate,0.172018646721922,-0.0488664981966087,0.196794818614588,0.257106365073034,-0.0848733916046362,0.0782292624638692,0.229372484078994,0.176433777699335,-0.183763752428826,-0.111106985373342,-0.168846610874072,0.197523529552608,0.131253699542119,-0.161473770795285,0.215827033701688,0.211411902724276,0.256806307627967,-0.207125367794748,0.0729568245005509,0.147028148082779,-0.101848069925563,0.22868663849027,0.330920496559491,-0.0397790441460113,-0.0895028493285254,-0.207125367794748,0.115436385652164,-0.135625965170237,-0.158216004248845,0.139998230798354,0.16850368807971,-0.0054438993604993,0.191565246000565,-0.129110432077356,0.250976620123811,0.202795967515926,0.193537052068148,-0.0916889821425842,-0.20502496567928,-0.239574437211269,-0.169703917859977,0.179177160054232,-0.0610402573964656,-0.0894171186299349,0.113807502378944,0.0187321576420333,-0.201167084242706,-0.115779308446526,-0.206010868713071,-0.10051924409741,0.152343451395392,0.0174461971631752,0.0782721278131645,0.167817842490985,-0.234001941802883,-0.23983162930704,0.116679480781727
moderate,0.328415718620255,0.0202694076335939,-0.116998099758466,0.22886470391349,-0.184733841723893,-0.282745407749626,0.109300856353304,-0.0677357419654276,-0.250416985447944,-0.0202694076335939,-0.0441308621895968,0.131879437008446,0.0487492082326941,-0.0887748739395377,0.189095612986819,0.131366287448102,0.29813989455995,-0.0885182991593656,0.198332305073013,0.417447167339965,0.0010262991206883,0.371776856469336,-0.103656211189518,0.239640844680717,-0.175753724417871,-0.22629895611177,0.0867222756981611,-0.115458651077433,0.0125721642284316,0.294291272857369,-0.148300222939459,-0.25477875671087,-0.133675460469651,0.480564563262295,0.106991683331755,0.273765290443603,-0.0356638944439183,0.0767158592714502,-0.0672225924050835,-0.109044281573132,-0.0302758240603048,-0.0341244457628859,-0.0631173959223303,-0.124438768383456,-0.222193759629016,0.131879437008446,-0.0130853137887758,-0.010519565987055,-0.369211108667615,-0.10262991206883,0.337139261146106,-0.0425914135085643,-0.000256574780172,-0.438229724533903,-0.281205959068593,-0.0972418416852161,-0.130339988327414
moderate,0.404028245613612,0.262394727778582,0.480702029704756,-0.198499907702628,0.296258982418837,0.001703861868692,0.397212798138843,0.390823316131248,0.0153347568182288,0.111815935132918,-0.184656030019505,0.269423157986937,0.23747574794896,-0.230447317740605,0.287952655808963,-0.337151667267447,0.284118966604406,-0.207232199779675,-0.417872123296735,0.269636140720523,-0.422770726169225,0.311380756503479,0.192749373895793,0.154625464583807,-0.292638275947866,-0.164635653062373,-0.138651759564819,-0.423622657103571,0.209787992582714,0.386350678725931,0.298388809754702,-0.296045999685251,0.213621681787271,-0.393592091667873,0.243226281755796,0.377192421181711,0.241948385354277,-0.413825451358591,0.181035323548535,-0.297536878820356,-0.0917955581757863,0.27410877812584,-0.126085778283215,-0.186146909154611,-0.266441399716726,0.290934414079174,-0.280498260133435,-0.253449452967948,0.317770238511075,0.155477395518153,0.508815750538175,-0.323520772317911,0.266228416983139,0.208297113447608,-0.381239093119855,-0.392740160733527,-0.392953143467113
severe,0.539277943993106,0.485214251788254,-0.521079455250926,-0.428668947482194,0.338621879809849,-0.471151783214751,0.638601514043771,0.371828213164087,-0.181157683388064,0.486691401848496,-0.497563226291876,0.554876648629261,0.299802376226693,-0.392508314007473,0.442849588060516,0.33850370780503,0.349611876258049,-0.359065636643597,-0.510384888814775,0.510916662836462,-0.324736669243575,-0.587492121959402,-0.618039585205204,0.499217634359347,-0.457266572648477,-0.340158115872501,0.534255633788284,-0.550563370453355,0.45123980040269,-0.0615676145108817,0.570652611272644,-0.414192876891824,0.642264846193171,-0.489113927947292,0.470442751185835,0.538037137942503,0.445331200161723,0.314219360814653,0.455848508590645,-0.480960059614757,-0.496558764250911,0.375018857294209,0.569411805222041,0.437236417831597,0.106059374325367,0.282549263523067,-0.397117022195428,-0.25111551024112,0.367869451002638,0.343407846005033,0.351857144349616,-0.0415374596940017,-0.281249371470054,0.573606911393128,-0.524683701397917,-0.423351207265324,-0.341280749918285
severe,0.421198608602796,0.181953112422849,0.208431801030424,-0.3066138410886,0.30887897964205,-0.289351923146789,0.273183520368712,0.0852551286583128,-0.220890063074401,0.427642537246232,-0.168401335215137,0.0547148122997234,0.271738518188063,-0.197106108263172,0.265724184787522,0.34687863158183,0.3185643996637,-0.373982185997253,0.0574095460960696,0.221397766543278,-0.335826317605512,0.376833136245561,0.391868969746913,0.188787582196191,0.009997852925574,0.0863486438220475,-0.201675439483063,-0.259787959612962,0.42369807183419,0.33492807300673,0.197028000037191,-0.375505296403884,0.380387060527699,-0.10146258554938,0.23272345931053,0.362890817907944,0.323211839109573,0.1924586688173,0.148171304686046,-0.305325055359913,-0.332662934453279,-0.399757900570999,0.253304976856535,-0.270371624233394,0.200620978432319,0.0504969680967469,0.410224402852459,0.309933440692795,-0.24842321273272,0.370428261715116,-0.220304251379543,0.153912259295653,-0.324656841290222,-0.0343285653186702,-0.216008298950586,0.268301756244896,-0.439163500578437
