group,VDR,HSF1,RUNX1,NR2F2,KLF5,FOXO3,STAT1,KLF10,PGR,SPI1,GATA1,FOXD2,ELK3,RUNX3,E2F1,XBP1,FOS,NFAT5,STAT5A,PPARG,ZBTB33,RUNX2,OTX2,BACH1,TEAD4,CDX2,MAX,PAX5,SP2,SP1,NR3C1,CTCF,JUNB,NFYA,GMEB2,TCF12,HIF1A,FOSL1,GTF2B,EGR2,GTF2I,RARG,MYC,NRF1,MYB,SREBF1
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,-0.22075157351368,-0.203770683243397,0.203770683243397,0.254713354054247,0.0509426708108493,-0.22075157351368,-0.254713354054247,-0.186789792973114,-0.254713354054247,-0.152828012432548,-0.0849044513514156,-0.186789792973114,-0.254713354054247,0.203770683243397,0.237732463783964,-0.186789792973114,-0.254713354054247,-0.0849044513514156,-0.186789792973114,-0.203770683243397,-0.0849044513514156,0.135847122162265,-0.101885341621699,0.0679235610811324,-0.22075157351368,0.101885341621699,0.237732463783964,0.169808902702831,-0.27169424432453,-0.203770683243397,-0.288675134594813,0.152828012432548,0.0169808902702831,0.203770683243397,0.0339617805405662,-0.203770683243397,0.288675134594813,-0.186789792973114,0.22075157351368,-0.169808902702831,-0.237732463783964,0.237732463783964,0.101885341621699,0.135847122162265,0.27169424432453,0.237732463783964
healthy,-0.0255461689828246,-0.360562595095483,0.35309704799548,-0.351697257914229,-0.313436329026711,0.35309704799548,0.399756717370502,0.246013106779804,0.262810587754812,-0.382725938048619,-0.256978129082934,0.138929165564128,-0.358929506667357,-0.0820043689266013,-0.357996313279857,0.113499645754741,0.371061020704863,-0.0932026895766066,-0.357763014932982,0.352163854607979,-0.001049842560938,0.0663733796859689,-0.087603529251604,-0.117699015998493,0.271675924936066,-0.389024993414247,-0.411421634714257,0.358929506667357,0.138929165564128,0.354730136423606,0.393224363657999,-0.411654933061132,0.388558396720497,0.361029191789233,-0.365461860379861,0.228282432417296,0.380859551273618,0.410721739673632,-0.274242206751692,-0.365695158726736,-0.0787381920703498,0.383425833089244,0.139395762257879,-0.370594424011113,0.0372110863265801,0.411654933061132
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0102007560114121,0.18307672631008,-0.0042950551626998,-0.263609010610701,0.175560379775355,0.0177171025461367,-0.0993231506374333,0.402661421503108,0.0284547404528863,-0.023622803394849,0.16804403324063,0.307633326028374,0.30011697949365,-0.168580915135968,0.175560379775355,-0.213142112448978,-0.127241009194982,0.0365079688829484,0.0386554964642983,-0.0864379851493338,0.0977125049514208,-0.387091846538321,0.380112381898934,0.395681956863721,-0.307096444133037,0.114355843706883,0.223879750355728,0.0971756230560834,0.238912443425177,-0.116503371288233,-0.140126174683082,-0.363469043143472,0.228174805518428,0.321055373411811,0.227101041727753,-0.363469043143472,-0.140663056578419,0.0327497956155861,0.111134552334858,0.189519309054129,0.17233908840333,0.05959389038246,0.370985389678197,0.136368001415719,-0.45742337482753,-0.158380159124556
healthy,-0.0150224947347307,0.0956695717317058,0.004913372338051,0.0113515843672213,-0.0279553943371868,0.144012637494598,-0.075507802482462,-0.119841104613152,0.031400402528234,-0.0197099648963196,-0.0316263047046961,0.106795253922465,-0.103915001172573,0.0629137561446991,0.0830755253939429,0.0210653779550923,-0.13187039550976,0.16016464311164,0.0677141773945191,-0.0233808752638289,-0.0334335221163931,0.031287451440003,0.184223224904855,0.100978272878566,-0.0710462344973353,0.0719498432031837,-0.0237197285285221,-0.0130458506906872,-0.0070029674703255,-0.151580360406079,-0.083188476482174,-0.0267129323666451,0.0294237584841905,0.0154742990876549,0.0633655604976233,-0.0269388345431073,-0.002993203838123,0.0093749403231777,-0.103802050084342,-0.0358619705133608,-0.0316263047046961,0.044107399954228,-0.14310902878875,-0.0110127311025281,0.0197099648963196,-0.0114645354554524
healthy,0.0669769513479344,0.0304440687945156,-0.0121776275178063,0.0182664412767094,-0.152220343972578,0.09742102014245,0.1948420402849,0.0547993238301281,-0.0243552550356125,-0.0730657651068375,-0.0791545788657406,0.0182664412767094,-0.0852433926246438,0.0730657651068375,-0.0365328825534188,0.0913322063835469,-0.0182664412767094,0.207019667802706,-0.0730657651068375,-0.0060888137589031,-0.0913322063835469,-0.048710510071225,0.0121776275178063,-0.048710510071225,0.0243552550356125,0.0791545788657406,-0.182664412767094,0.133953902695869,-0.0730657651068375,-0.0121776275178063,0.109598647660256,-0.170486785249288,0.0304440687945156,-0.200930854043803,0.0,0.140042716454772,0.0365328825534188,0.0608881375890313,0.0060888137589031,-0.09742102014245,-0.0547993238301281,0.0852433926246438,-0.170486785249288,0.0304440687945156,0.0243552550356125,-0.0547993238301281
healthy,-0.113113522126947,0.0883699391616774,-0.141391902658684,0.169670283190421,-0.155531092924552,-0.0777655464622761,-0.113113522126947,-0.120183117259881,0.162600688057486,0.148461497791618,-0.0989743318610787,-0.0883699391616774,-0.0247435829652697,0.166135485623954,0.113113522126947,-0.137857105092217,-0.116648319693414,-0.0388827732311381,0.137857105092217,-0.144926700225151,0.113113522126947,0.137857105092217,-0.123717914826348,0.151996295358085,-0.116648319693414,0.116648319693414,-0.127252712392815,0.113113522126947,-0.141391902658684,-0.10957872456048,-0.137857105092217,0.137857105092217,-0.113113522126947,-0.0600915586299406,-0.166135485623954,-0.116648319693414,0.123717914826348,0.155531092924552,-0.0318131780982039,-0.0919047367281445,-0.148461497791618,0.130787509959283,-0.162600688057486,0.127252712392815,0.106043926994013,0.0989743318610787
mild,0.0997201870904106,-0.217571317288168,0.0362618862146947,0.126916601751432,0.217571317288168,0.0181309431073474,-0.0997201870904106,0.208505845734495,-0.0997201870904106,-0.0181309431073474,0.126916601751432,-0.190374902627147,0.0362618862146947,0.0181309431073474,0.117851130197758,0.0725237724293895,0.154113016412453,-0.208505845734495,-0.108785658644084,-0.0725237724293895,-0.145047544858779,-0.135982073305105,0.0090654715536736,0.0725237724293895,-0.117851130197758,-0.0997201870904106,0.117851130197758,-0.217571317288168,0.0906547155367369,-0.0090654715536736,-0.0906547155367369,0.226636788841842,-0.0543928293220421,0.0453273577683684,-0.126916601751432,0.0453273577683684,-0.0362618862146947,0.108785658644084,-0.126916601751432,-0.181309431073474,0.0271964146610211,0.0634583008757158,-0.135982073305105,0.0815892439830632,0.145047544858779,0.0997201870904106
mild,0.0607299649638165,0.142040805744208,-0.142338647651829,0.15514584967951,-0.358095325532107,-0.340820494890119,-0.229725463347678,-0.284409237586799,0.0008637415320994,-0.257543897519432,0.237767194853432,-0.352674602813414,-0.257007782085715,-0.313657312915131,0.197737242469239,-0.362086407094221,-0.338556896392203,-0.202740986517263,0.258437423242293,-0.308653568867106,0.152405704129401,0.283039164811745,-0.360835471082215,0.200060409348678,-0.174803415582461,0.313538176152082,-0.246285473411377,0.0662102560640333,-0.273031676715697,-0.102606537175256,-0.0851530013886961,0.29489327273504,-0.188385006569955,0.350053594026354,0.142874763085546,-0.308236590196438,0.086344369019178,-0.146031887306323,-0.355474316745046,0.337305960380197,-0.0354729711975995,-0.257841739427052,0.0239762735634489,0.0373791594063706,0.307700474762721,-0.232465608897787
