group,HSF1,MAFF,ARNT,HOXA6,E2F6,FOXM1,FOXP3,IRF4,KLF1,CEBPA,GATA2,E2F4,EHF,E2F7,JUN,PAX5,E2F2,BCL6,ASCL1,JUNB,ATF3,NFATC1,FOSL2,TCF12,TBP,TP73,ZBTB7B,NR5A2,AHR,TCF3,MEF2C,FOXP2,CTCFL,ATF2,THAP1,MYC,TP53,BACH2,SETDB1,CEBPB,SPIB,MECOM
healthy,-0.0131623939316178,-0.0675213714673898,-0.161196590617085,0.188888899927761,-0.116752143575259,0.0256410271395151,-0.202222234040309,-0.0138461546553382,-0.23829061221656,-0.188205139204041,-0.116410263213399,-0.125982913345484,0.129059836602226,0.0181196591785907,0.18598291685195,-0.0902564155310932,-0.0227350440637034,-0.13504274293478,0.0548717980785623,-0.262735058089565,-0.0830769279320289,-0.119658126651071,-0.0923076977022544,-0.287350444143499,-0.246324800720275,-0.006837607237204,-0.0001709401809301,-0.0211965824353325,0.0516239346408904,0.1357265036585,0.0702564143622714,-0.111965818509216,-0.142393170714774,0.0182905993595208,-0.104615390729222,0.0596581231446052,-0.229572662989125,0.114017100680377,-0.0912820566166738,0.0538461569929817,-0.0709401750859918,-0.0704273545432015
healthy,-0.394805595004423,-0.0608502414506452,0.3103073924213,0.242535796492856,-0.139869038405512,0.200430890086248,-0.0798839662645911,0.17188030286533,-0.0513333790436723,-0.0126891498759639,0.224655630758543,-0.213985209271937,-0.118528195432299,-0.271663163253591,0.185723011820927,0.344337385270476,0.219464614900194,-0.297329852775428,0.156307255290283,0.004325846548624,-0.288966549448088,-0.0002883897699082,-0.16178666091854,-0.22350207167891,-0.318093916208823,0.260415962227169,-0.275412230262399,-0.23186537500625,0.175340980104229,-0.293869175536528,0.199854110546432,-0.14679039288331,0.130928955538355,0.292427226686987,0.414992878898002,-0.160056322299091,-0.282910364280014,0.135543191856887,0.106127435326244,0.0836330332733986,0.337992810332494,-0.284929092669372
healthy,0.101714731413894,-0.232243621209092,-0.0110592200575758,0.203805626775326,0.0561236609724595,-0.048675614811235,-0.055521798656401,0.280392606493776,-0.157687926807339,-0.0573273856045766,-0.36442763237345,-0.0517601591810351,0.283100986916039,-0.141588109852773,-0.168822379654422,0.0048148985284683,-0.288517747760566,-0.291150895393322,0.155205244753598,-0.0155731874280149,-0.0594339037107815,0.0443121130198105,-0.0968246000959188,-0.20591214488153,-0.0299426502239127,0.227654421049145,0.23284548352515,0.0342309192258299,0.0523620214970936,0.10043577399227,0.0309959092770152,-0.0071471150031952,0.0504059689699033,-0.0958465738323236,0.0331024273832201,0.204482721880891,0.030469279750464,-0.0960722722008456,-0.020312853166976,-0.0258048468010102,-0.0607880939219133,0.146026844433705
healthy,0.0378641222831377,0.0075728244566275,-0.0615291987100987,0.0085194275137059,-0.0359709161689808,0.113592366849413,0.0160922519703335,-0.0312379008835886,0.0908738934795304,-0.0227184733698826,-0.124951603534354,-0.023665076426961,0.0823544659658244,-0.0075728244566275,0.0672088170525693,-0.128738015762668,-0.0189320611415688,-0.156189504417943,0.0653156109384124,-0.0037864122283137,-0.0378641222831377,0.040703931454373,-0.0681554201096478,-0.0018932061141568,-0.0227184733698826,0.0388107253402161,0.0378641222831377,0.0615291987100987,-0.0520631681393143,-0.184587596130296,-0.0369175192260592,0.0539563742534712,0.0776214506804322,-0.137257443276374,0.023665076426961,0.217718703128042,-0.0653156109384124,-0.0227184733698826,0.0984467179361579,-0.023665076426961,-0.123058397420197,-0.0217718703128042
healthy,0.0044207078648812,0.370278490762455,0.158438169877344,-0.0760361752759577,0.0620667384229329,-0.0426156238174554,-0.262059562230161,0.0659569613440284,-0.214139088974848,0.102914079094436,0.125017618418842,0.0862922175224822,-0.315108056608736,0.0190974579762871,0.0332437231439071,-0.0707313258381002,-0.004243879550286,-0.151011380664344,-0.0891214705560062,-0.0434997653904316,0.0611825968499567,-0.299547164924354,-0.0015914548313572,-0.154017462012463,-0.107865271903103,0.100084826060912,0.192566034594228,-0.166572272348726,0.0339510364022881,-0.447198807611388,-0.146590672799463,0.274968029195615,-0.0640118498834807,-0.199992823807228,0.140401681788629,-0.248266953691732,-0.26842538155559,0.157200371675178,-0.133505377519414,-0.136334630552938,-0.0512802112326226,0.103798220667412
healthy,-0.204272043065868,-0.129950227009832,0.194332347301535,-0.256060117019808,0.231549730873668,-0.19868096419843,0.255834214843346,-0.0991145799227531,0.129950227009832,0.236350152123488,-0.23923040487338,0.137404998833082,-0.137743852097775,0.218842733447674,0.14689289024449,-0.18631282003713,0.145311575009256,0.243466070682045,-0.268202359004646,0.268089407916415,0.239569258138073,0.161463580626297,-0.120462335598423,0.251598549034681,0.0675447507621725,-0.185861015684205,-0.247927638667172,-0.0230984975432513,0.0238891551608687,-0.11266871051048,-0.227427016153235,0.0036144348233938,0.0703685279679489,-0.149660191906151,-0.251824451211143,-0.10041351743741,0.0552330821449872,-0.0008471331617329,0.100074664172717,0.260408733916703,0.196139564713232,0.154460613155971
healthy,0.006624241577017,0.0018826791850469,0.178471013856579,0.223167212286767,-0.243562903458109,-0.0549114762305356,-0.0208489287529272,-0.0434410789734904,0.0252069824220173,-0.196774839266757,0.232406286065238,-0.206362557338756,0.197088619130932,0.0554344426708264,-0.002370781195985,0.152322691842038,-0.131682949665227,0.0754117606899356,0.214590562665998,-0.12582572553397,-0.12582572553397,-0.172230281002442,0.158354238120059,-0.0330166145970268,-0.122304418169345,0.0078793610337149,0.0023359167666323,-0.160132324017048,-0.0165954683718952,0.052993932616136,0.248095279273963,0.0739474546571213,0.0017780858969887,-0.333478266758777,0.179691268883924,0.0443824185660139,0.0901594143061366,0.0050204778267918,0.0468577930500571,-0.227594994814563,-0.145140619395378,0.0244399649762574
healthy,0.229167443738581,-0.102046476976449,-0.0248388739073797,-0.0040054699311451,-0.0890628019984029,0.0049231317729554,0.05949920968927,0.0050595409656569,0.0140377460125581,-0.0811386679860137,0.0609625083018865,-0.107019212092205,0.0463171213400216,0.0376613380213241,-0.0368924862079154,-0.0092138209252037,0.0906873114751212,-0.0773192105903707,0.068204596350768,-0.0247892705645791,0.0039062632455439,0.136806019443941,0.0494421319364567,0.0407987494534594,-0.0182168276435051,0.0476936141027371,0.024156827943872,0.0923118209518395,-0.0426712756441805,-0.069977915855888,0.0086805849900977,-0.066071652610344,0.175571031842577,0.0404763277252558,0.0791793359453916,0.0794645551664948,0.110280631881342,0.0241816296152723,0.10481186333758,0.011631983886731,-0.041828018816571,0.0302208366012403
mild,0.0274250794489113,-0.0287764601753794,-0.0492856500241304,-0.0833881401214722,-0.190465189448091,0.0819572664110942,-0.0385540971962955,0.235060753421538,-0.175997466376491,-0.273296878682194,0.0852164787513996,0.063037936240541,-0.155090811608191,0.244043460603355,0.0189193301705533,0.139748665713583,0.0429262113113394,-0.152944501042624,0.0337050251777924,-0.158350023948496,-0.166060843387755,0.0136727932325007,0.113674966991139,-0.279258852475436,-0.119795926752201,0.0690794030176924,0.157396108141578,0.409547853103741,0.104056315938043,0.0697948398728814,0.0299688549340277,0.0387925761480252,0.0639918520474596,-0.0707487556798001,0.0421312814722405,0.203104573889763,-0.149367316766679,0.115741784572796,0.139589679745763,-0.217333818009633,0.123214125060326,-0.116934179331445
mild,-0.143260909127522,-0.0653065989032922,0.131505721324929,-0.0287131346511475,0.184425835302897,-0.0470860578092737,0.165269232957932,-0.110847067205188,-0.0060952825643072,0.163527723653844,0.133377843826824,0.133595532489835,-0.0305417194204397,0.101116383968597,0.063020867941677,-0.0624766462841496,-0.101747681091329,0.145851404217353,-0.115766830989236,0.0656331318978087,0.121121972099306,-0.0578181088957147,-0.0157824280682956,0.219887318507385,0.178069326342977,0.0527024253149568,0.0364410821880371,0.0102095982952147,-0.0629120236101715,-0.0090776172475576,-0.0685719288484568,-0.0803271166510495,0.144109894913265,-0.112305581247362,-0.237324180414564,-0.17119036459183,-0.163832487782059,0.0473255153385858,0.0936496628273211,0.182575481667304,-0.014759291352144,-0.129045839432905
mild,-0.0292193689974941,0.0189137824216145,-0.0830509035820892,-0.224783029549187,0.275704751453534,-0.140519704016995,0.250486374891381,0.0832933879721098,0.185197452878308,0.0421316627660963,-0.190107761776227,0.11984790976773,0.136579332679158,0.200534590547117,-0.0802623330968511,-0.161191498266259,0.162161435826342,0.25515419939928,-0.225267998329229,0.246546003553545,-0.216659802483494,0.0802623330968511,0.224298060769146,0.195260555064167,0.0294618533875148,-0.144460075354831,-0.135973121704107,0.0330384981403201,-0.0874762436999669,-0.170527147282056,0.163010131191414,-0.0700779887159818,0.182833230075606,0.139913493041943,-0.223934334184115,-0.242363147825688,-0.22563172491426,-0.183681925440679,0.0765644461490355,0.0539527767796054,-0.141247157187057,0.158706033268547
mild,-0.0795729461458123,-0.181544203058594,-0.0807518046072318,0.112580983065557,-0.185080778442852,-0.284694318432795,0.183901919981433,0.0677843615316179,0.250507423051631,-0.111991553834847,-0.243434272283115,0.0666055030701985,0.0512803430717457,0.270548016895762,-0.0671949323009082,0.0724997953772957,0.241076555360276,-0.10491840306633,0.0854672384529095,0.323596647659637,-0.0394917584575513,0.0394917584575513,0.23164568766892,0.433819913802355,-0.185670207673562,-0.0465649092260679,-0.0265243153819374,-0.1697556184444,0.0218088815362597,-0.173881623059368,-0.248149706128792,0.0913615307600067,0.0748575123001345,-0.325364935351766,-0.107276119989169,-0.183901919981433,-0.138515869216784,0.0624794984552304,-0.101381827682072,-0.19038564151924,0.324186076890346,0.308860916891894
mild,0.034824130803767,-0.185728697620091,-0.0464321744050226,-0.104472392411301,0.0928643488100453,-0.0580402180062783,0.0580402180062783,-0.162512610417579,0.0464321744050226,0.0464321744050226,0.0812563052087896,0.220552828423858,0.0,0.220552828423858,-0.162512610417579,-0.069648261607534,0.116080436012557,-0.197336741221346,-0.104472392411301,0.116080436012557,0.034824130803767,0.0464321744050226,0.0464321744050226,0.069648261607534,0.0928643488100453,-0.185728697620091,-0.185728697620091,-0.0116080436012557,-0.0928643488100453,-0.174120654018835,-0.0232160872025113,-0.0232160872025113,-0.0116080436012557,0.0116080436012557,-0.150904566816324,-0.069648261607534,-0.150904566816324,-0.069648261607534,0.116080436012557,0.0232160872025113,-0.069648261607534,0.185728697620091
moderate,-0.21653058533616,0.352826559478874,0.0740627180247199,-0.0833205577778098,0.280306814746336,0.15172570706453,-0.171784359862892,-0.294193574375971,0.124980836666715,-0.0205729772290889,0.147611111618712,-0.0514324430727221,-0.0750913668861743,-0.0174870306447255,0.338939799849239,-0.156868951371802,0.0282878436899972,-0.0869208287929004,-0.20367247456798,0.204701123429434,0.258190864225065,0.0303451414129061,0.387800620768325,-0.0313737902743605,-0.0879494776543548,-0.0483464964883588,-0.0622332561179938,-0.0046289198765449,0.0781773134705376,-0.0025716221536361,0.205729772290888,-0.278249517023427,-0.141953542880713,0.0920640731001726,-0.185671119492527,-0.0740627180247199,0.275163570439063,0.184642470631072,0.112122725898534,0.044231901042541,0.199557879122162,-0.0920640731001726
moderate,0.183835342335884,0.0003225181444489,0.0154808709335481,0.0332193688782387,-0.0151583527890992,-0.102883288079205,-0.0070953991778762,0.0548280845563163,-0.114493941279366,-0.162226626657806,0.083854717556719,0.0516029031118271,0.126427112623976,-0.0961104070457779,-0.162226626657806,-0.007740435466774,0.100948179212512,0.0174159798002416,0.0467651309450933,0.016125907222446,-0.0703089554898644,-0.027736560422607,0.0812745724011276,-0.118364159012753,0.0699864373454155,-0.0493452761006846,0.0287041148559538,-0.0254789334114646,0.14029539283528,-0.0454750583672976,0.184802896769231,0.0022576270111424,-0.180932679035844,0.0993355884902671,-0.0512803849673781,0.197703622547187,-0.0180610160891395,-0.142553019846422,0.0525704575451738,-0.142230501701973,0.0903050804456974,0.209636793891797
moderate,-0.0836561261906575,-0.404414974678593,0.0928998970404539,-0.467734804999698,0.325842922455324,-0.408112483018512,0.216304237885236,0.2315564597874,-0.426600024718104,0.418280630953288,-0.097983971007842,0.426137836175615,0.228321139989971,0.270380297356545,0.417818442410798,-0.41088561427345,0.262523092134218,0.0919755199554743,-0.351263292292264,0.396095580913776,0.30966632346818,0.145127202341804,0.225548008735032,0.20521171286548,0.414120934070879,-0.449247263300106,-0.134034677322048,-0.433070664312962,-0.445087566417697,-0.23201864832989,-0.419205008038267,0.248195247317034,0.186724171165888,-0.443238812247738,-0.0503785511313904,-0.152060030479151,0.404414974678593,-0.0499163625889006,-0.375759285044224,0.544458103053009,-0.440927869535289,0.111387438740047
