group,TFAP2C,RUNX1,FOXK1,SIX5,HEY1,FOXO3,HOXA6,MITF,STAT1,PGR,ELF3,KMT2A,SPI1,MYBL2,GATA1,ESR2,BCL11A,FOXM1,RUNX3,CLOCK,XBP1,TFDP1,IRF4,MZF1,FOS,SMAD3,GFI1B,HOXA4,ZNF384,KLF3,PPARG,ZNF250,PBX3,E2F4,TFAP4,ELF2,RELA,ELF1,E2F7,MXI1,TEAD4,MNT,MAX,BARX2,NFE2,STAT5B,ETV6,TBX21,SP2,E2F2,POU2F1,USF2,SP1,PRDM14,HINFP,FOXP1,BCL6,NR3C1,HNF4G,JUNB,KLF4,NFYA,NANOG,ARNTL,STAT2,TAL1,TCF12,KLF9,IRF2,NR5A2,PAX6,MEF2C,E2F8,FOSL1,ZKSCAN1,YY1,TCF4,CTCFL,ETV4,USF1,GLIS1,RBPJ,JUND,RARA,NRF1,POU2F2,NR2C2,ESR1,SETDB1,MAF,ZNF143,ETV7
healthy,-0.198945892520798,0.261116483933547,-0.248682365650997,-0.236248247368447,0.186511774238248,-0.223814129085897,0.211380010803347,0.261116483933547,-0.261116483933547,-0.0124341182825498,0.261116483933547,0.136775301108048,0.261116483933547,0.236248247368447,0.223814129085897,-0.261116483933547,0.261116483933547,0.236248247368447,0.248682365650997,0.248682365650997,-0.248682365650997,0.261116483933547,0.261116483933547,0.161643537673148,0.248682365650997,-0.248682365650997,-0.248682365650997,-0.236248247368447,-0.236248247368447,-0.261116483933547,-0.236248247368447,-0.211380010803347,-0.261116483933547,-0.223814129085897,0.261116483933547,0.236248247368447,-0.211380010803347,-0.198945892520798,-0.261116483933547,-0.124341182825498,-0.161643537673148,-0.186511774238248,-0.236248247368447,0.124341182825498,-0.174077655955698,-0.236248247368447,-0.211380010803347,-0.261116483933547,-0.0497364731301994,-0.161643537673148,-0.0870388279778489,-0.236248247368447,-0.261116483933547,-0.261116483933547,-0.236248247368447,0.223814129085897,0.223814129085897,0.261116483933547,-0.223814129085897,-0.261116483933547,0.0746047096952991,0.223814129085897,-0.223814129085897,0.248682365650997,-0.261116483933547,0.261116483933547,-0.211380010803347,-0.261116483933547,-0.236248247368447,-0.261116483933547,-0.248682365650997,0.261116483933547,0.0124341182825498,0.0994729462603988,-0.248682365650997,-0.236248247368447,-0.248682365650997,0.198945892520798,-0.223814129085897,-0.248682365650997,-0.0497364731301994,0.236248247368447,-0.248682365650997,-0.248682365650997,0.211380010803347,0.261116483933547,0.186511774238248,0.236248247368447,-0.248682365650997,-0.174077655955698,0.198945892520798,0.198945892520798
healthy,0.118866231891982,0.0679235610811324,-0.288675134594813,-0.288675134594813,0.186789792973114,-0.27169424432453,0.288675134594813,-0.203770683243397,-0.186789792973114,-0.169808902702831,0.237732463783964,0.135847122162265,-0.288675134594813,0.27169424432453,0.27169424432453,-0.288675134594813,0.288675134594813,0.27169424432453,0.0679235610811324,0.152828012432548,-0.22075157351368,-0.0849044513514156,0.237732463783964,0.0,-0.203770683243397,-0.288675134594813,-0.22075157351368,-0.288675134594813,0.27169424432453,-0.288675134594813,0.0339617805405662,-0.288675134594813,-0.0169808902702831,-0.288675134594813,0.288675134594813,-0.254713354054247,0.169808902702831,-0.288675134594813,-0.27169424432453,-0.288675134594813,-0.288675134594813,-0.254713354054247,-0.0339617805405662,-0.27169424432453,-0.203770683243397,-0.0169808902702831,-0.27169424432453,-0.237732463783964,-0.118866231891982,0.288675134594813,-0.254713354054247,-0.169808902702831,-0.237732463783964,0.0339617805405662,-0.237732463783964,0.254713354054247,-0.254713354054247,-0.152828012432548,0.22075157351368,-0.186789792973114,0.288675134594813,0.27169424432453,0.288675134594813,0.118866231891982,-0.0679235610811324,-0.152828012432548,-0.288675134594813,-0.203770683243397,0.288675134594813,-0.186789792973114,-0.254713354054247,0.254713354054247,-0.152828012432548,-0.169808902702831,-0.27169424432453,-0.0339617805405662,0.288675134594813,0.0849044513514156,-0.254713354054247,-0.27169424432453,-0.0339617805405662,0.135847122162265,-0.288675134594813,-0.203770683243397,0.27169424432453,0.288675134594813,-0.254713354054247,-0.152828012432548,-0.22075157351368,0.27169424432453,0.203770683243397,0.118866231891982
healthy,0.0294153994213162,0.0664674890770125,-0.261910191001334,0.26968830142524,0.0510526884187266,0.0247485331669728,0.024041432219345,-0.268274099529985,-0.248616693185932,-0.261344510243232,0.221464016797025,-0.199543887420563,0.3037705671009,0.234191833854325,0.255263442093633,-0.199543887420563,-0.24550544901637,0.270253982183342,-0.0796195667028895,0.255829122851735,-0.247768172048779,0.166451563071582,-0.0438402587529232,0.261344510243232,-0.124874027351068,-0.26968830142524,-0.0383248713614264,-0.268556939909036,0.290194228906446,-0.178472279181255,-0.276335050332941,-0.0393148126881053,0.105216621007016,-0.129965154173988,0.0124449766782492,0.191765776996657,0.296558137435096,-0.255829122851735,-0.178755119560306,0.310982996766703,-0.234474674233376,-0.0274355167679584,0.255263442093633,0.0149905400897092,-0.12416692640344,0.260213148727028,-0.086831996368693,-0.205907795949213,-0.0193745659650015,0.0739627591218671,-0.18596754922611,-0.233908993475274,-0.200109568178665,-0.179037959939357,0.27605220995389,0.263041552517539,0.0550124537254423,-0.241404263520129,-0.0741041793113927,-0.311548677524806,0.0124449766782492,0.0164047419849648,-0.0835793320096051,-0.0296982398003673,-0.185684708847058,0.0319609628327762,0.0274355167679584,0.160936175680086,-0.241121423141077,-0.290477069285497,-0.199261047041512,0.234757514612427,0.179037959939357,-0.27605220995389,-0.0543053527778145,-0.11653023616906,0.26968830142524,0.276617890711993,-0.220049814901769,-0.241404263520129,0.135197701186434,-0.224999521535164,-0.241121423141077,0.0291325590422651,-0.241121423141077,-0.15315806525618,0.220049814901769,-0.150471081655194,0.0958828884983287,-0.27605220995389,0.24168710389918,0.18596754922611
healthy,0.365388780032278,-0.311432405778807,0.380534428945533,0.367281986146435,0.369175192260592,-0.39473347480171,0.281141107952297,0.383374238116769,-0.3644421769752,-0.0662622139954909,0.38242763505969,-0.306699390493415,-0.353082940290259,0.351189734176102,0.276408092666905,-0.396626680915867,-0.338883894434082,0.295340153808474,0.235704161212532,0.351189734176102,-0.425971375685299,0.395680077858789,-0.39473347480171,-0.24895660401163,-0.30953919966465,-0.353082940290259,-0.265995459039042,-0.29155374158016,0.396626680915867,-0.365388780032278,-0.367281986146435,-0.367281986146435,0.39473347480171,-0.265995459039042,-0.177961374730747,0.349296528061945,-0.350243131119023,-0.354029543347337,-0.295340153808474,0.380534428945533,-0.350243131119023,-0.42502477262822,0.351189734176102,0.351189734176102,-0.38242763505969,-0.425971375685299,0.369175192260592,-0.366335383089357,-0.154296298303786,-0.367281986146435,-0.235704161212532,-0.379587825888455,-0.263155649867807,-0.235704161212532,0.323738245520827,0.380534428945533,-0.368228589203514,-0.351189734176102,0.3644421769752,-0.367281986146435,0.3644421769752,0.379587825888455,-0.379587825888455,0.409879123714965,-0.425971375685299,-0.354976146404415,-0.395680077858789,0.319005230235435,-0.0340777100548239,0.379587825888455,-0.366335383089357,0.250849810125787,0.367281986146435,-0.367281986146435,-0.367281986146435,-0.235704161212532,0.411772329829122,0.395680077858789,-0.380534428945533,0.0681554201096478,-0.323738245520827,0.42502477262822,-0.319005230235435,-0.42502477262822,0.365388780032278,0.233810955098375,0.39473347480171,-0.397573283972945,0.295340153808474,0.42502477262822,0.397573283972945,0.308592596607572
healthy,-0.187672228046797,0.160445169055552,-0.142942059704037,-0.100480812943881,-0.126411345316495,0.0949705748147002,0.151045351070479,0.0230133474806953,-0.0071308964024689,-0.209064917254204,-0.22494736833243,-0.26967753667519,-0.0029171848919191,-0.0525093280545441,0.243747004302575,-0.0596402244570131,-0.0311166388471373,-0.27097406329382,0.0317649021564526,-0.129652661863072,-0.0411647201415253,0.0249581374086414,0.024309874099326,-0.0204202942434338,0.302414833795615,-0.0317649021564526,0.0408405884868677,0.303711360414246,0.246340057539837,0.282318671206839,0.234347186317503,0.252498558978333,-0.186375701428166,0.0897844683401773,0.108584104310323,0.0988601546705924,-0.0330614287750833,0.270325799984505,-0.0538058546731749,-0.303063097104931,-0.103722129490458,-0.0382475352496062,-0.148452297833217,0.0191237676248031,0.0936740481960695,-0.0862190201389429,-0.0531575913638595,0.0897844683401773,0.0071308964024689,-0.256388138834225,0.140997269776091,0.139052479848145,0.258981192071486,-0.257684665452856,-0.177624146752409,-0.327697102858914,-0.190913544593373,-0.111177157547584,0.04051645683221,-0.0683917791327705,0.123818292079234,-0.169844987040624,0.134514636682937,0.0431095100694714,0.0136135294956226,-0.0301442438831642,0.0424612467601561,-0.0437577733787868,-0.0457025633067329,0.0502404064719404,0.109556499274296,-0.0998325496345654,-0.0917292582681234,0.0489438798533097,-0.253146822287648,-0.08103291366442,0.024309874099326,-0.0508886697812557,0.13970074315746,-0.0217168208620646,0.009075686330415,0.0058343697838382,0.196423782722554,0.0563989079104363,-0.179568936680355,0.0855707568296275,0.0703365690607165,0.0875155467575736,-0.130949188481703,-0.008103291366442,-0.0489438798533097,0.241802214374629
healthy,0.190548485845794,-0.174622382405215,-0.23657605429995,0.202690727830633,0.276560739533745,0.272663926989773,0.23544654341764,0.280457552077716,-0.280683454254178,-0.0233808752638289,0.18264190966962,0.178632146037418,-0.247588785402478,0.230984975432513,-0.28458026679815,-0.166376952964348,-0.207039344727529,0.194671200566228,-0.0721757453796458,0.284693217886381,-0.276560739533745,0.247475834314247,0.264418497548906,-0.284693217886381,-0.198793915286661,-0.231210877608975,-0.28458026679815,-0.284693217886381,0.2109361572715,-0.284693217886381,-0.230984975432513,-0.276447788445514,0.276447788445514,-0.276560739533745,0.280683454254178,-0.129272520480445,-0.134637697171421,0.22697521180031,0.0437685466895348,0.215397725256627,-0.280683454254178,0.210823206183269,-0.28458026679815,0.176429599816912,-0.206926393639298,-0.0139494593965356,-0.08917488415842,-0.276447788445514,0.051901025042171,0.248605345196558,-0.220085195418216,0.010786828926066,-0.280683454254178,-0.207039344727529,0.222965448168108,0.22697521180031,-0.280457552077716,-0.141753615729977,0.23923040487338,-0.251598549034681,0.280683454254178,0.17885804821388,0.255721263755115,0.280457552077716,0.284693217886381,0.284693217886381,-0.206926393639298,-0.206926393639298,0.28458026679815,-0.172419836184709,-0.268202359004646,0.23923040487338,0.125262756848243,-0.194671200566228,-0.244482630476124,0.198906866374893,0.198793915286661,-0.284693217886381,-0.227088162888541,-0.223078399256339,-0.198793915286661,0.243353119593814,0.0260917013813743,0.214832969815472,-0.153782906626585,0.284693217886381,0.0110127311025281,-0.0700296747032557,0.0599205523065761,-0.206926393639298,-0.284693217886381,0.175864844375757
healthy,0.151547477697067,0.255736368613801,-0.171392980728826,0.27062049588762,-0.0536730650177113,0.0271522564207246,0.18113531858078,-0.161199608717059,-0.199808132797026,-0.102925995269258,0.160838781389209,0.1136606082728,-0.263674569826505,0.173377531032002,0.205581370042629,0.208738609161318,-0.103737856756921,0.146766515603053,-0.20918964332113,0.277115387788923,0.344319477601015,-0.178429113621904,-0.10761675053131,-0.249061063048573,-0.205400956378704,-0.108157991523086,0.174099185687702,-0.190877656432735,-0.208197368169542,-0.192591586240023,-0.1399107963739,0.113841021936726,0.183480696211806,-0.180143043429192,0.177256424806391,0.3650670489524,-0.237604795389331,-0.234718176766529,0.246264651257734,0.0570107178003253,0.0319332185147392,0.237153761229518,0.0926424164255286,0.343236995617465,-0.148841272738191,-0.118441570366815,-0.182939455220031,-0.0234537763102604,0.0681963649636803,-0.0813665624302111,-0.159124851581921,0.0972429648556182,-0.382206347025282,0.385453792975934,0.357940709227359,-0.133506111304559,0.271522564207246,-0.137475211910911,-0.123853980284568,-0.106444061715797,0.109060059842711,0.364616014792587,-0.196290066350487,0.178789940949754,-0.27630352630126,0.137565418742874,-0.0572813382962129,-0.122951911964942,0.10157289278982,-0.262862708338842,-0.205310749546741,0.20170247626824,-0.1960194458546,0.211083986792344,0.0593560954313514,-0.366420151431838,0.0635056097016282,-0.0230929489824103,0.076495393504234,-0.1129389536171,-0.230658869328215,-0.301651646082734,-0.34269575462569,0.0643174711892911,0.189073519793484,0.0727969133937698,-0.0500647917392097,0.308326951647962,0.243558446298858,0.0522297557063107,0.0222810874947474,0.178970354613679
healthy,0.0944572387349997,0.0840271778670908,-0.0189696732035093,-0.116832978690685,-0.114616590756255,0.1416858581025,-0.0576260862951965,-0.139371688347432,-0.0020045273230512,-0.231873290669699,0.0171444125516252,0.100112287361819,-0.0677302077609832,-0.256807654932044,-0.031811685647122,-0.0752431109798988,-0.0369452312305459,-0.0418180252922721,-0.167923979973333,0.0647478622315655,0.0568927226404216,-0.157836155477652,0.0536822195295185,0.184579483421775,-0.0606573227349325,0.0217075641813353,0.247567272881881,-0.0085722062758126,0.0457781890280563,0.0518569588776344,0.109189699710921,0.0091263032594202,-0.106044384480442,-0.118870099953949,0.0819900566038274,0.11756634234546,-0.0002118606113793,-0.0506509830897824,0.0964128751477326,-0.0427795465285325,0.0006518788042443,0.0071543698765812,0.0369452312305459,0.0565504862681934,0.0021186061137939,0.143983730887461,-0.0900407598362445,0.0544970680348238,0.0819737596337212,0.0530955286056986,-0.0016296970106107,0.112302421001187,-0.0009289272960481,0.0518406619075283,-0.0069262122950957,0.0390475403742338,-0.0464463648024067,-0.0261566370203027,0.104968784453439,0.0042209152574818,-0.0833101111824221,0.0832449233019976,0.0673553774485427,0.0196704429180719,-0.0964617660580509,-0.131190609354166,0.165234979905825,0.062254425805331,-0.0787795534929241,-0.0304101462179968,-0.0450448253732814,0.0082462668736904,-0.220139472193302,-0.0742652927735323,-0.0161502973751526,0.0504717164186153,-0.110672723990577,0.136421936758227,0.121656881842093,-0.107674081491053,-0.230064326987921,-0.0275907703896402,0.0704029108583848,0.0044164788987551,0.0926482750532217,-0.127246742588488,-0.0474893708891976,-0.0146183821851785,0.0968691903107036,0.104691735961635,-0.0347940311765397,0.0089796305284652
mild,0.199440374180821,-0.0815892439830632,-0.208505845734495,-0.235702260395516,-0.117851130197758,-0.235702260395516,-0.181309431073474,0.208505845734495,0.190374902627147,0.0362618862146947,0.0634583008757158,0.226636788841842,-0.0997201870904106,0.0725237724293895,0.235702260395516,-0.0181309431073474,0.235702260395516,0.0815892439830632,0.226636788841842,0.226636788841842,0.0634583008757158,0.0090654715536736,-0.154113016412453,0.217571317288168,0.0906547155367369,0.0906547155367369,0.217571317288168,-0.126916601751432,-0.226636788841842,-0.0997201870904106,-0.0997201870904106,0.226636788841842,-0.0453273577683684,0.154113016412453,-0.135982073305105,0.0271964146610211,-0.226636788841842,-0.135982073305105,-0.199440374180821,-0.235702260395516,-0.126916601751432,-0.235702260395516,-0.0453273577683684,-0.190374902627147,-0.0634583008757158,-0.0634583008757158,0.108785658644084,0.0090654715536736,-0.135982073305105,-0.199440374180821,0.217571317288168,0.0090654715536736,-0.0906547155367369,0.163178487966126,-0.190374902627147,0.108785658644084,0.226636788841842,-0.126916601751432,-0.235702260395516,-0.0271964146610211,0.190374902627147,-0.226636788841842,-0.126916601751432,-0.117851130197758,-0.0453273577683684,0.190374902627147,0.0362618862146947,-0.0271964146610211,-0.0815892439830632,-0.181309431073474,-0.226636788841842,0.0362618862146947,-0.226636788841842,0.217571317288168,0.0634583008757158,-0.226636788841842,0.0090654715536736,0.199440374180821,0.0906547155367369,0.0543928293220421,-0.190374902627147,-0.190374902627147,-0.235702260395516,-0.235702260395516,0.0543928293220421,0.108785658644084,-0.235702260395516,0.126916601751432,0.0906547155367369,-0.226636788841842,0.117851130197758,-0.117851130197758
mild,-0.116842061711324,-0.113516912129026,0.134206731752217,0.0098369008476332,0.0163948347460554,-0.110053214647465,-0.198954783340864,-0.209715336850247,-0.191380831514517,0.120859950789935,0.134022001219867,-0.0156559126166557,-0.187640038234431,-0.0513550879932778,0.166118931215666,-0.155635473504808,0.212440112202408,0.087747002866212,-0.173785248308187,0.162932329532629,-0.220383525093455,-0.106497151899729,0.0211516459540658,0.0550035160071887,0.0553729770718885,-0.155727838770983,-0.0421185613757818,-0.153788168181308,0.12663277992587,-0.226664363193352,-0.0887168381610491,0.0570355518630378,0.176787119458873,-0.169674993963402,0.152633602354121,0.0187963316666044,-0.134945653881617,-0.255851787304639,-0.22010642929493,0.116334052747362,-0.2021413850239,-0.155543108238633,-0.0512165400940153,-0.159560997317243,0.0100216313799832,-0.201864289225375,-0.0003694610646998,-0.138132255564653,-0.116518783279712,0.212994303799458,-0.18399161022052,-0.176787119458873,-0.208884049454672,0.180897373803659,0.0351911664126598,0.0817894431979271,-0.191196100982167,-0.0352835316788347,0.191288466248342,-0.209715336850247,0.163486521129679,0.206251639368686,-0.0630854767974977,0.211793555339183,0.0932427362036221,-0.116795879078237,-0.0070197602292969,-0.0171337568754551,-0.159283901518719,0.0871466286360748,-0.16219340740323,-0.190457178852768,-0.0045720806756605,-0.188286595097656,-0.137947525032303,-0.043873501433106,0.0023553142874614,0.111207780474652,-0.205882178303986,-0.187455307702081,0.0812352516008773,0.148430982743161,-0.173138691444963,0.0259084571620763,0.0150555383865185,0.169582628697227,-0.0110376493079077,-0.0077586823586966,0.0041102543447857,-0.187824768766781,0.206066908836336,0.150139740167398
