group,RUNX1,ATF1,HEY1,ETS2,STAT1,PGR,FOXD2,ESR2,RUNX3,E2F1,ESRRA,MZF1,FOXH1,KLF1,CEBPA,STAT4,TFAP4,RELA,RUNX2,ZFX,TEAD4,CDX2,MEIS1,NFE2,PAX5,HNF4G,CTCF,JUNB,NFE2L2,ATF3,FOSL2,TAL1,TCF12,TP73,NR5A2,PAX6,FOSL1,ETV4,GTF2I,USF1,HOXC6,JUND,NRF1,HES1,CEBPB,ZNF143,MYB
healthy,0.34517362498603,-0.230663831055653,0.270947789330647,-0.187796062045819,-0.211872480256822,-0.113687672332929,-0.0351163368053158,-0.158904360192616,0.147159765943347,-0.0862053217896381,-0.298899923643909,0.0421630933548775,-0.340828125113801,-0.135767509521555,-0.351280813995651,-0.355978651695358,0.295376545369128,-0.241586303707474,0.301836072206226,0.346935314123421,-0.253330897956743,0.278229437765194,-0.33730474683902,-0.326147382302214,0.337774530608991,-0.212694601854271,0.0904333757193751,-0.397202177510294,0.21093291271688,-0.30853049092831,0.0913729432593167,0.273296708180501,-0.222442615081164,0.121673996422432,-0.42139604166379,-0.221972831311193,-0.106875807668352,-0.390507758788211,-0.184742467541009,-0.287037883452146,0.178752724473882,-0.264135924666071,0.215513304474095,0.0117445942492695,-0.149508684793201,0.140582793163756,0.240059506455068
healthy,0.155742887211841,-0.203247474430896,0.487473232560098,0.212668215356194,-0.259771919982684,-0.606735803848444,-0.27861340183328,-0.226899547392282,0.60713668644101,0.462818953117297,0.180798049247207,0.174183486469871,0.238725583872976,-0.0611345953662952,-0.256564859242157,-0.507918244780957,0.194428057394447,0.0665465103659344,0.378232726085898,-0.359591685531585,-0.421127163490447,0.0450992916636604,0.0300661944424403,-0.556825921073994,0.179795842765793,0.245540587946595,0.469433515894634,-0.325717106459769,-0.646824063105031,-0.361996981086981,-0.437563349785647,0.0557226803666559,-0.349770062013722,0.370014632938298,-0.287833701462295,-0.36259830497583,-0.581279759220512,-0.505312507929279,-0.401684357751002,-0.349369179421156,0.481059111079044,-0.173983045173588,0.132692138139303,-0.268992219611699,-0.330728138866843,0.0916016724013013,0.455603066451111
healthy,0.540664722666389,-0.489129505545322,-0.492087376726663,-0.212341021537468,-0.391519756561048,-0.247835475713567,0.264331295763357,-0.412566147659055,0.242147261903295,0.36148598764281,0.543281301019115,0.419960825612409,0.439869573948363,-0.41245238338285,-0.300622099872895,0.211203378775413,0.0996006238178693,-0.3424873535165,0.430540903299516,0.451814822949935,-0.350337088574676,0.166835311055289,0.500733461718277,-0.0364614505238459,-0.260235781819961,-0.0182591663309743,0.0100681384441821,-0.142717284499734,-0.261828481686837,-0.427810560670585,0.561256056659575,-0.309837006245536,0.273432437859793,0.370359601186834,-0.543508829571526,-0.446240373415868,-0.23077083428275,-0.482303648972995,-0.55238244311555,-0.371952301053711,0.432019838890187,-0.463646307675301,-0.237141633750255,-0.346810396012307,-0.314956398674781,0.417571775812095,0.485944105811569
healthy,-0.296286756865552,-0.168495344159963,0.338883894434082,0.310485802721729,-0.409879123714965,-0.0511165650822358,0.0255582825411179,-0.366335383089357,0.265995459039042,0.33983049749116,-0.296286756865552,-0.294393550751395,-0.0662622139954909,-0.181747786959061,-0.325631451634984,0.320898436349592,-0.193107023644002,-0.395680077858789,0.308592596607572,0.323738245520827,-0.395680077858789,0.39473347480171,0.308592596607572,-0.367281986146435,-0.325631451634984,0.379587825888455,0.368228589203514,-0.38242763505969,-0.296286756865552,-0.325631451634984,-0.310485802721729,-0.324684848577905,-0.380534428945533,0.250849810125787,0.3644421769752,-0.396626680915867,-0.38242763505969,-0.395680077858789,-0.281141107952297,0.0833010690229028,0.311432405778807,-0.379587825888455,0.395680077858789,-0.310485802721729,-0.296286756865552,0.367281986146435,0.367281986146435
healthy,0.227973283070452,-0.303964377427269,-0.0100576448413435,-0.0916363196655737,-0.0264478808790883,-0.236168401089324,-0.0916363196655737,-0.216798122135626,-0.0636984173285085,0.0219778165051579,-0.0216053111406637,-0.298004291595362,-0.1799200910507,0.381817998606557,-0.0361330203559376,0.122181759554098,0.113614136170732,-0.083068696282207,0.100948953777929,-0.379582966419592,0.0864212445626548,-0.132611909759936,0.159804801368013,-0.0357605149914434,-0.22871829379944,0.079343642637265,0.176567542770252,0.243991013743702,0.0346429988979608,0.0253303647856057,0.111006598619272,0.0767361050858056,0.0934988464880447,0.140807027778808,-0.191840262714514,0.0208603004116753,0.0923813303945621,0.0316629559820072,-0.0178802574957217,0.144159576059256,-0.0946163625815273,-0.0298004291595361,0.239148444005278,0.0864212445626548,-0.112124114712755,0.120319232731627,0.120691738096121
healthy,-0.579551635506403,-0.577034749027646,0.566607647901368,0.0022600613278633,-0.564963966935649,0.442869290200851,-0.0510054749674606,-0.57688065393711,0.346508493585588,0.597375300978416,0.559878828947956,-0.0693941557714394,-0.578421604842471,-0.446413477283183,-0.588078230516069,-0.589670546451609,0.559211083555633,-0.547191666493815,0.565426252207257,0.574928782790319,-0.58324991767927,0.559262448585812,0.136836440396088,-0.573439196915136,0.445437541709787,0.582325347136053,-0.0290726070811508,-0.572206436190847,0.56131704979296,-0.573233736794421,0.552739089753116,0.591108767296613,-0.563012095788858,0.568970439289588,-0.0329763493747328,-0.56013565409885,-0.575545163152464,-0.569997739893163,-0.577188844118182,-0.56491260190547,0.57287418158317,0.497213492129928,-0.547551221705066,-0.576521098725859,-0.573593292005672,0.0058556134403731,0.576983383997467
healthy,-0.413252711362848,-0.346064842100741,0.558510992091488,0.582216007936781,-0.55685495306038,-0.548716704107505,-0.382545016186011,-0.39929466810065,0.365227579460708,0.586474394016773,-0.523261018429326,-0.546776772671064,0.442446313711242,-0.467097637574311,-0.618223028013164,-0.501164726214253,0.445994968777903,0.450963085871228,0.446704699791235,0.603602569138522,-0.486260374934278,0.405303724013528,0.574645543794571,-0.61358611872606,0.045801308060366,0.501212041615142,0.4476983232099,-0.527140881302208,-0.446941276795679,-0.549379119719948,0.524254641847991,-0.384532263023341,-0.396739636452654,0.472633539478302,-0.204828370447649,-0.510722437193792,0.0267332015021764,-0.500644256804476,-0.351506113202954,-0.483516081682728,0.483137558475617,-0.429860417074819,0.455599995158331,-0.500265733597366,-0.545262679842622,0.468043945592087,0.290705823060835
healthy,-0.47807923487774,-0.605047225079945,0.41727366015838,0.296815777529895,-0.502790901239086,0.200693495998548,-0.527602851670886,-0.568301470263971,0.367399049118641,0.578731013591316,0.0853417439574088,0.3914087269868,0.446414539631499,-0.45596659734236,-0.538700955467933,-0.531154579166176,0.572981393551882,-0.582140671986794,0.506116989575851,0.461047656912092,-0.492645496111364,0.564047754275495,0.486854091042574,-0.51867756940037,0.494885173684864,0.537179980399362,0.573190318698664,-0.430352374346918,-0.495261238949072,-0.490255392432181,0.411448827066105,-0.499899377207626,0.0390690024481871,0.471736267421447,0.5269008631777,-0.539979577366237,0.508114313979085,-0.502314551904423,-0.329307816357393,-0.289068833087228,0.433427752507545,-0.176917814294785,0.45780513863404,-0.49117466307802,-0.43694605197935,0.45484675855561,0.518752782453211
mild,-0.443681959807733,-0.590363869009345,0.436964174890516,-0.193274986242124,-0.400910008132977,0.0186125783944903,-0.436101340130507,-0.50864109102559,0.482756048225305,0.529164232102958,0.463773683505097,-0.180394095896268,0.451632365810678,-0.352899416843878,-0.366519879841171,-0.243997343919824,0.482386261899587,0.0743886825236747,0.0366088462461166,0.467040129382276,-0.529842173700109,0.568854631063395,0.534587764880161,-0.444298270350597,0.0903511255838501,0.441463241853423,-0.392959602130033,0.214167913645211,0.389569894144281,-0.419892372853186,0.452310307407828,-0.0613228990149596,-0.17318326254476,0.553077081166078,0.071923440352219,-0.329849402540768,-0.326521325609303,-0.487871425731076,-0.54605114097743,-0.461431703442214,0.477147622285244,-0.592890742235087,0.571134980071991,-0.432341845819037,-0.343284972375201,0.565834709403361,-0.321159423886387
mild,-0.464785964338934,-0.428922898979631,0.488333547902261,0.407414618999596,-0.356527621772758,0.481243781538472,-0.549225878334627,-0.377765056745637,-0.311408029992418,0.458190091811723,-0.275736149344049,-0.341328437253533,0.227860311314415,-0.367711927362376,-0.211498086470344,0.39570455545491,0.488253887606039,-0.454270805237583,0.397473014031047,-0.0965164149030014,-0.436315374469065,0.343288080540603,0.355635426455067,0.301976250919691,0.30638943133041,0.33885896807064,0.43829094981538,-0.50219443944495,0.334111214415788,-0.362597736344901,-0.325093668883418,-0.379151145899906,-0.284960811646597,0.0914659521225043,0.06557635585024,-0.47874244823709,-0.519257674895778,-0.477005853779443,0.132315752025326,-0.550165869830051,0.33764813156806,-0.428460869261541,-0.0675837953150433,-0.47257674130948,-0.243680846144174,0.463718516369554,0.345279587946162
mild,0.55644125376256,-0.464665420845846,0.522438620437526,0.21610214990345,-0.570873383281595,0.612471874248226,-0.475076213966388,-0.592946051957767,0.518998143741038,0.550900745835747,-0.210070145305711,-0.323159061134437,-0.337948642777783,-0.48776576437941,-0.428339348712794,-0.502644709053833,0.583875704303388,-0.625563558301097,0.60934416816051,-0.254662297813443,-0.481510352203977,0.582490577321685,0.532313235371603,-0.374542804004068,0.546790046406177,0.509704388508965,0.594777994094858,-0.633784957160238,-0.59169496952268,0.477444334289945,-0.565109467777089,0.510508655788664,-0.500991492978897,0.546432594281866,-0.444737464915537,-0.598397196853501,-0.600273820506131,-0.55456463010993,-0.491295604106976,0.146309622631831,0.565556282932477,-0.598709967462273,0.538077150876109,-0.475433666090699,-0.521947123766599,0.62020177643644,0.558585966508422
