group,RXRG,LHX2,RUNX1,ATF1,EPAS1,NR2F2,ETV5,SIX5,ZNF76,HEY1,ETS2,HOXA6,ARID3A,RFX5,STAT1,EBF1,PGR,E2F3,ELF3,E2F6,REST,BCL11A,RUNX3,CLOCK,E2F1,FOXP3,ZNF263,MZF1,FOS,SMAD3,GFI1B,KLF1,CEBPA,NFAT5,ZNF384,MBD2,STAT4,TFAP4,ELF2,RUNX2,EHF,PRDM1,ZFX,OTX2,TEAD4,IKZF1,CDX2,GATA6,MAX,MEIS1,STAT5B,PAX5,TBX21,E2F2,POU2F1,USF2,FOXP1,BCL6,ASCL1,NR3C1,HNF4G,CTCF,JUNB,NFE2L2,ATF3,FOSL2,ELK1,TAL1,ZNF217,TCF12,TP73,TCF3,E2F8,FOSL1,ZKSCAN1,YY1,ETV4,USF1,HOXC6,EGR1,RBPJ,JUND,NR2C2,ETV1,ESR1,HES1,CEBPB,SPIB,ZNF143
healthy,-0.189481935937922,-0.365298328595069,0.310228228806867,-0.402827581784065,-0.426283365027188,0.300234025511972,-0.26372458898572,0.0938231329724911,0.391609598493876,0.198660285902622,-0.3041093288304,0.399564168463283,-0.0734267997176017,0.0870923429983776,-0.18805419261008,0.294319088868054,-0.299826098846874,-0.268211782301795,0.362442841939384,-0.244552035726124,0.457081828242071,0.448515368275017,0.368153815250753,0.246387705719064,-0.10687678625562,-0.33919102202881,-0.511744001365174,0.227215152459468,0.386918441845251,-0.326545295410779,-0.14562981943991,-0.38345106519192,-0.423631841704052,0.234557832431228,-0.297378538856287,-0.239452952412401,-0.367745888585655,0.473194931513433,0.277594095599044,0.448107441609919,0.425467511696992,0.204167295881443,0.161538959378724,0.333480048717441,-0.434237934996595,-0.498690348082045,0.475438528171471,0.369581558578595,-0.106060932925425,-0.499914128077338,-0.417920868392683,0.466260178206771,-0.382635211861725,-0.229458749117505,-0.16215084937637,-0.0169289566015582,0.171125236008522,0.0569057697811413,0.428119035020128,0.274330682278262,-0.174592612661853,0.102797519604642,-0.297582502188836,0.31899865210647,-0.41486141840445,0.0040792666509778,-0.353672418639782,0.310840118804514,-0.199680102565367,-0.0930072796422955,0.373048935231927,0.347145591998217,0.344901995340179,-0.309820302141769,-0.354488271969977,-0.25434227568847,-0.360199245281346,-0.151952682748926,0.307372742151183,0.461976948223244,0.288404152224136,-0.320018468769214,0.378759908543296,0.341638582019397,0.203555405883796,-0.444844028289137,-0.522146131325168,0.238433135749657,0.4517787815958
healthy,-0.617900864460126,-0.545888540859031,0.259946924218586,-0.0038640759005465,-0.572937072162857,0.572937072162857,-0.327041333037167,0.237113748442629,0.520245128064495,0.597526646075426,0.474227496885259,0.587690816510399,-0.185475643226235,0.450691761854657,-0.689561908433899,0.738741056259037,-0.659000580856849,0.484063326450287,0.588042096137721,-0.261000763100554,0.677618401104937,0.543780863095097,0.412402282476514,0.235357350306017,0.567667877753021,-0.361466736514764,0.405376689930066,0.608767594149744,-0.520596407691818,-0.588042096137721,-0.186880761735524,-0.43066882309728,-0.455258397009849,-0.547644938995643,0.556075650051381,0.610875271913678,-0.0382894793781431,0.256434127945362,-0.413456121358481,0.353387305086349,0.334418205210938,0.362169295769409,-0.393784462228426,-0.377625599371595,-0.610875271913678,0.396243419619683,0.475632615394549,-0.10046597341421,0.328095171919135,-0.13102730099126,-0.146483604593447,0.601390721975973,-0.588042096137721,0.0656892903092914,-0.710287406445921,-0.60103944234865,0.626331575515864,-0.638977642099471,0.581016503591273,-0.568019157380344,0.676915841850292,0.555021811169414,-0.161939908195633,-0.429614984215312,-0.572937072162857,-0.45982503216504,-0.654433945701657,0.421535552786897,0.0003512796273224,-0.655136504956302,0.652677547565045,-0.355494982850283,0.153509197139895,-0.591203612783623,-0.611929110795645,0.434884178625149,-0.608065034895099,-0.558183327815316,0.41767147688635,-0.555021811169414,0.445773847072143,-0.291562090677604,0.280321142603286,0.334418205210938,0.252921331672138,-0.52235280582843,-0.382192234526787,0.268728914901647,0.753494800606578
healthy,-0.526666511560966,-0.509961983807036,0.385092677050707,-0.490769547664223,-0.526192624248798,0.540764659097971,-0.465535048291264,0.528443588981597,0.608885960222154,-0.596920305589906,0.0844111774799659,0.264843771588019,-0.571567334388906,0.482950407013447,-0.533537877587405,-0.495863836270031,-0.42383296482046,0.5723966371852,0.562563475457709,-0.571567334388906,0.5470436659842,0.11000109233705,0.468022956680148,0.543252567486854,0.652246649285547,-0.347300163905291,-0.460322287857414,0.405825246958068,0.237950666622472,-0.560549454380994,0.352512924339142,-0.636845311640079,-0.455583414735732,-0.598460439354453,0.491954265944643,0.639096276372878,0.0697206708027508,0.353816114447604,0.610781509470827,0.602370009679841,-0.132036852352873,-0.607464298285649,0.528680532637681,-0.56896095417198,-0.536736616944541,0.647626247991907,0.268634870085365,-0.569790256968275,0.687788197698164,0.627012149912589,0.284391623214959,-0.567065404923308,-0.5850731227857,0.0066936582843762,-0.590048939563467,-0.4940867588494,0.54763602512441,0.008352263876965,0.561971116317499,-0.545977419531821,0.123980768046013,0.175160597760182,-0.4157768805136,-0.510554342947246,-0.53957994081755,0.510672814775288,-0.635423649703575,-0.421818943743745,-0.542186321034476,0.316023601302188,0.606516523661313,0.546214363187906,0.501076596703882,-0.450607597957965,-0.516833349833475,0.327159953138141,-0.627367565396715,-0.649640269068622,0.613032474203626,0.513871554132424,0.0714977482233816,-0.566709989439181,0.537921335224962,0.159048429146462,-0.696910528457402,-0.618245234637476,-0.505933941653606,-0.559957095240784,0.529865250918102
healthy,-0.769671438829736,-0.798807266167139,-0.761416287750805,-0.0592428489193866,-0.780840172642407,-0.0233086618699226,0.655070517969283,0.769185841707446,0.772585021563476,0.762387481995385,0.770642633074316,0.778412187030957,0.723539712212181,-0.664296863292794,-0.774527410052636,-0.765301064729125,0.458889280564101,0.691490302141037,0.747333971204393,-0.734222848902562,0.779868978397827,-0.733737251780272,0.778897784153247,0.769671438829736,0.778412187030957,-0.751704345305004,0.284074316539682,-0.746848374082103,-0.80366323739004,-0.782296964009277,-0.812403985591261,-0.632247453221651,-0.787638532354468,0.724996503579051,0.738107625880882,0.747819568326684,0.688091122285007,-0.692461496385617,0.694889481997068,0.653613726602413,0.778412187030957,0.741021208614623,0.708000604298899,0.764329870484545,-0.755589122283324,-0.786181740987598,0.730823669046532,-0.779868978397827,0.736165237391722,0.735194043147142,-0.723054115089891,-0.764329870484545,-0.774527410052636,-0.801235251778589,-0.80754801436836,-0.724996503579051,0.755103525161034,-0.773070618685766,0.781325769764697,-0.800264057534009,0.745877179837523,0.776469798541797,-0.795893683433399,-0.772099424441186,-0.773070618685766,-0.788124129476758,0.780354575520117,-0.752189942427294,-0.764815467606835,-0.754132330916454,0.776469798541797,-0.375852172652502,0.790552115088208,-0.801235251778589,-0.765301064729125,-0.762387481995385,-0.758988302139355,0.440922187039369,0.768214647462866,-0.100518604314041,0.191810863304571,-0.729366877679661,0.739078820125463,0.53318564027448,-0.26707841725953,-0.783753755376147,-0.771613827318896,-0.778412187030957,0.777926589908667
healthy,-0.160238688456848,-0.0733817028490686,0.38609614513003,-0.213846878562156,0.168148093554353,0.305683859972068,-0.150864578711658,0.377454387708682,0.0676693547230932,-0.175325146328014,-0.217069228787065,-0.128308127137294,0.101943443478946,-0.112342846477516,-0.0604923019494318,-0.126111070165765,-0.27624329655358,0.0294405634184886,-0.049799958021324,0.194219836283164,0.0760181712149034,0.037349968515993,-0.05858818590744,0.136071061770029,-0.040279377811365,-0.0231423334334388,0.171809855173568,-0.252661551725835,-0.112489316942285,-0.0518505445280844,0.030758797601406,0.244312735234025,0.160678099851154,-0.100185797901722,-0.0896399244383832,0.0445270212896544,-0.0064447004498184,0.031491149925249,0.165218684258981,0.0774828758625894,-0.100185797901722,-0.142662232684616,0.0215311583209842,-0.221023931335817,0.31491149925249,0.228493925039016,-0.16639044797713,-0.0311982089957118,0.120252251575021,0.310956796703738,-0.100771679760797,-0.0215311583209842,-0.167269270765741,-0.169905739131576,-0.155405163119485,0.27302094632867,-0.0954987430291272,-0.0500928989508612,-0.0707452344832338,-0.0883216902554658,-0.284885053974927,0.195831011395618,0.0421834938533568,0.060052890555126,-0.0229958629686702,0.122742249476087,-0.0552193652177622,0.114832844378582,-0.0290011520241828,0.178547496552923,0.301582686958547,0.174299853074634,0.17473926446894,0.179865730735841,0.227761572715173,-0.116444019491037,0.0786546395807382,0.271556241680984,0.0033688206896778,0.0701593526241594,-0.215165112745073,-0.132702241080352,-0.138707530135864,0.275218003300199,0.110292259970756,0.0133288122939426,-0.0162582215893146,0.0401329073465964,0.146763405698137
healthy,-0.571813149448139,-0.655315898711802,-0.738158086441037,-0.559845328706768,0.405001933725058,0.736526110885396,0.675599023474776,0.696853562258965,0.659784403209392,0.52009506695864,0.133705425880066,0.700506078978735,0.538396507118335,-0.705246579402265,-0.622909526964061,0.702798616068802,0.612806821143423,-0.634100216488461,0.747600230727249,-0.70174948892589,0.722188039932259,-0.720828060302557,0.629864851355962,0.626989465853165,0.661804944373519,-0.736254114959455,0.426683894678582,-0.119483924609475,-0.65815242765375,-0.633051089345548,-0.678124699929935,-0.656870161145746,-0.641988098340728,0.616614764106586,0.717058973900242,0.723975441731295,-0.660250681939575,0.462626213463546,-0.673345342945556,0.644086352626553,-0.24705001387546,-0.191757127787889,0.629048863578141,0.669109977813058,-0.545701540557874,-0.689121106650092,0.716437268926664,0.755332686336123,-0.623880940985276,0.190941140010068,-0.68162179040631,0.628310588922018,-0.638646434107748,-0.535676547858932,-0.466822722035196,-0.599712160137441,0.715893277074784,-0.651352529505243,0.676531580935142,-0.681194368236976,0.69281247993071,-0.0336886382557446,-0.677269855591266,0.605929209873219,-0.714261301519142,0.706373419666875,-0.650963963896757,0.564430402886904,-0.106039554555856,-0.718613236334187,0.670780809929548,0.157174788632626,0.708121964905062,-0.68414746686147,-0.443664211769425,0.710492215116827,-0.664136338024436,-0.723897728609598,0.719584650355402,-0.654733050299072,0.673539625749799,0.689898237867064,-0.551258028759225,0.65481076342077,-0.419612000604135,-0.686362290829841,-0.654966189664164,-0.60002301262423,0.0093255746036663
healthy,-0.714589438590239,-0.675365234398753,-0.697248434897358,-0.660359004764889,-0.694085877308326,0.717667095304398,0.452755140480839,0.67884617026856,-0.347520506075326,0.665601633788318,0.673263937745638,0.706693657227018,-0.434098173227421,-0.694574057338848,-0.691135571906477,0.297726142962108,-0.721296607705234,0.637626795517551,0.710153367878107,-0.637648020736269,0.757400704745124,0.74010215148968,0.715353546464099,0.706481405039835,0.703616000512859,-0.684789231509695,0.462837119372049,-0.655859258396602,-0.649979872811623,-0.742691628173317,-0.665601633788318,-0.716860536993101,-0.720978229424459,-0.375941073939178,0.694298129495509,0.733734585874179,-0.383051522209821,0.724798768793759,0.0522564884845448,0.714483312496648,0.0809742094104542,0.333235933877885,0.758610542212069,0.565928006687009,-0.731590838783627,-0.706566305914708,0.717943023147736,-0.474765692291754,-0.579172543167252,0.739444169709412,-0.672945559464863,0.0164070940692742,-0.736642440838591,-0.711405655782489,-0.691772328468027,-0.766718575762474,0.747318725853914,-0.53899320413344,0.744028816952572,-0.709877440034768,0.718940608427498,0.67770000845777,-0.6979913175525,-0.713379601123294,-0.651550538996779,0.73946539492813,-0.739422944490693,-0.752561354877343,0.0183173637539245,-0.521567299565686,0.5397573120073,0.69557164261861,0.717072789180285,0.189817130998084,-0.753452814063513,-0.547122462902563,-0.737109395650394,-0.684789231509695,0.749844526881396,-0.399755769341152,-0.46485351515029,-0.44137842324781,0.720532499831373,0.677975936301109,0.680374386016281,-0.737130620869113,-0.71968349108264,-0.337459752402834,0.737979629617846
healthy,-0.582646810679195,-0.589037755596356,-0.535904527375487,-0.505513544631113,-0.585247381350274,0.566618456804505,0.312170463693051,0.584074574969199,0.499870476246811,0.592284219636723,0.536975350592991,0.57051081421416,-0.35950764878426,0.565071712157001,-0.572091553249521,0.592029261727794,0.452720260288817,-0.508861991835052,0.538403114882995,0.5452359868423,0.590295547947074,-0.450578613853811,0.61536640899179,0.55201786721982,0.547156669756235,0.430181981139466,-0.273059920463294,0.225943698893157,-0.525179298006528,-0.58245984154598,-0.422431260708015,-0.487020597636774,-0.556386146059476,0.109223968185318,0.520165125797585,0.519145294161867,-0.566958400683078,0.556386146059476,-0.473235873360662,0.56816520145201,0.568250187421653,0.509524882398268,0.57161563181952,-0.532760046498693,-0.563541964703425,0.154980414241165,0.52021611737937,0.566618456804505,-0.482618324409261,0.581066071643833,-0.57062979457166,0.566465482059148,-0.574148213714884,0.516085799254716,-0.43900352478842,-0.0440397294690567,0.544216155206583,-0.552034864413749,0.570340842274873,-0.531859195220476,0.560142525917701,0.503405892583964,-0.535394611557629,-0.588187895899925,-0.585961263495276,0.530533414094043,-0.576969747907036,-0.285008947795115,0.469020569266364,-0.193105120223062,0.55694705345912,-0.479150896847822,0.532641066141192,0.537213311307991,-0.565683611138431,0.540935696778359,-0.554958381769472,-0.147807598403287,0.582391852770266,-0.393689005774717,-0.333094009419183,-0.265122230898628,-0.453842075088106,0.580913096898476,-0.585230384156345,-0.549281318997312,-0.604284238550329,-0.561808250922706,0.57790459357311
mild,-0.477011023186597,-0.711211029879129,-0.71539491034767,-0.696129600283224,-0.678080534541029,0.592408284481712,-0.385014302651578,0.579759343530308,0.643247297151778,0.523909404252571,0.0023351890987207,0.0139624848194343,0.272438728184084,-0.29389327802858,-0.512476707623418,0.589537947881201,-0.0795423786751745,-0.132278732487951,0.636047130764056,-0.534466404969704,0.624663083907792,-0.613570935688869,0.537190792251545,0.702940568487826,0.636387679174286,-0.626803673914953,-0.52108771742495,-0.376354643077156,0.105034859669542,-0.582872928995269,-0.599559801096544,-0.554947959356401,-0.515492993542599,-0.440669642837756,0.446069767628547,-0.610214101359458,-0.38871168539122,0.511795610802958,0.729989842214675,-0.253319367438308,-0.61838726320498,0.449767150368188,0.560980531194763,0.600143598371225,-0.647187928755869,-0.647041979437199,0.648112274440779,-0.595084021990663,0.678712981588599,0.593673178576853,-0.451713141283789,0.160349651445489,-0.670783068607526,-0.250011182881787,-0.645533836477609,-0.547018046375328,0.640571559642827,-0.418923194355919,0.611235746590148,-0.699194535975295,0.571780780776346,-0.288395853692009,0.154803577336028,0.45365913219939,-0.576159260336447,0.642274301693978,-0.572169978959466,-0.0749206502506231,0.609922202722118,-0.431572135307323,0.490730259141581,0.315153228781517,0.549499184792719,-0.353294650727289,-0.587300058328261,-0.42364222232625,-0.638382319862776,-0.55120192684387,0.61756021706585,0.144392525937564,-0.576597108292457,-0.589781196745651,0.588662251969181,-0.718265246948181,0.629674010515464,-0.533736658376354,-0.516028141044389,0.610651949315468,0.595765118811123
mild,0.526525519709186,-0.476434072836577,-0.394273136037317,-0.55799541981349,-0.526525519709186,0.339556281963748,-0.48561636268737,0.50828085797207,0.522020030472697,0.406830260031032,0.446917122439345,-0.466155390167778,-0.474789483609569,0.477307760863425,-0.513557248408719,0.481933168064384,0.384182895884113,0.543930755695018,0.505522744789276,-0.552444931172339,0.536341661657889,0.566680906668625,-0.453238512280655,0.487620705807785,0.476177105769857,-0.540024856280875,0.0179534323948341,-0.546808786842282,-0.210096273750235,-0.536906989204673,-0.537695021542614,-0.560856319822972,-0.290578359046924,-0.474635303369537,0.489196770483668,0.55683050244436,0.577764752813145,0.566218365948529,-0.528255764625101,0.529814698163202,-0.539339610769621,-0.365407168875775,-0.179894077841749,-0.492674391453278,-0.449384006279856,-0.299777780035499,0.530414287985548,-0.453187118867312,-0.501890943579633,0.510525037021424,-0.439824831397874,0.405100015115117,-0.525017979584429,0.535296662253227,-0.552393537758995,-0.495603816013885,0.545798049713183,-0.512323806488464,0.535245268839884,-0.469050552452823,0.476930875832235,0.56005115634725,-0.562466646774417,0.399618051025092,-0.596711791199297,-0.394564365379599,-0.504888892691366,-0.513677166373189,-0.552890340754654,-0.577850408502052,0.0067496682858441,-0.389253712667387,0.413391485801281,-0.481213660277568,-0.566355415050779,0.45896031229962,-0.496477504040733,-0.472853665040279,0.506190859162747,0.422316808585354,0.555425749146291,-0.488905541141385,0.484263002802645,0.0140989263940348,0.353655208357782,-0.511827003492805,-0.336558332852015,0.535211006564321,0.524589701139896
