group,AHR,ARNTL,BACH1,BHLHE40,CDX2,DUX4,E2F3,E2F4,EBF1,ELK4,ETV5,ETV7,FOXA2,FOXG1,GLIS1,HEY1,HINFP,HOXB13,HSF2,IRF1,IRF2,IRF3,IRF4,JUNB,KLF1,LHX2,MAF,MECOM,MXI1,NFE2,NR2C2,RBPJ,RUNX1,SP4,SPIB,SREBF1,STAT3,STAT4,TCF21,TCF7L2,TEAD4,TFAP4,TFDP1,USF1,VDR,XBP1,ZBTB7A,ZNF76
progressive,-0.0797052325307241,0.168481808044028,-0.0487645978171671,-0.229823700320827,0.44248540040434,-0.192582159805856,-0.395093762606158,-0.490980309646349,-0.0995150842332233,0.157596196464932,0.375994908056347,0.165098442282958,-0.219109708744104,-0.113391787282251,0.1111607272514,-0.204399422826406,0.172061310950668,-0.0610967208448368,0.351992624867304,-0.389405785384648,0.201261228497297,0.0353292033456701,-0.355130819196413,-0.0754392496145918,0.426058914462911,0.0901740526754854,0.0670053523551119,0.0431992063116382,0.1648287537078,-0.444128048998483,0.089193366947639,0.312372921462306,0.0768612439199692,-0.0614154437063869,-0.120648861668315,-0.279299295290683,0.161347319373945,-0.114544093012471,0.302737684186214,0.379844099538145,0.0139502544786164,-0.0042659829161322,-0.395927345474827,-0.355645679203532,-0.0012503743030042,0.0759541096217112,0.0478084292325168,0.0135089459010855
progressive,0.173820050497513,0.269726941879317,-0.183160080678753,0.0765405029229393,-0.0757944941225207,-0.0010145719685691,-0.0157258655128222,0.088416963025602,-0.0088327441969551,-0.110140739293789,0.0011040930246194,-0.2021385445614,0.394787857181476,-0.154453662038649,-0.120196937923431,0.391147334235434,0.0847465997275429,-0.221713815484382,-0.0736161484252987,-0.0442532420408261,0.0476848825227512,0.158332907800825,-0.192321068747892,0.210792246646255,0.0039389264662097,0.161108060538382,0.226219708638909,-0.0515939686369442,0.059441981217347,-0.0642462778920422,0.0596210233294474,-0.0241706851335598,-0.259014255505307,-0.359606082153739,0.103605702202123,-0.144218421296907,-0.104053307482374,0.0666633464053982,-0.1281643119119,-0.0515641282849275,-0.267757478646212,0.0290943432163219,-0.384612297143768,0.0336897574269,0.141950554543634,0.36664840522969,-0.126224689030812,-0.404963417219185
progressive,-0.18314264390572,-0.434862545258038,0.26996384750281,-0.084328543224588,-0.482140650261001,0.243577534104398,0.0314734743531874,-0.0588733403155155,0.225595462779033,-0.272776577106023,-0.121776643217703,-0.243693922915566,0.0595668236487213,-0.258344364521264,0.153594434470594,0.00960692645511,-0.111296800678837,0.0126524336806573,-0.258315267318472,0.0614581418301917,-0.0221866171287877,0.058364139266658,0.31514210437096,0.0423800758663336,-0.120055058719185,0.0630439393823477,-0.125932693683139,0.194335367912986,-0.123076318275739,-0.0448193913670506,-0.08025008529993,-0.040057149176784,-0.145762437385787,0.295186272789548,-0.0915882953211553,-0.0770542425266248,-0.0708953346023493,-0.252258199603968,0.0633494600116621,-0.0108484071075624,-0.144040852887269,-0.0537085868199616,0.235934668837738,0.0279866595519637,-0.228495483990621,0.0528259716686087,0.117824273171809,0.0368710054710761
progressive,0.540576038187285,0.0942835586883453,0.0792665476053193,-0.42200346399419,-0.178604257723545,0.314920903123702,-0.0503233494888816,-0.0311248462156666,-0.0475599285631916,0.116827255713711,-0.102864707878646,-0.500651877971395,0.174895455954856,0.43476610537468,-0.433966167738296,0.230272956873618,-0.0831207925806238,0.0214892337774054,0.20732929103006,-0.215292306592246,0.0263979420006705,-0.0323974742735502,0.003163389743882,-0.369098497587888,-0.379170439645995,0.362008141265394,-0.182713028310426,-0.146388587458264,-0.156860498334563,0.0804300932582414,-0.383388292637838,0.281578048007152,-0.0722125520844789,-0.10090122458934,0.330046996611689,-0.314848181520394,0.185076480417924,0.290813691627222,-0.38484272470399,0.0610497859767573,-0.0291613629263606,-0.137152943838195,-0.347536542207175,0.0155987839094871,-0.319356920925467,0.136680253416695,-0.401168724646554,-0.283796056908035
stable,0.0217452629239907,0.0629813289499025,-0.219831954477328,0.0250704191028999,-0.0574980657891169,0.218907753765272,-0.173566860108684,-0.0744669807778203,0.0198595001944969,-0.130096981297887,-0.0297553301592283,-0.2046917770678,-0.166687463957345,-0.0030537951187735,-0.0647599237244876,0.134418111222874,0.15951802609318,0.197864490105545,-0.228966793642984,-0.159945714720568,-0.240000177037342,0.129093142013834,0.197509557704426,-0.121899124343497,0.189481793008745,-0.387138829550201,-0.221815053239262,-0.0116164163967513,-0.119036068520616,0.0218583300323805,-0.2481764037623,-0.0795785972692897,0.091688576173969,0.16062313417866,-0.30976159972165,-0.246570850823164,-0.302999203447688,0.0576907714695031,-0.180858213811461,0.252194710475252,0.0775374901647907,-0.417230411457858,-0.0226291527539254,0.276820726682567,0.145080831140163,-0.0862987162766359,-0.106949686229862,-0.181708675105002
stable,-0.203836477865604,-0.0511571320448991,0.381919672727731,0.241144377214377,0.197150641391612,0.0545582892755709,-0.114136779806003,-0.412075823653105,-0.0120904150871141,-0.0837127295097199,-0.261586263994614,0.188857408692166,-0.0683609307767561,-0.0787041760535936,-0.0530790188362033,-0.218524352070663,-0.37559491801453,-0.0166563521913037,0.317682062703228,-0.0930193206991266,-0.53546095565484,0.437922289046464,-0.286256301715719,0.079321509386558,-0.24166852815746,0.231732955836354,0.422011395974212,0.424818515469389,-0.441824301622748,0.122150465335805,0.234365358350504,0.15595237726529,-0.258453006134851,0.0858326288795221,-0.180412754609163,-0.447764678977689,0.413275546922829,-0.220387999868291,-0.13431076721533,0.324065056410105,-0.501286314165829,-0.0151887295506713,0.116617760936596,0.290822238819909,0.415430389688837,0.188379848944024,-0.150664276639519,-0.0068372578575491
stable,0.0737716797534264,0.0349035709257327,0.13592569971526,0.0907750401055722,-0.129197023438498,0.138137930261481,0.0062871500138986,-0.0466178145873273,0.356932590437916,0.035082940970021,0.0657000277604549,0.114893412214485,0.0395809897729419,-0.305388998480518,-0.223449082864119,0.203368836367644,0.0369042368043325,0.396214630137044,-0.0562348085003208,-0.0688505016152615,0.184125650077848,0.197684185733278,0.181499488660191,-0.210860985140607,-0.156245106270786,0.0332662443676143,0.172650566475304,0.183799104612605,0.0850673933116818,-0.163640671173748,-0.149139292977828,-0.0517781527845433,-0.148311431234959,0.0862631936069368,-0.0414988694772548,-0.0814477978025828,-0.273543916771496,-0.0777868092063405,-0.0953512758508751,0.198691417520435,0.0898459952607971,-0.185105286473576,-0.188177573386,-0.0397557605853253,-0.0041255110186299,0.304041423532404,-0.0413286978967762,-0.0896068352017461
stable,-0.120805387953961,0.154233441800762,0.20979632920209,-0.0565533783255969,-0.197339079104349,0.0643677022158295,-0.0356647772044728,0.0946578483394359,0.0044440161448478,0.0097983502805447,-0.136724282050349,-0.325258546340197,-0.116046769158987,0.0311202911810363,0.231559728660017,0.0663831888711544,0.236540599004596,0.278304608232484,-0.0989983500639196,-0.20362098363429,0.199640752686563,-0.082798343276935,-0.133832982210963,0.0754193888605868,-0.188110058135807,0.0757877784154121,0.121136228160222,-0.0204440980219135,-0.101767868232289,-0.0787095236725523,0.0827841354153164,0.155676554602309,-0.161444946419462,0.112349680596374,-0.165247579096956,-0.0801627849466838,0.0809127570706945,-0.393043239275301,0.0439976880437844,0.141470722678221,0.0346042618193699,-0.106539680041623,0.0287435189016955,-0.0967078398015488,0.0975298660809109,0.0408638397096236,0.0278514681614988,0.145635655826989
stable,0.0883868841528364,-0.132410212664747,0.131167868148193,-0.0944800427361008,0.123198305398847,0.141586035235145,-0.0666535875478931,-0.0417190629563108,-0.106563260772625,-0.0807008440110028,-0.115718463517023,0.0601995820096129,-0.155849799871265,0.141745838886652,-0.087665190242805,-0.143282015923719,-0.113099745614909,0.137529084469469,0.134585604307842,0.105222972082567,0.0726797316966546,-0.0035002154636519,0.0694217991885132,-0.0322597177784002,-0.0241612811165487,-0.0352547475050302,-0.0101758841314417,0.1013619096639,-0.01589788584669,-0.0931964585675451,0.115455560735511,-0.0345794482035009,-0.224601454714749,-0.0080675069228501,0.198259626998605,-0.0574880748904952,0.0610398399191494,-0.1151875029975,-0.0981297519382592,0.14146231627914,0.0728653101306627,-0.0591325060140666,-0.052436217520276,-0.0418737116513175,0.038682793577679,-0.0104645616954542,0.0638544461682716,-0.16795363773379
stable,0.053874478800015,0.0330278755824973,-0.0991129262600955,0.250613381055569,0.0018824936847863,0.117513020175206,0.38695866295679,-0.409687759859094,-0.0737688478579131,0.41881455803514,-0.15840049001364,0.0269702013516866,-0.0644076535810376,0.242197096060162,-0.195801317852237,0.045377620144948,-0.0334453936370997,0.149515412816574,0.129672317905733,0.12574618321684,0.147266675224242,-0.123402222208545,-0.264208354903676,-0.233290044228644,-0.0758344634964724,0.233663613014341,-0.0942785066804884,-5.85990252073582e-05,0.264677147105335,-0.0918173476217794,-0.0557349978503486,0.0883600051345453,-0.147420497665411,0.150943764056004,-0.214736127872364,-0.0774532615678257,0.144732267384024,-0.278213521928235,-0.0933995213023781,0.266046899319557,0.0820899094373579,-0.0709634195261108,-0.0396422405527778,0.18125410984451,-0.388240516633201,0.164399565219243,-0.107228891251315,0.0880010861051502
