group,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BCL11A,CEBPA,CEBPB,CLOCK,CTCFL,E2F1,E2F6,E2F8,EBF1,EHF,ELK3,EPAS1,ETV5,FOXA1,FOXA2,FOXP1,FOXP3,GTF2I,HNF1B,HOXA6,HOXB13,JUNB,JUND,LHX2,MAFF,MAFK,MEF2A,MEF2C,MXI1,MYC,MYOD1,NANOG,NFAT5,NFIC,NFYA,PAX5,PBX1,RARG,RELA,REST,RFX2,RFX5,SMAD3,SPDEF,SREBF1,STAT1,TCF12,TFAP2C,TFDP1,USF2,VDR,XBP1,ZBTB7A,ZEB1,ZNF143,ZNF263,ZNF384
progressive,-0.306648531552559,-0.0986954341379512,-0.0326692203592521,0.288962938576122,-0.340988057915142,0.305616871962267,0.27987450885212,-0.278155076201633,0.160840642791265,0.0736899707351552,0.170027325809581,0.123111377774866,0.0117903953176248,0.0950600622483502,-0.241310090834055,0.204808991996575,-0.112647401930474,-0.0808133345728869,0.0556604912286206,0.19134829067562,-0.124437797248099,0.0098744560785108,0.0779639890377942,-0.199208554220703,0.419934579896071,0.354252252647469,0.210262049830976,-0.0851856061698394,0.195327549095318,0.15804042390333,-0.346048102572289,0.0084989099581212,-0.145316622289726,0.203924712347753,0.287538265808576,0.309841763617749,-0.0459825417387369,0.204759865349418,0.237036072531416,0.174792610583788,0.142565530048947,0.0948635556597231,-0.420131086484698,0.399301388090228,0.195180169153848,-0.210458556419603,0.0201910519814325,-0.0526146391049008,0.0798308016297515,-0.119721639121049,-0.0863155190544451,0.116823166938799,-0.296233682355324,-0.165507674271159,-0.432953141392615,-0.163002215266163,-0.0321288272405277,0.222592838267325,0.160693262849795,-0.147576448058937,-0.30222713330845,-0.118149586412032,-0.0509443331015706
progressive,0.376430091497239,0.144919284387985,-0.0300640006121659,0.150920082913368,0.226860188252082,0.299229818468194,-0.111884888505755,0.0026403513511682,0.337394897089626,-0.130757399868083,-0.527020130491711,0.0674789794179252,-0.521409383870478,0.50943779081234,0.193345728487821,0.531310701437359,-0.0737498138769499,-0.0217528946545113,-0.0054907306507249,0.328273683331045,0.113775140041251,0.0199526550968965,0.43928845605062,0.314141802803769,-0.15401049415394,-0.486154692533856,-0.550963316607986,0.0442858931173222,0.296349435176011,0.191815524863849,0.357107520245507,0.218459070316547,0.12262631786619,0.322512916746678,0.116355483407165,-0.329563855014002,-0.182874335061029,-0.155810733711554,0.31705219008858,0.235801378054902,-0.0295839367301353,-0.357497572149657,-0.232650958829076,-0.0108914493235691,0.13738828223863,0.153650446242417,0.273786432720573,-0.295059263493053,-0.224729904775571,0.0129917288074529,-0.0514268433625273,-0.0099013175668809,-0.0755800574271915,-0.311231415518959,-0.329503847028748,-0.195115964052809,-0.125806741084642,0.131237463750113,0.132287603492055,-0.095202668605192,-0.117405623149107,-0.226800180266828,0.125716729106762
progressive,-0.0655063440871863,0.305316101659935,-0.229335566096308,0.0469754571660938,-0.0038699432444364,0.202075373947526,0.280492901478682,-0.0182335739010539,-0.189841674270529,-0.437971322420422,-0.0813516658600615,0.166519661141274,0.276939767190024,-0.155899250146781,0.156898416853468,0.158955238074063,-0.240799176311565,-0.150206436910633,-0.0840079871046683,-0.078232316141624,0.223530651229653,-0.234282659790392,-0.244635001668456,0.224797887052768,-0.103084760226487,-0.0644438155893435,-0.0671927425287165,0.118793610449181,0.214221341913691,0.17373315736516,-0.0589118438230521,0.0905147556579715,-0.199765105562308,-0.122307752866358,0.104615191182096,0.201246796678566,-0.201934028413409,0.245687782198429,-0.0076424068101717,-0.0927080484287478,-0.14743801403552,-0.18703913350787,-0.148178859593649,0.383275474701195,0.306856280583413,0.0605836203127772,-0.0067797116536663,0.109303963727622,-0.0293316353211821,-0.0369691681474187,0.149514331191855,-0.043904847287007,0.0280643994980669,0.0070234108504193,-0.0941020078341745,0.0683819946088708,-0.331099476676394,0.320498561617642,-0.0236778139565142,-0.0972067356008068,-0.118774114513441,-0.263058660942978,-0.161138782876969
progressive,-0.326223619106586,-0.0692703849353618,-0.18158995673893,0.200412642488382,0.533817170609209,0.602108340678993,-0.0018496280794258,-0.415658576829414,-0.511694168090586,-0.441698438810351,0.0645919139109316,0.0755446135185124,-0.413047337187872,-0.0048598071106484,0.0095020109178349,0.515357157032194,-0.180683276307839,-0.368801332150625,-0.564644305266308,0.0373915009781979,0.157399722837419,0.383598356786032,0.0313711429157528,-0.47800192327124,-0.0568307294207916,0.358864114625866,-0.241974873449599,0.162658469337747,0.581363492415628,0.448407874000426,-0.292857779242433,0.278532228431193,-0.540853010754477,0.58089201859146,-0.276682600351767,0.176838951280013,-0.221266292403478,-0.0631412252211858,0.382147668096286,-0.0126935260352757,0.145649144450478,-0.0438833328648103,-0.424834182792056,-0.143074172026179,0.460448590125316,0.453303948328318,0.423963769578209,-0.571208671587407,-0.211546678182181,-0.0254958537222824,-0.323684913899531,0.47959768082996,0.451780725204085,-0.426429940350777,-0.651975764389005,0.204293234733452,-0.631738657167051,0.406809375821965,-0.219053992151615,0.0681461012008088,-0.0349615974228737,-0.520869774053228,0.35034131857361
stable,0.266759869178707,0.0538283046532483,0.517565091200056,0.131823823176332,0.185554718664446,0.365483083950731,0.392518023642122,0.215420368694641,0.564730608958114,-0.389233386593791,-0.57226715606456,0.519850310214108,0.0514378837408511,0.001363728311881,0.410089662940709,0.402922296570123,-0.475430756821188,0.229553464463986,-0.205517752967082,-0.550422176691528,-0.477442256081212,0.54695830677935,0.588595854416033,0.0692754500602554,0.569260135136862,-0.282909334666332,-0.0756343203602266,-0.42520561718626,-0.0402679747748938,-0.131564714797074,0.479016388189784,0.0138798319399952,0.0719201088936534,-0.198072770475863,-0.569209482370992,0.559984834432768,0.348788127138353,-0.19333673686703,-0.516917320251913,-0.2628040829826,0.587183421521584,0.166520967797192,-0.575048187729146,0.0399455504382991,0.294793252812725,0.488033554606272,-0.10154028782771,0.220883074675376,0.0318313669826068,0.262484580920959,-0.332526641110822,0.492170521849528,-0.374075546407233,-0.329956013242927,-0.419461398718286,-0.478927745849511,0.394382435062793,0.210118387836378,-0.0649758095112247,0.395349708072578,0.180524509376907,-0.401504019125767,-0.0922737539484783
stable,-0.29554167924277,0.13018030362355,-0.0662617056294564,-0.0859713757386863,0.262784115634656,0.396513538176477,-0.381248881081391,-0.341312678884543,-0.154082298668601,-0.130766080532391,-0.19914117736237,0.27623401289451,0.0172057609694792,0.229659005730799,-0.283125505939695,0.358047521162601,0.359827823532607,0.144468665870567,-0.112549567249617,-0.0079711602889309,0.150280491672007,-0.0795967446718899,0.230612328935383,-0.20478071583768,-0.20977704829544,-0.0572568213837477,-0.0245452010626015,0.0566940161183909,0.307314646528295,0.377791648737057,-0.0331940248343091,0.468655984537825,-0.265494769565763,-0.149223796071745,-0.302329799892278,0.283343736552793,-0.144675410661923,0.173504823234281,0.0152416854516014,-0.379675323502741,-0.220746008059026,-0.300067093009109,-0.314596657512708,0.0278186602590646,0.08890026028289,-0.0042382682227889,0.0036295196704642,-0.196373094322554,-0.20314972915032,-0.364215407438042,-0.310507704972565,-0.118108704972734,-0.295748424034126,-0.269974240045133,-0.24222449471652,0.314183167929997,-0.0915649709270284,0.204998946450778,-0.205515808429167,-0.328161412989981,0.228969856426281,-0.239846929615931,0.240788766998773
stable,-0.138495080404588,0.0375645058342903,-0.119271717127472,0.0325154887909243,-0.280736205712319,0.26331800175447,0.0120796375499886,-0.255052272239927,0.146715567830929,-0.186306919216678,-0.340139067521813,-0.0456040249078221,-0.153791430425753,0.189148122355776,0.233168674176521,0.271868756424687,0.0656915120696008,-0.159844821827208,-0.114367474766353,-0.130138866713641,0.0507932924246149,0.199875021468519,-0.132505027926616,-0.214379634946146,-0.0932891858729455,0.11472488726315,0.272977187585641,0.0361665253088422,0.295982789436462,0.111892732541692,0.042174674622095,-0.094981239971708,-0.0620676208046042,0.0424235061072071,0.004433724643816,-0.0244352518380106,0.105332629752372,0.128017012776958,-0.158537325478165,0.0006560102789319,0.0535575840137696,-0.0880320552238494,-0.156768359829459,0.101708738487376,-0.0685055699557779,-0.104590659505856,-0.0725999789380774,-0.211013623583902,-0.133278667634874,0.219157199460298,0.0119620081206628,0.191636437206897,0.067193549397914,0.0964470836294594,-0.243877476453983,-0.162120498863779,-0.0909049278246894,0.378418398349698,0.0031940914270756,-0.0543945626455104,-0.150746637889745,-0.290427061005231,0.0402383132470406
stable,0.137800964003841,0.174510683178412,-0.0649585623869849,-0.18438719596822,0.0954965841930537,0.159128361429159,0.020254188969941,-0.0667046475855469,0.106091897064603,-0.0664760292262155,0.0844949496086319,-0.0184541937652484,0.170411526045596,0.0248155744886545,0.282687100480063,-0.0316721286017043,-0.208009761987874,-0.109831654156548,-0.0843242345892184,0.0169806535976797,-0.0705941546945222,0.022464499221294,0.190033769943673,-0.0578664015804756,-0.0290325349682006,-0.121865565525026,0.0429223482143948,0.0202811439730062,0.106510198778838,-0.0369383375339026,-0.162490748478191,-0.152061158958821,0.110460604228072,0.0775695104877486,-0.0327722920601465,0.0105394061985246,0.0605579085532161,0.0511875508209672,0.0389649544310329,0.0273433547761097,0.0035061470653801,-0.0378987343097841,-0.160277443226497,-0.1588288613951,0.008869194341924,0.0287949316078474,-0.0200854706174213,-0.0464145186115189,0.0366378391663971,-0.140870839352942,-0.287523027696663,-0.0003783683763607,0.0096908227686916,-0.187288352964802,0.217621716414264,0.105700550353433,0.15722853287978,0.0552797196196555,-0.0036868454192622,0.025195939531909,-0.0091627043753015,0.0825801460575501,0.0876596666351852
stable,-0.552271038542307,0.0729241191626452,0.490547949724302,-0.513894491094421,0.595227040967013,-0.153148818723119,-0.570430594119283,-0.642160072853193,0.203946563449269,-0.340472522189639,0.393491072841003,0.580406352229323,-0.572411450898554,0.603543576259364,-0.412278580438212,0.488219932478561,0.499788544493581,0.627186225086178,-0.42372977053075,-0.445728512442808,0.106231102739871,0.301411864410768,0.473577929275084,0.162430255900218,-0.141973314883366,-0.617853734899304,0.5490955413343,0.0646126891712712,0.58544017899314,0.580692249084063,-0.0812253385520642,-0.472480289564921,-0.594624615451667,-0.392602750470917,0.485080172377397,0.249970851761453,-0.485422227542889,0.654938641199881,-0.0761761958853143,-0.268094670231587,0.274971510648283,-0.593072603954506,-0.553092991999685,0.592602916264576,0.350611649930959,0.562246796652347,0.565912402754193,-0.406596380450251,0.441705535272536,-0.34110557951085,0.589769474222062,-0.546522469641639,0.448995905068409,0.0359413188816174,-0.499768123289671,0.494290135340811,-0.20116417441653,0.526356530780504,-0.292584799020666,0.55839739971531,-0.412794215836939,-0.276600101660106,0.0127019888320261
stable,-0.348187746929317,0.28713381379655,0.304805964905866,0.0261586110131229,0.264073901499388,0.333150593777992,-0.285131804174836,-0.247756051016525,-0.130947621984938,0.24205179566054,0.213604122175532,0.316582492092415,-0.278323499395113,0.318893635552775,-0.278132130828331,0.288863491227074,-0.235773434604211,0.0474299632438278,-0.354215856782932,0.211315059703646,-0.0422703722702209,-0.0816334143912623,0.313130497560858,0.136328022843293,-0.225630900564795,0.24782229398195,0.149076113522733,-0.289003337487415,0.35222120749071,0.0758408350813783,-0.327247609525734,-0.246791847853126,-0.302929080885509,-0.252554985845044,0.162214301665227,0.0585146194581675,-0.269564707300116,0.309111757658448,0.324023785208416,-0.230967139446201,0.193429459039074,-0.387506627073409,-0.329889967813216,-0.0586103037415582,-0.298144866715974,0.0314874895650365,0.318856833905317,-0.14633807095186,-0.41268631426415,-0.206368918285296,0.118810438653301,0.107232640363024,-0.138263789499582,-0.0048798984529264,-0.325120474302663,0.303554708892295,-0.281363315475141,0.286176970962643,-0.200804509189651,0.223224072821044,-0.29092438348472,-0.167749269442905,0.346936490915746
