group,AHR,ASCL1,ATF3,CEBPD,CTCFL,E2F1,E2F7,EBF1,EGR1,ETV6,FOSL2,FOXA1,FOXD2,FOXP1,GATA4,GLIS1,HINFP,HSF2,IRF2,IRF3,KLF10,KLF4,KLF9,MAFF,MYBL2,NFYB,NR2F2,PGR,SMAD3,SOX17,SREBF1,SRF,STAT4,TBP,TCF12,TCF3,TEAD4,TFAP2A,THAP1,TP63,USF1,VDR,ZBTB7B,ZNF263
progressive,0.0291512608723945,-0.123813973114142,0.140780443846701,0.0331076767942932,0.0100488109918163,-0.161751875481796,-0.17835425885958,-0.0598316886348481,-0.0622346651763693,-0.039394251786758,0.099225940421606,-0.199883957771997,0.0126702399462031,0.178232896407988,0.0698076821557091,0.0748320876516173,0.173135673441124,0.296876829084311,0.0632783822600604,-0.0064564824246935,-0.0036166010574411,-0.199714050339769,0.259472921503662,-0.0730844683486927,-0.0320396872202837,-0.0746621802193885,-0.0160683885907787,-0.0163596584745994,-0.163887854629815,-0.132115164803034,-0.215102809201632,0.0011893520256014,0.0558024552419942,-0.141071713730522,0.0811429351344004,0.174033755582905,-0.0887887695846954,-0.0929150929388229,-0.237457772784876,0.0531810262876073,-0.164009217081407,0.105997965220439,-0.297071009006858,0.036214555555048
progressive,0.0595281214353901,-0.0159413286870283,-0.322204476101758,0.0175117569777579,0.0382828934268412,0.236334642393565,0.0699581357436317,-0.0239712544754757,0.158405842306419,0.188984747891945,0.0813363331708043,0.152538959258033,0.0547872058407348,-0.061513379840652,0.139056980535732,0.175236092667445,-0.0365050500788455,0.287951360930374,0.0450090674267584,0.251031480736996,0.405051976118359,-0.0014222746783965,-0.302351892049139,0.0814548560606707,0.0424311945721646,0.089484781849118,-0.311122585899251,0.136005016121673,0.272632277415144,0.032297487488589,-0.477617615439051,-0.420637736135788,0.0861661409328593,0.348220250427429,-0.264424567291897,-0.089781089073784,0.175265723389912,0.43906804551001,0.256809471617982,-0.441438503307338,0.131738192086483,-0.302440784216539,0.46143924097229,-0.562687419640646
progressive,-0.0519113804644802,-0.16685113950699,0.05187291334298,0.0547435222849302,0.128648479467133,0.0411213528836823,0.127465615481003,0.239770376700751,-0.0929317571542246,0.0606241834842688,-0.0217050733064712,0.0817618667486125,-0.0004087131659393,-0.102274459288579,0.152046106119612,0.142770721447883,0.0864260052305082,-0.199745336779823,-0.0513920743242279,0.0860990346977568,-0.225013427215248,-0.0131220968217457,-0.217454637840464,-0.100654031795384,0.100634798234634,0.196619883157934,-0.0008558934533787,0.0556234576892466,0.0682887574431778,-0.167231002331804,-0.289128501975657,0.12223408695698,-0.033942426333713,0.0744098381518924,-0.0239842502553563,0.0733471839204502,-0.0711834083360656,-0.170346839173318,-0.0974660691010572,-0.155210026863001,0.108780211212295,-0.0471606909592091,0.118536434902776,0.0238207649889806
progressive,0.416756886006815,0.0945833813650004,0.0635169107048751,0.0152236632308703,-0.424987861820635,-0.476486091027455,-0.297480577200355,0.166731890600297,0.408416649452104,0.383323099294043,0.125285649555488,0.127907907336882,0.051607489947711,-0.238661878353811,0.416283422796286,-0.351018340237148,-0.278250686803467,0.461845151748005,0.0286627343605142,0.222600549442773,-0.101903851004725,0.0138032735992819,-0.437589267270112,-0.195904508418305,0.234582810693865,-0.0473827412999097,0.0985167680370913,0.454196899885606,0.495315358707742,0.406850578832661,-0.0156242859474721,-0.305055988568827,0.0041883284008375,0.19499400224421,0.0137304331053543,-0.306731319929162,0.258001029491591,-0.247912621082618,-0.423676732929938,0.107476148790187,0.174307301968769,-0.00670132544134,0.0883555191341898,-0.080306644555189
stable,0.0810963439153575,0.225809032145242,0.244502324101659,-0.202378726671803,-0.202711576787052,0.0721816222069374,0.010579948384711,-0.0095911590394105,-0.269546122949018,-0.103338735634373,-0.162395716640017,-0.258738743253888,-0.11991193829366,0.187672803398064,0.0673060024835652,-0.130305451569829,0.0571233268170549,-0.201217167618587,-0.270518318593558,0.129518714933786,0.152664975294211,-0.188875358653158,-0.0777083006601373,0.0382162689508447,0.221492717747494,-0.190299488618403,0.131471891123269,0.239193315958431,0.2044217040654,-0.11094548328287,-0.201653484338577,-0.102602756200655,0.0735305924687393,-0.345474993227632,-0.0243000106132836,0.226203376563308,0.0598202912406139,-0.0792261362296756,-0.0210739999654867,-0.146577039315298,0.243042078434759,0.222090090974862,0.124995467326557,-0.0267402607250815
stable,-0.176020043228712,0.0450679889903124,-0.027820310728486,-0.260772551056043,-0.0891187192892381,-0.106023501362957,-0.0315121596871142,0.0066636159222298,-0.0538004119141264,0.359000879076014,-0.235946867037032,-0.132540806576633,-0.0094296451729667,-0.177928832009179,0.163207155666414,-0.167630516493006,-0.276477196471384,0.191701828898179,-0.453628797120852,0.316184575054276,0.0063207197341219,-0.140393129284303,-0.344130614385069,0.146450961940876,-0.0623956763626973,-0.0697679444070167,-0.0392387537924784,0.133992400439623,-0.047399683069446,0.0977139837378089,-0.44514783140165,-0.115121680220752,-0.194867903701708,-0.147273912792335,0.0572750932869529,-0.157457929579139,-0.441638860410013,0.0116813301415418,0.235821138434726,0.274625557055601,0.295702242751299,0.428460216913733,0.03234654041151,0.150382838231179
stable,-0.122004488477076,0.0924839593403455,-0.0346712107865727,-0.171324091757172,-0.296990678357629,-0.105447421400543,-0.352027172972479,0.112397188662121,0.18141997573572,0.0518036199622899,0.130164300629796,0.0669086331694521,0.0644565799372133,0.103319568874988,-0.103684865445898,-0.139561554916477,0.105826416592863,-0.2002418815519,-0.109378925744971,0.180972487436354,-0.209986167580946,0.0973561023548686,-0.076936024040954,-0.0580090954606374,0.0282785207956335,0.0470136686762219,-0.0398858193363246,-0.0976072437473697,-0.114433717044949,-0.120735082893161,0.0098904046574103,0.001232875926824,-0.126652887341916,0.0897533674727872,0.158447387632566,0.21700442794957,-0.0252100295999826,0.122799008518807,-0.240209892616679,-0.0991323569309224,0.128337817775242,-0.173237332547318,0.0427442650037017,-0.129054712295654
stable,-0.134335160070998,-0.128500584638268,-0.0043366720090062,-0.313841973591425,-0.113358472205707,-0.0508371107536736,-0.0205216795672242,0.128888147016046,-0.0027622627652537,0.162484268563998,0.0079515720053715,0.0557747561121174,0.0784617517172646,0.186542328996505,0.16026861974974,0.083053107574525,0.0086532109074786,0.0122650909372638,0.258528265710534,-0.061805629372553,-0.0763125421677687,0.29491382972296,-0.107361825233179,-0.161655791065527,0.127987190319653,-0.0040960813381259,-0.0957128074782536,-0.0837406532992583,0.132546333200059,-0.0578967859623925,-0.162411789366076,-0.244320329606747,-0.316137148192292,0.280910244691093,-0.0295141333871994,-0.0583034747951777,-0.0331884260596397,0.0128298246877402,-0.145589568859459,-0.0383334424565828,-0.220313608606102,0.201683434773539,0.17524966729803,0.0769054622729926
stable,-0.109076328725017,0.124909167168793,-0.14570697169249,0.0186160740491524,0.112134829390267,-0.14591087173684,-0.140155792985062,0.1330702664439,0.292530296127796,0.189198851152339,-0.171938712398114,0.143326438674704,-0.0945178655584295,-0.110335411498879,0.236931851534667,-0.0517549287571316,0.119556791004606,-0.0703404177996316,-0.0336180198122016,0.0466676226505998,-0.354893124692235,-0.0705035378351115,-0.0383637933444472,0.14599243175458,-0.13034310335072,-0.147980457186992,0.340594634082193,0.131230068543642,0.145044296548353,0.159358079661721,-0.214569114170584,0.0202370794017347,0.0910617598066975,-0.0283726911712986,-0.105329665410087,0.270035023734885,-0.030641079164692,-0.0660432243649559,0.086841028888653,0.217510372310333,-0.249339169233363,0.0014171053082323,-0.190391666411786,0.187623723309735
stable,0.0629372217234511,0.02805608659617,-0.27712632541056,-0.0580863001330592,-0.0231978262439166,-0.0202623214993527,-0.008667077758325,0.0867001326306963,0.0345508908435177,0.43292090096643,-0.218174051377854,0.0161379373332403,-0.1997757753913,0.0268451908890373,-0.1154534016037,0.0213044256836729,-0.0348150862705285,-0.0221337057740122,-0.0234253278616203,0.158524594968315,0.10421041843202,-0.148580572646104,0.0118961329773454,-0.113611372376486,-0.0801833120977643,-0.0975468226618601,-0.0816584032319077,-0.0661662769424715,-0.0718318010994799,-0.104694776714873,0.0739086707062589,0.0234400053853431,-0.442248467292282,0.0159104357155366,0.0909052431772841,0.0531032808291619,-0.0729326153786914,-0.0108613675548866,0.0380808352988559,-0.122329821467841,0.0312411092440218,-0.168622731289615,-0.0265296241289967,-0.0840655171224501
stable,0.0239451091729643,0.0092694562069972,0.0850141893051497,0.152673883564598,0.0275078271509154,-0.0625232748830661,0.0049163378274283,0.0153962425536696,-0.0050677917966006,0.146838172814928,-0.0373949315759433,-0.0292093178358352,-0.0181235972329048,-0.0098125606745759,0.125326976255928,0.0819271314491303,-0.0230458512310039,0.235967650438681,0.0988887927622916,-0.0245509250496535,-0.0474121917557287,-0.0762369584979624,0.165768735727329,-0.149171510527489,-0.0137077674442255,-0.099855495049899,0.105910104114388,0.080229190466613,-0.0146389727078082,-0.211092519236268,0.0879770075770824,0.0036206964505248,-0.116960327693293,0.137106072061475,0.133330371939375,0.156192821879585,-0.160531741449544,-0.0818892679568373,-0.117695116090606,-0.08077466140246,-0.0325720692451135,-0.0910404007504186,-0.0973174578321292,-0.0707574012226747
