group,ATF3,BACH1,EHF,ELK4,ETV5,FOXA2,FOXP2,GATA1,GATA3,GTF2I,HES1,HEY1,HINFP,HOXA1,HOXB13,HSF1,IRF1,IRF4,KLF10,KLF9,KMT2A,MXI1,NANOG,NFE2,POU2F2,PPARG,RUNX3,RXRG,SMAD3,VEZF1,ZBTB33,ZEB1,ZNF143
progressive,0.262736364283764,-0.136008563311801,0.0982045884546916,0.499597559652656,-0.0461768365332667,0.0274639950763121,0.234541004783932,-0.363008948694615,0.298043612315754,-0.435161831994274,-0.197846686293543,-0.177494579749389,0.128291407670523,0.0054474039820784,-0.358091153433017,-0.076011461120298,0.0167457233523152,0.0337184218705503,-0.135327637814041,0.041359919123188,-0.186649244774826,0.0253455601943927,0.0314991091371109,0.273227660841841,-0.111747440021248,0.116110407099486,0.388984995461008,-0.03475241984863,-0.364396019153015,-0.131645596233562,0.355569207145017,-0.132427399582842,0.0687986947366201
progressive,-0.205491920466657,-0.343857089383215,0.267806500172419,0.0098679979592703,0.0679795414971954,-0.152588486962791,-0.0430963491122453,0.0041725793840124,-0.0913398946909001,0.0190964034582175,-0.163674756275057,0.0663044183868255,-0.174182346694651,0.0348121039118702,-0.0781216505108899,-0.104070830329712,0.365237751628301,-0.242771023868344,0.236070531426865,-0.143360081463844,-0.0575024078614269,-0.195502095372087,0.0495836440669508,0.0497663847699002,-0.466232446791697,0.202994464193014,-0.166446323603124,0.0003959381897238,0.263055241895733,0.0080710477136007,0.193370120504343,0.398222448510677,0.0954515605072628
progressive,-0.0920005883238688,-0.0462639204152414,0.356268497983191,-0.0648172397517482,-0.461912988435757,-0.0758746201498862,-0.164572419187042,0.0226718577843963,0.0307348418713876,-0.0863848517204061,0.185453608081051,0.0726713124681944,-0.116428296436894,0.220272169838571,0.0183394338857107,0.0736909989196646,-0.136150524632404,0.0679907029519336,0.147048734462507,0.066145319178785,0.12186994023157,-0.396324766245092,0.106291120885205,0.129534997898475,0.0806746075921728,0.0504719923076501,0.156668605668085,0.170347326358539,-0.0449109705869492,0.0945423433321678,0.134280270458,0.122819989559525,0.0744967999203386
progressive,-0.110921078369908,0.35720661131144,-0.040220464477369,0.0714042868438006,-0.0252211199899524,-0.362613782410608,0.0405167478252686,-0.163807655969984,0.0797742914219639,0.101921471677458,0.279247055395361,-0.413833766178749,-0.471571983600681,0.431721873308187,0.188028819660776,-0.42557399383927,-0.125661174927913,-0.388538575351822,-0.353984529903032,-0.138364323469107,-0.364798872101367,0.295468568692864,0.274062096807119,-0.370539361966922,0.198250595163312,0.431944085819111,-0.132253479418678,0.479460527738508,0.182362400632196,-0.0859962417278553,0.0799594685144012,-0.0472201585714968,0.214435073042327
stable,0.168891439730143,0.0010043419588786,0.0341202906816226,-0.0488786502930885,0.106260796667449,-0.197357244685619,-0.081767812121892,0.0538112652362909,-0.16339185755209,0.026253620298067,-0.0170140792529796,0.0714085107879743,0.0231150516765712,-0.0479826395737259,0.0184618705848309,0.182530039052778,-0.0654897778327277,0.0539003600874817,0.107630630004508,0.0119083368148495,0.188502431407038,-0.169029131772892,-0.0599699468248583,-0.004290727038032,-0.123224253845888,-0.130074432972676,0.120363094192873,-0.117232625103304,0.171358759643235,0.0148990889786878,0.0399003191526289,-0.0070719038132736,-0.125133718497547
stable,-0.0077871626895427,-0.0039355768292296,-0.0330564456235598,0.0425354264012774,-0.16422634165142,0.0321805398048593,0.10004524268938,-0.0574618214487215,-0.0754478875066946,0.0450071606293912,-0.120335061037634,-0.0272010752190962,-0.0269850984418824,-0.0834990218128321,0.0822391572790848,-0.0550980756092147,-0.0332244275613927,0.0808233095173497,-0.114419697083944,0.0526023439614105,0.176896979247964,-0.188931685222712,-0.351802172661623,-0.038551854732667,0.167873949444365,0.0821191701806327,-0.0245853564728399,-0.126826363063893,-0.020517793835313,-0.0412875605773754,-0.134109579939937,0.19021554717615,-0.256604408749709
stable,-0.0283665758212734,0.254076362581621,0.0464955904438917,0.156938021486049,-0.0989156954703385,0.220263972956063,-0.0043557031210944,0.0546098056161591,-0.24254014778647,-0.0133846633449083,0.371234823354563,0.169161479972777,0.205419509218013,0.118774668351063,0.0882563088334055,-0.0734023658720236,0.107840384237499,0.0703358371240931,0.0352058354553749,-0.257716384341143,0.143439607461156,0.0443959424758342,-0.144060496589408,0.0114982979018228,0.117618203104548,-0.0417133222728533,0.036404957206884,0.0192049064708103,-0.0123372091667126,0.0257455705699511,0.15875803236581,0.216898848673172,-0.0342958300154945
stable,0.0507652562407287,-0.0971792642307258,-0.0348318254449692,-0.127544404389631,-0.0218737582355727,0.0058997684814531,-0.0092214431738136,0.0940863836624477,-0.0367900951524566,0.133070822459513,-0.0822712471001721,0.040877190187202,0.002946244334207,-0.0351625369515974,-0.0808828827563082,0.125238783602855,-0.0237873090915349,-0.174511678170591,-0.109112957748208,0.0524884919843859,0.0339967268920683,-0.10953622687776,-0.138127172601735,0.0436466390618909,0.0495786467153738,0.145725217467855,-0.0170597218702199,0.053573184127195,0.0471222298013614,-0.0397623388189458,-0.0678624171494347,0.115511913409477,-0.0511687658777468
stable,-0.270475497358963,0.0136916918433859,-0.0073915101903839,-0.119877431318794,-0.0315852621616192,-0.226627287477777,0.239338365273081,0.0676254644879135,0.124342915720546,0.0160061518816017,0.189996607875218,0.0427410649881901,-0.149359118183721,-0.0692281885234889,-0.0160694173040586,-0.142210125446088,-0.10091889305587,-0.048282061571709,-0.116835418922324,0.0321124740154269,0.0140080189556705,-0.11503762650084,0.0684742755725438,-0.0054250099756812,0.236639040581585,0.13891505135979,0.0782487833421386,-0.0598385454071737,0.157546718273354,-0.0804578010095928,-0.199844925304346,-0.0639349815112596,-0.0886717616919168
stable,-0.167125634478748,-0.07873916365554,-0.156055330377546,0.172733466480255,-0.0448320539274645,0.0365694910875905,-0.116792855845849,-0.188172218156982,-0.444954309969511,-0.20271585885939,-0.0441205554606976,-0.0824037632854471,0.0516486682703605,-0.127763703172126,-0.0329354935422755,-0.0403871011404582,0.0601943003927117,-0.174095259244604,0.0158442292975732,-0.0790528350226093,0.0866192004380125,0.090888191238614,-0.0620151244259432,-0.0095631514350393,0.0993420171071888,-0.181791683519524,0.058075106034707,0.0877744291313652,0.273559684690162,0.475617598730821,0.0739193353322802,-0.127587741185721,0.365610755143277
stable,0.424488731565237,0.226053548978727,-0.179234967203981,0.20304616188422,0.0689566753619991,-0.10022299279426,0.357419591588266,0.0563191765460523,-0.149306617031039,-0.0742186617618925,0.0309401718623304,0.246596867771283,-0.151801502237236,0.106222016820687,-0.0906530599884018,0.0507438849529979,0.131217094239019,0.164299040946402,0.103922305341378,0.362776596776249,-0.0803473735936863,-0.0255112605644414,0.0631939142681189,-0.285572547415588,0.406514772164137,-0.126886035154871,0.112515085475123,-0.0333361861674063,0.148976619348079,-0.22095848747683,0.128121279400039,0.022168910491498,0.138104672337855
stable,-0.257379714049104,0.176391582100393,0.187866999301594,0.0512114030497813,-0.217416168883904,0.160625422031565,0.132879431513291,-0.158611460761481,-0.179381688005007,-0.240106901179478,0.0215639350238512,-0.132336558603888,0.241715493575249,0.118683366250417,-0.0435155641664947,0.0833562204735609,0.0137795327196567,-0.0575486752634747,0.0649500866027066,-0.228472107749302,-0.152896471428171,-0.241819645675383,0.0378966354858697,-0.0873348610416106,-0.109807010470078,-0.175047365107135,0.201549523152068,0.221062516462415,-0.0472893899709887,0.0443396780891871,0.0440776795493621,0.0947380550278586,-0.174827985738171
stable,-0.20210527105388,-0.0382254750918368,0.15115288634206,0.189066863243796,-0.0628721367247373,-0.194755501165965,-0.0079704656906415,0.0028678998802019,-0.0896222163429327,-0.0119255034566043,-0.0636483515647663,-0.132321509421321,0.0259900838493644,0.0547246415974027,0.185242728336155,-0.0455938796572988,-0.0434998940396509,-0.0300258718846959,-0.0295365390557861,0.168305416850495,-0.0355469127378186,-0.114143841590073,0.168226046927612,-0.105442942551153,-0.0197960090559617,-0.116827695272283,-0.095658356492684,0.200273666297244,0.0164701792293822,0.079801166131487,0.17222732630082,-0.0910588119471298,-0.0230966475591911
stable,-0.152598377964666,0.0186077874138837,-0.095861196881925,0.0095796788462967,0.098409428148321,-0.0529624573777698,0.162639845657186,-0.0780423150117586,-0.0342441997665225,-0.0188302892248282,0.0876087218202095,-0.0472183974689129,-0.0345966894775451,-0.109926824520106,-0.0233287293464501,-0.162724162132912,0.102822380732054,0.0166685084721779,-0.0336032384093806,-0.093687705507646,0.137101322009408,-0.25584312178346,-0.0582966455296236,0.164808262428759,0.0433207122368412,0.0133856308756107,-0.168355800074134,-0.197181104859022,0.0734162291143843,-0.0197089762010318,-0.0266643047403463,-0.110481127277196,-0.0625694610078667
