group,AHR,ARNTL,ATF3,BACH1,BACH2,BATF,CLOCK,ESR1,ETV6,FOS,FOSL1,FOXG1,FOXK1,FOXO3,FOXP3,GLI2,HEY1,HIF1A,HNF1B,HOXC6,HSF2,JUN,KLF10,KLF9,MAF,MYB,MYC,NRF1,PBX1,POU2F1,RBPJ,RFX2,RUNX3,RXRA,SPDEF,STAT4,TCF3,TCF7L2,YY1
progressive,-0.268915035802445,-0.189655867355408,-0.152799782172064,0.117173186253952,-0.0727972016111669,-0.325986211928089,0.055841686860412,-0.0460629582857776,0.360326133033749,-0.161377614255077,-0.365930316661317,-0.000714819340251,0.216647445643288,0.131726908021463,0.159747826159305,0.0734834281778079,-0.266656206687251,0.0609026077893894,0.358153082239386,-0.127123471470247,-0.333248776425039,0.121462102295458,0.296507062336135,-0.228656410559506,0.140933781123897,-0.325614505871158,0.145708774316774,-0.315664220654863,-0.334649822331931,-0.416053448799721,0.130983495907602,0.109939214530611,0.0050609209289774,0.128381553509089,0.0038600244373556,-0.126465837677216,-0.0504662454217241,0.0096929502538042,-0.0202436837159097
progressive,-0.220624953563874,0.0962792242522447,-0.189798396282813,-0.097928086618441,-0.370599739219642,-0.134740731185476,0.396551399070209,0.0432647146956289,0.0832317046588653,-0.191949086325678,0.173202238118707,0.0284966430679577,0.103699104900128,-0.0231199179607959,-0.0778549795517034,0.124847556988298,-0.0049824319326366,0.0179224170238728,0.0724065647764461,0.106136553615375,0.238834129260129,-0.282242223291949,-0.0444117493851568,-0.15549489009912,-0.0900780679619847,-0.0748081686576451,0.161731891223428,0.0423327490103875,-0.0993977248143985,0.0116137262314696,-0.167395375002972,0.310416262853477,-0.123091160119958,0.0274212980465254,-0.0381747482608491,0.067209063839523,-0.0328697128217827,0.0824431183098149,0.175639686833953
progressive,-0.0352835702892297,-0.0431968158106356,0.10775718412529,-0.0377702745382749,0.269337700218803,-0.077292294069766,-0.163658295643826,0.0117372440554932,0.0625875829437456,0.372005429647714,-0.111818801065398,0.0681246444049528,0.0609242541016065,0.0707605509089407,-0.143836499774215,-0.0619023577728976,-0.182800392352031,0.0360627376205972,-0.0743856131031043,-0.030868288744814,0.0133287347748821,-0.185789963460328,-0.142753401923519,-0.0437383647359833,0.293033228707482,-0.0304427860177551,-0.0143123644556155,0.0291773298554633,0.163321209067844,-0.150357190916155,0.139548316446972,0.0124998333585337,-0.0471810686185502,0.379614744649792,0.0299786012246,-0.0843987422125929,-0.0322995251903755,-0.0306472483671211,0.0410140420809182
progressive,0.344461092039793,0.0966733203027417,-0.07240900797894,-0.0813545535033796,-0.0035705396299265,0.10078136052212,0.149425163867463,0.125199244442907,0.263528860428125,-0.20044932696609,-0.355134318030326,0.182596628816457,-0.0132071573408035,0.0084464378342347,0.318430706350651,-0.345036985528491,0.0719866860872283,0.116253698918468,0.207283263031971,0.369262904953046,0.140095689350558,-0.255120815493137,0.0569366695825917,-0.110072442139778,-0.268596723128666,0.0491045181363013,0.256234209571286,-0.160443925951214,-0.0553625607134844,0.125698352133112,0.315436060209423,-0.0634634624545004,-0.18820199210645,-0.183978773189332,0.101626004305543,-0.0678402529686039,0.0749429393292104,-0.0441134412342535,0.306759264979709
stable,0.149650302068411,0.0479378796194313,0.126145869750403,-0.0791817485483142,-0.122277917633147,0.0630670475812634,-0.0577814350837411,0.233265182952028,-0.0725220416456663,-0.0883306033279418,0.082862484718342,-0.0012963821251441,0.136158979280127,-0.0951775261778176,0.163915215280148,-0.0635486282253905,0.274762363003304,-0.306060395036417,0.169088969192848,-0.125094399053079,0.0077500337399625,-0.31154617552783,0.0668125439846091,-0.0526983454976854,-0.13802878383483,-0.0031555895507596,0.133583876911652,0.128658566803135,-0.0991844184320097,0.0630140619358216,0.0359148479392797,0.149218174693363,0.161296546936532,-0.11389794344182,0.224182265864506,-0.0397745578450222,0.126178838596456,0.108814853855765,0.0523663021195831
stable,-0.0910885338231127,-0.312478237002379,0.0983848558193853,0.322464822974931,-0.0891319782040005,0.0212503679742465,-0.0097963652873604,-0.100762614384279,0.0543080056221631,0.0716316751663858,-0.117311813995936,0.249949980341584,0.312722806454768,-0.305929210555072,0.0201769798220946,-0.0326228475103362,-0.0694577244784833,0.265385030225692,-0.0329217657299228,-0.0200818694794989,0.104172999525926,0.0458975338983405,0.0511965387001027,-0.204976375485602,0.360101344259242,-0.073275725374112,0.331038341000346,-0.182625444975605,-0.0314271746319898,0.0649875383764839,0.209324276861407,-0.0982218095177926,-0.395387281362258,0.0092528776153848,-0.340875467863104,0.118181394271097,-0.309978193711291,0.311581482343619,-0.320929470301599
stable,0.0657968020602131,0.024874400778861,0.0168285665133264,0.0241538783073206,0.0837498203094284,-0.075332807800979,0.0649561925100826,0.338929403809752,0.170660114187204,0.145125234476098,0.0254311681432332,0.0613590386559528,-0.0692684103321805,-0.0847378094560103,-0.0601472508629076,-0.22300716344533,0.0249235273110115,-0.0107914615623894,0.0216211326497846,-0.11963402279357,-0.0772269085405587,0.0687280184785252,-0.0317575737835009,0.0185752876564547,0.269710120009722,0.141227862925493,-0.236331370665255,-0.0946777444611246,-0.123029212015525,-0.0194104387030129,-0.0789627126765425,-0.0899779728853951,0.092707224671533,0.0845958883631311,0.189300903886526,0.0930947784251646,0.154704908245442,0.0489900695611758,0.131779193241884
stable,-0.0894118542539628,0.138186120954908,-0.0054912563707685,-0.0200399364404751,0.0366935026852542,0.0069296334305568,-0.0630332099902961,0.0443984396743117,0.0681545652541285,-0.0058393985890612,-0.200922722936856,0.0038444520618706,0.0367599245558495,0.215812673996862,-0.0177357846536167,0.0946179546630376,0.113319146849617,0.0260087431567307,-0.0768031508875058,-0.0723986937442366,-0.0346412959247918,-0.0497373838245771,-0.113101557963184,0.0401566015935345,0.145398619937827,-0.0552503990839889,0.0709236701351542,-0.0303421976107428,-0.147104974889328,0.0717757024062391,0.0238488871577173,-0.0156560929811838,-0.257546222414703,-0.0495930880367321,-0.0360544784819406,-0.0802639593864552,0.111791443825925,-0.006746400684087,0.0925611670839134
stable,-0.128013132341861,-0.0594971856172711,-0.176075137736561,-0.0555269011916862,0.0943608493352264,0.181891033612378,0.0206188413220071,-0.0018012152985081,0.172903984042004,0.0973227068859423,-0.11178316773312,0.0444151786459598,-0.118176213581347,0.135053093543777,-0.0068116381359075,0.103620618123332,-0.154898173364312,0.227378062207098,0.0444088363385707,0.0613174278379465,-0.0399501942440241,-0.0767102078713243,-0.0712875350536325,-0.111903671573514,0.0518800744429461,0.0892616341943794,-0.0811434807363145,0.0433243017750324,0.0538652166557385,0.149012512107215,-0.11836648280302,-0.098762410663271,0.138718947214684,0.15669938866282,0.171464280264676,0.143551785445188,0.179125787590724,-0.0855957805234719,0.0544296820133696
stable,0.26075323463883,-0.0809585620377697,-0.3399574578026,-0.0285121836998151,-0.067224594852743,0.0834062824667312,0.0532567158178497,0.0571496773192016,0.20780561662259,0.010208581447751,-0.116805553029831,-0.0816853595712839,0.0705244227347902,0.0332656066488906,0.117941696300612,0.0256217015550345,-0.186360912386603,0.273133854692486,0.103313851689309,-0.0672747188205716,-0.0518281827347356,-0.0549108067561923,0.0068502756032371,-0.120982550348878,-0.178215767614461,0.146512357962894,-0.0188549658981783,-0.0538749114210687,0.0404416880430134,0.0431066123325654,0.230712269920244,-0.0025980923324472,0.020960172546978,0.183629156139946,-0.169243577373148,-0.0287460955496817,-0.0727131693299708,0.0167664672386548,0.135785828847581
