group,AHR,ASCL1,ATF3,E2F3,E2F6,E2F7,EBF1,FOSL2,FOXA1,FOXD2,FOXP1,GATA4,GLIS1,GMEB2,HINFP,HSF2,IRF3,JUN,KLF4,MAF,MAFF,MNT,MXI1,NFYB,NR2F2,RUNX1,RXRA,SP2,SPDEF,SRF,TBP,TCF12,TCF3,TCF4,TFAP2A,TFAP4,THAP1,USF1
progressive,0.0805263164926618,-0.0045631579345841,-0.0359196175385449,-0.418273209394156,0.0459244023149059,-0.155562202315369,0.0066617225462111,0.140994259604424,0.0179842106833611,-0.0682277517919643,0.157831580325617,0.216152154997575,-0.0392870816827835,0.0411416271535236,-0.0328449763633705,0.127011962831607,0.207489475496092,-0.0212296652571563,-0.288772251325503,0.0926540677947384,-0.0142019139996149,-0.0534889956823984,0.050414354507224,-0.179207657067305,-0.0052220096149786,0.0768904312934476,0.0252559810817894,-0.557364119699663,0.0074181818829603,0.0147143541954773,-0.15351244153192,0.159124881772317,-0.0238162681505569,-0.0563196177166859,-0.144752154374082,0.0887253596264601,0.178963637926419,0.09392296732735
progressive,0.0103409044346894,0.030486297512067,-0.0986111030962168,-0.200381099189774,-0.0332875799814065,-0.268237696877923,-0.110412250520243,-0.0225592641413829,-0.0740551801734962,0.0298008773333989,0.0405887949280893,0.302210697037998,-0.121378973378934,0.10171039433889,0.0526879511254492,0.0498866686561097,0.0992369215202182,-0.0650851160961431,0.13949790679764,-0.0196387781627099,-0.0519429291921142,0.0850517039095204,-0.177494025397724,0.143312419096315,-0.0540289906054521,-0.0931575425442049,-0.0402907861547553,-0.0594229494027973,0.158719472677682,-0.160984339355021,0.105524906637565,0.0511383055041125,0.131362267285622,0.0750088082481649,0.161371750760355,0.0159434693733684,-0.189831588613751,0.185391257891074
progressive,0.0948983770159687,0.133900017182006,-0.0621668339673089,0.107991956644814,0.0908129491935176,-0.232229383641329,0.102867126690856,-0.031778757761445,0.04814934133268,-0.0044415192934303,-0.0203886427370143,-0.0556080140356237,-0.0061305477571291,-0.278776313354602,-0.119281018684237,-0.0032096352857183,0.185730574397107,-0.0644621803410535,0.0441986508235725,-0.0977374846899924,0.11345362988213,-0.0870788007951407,-0.0284007008340473,0.104387733512875,-0.166338025369453,0.0212259388985061,0.191986235373769,0.0073528076710308,-0.193506842195789,0.168686304259154,0.146979160670136,-0.050613109348104,0.123424191069549,-0.0118231992458919,-0.0493234807775305,-0.0576916303455428,-0.0702366366272034,-0.0150135863439898
progressive,0.0719512891111531,0.0301837302213369,0.0136667253060291,-0.176424999405103,0.0969825908080245,-0.0009866352493657,0.185597053019577,0.112147540011239,0.0433023248332739,-0.114084268463697,0.0261275630850556,0.186620230315215,-0.0339841030337087,-0.0203173777276796,-0.180700418819021,0.470223051438455,0.165243133245624,-0.147666408988405,-0.0594539092858537,0.0135936412134835,0.0064679421902864,0.267889741225934,0.0101952309101126,-0.189105089461766,0.123877536864809,0.136886505337928,-0.0971653010393885,0.0224002743652295,0.072901382314246,-0.0238984982624145,0.22550096754948,-0.0667623185404148,0.0504645659027437,0.0417675588898161,-0.109114550170596,0.0390634474656286,-0.197290507826874,0.116715295795339
stable,0.345664881885636,0.176039528973102,0.254893435869101,-0.0737640114928579,0.043277926075133,0.196680347536013,0.205423362904727,-0.0695168401444444,-0.299696949050332,-0.0062987208914785,0.293791959889341,0.17470340675987,-0.0215397900077069,-0.181564601552045,0.174720182297259,-0.113468748104096,-0.0519785092022153,-0.41151774730502,-0.108357143181981,-0.326889108361876,0.215385071724948,-0.120732555793611,-0.278546943587845,-0.134815126033668,0.0349967313827802,-0.105080979409506,-0.299442355600544,0.0099380257086135,0.270593365272739,-0.0696165065724624,-0.186765018142691,-0.188531383550139,0.0484704482952427,-0.200367018576364,-0.0270105887892136,-0.225367503267827,-0.166030453929664,0.170775957418168
stable,-0.327683227154742,0.111812945797335,-0.100776561722782,-0.199443226490136,0.318756740035618,-0.0842335784513675,0.0092279009698993,-0.290899144519703,-0.143438214447945,-0.20281674305074,-0.204184698219644,0.474610886567435,-0.0955481906958672,0.064433007023493,-0.200196761117075,0.262890842078401,0.368884181987684,-0.240864445290953,-0.182969800261207,0.402781647359525,0.0145606075605447,0.102063367008786,-0.1958030746,-0.0453164131800709,-0.16060721110174,-0.131694667108111,0.525700534273901,-0.0735797581104913,-0.409540273321148,-0.305123559708229,-0.199083848437288,0.0690353646680283,-0.100660633318638,-0.381010293061195,0.130222376375476,-0.241768686843279,0.28698076445962,0.457766489445245
stable,0.0243227183441111,-0.100593055144863,-0.0803043040026142,0.0713124904891651,0.0317503404935726,-0.0307898721121767,0.192285769955456,0.115997138518869,-0.0113152322646353,0.0815300446036337,-0.137378994152325,0.0826322964127594,0.162538692085938,0.128679894812254,0.256742345665039,0.0656640216747654,-0.0438065055095705,0.113243795825534,0.173291364298613,0.259916464982604,-0.087613011019141,-0.0812922143377642,0.0887106891693077,0.056288020808758,-0.0731053648011041,0.0800436054419496,-0.0091976281666053,0.0525696360750682,-0.0064808747449427,0.0725610993849797,0.0010793835143306,0.082554544210456,0.0609211373342534,-0.182758838343801,-0.0400195158914953,0.0390864894638536,0.0601253206753825,-0.163393966311276
stable,-0.109370199999907,-0.0990004045741975,0.157484190359486,-0.041689489566388,0.0535041404584922,-0.0743802292021188,0.16983876624743,-0.0438673892687065,0.0079927099103195,0.0488702897919527,0.105123598909036,0.161618559850099,-0.114989868776828,-0.0831706934602236,-0.0256393596338879,0.0152038430008192,0.0311842073439692,-0.0809199948820615,0.209604141081453,0.311354725409739,-0.174954909466432,-0.0970196684939551,0.0003508501377458,-0.111707852790883,0.0184727147452927,-0.191841215375635,-0.148706870342853,0.0258476453064402,-0.0229013130257734,-0.207967177470472,0.202639715292424,-0.0913767445205846,-0.105412772221414,-0.208500024797827,-0.0555768862290368,-0.0415964687805879,0.0084284920698828,-0.236361772335938
stable,-0.0853216793112831,0.0100078492545622,-0.230685303429788,-0.13110128001872,0.0592332817434202,-0.155417829854431,0.205992751023009,-0.154140451256834,0.101175595937913,-0.159909257826628,0.0125883600505147,-0.0694214062032885,-0.0173836805116559,0.0367967447630429,0.229299759709007,-0.0623597688754425,-0.0236005997346392,0.0742476309853393,-0.115932409172252,0.0498023131458374,-0.130817990410381,-0.0288234299683634,-0.0121814531585382,0.0958342991407023,0.201279842084293,-0.0834365157357968,0.0401653157421905,-0.149376035116603,0.0484940302273305,0.0383316593682203,0.0723418645292467,-0.113125266689629,0.084559372728846,0.0913686247692636,-0.172549125078659,0.06453852349957,0.0059696846557064,-0.186363356525255
stable,0.0433616013868122,0.0288433407442777,-0.213523937740612,0.194436214306287,0.167621269240316,-0.0003417809567843,0.130649485741211,-0.137336504460904,-0.0876519553735818,-0.054402612295106,0.0094732765195657,0.011865743217056,0.0082919032124198,-0.0938560227412974,-0.108708634319817,-0.0294748925122488,0.133807244581066,-0.28008206406396,-0.0013968439103359,-0.0616097324707756,-0.0037893106078262,-0.163579337925301,0.0302178945922147,-0.121659160573623,-0.178357649295824,-0.0251803404900457,-0.0424179887452555,-0.217573299076426,0.0514454640168416,-0.0976750534323223,0.077591707210843,0.164158879547675,-0.0331527528080802,-0.121012748764052,-0.0482431250521884,-0.209712337070386,0.109124715484597,0.0284049695170978
