group,AHR,AR,ASCL2,CEBPA,CEBPD,DUX4,E2F2,E2F7,ELF1,ELK3,ESR1,FOSL2,FOXA1,FOXA2,FOXH1,FOXP2,GATA4,GLI2,GLIS1,GTF2B,HNF4G,IRF3,JUN,KLF4,MAF,MAFK,MEF2A,MNT,MXI1,MYBL2,MYOD1,NFYB,NR2F2,PAX5,PBX3,RELA,REST,RUNX1,RXRG,SP2,SREBF1,SRF,STAT5A,TCF12,TCF21,TCF3,TEAD4,TFAP2A,TP63,TP73,USF1,ZBTB7A,ZBTB7B,ZFX
progressive,0.067516939286111,-0.113396038080747,-0.25105789501005,-0.0169958974121458,0.199996521137433,0.147903604358298,-0.138939005289753,0.014417040145852,-0.249510580650274,-0.104701605011528,-0.12211503169536,-0.204638464216761,-0.353156082209891,-0.385428638856654,-0.193414294972035,0.190049500253156,-0.193856384789114,-0.0158906728694485,0.144882657274925,0.125749992413564,-0.121132609879629,-0.142303800008631,0.143605508914475,0.0969895937580402,-0.0431528782559829,-0.173618495385056,0.0097014154303433,0.238949546131166,-0.199456189138781,-0.17604998937899,0.0880986763256749,0.219448473088906,0.0831620067016268,-0.405322680625206,-0.0609592736661068,0.0497596649667737,0.138324991654921,-0.180274403186633,0.115974895347041,0.208961120205978,0.0367916969991249,-0.0652082480191432,-0.0506929656917181,0.343184500780222,-0.164162685408645,-0.0260832992076573,0.0325427226460884,0.213603063285307,-0.439314475449497,-0.374744801610579,-0.129360392586376,0.0220062486723738,-0.0410161108067681,0.0744921341778009
progressive,-0.178952514946205,-0.442355887848133,0.4062877051258,-0.363458624554259,-0.178620506569682,0.0957391427575245,-0.0660093017688228,0.0967955330464631,-0.28338424065271,-0.0812515045092232,0.0766637523972611,-0.256431196994933,0.215594166682534,-0.0757582750067423,-0.368167106984957,0.418179641521281,0.142703236745768,-0.192564858383672,-0.15498754667714,0.214688689292015,0.115025811175576,0.115659645348939,0.0624477573661154,0.203732412866737,-0.0620855664099079,-0.152422027404003,0.113395951872642,0.360712009803019,0.24360360062925,-0.15978657684689,-0.0301523971042771,0.0782030639611431,-0.163227390930861,-0.547844003843577,0.16603437084147,-0.178016854976002,-0.0207052496631973,-0.150218699087074,-0.35226088749151,0.0586447523259363,-0.0288243635981828,-0.380391051756961,0.0993308697399159,-0.0330197421742534,-0.463332780728486,0.25739703954482,-0.193711796411662,0.32521729609468,-0.0020222328388253,-0.22051392717102,-0.146958980481206,-0.163800859944857,0.199506851710983,-0.0121937621923203
progressive,-0.0711907146626223,-0.115917915802577,-0.185828916763829,-0.327959232457107,0.13876442720326,-0.0855331663345792,-0.175610523586098,0.0949789021831811,-0.374009609273195,0.0124108083491344,-0.200572184425272,0.0083543573712072,0.0554526506899262,-0.168622803865788,0.0751216088245661,-0.0824521952346774,0.280967179521143,0.049759131995907,0.0122852515331509,-0.0965097295165179,-0.250519651645154,-0.112329888330434,-0.028704219777142,-0.0760198229696785,-0.24571951798794,-0.0268256966456971,0.0547186262272537,0.0186306998486228,-0.391186747521394,-0.0139126610326289,0.127242174782623,0.310487518602178,-0.091448824010723,-0.0304716734175245,-0.200185855760707,0.0546220440611125,-0.0089724832345104,-0.262872510694604,0.174055550711226,-0.10195213457857,-0.163701942500898,0.0665451124712343,0.335661660206862,-0.327326619268883,-0.102536456683724,0.233439095563096,-0.060764669827688,-0.28097200862945,-0.0521302241746716,0.0875710500401569,-0.075802513095861,0.0561915042609058,0.10698889454283,-0.0126570928727943
progressive,0.43695001745638,-0.0813416181825258,0.325623070894717,-0.273203731552215,0.0115835742882732,0.187096718884007,-0.0785556952524348,-0.0158357724447279,-0.128592337352096,-0.0408357650542288,0.0457844439432063,0.0569281356635704,0.00120967706175,0.173900241846734,-0.19666416473603,0.0613636182233205,0.307844483775057,-0.379142116656992,-0.160190568480233,0.135960370364573,0.167118718924802,-0.103482374100618,-0.396040938640833,-0.190175896859371,-0.308614278268898,0.177529273031984,-0.380351793718742,0.0320014568153876,-0.178005812480552,-0.0755498310383892,-0.0963342823720946,0.177382645509348,-0.208540994069576,-0.0323313687413194,0.143621658422324,0.383760883620037,0.0622800402397978,0.0740102420507074,-0.112463309862095,-0.133724300644369,-0.278335694844488,-0.239332773823214,-0.0407257944122516,0.328482307586126,-0.302675863602125,-0.0844941099192078,0.0596040879516841,-0.0281158274655238,-0.187866513377848,-0.115579144718118,0.239296116942555,-0.363819540541491,0.3594207148624,-0.0013563045843864
stable,0.205274721251163,-0.360147132154973,0.0824899760000481,0.348077342738693,-0.0952112318585662,0.202966136102691,-0.290006565956804,0.225216069803098,-0.216731308067446,-0.383984524746254,0.147407037170394,0.0273429492149499,-0.132718627371083,-0.157560691102201,-0.111290875716753,-0.226473870976214,0.360550374184732,0.176156918430779,-0.0531690804785448,0.379424259650589,0.102282193679663,-0.238956713663852,-0.110112545600597,-0.0446382059073729,-0.282631455646109,-0.042162829651701,0.116290684436097,-0.0865989239821146,-0.237235821887218,0.037009965563398,0.0572505569841313,-0.0418233606923422,-0.13643218231667,0.114642395847302,0.209163897421391,0.234882105027386,0.192113921768967,-0.216417348336247,0.0994231978774323,-0.084344300662442,-0.209005936431631,-0.117209997774014,0.243191245538398,-0.16399294109514,-0.0334112021445299,-0.113210935697867,-0.0771575661904657,-0.0768328140935068,0.187626259861142,0.0941898816080096,0.102225288478383,0.0510998896251116,-0.0166555637401051,0.360670071332251
stable,-0.238714745546911,0.227393726839114,-0.187335628913981,0.0807303350432179,-0.187138640870959,0.167532536824292,0.178227828807196,-0.0570222446889157,-0.0052259769060558,0.0957941265684344,0.11460069091107,-0.276211998912758,0.0101854405774348,-0.0278332517258231,0.0277637265341682,0.228876930927751,0.246675379991391,-0.0467325163239985,-0.155365628284694,-0.0666630712650542,-0.131437374823485,0.259352139936458,-0.242422755768503,-0.161310032171184,0.39011743790728,-0.0218540852435064,0.127648251878296,0.162955461707015,-0.322087037873014,-0.195203563102921,0.0836735681566064,-0.0927813682633911,-0.0217266223921392,0.196118978126376,0.103036334032481,0.11581738176503,-0.412724712727047,-0.0090498624470723,-0.0234184020557404,0.0085979487013158,-0.380662011842221,-0.106130205061121,0.385401312406693,0.120846370628064,0.0315644370112998,-0.0015295542164066,-0.352318908710929,0.0037659478813041,0.218320689328157,0.112468585033655,0.412435024428485,0.0127926352644915,0.118378226324317,0.0139977385865089
stable,-0.0415543454962421,0.0731393336029201,0.0064266421249731,-0.131103499349452,-0.0798930664740389,-0.0648330714155893,-0.112708100062701,-0.0648837474466822,0.0379010643456301,0.0371823860864934,0.0218782246964139,0.105779304538716,-0.181807171913936,-0.185225500556753,0.111560978995233,-0.180010476266094,-0.130016268136912,-0.0975145045586426,-0.0085320008712905,0.210844537730212,0.0657268123275927,0.038205120532188,0.132914015733047,0.0857899137284945,0.125658129462916,-0.0437748770404981,-0.0066569877208503,-0.145905507340519,-0.0474327651030276,-0.132241406593085,0.0613963151251018,-0.0974822561752198,0.0566558027619496,0.0543016707720849,0.148775613465149,-0.150770406325445,0.0660861514571611,0.126436697576981,0.107635890041486,-0.177937365903199,-0.0481790848336696,0.136935849837062,0.0867665790550137,0.0898854584231907,-0.035984588987932,0.225784753078805,-0.0850574147336051,-0.0123603446747691,0.114108601285634,0.0505977135903799,-0.0944693357811464,-0.115039197492978,0.0578996689796863,0.159016778657848
stable,-0.111076632628588,-0.215336869698181,0.0868107104846766,-0.0513622096061917,-0.109507361313102,-0.163747582072177,-0.0304811691951007,-0.0290092170309632,0.171422616393586,-0.0579961317564092,0.166805025410358,-0.115072800280812,0.21590659223003,-0.0891281227761492,0.113255162381158,-0.077902966912861,0.174329012298945,-0.0737628480159343,-0.155935692694186,-0.087646033200413,-0.0819082582355244,0.0157504964009671,-0.0198226946401822,0.154952363769108,0.171060710799511,-0.363574212024281,0.0086928304459222,-0.185076696075933,0.0139723944065476,-0.0277298756872019,0.0896035673801303,-0.0383863227598006,-0.0181114995623144,-0.22502113899846,0.0628357320536492,0.182617360022078,0.202753300680661,-0.249122835074472,0.0722533874288815,0.127086646766483,-0.0661962839986325,-0.161569052319608,-0.135042487389176,0.0011810084512535,0.0894981382995034,-0.0426004447613981,0.110355862663917,0.146635631293499,0.0992989878331682,-0.0153226976315002,-0.208453567222634,0.0913958617507881,-0.0048020918743246,-0.0313316980282353
stable,-0.219649786478392,0.0196516014027594,-0.0001133250932793,-0.0017462366646226,-0.0477974336608662,-0.0271413598404035,-0.0026940465356862,-0.0140729161290534,0.167391465054802,-0.112397887970697,0.176411112251717,-0.13393995797498,0.0879454235253766,-0.32986359083316,0.0658676348983184,0.120804549435783,-0.0941061876872901,-0.0143150197374229,0.0859982923772133,-0.0373045602513195,-0.046556008775397,-0.0468032635243701,-0.0232573998252841,-0.0497136579654079,0.0008035779341626,0.0993345953999509,-0.0790648571247587,-0.0127799798375481,-0.111985796722409,-0.0217429644878237,-0.0071343297359952,-0.105696254045405,0.314441075865962,0.0793172630143354,0.0598150446890806,-0.151428080324225,-0.0630036007227131,-0.0934468416900285,-0.137746650881046,-0.207647628871988,0.006088648193463,-0.236607341345465,-0.163852631460124,-0.169446770155641,0.0284652029755304,-0.0688759010108247,-0.0037036700939931,-0.128479748935157,0.232285534379039,-0.010987382907493,-0.132883974151241,0.160334402427861,0.0257660052992405,-0.15107780276318
stable,0.18750073786942,0.0542878151840556,-0.0152984867360135,-0.0354845035505697,0.0833320181318859,0.127874349740269,-0.0932993260681576,0.0067212781261654,0.132732303237399,-0.162523314865914,0.0967080270760369,0.112805081510209,0.128983471543267,0.124051576592604,0.0382868846394769,-0.0716492684736446,-0.0336803320843603,-0.0350704314107839,0.0021516962978153,0.0495925328846991,0.0273805202433339,0.143594302761422,-0.168482996020688,-0.206614603607745,-0.220781786104701,-0.0720855230494903,-0.0755829538016094,-0.155151351948657,-0.022884879868517,0.0261087272425634,-0.0898314718974518,-0.111008304189353,-0.0951108916797203,-0.0452891402890684,0.114550099813592,0.0003401306862525,-0.0298353765006353,-0.0977801781522679,0.238194998411763,-0.133331229011017,0.0033865185718193,-0.0127401124437657,-0.0033199712636394,-0.0443131131024305,-0.0211102849837209,-0.0292216624363099,-0.0528607451308653,0.11358886091766,-0.0547980112134345,0.0023217616409416,0.0501470937861979,-0.1597061454863,-0.0206666362625218,-0.0432409620261995
