group,ASCL1,ATF3,CDX2,CEBPD,E2F2,E2F7,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLI2,GLIS1,HINFP,HNF4G,HOXA4,HOXC6,IRF3,KLF4,MYBL2,NFYB,NR2F2,RUNX1,RXRG,SETDB1,SP2,TBP,TCF12,TCF3,TEAD4,TFAP2A,USF1
progressive,-0.0428383147340582,0.14724313137605,0.0597564322712834,-0.126801411612812,-0.333656169689214,-0.23091661711294,0.234778099004461,-0.146977654496008,-0.264221898427306,-0.0387113559624954,0.30230576358243,-0.532594889887998,0.161675419945609,0.213660619910207,0.158610368694214,0.0405696941227897,-0.369519682756712,-0.0214794930215841,-0.370364381920483,-0.0484615977385853,-0.100881214415979,0.109159266220927,-0.237288062233949,0.458213094952579,0.0793051843471071,-0.401352774099937,-0.224183158064601,0.0884279353158249,0.0146494969259568,-0.0415350645956699,-0.0724027854660138,-0.129721657293275
progressive,0.257655972127286,-0.169522906461347,0.0662838392295452,-0.0893403679353354,-0.0585099904705048,0.110365095260922,-0.171171904682961,-0.187220190946889,0.0946701657587684,-0.226177773932535,0.0482331979822279,0.0929917211403392,0.0506772489178353,0.0621907900723231,0.228621824868142,0.0583038656928029,0.0036807996018183,0.0563015107094137,0.186542923820155,0.077149559654113,0.0625147004372831,-0.136601834822683,-0.0083922230921458,0.114605376402217,0.0953179864886884,-0.0220553512140957,0.139693706488211,-0.0228209575312739,0.0515900872190862,-0.0281507553547069,0.189016421152577,0.069346264498258
progressive,0.053789643360173,0.0423603005764947,-0.210362075192981,0.105059092725786,-0.0278655984939303,0.115273768954211,-0.169665963440218,-0.0383050358565954,0.14694596027484,0.118004377627634,-0.0587009132509,0.0365021646308855,0.133680271202905,-0.219658578277278,-0.272333980269837,0.0951122169977312,-0.079833242021224,-0.118520850021206,-0.0763040139984815,-0.0132465604647652,0.333139040309364,-0.10170680431936,-0.345037033968691,0.277302635982072,0.014002140447954,-0.175203695215741,0.296512539731878,-0.178436429827359,0.311628921547446,-0.0080818365290444,-0.304556119046584,-0.135320549267676
progressive,0.0467275116696507,0.119684829967529,0.045022392843196,-0.137824391951089,-0.136082994000667,-0.0130604846281632,-0.124800186446893,0.0784354660169136,-0.128355540595671,0.0820633784136256,-0.0305833015042822,-0.221121260579597,0.0336307479175203,-0.0503191449423956,0.160643960926408,0.314322330051128,0.193549126364586,0.103468061554226,0.0210781710248968,0.140436488876722,0.175373285257058,0.234580815571398,-0.0389275000167199,0.166013271273542,0.108402022413755,-0.0900810648103592,0.275394830034409,0.0169786300166122,-0.0124437395207222,-0.177550032695086,0.0185749114711655,0.23367383747222
stable,0.182822189935047,0.138570773634319,-0.192163822574992,-0.220569656456339,-0.230568742024783,0.22953035313477,0.240888819317142,0.0554928945355274,-0.246845536217856,0.0031461056313786,0.220859709218912,0.0363658485289008,-0.194108142926775,0.169294129088627,-0.0735399774228393,-0.0621757101852167,-0.277916954987251,0.075229051343558,-0.16156518980859,0.224847934704295,-0.202126168126843,0.0410289301085379,-0.108399485271443,-0.0030416866368522,0.1094504431145,-0.011501558878574,-0.162727334543967,-0.0513277368649746,0.071586955488179,0.166296917208703,-0.262526755405111,0.119052156398219
stable,0.214429335203996,-0.286553191263394,0.240905037325958,-0.196517631108615,0.223901980236049,0.0373340338373608,0.0420362820906822,-0.540224719016243,0.0667060482892668,0.105289471759153,-0.0401621976418947,-0.0630146698295338,-0.152118866803703,-0.283906756859955,-0.150108485304095,0.339618176383001,0.0650591255918475,0.523653269253934,-0.121395239931157,-0.0106538861391678,-0.0630260279171023,0.0742818926973957,-0.369955628278222,0.0655248071821523,-0.135342971465163,-0.204343353443249,-0.158865570819338,0.0619470095981034,-0.0511227521454095,-0.505321315918522,0.123996241984322,0.323694137612092
stable,-0.132148535710556,-0.0748025104136884,-0.0842484839425312,-0.0815405778206482,-0.168379232836285,-0.0864809215981973,-0.116544113476427,0.17405315653314,-0.0932823848006527,0.131591558364416,-0.0699391472449554,-0.0233024831157359,-0.0447664881620996,0.0464238353871986,0.0686259486239753,0.0782349399126639,0.0369597487739285,0.0162474367312981,0.223257350379931,-0.0676931247759688,-0.0013086703498732,0.0180678017162429,0.0958997255003991,0.184436482181096,-0.362397536679429,-0.0687799098416074,0.19746431815544,0.201634855844828,0.237507819553118,-0.114239223483052,0.0418548098404093,-0.0272466072497829
stable,-0.145824702289897,0.125798689290366,-0.17880719222332,-0.270141392518344,0.110007388475195,-0.0398237180354684,0.117531537766584,0.0173373863230098,-0.050410999171727,0.11707392048868,0.110257726154573,0.0600219633584111,-0.0042026689613995,0.0115115278485226,-0.226294247299911,0.097552588250776,-0.106751997292563,-0.0015651111714718,0.297850769573347,0.071919011233176,-0.100636748460714,-0.0075622006186536,-0.291833653111815,0.102156798849898,-0.100338345946896,-0.034222162121704,0.311508192009499,0.0066239349963445,-0.0469883824192696,-0.0217593510915446,0.0851108055856844,-0.247768213436964
stable,-0.0774136589727413,-0.102663837016939,-0.0249367624208262,-0.102395917209863,-0.0023455620845861,-0.004473755269092,-0.011131309720385,0.116641162801164,0.246182917067553,-0.0385197911304877,-0.172419033579879,-0.0335607471542399,-0.202774853230611,0.130112979515436,0.0264684549027866,-0.144024589120568,0.236643960917522,-0.143291600969134,0.0712110626844069,0.0184965768696135,0.0550246622644828,0.0859062113479669,-0.0784600627475459,-0.129071630831331,0.207076735415918,-0.099560011327422,-0.0834797678121882,0.0091497141661657,-0.185375231042797,0.127241687998098,-0.0338943831404095,0.0724343946336953
stable,0.0715157983711156,-0.0576204296738057,-0.268554303319131,0.0962662436068984,-0.104864683244659,0.0900768182811515,-0.106722236449104,-0.172875801155827,0.0868986608454221,-0.204047865867912,0.0428615889791173,-0.0394294691912178,-0.0901493789532001,-0.11871651553874,0.0297571316071373,0.122177659595459,-0.0633091863624172,0.113310745471118,-0.19422315087253,-0.210346132201732,0.0034103515862849,-0.118709259471535,-0.179152299288032,0.233369633442758,-0.0520114897244477,-0.271362401327413,-0.112904405707646,0.102332315790163,-0.0144613419392891,-0.0004353640322916,0.0104922731782298,0.0088886823259554
stable,0.115968164930006,0.0054867863223441,-0.048813961173182,0.100476336938632,0.0182994009159935,-0.0567570820783706,-0.0328892115047364,-0.15729526497087,-0.170282915283011,0.0411695678942205,0.0144229432037801,0.0009965366906171,-0.0054809517983944,-0.10889322118854,-0.0010338776438955,0.0360013465795327,0.119213327150856,0.008189337815868,-0.0073433318431543,-0.0464836523076521,-0.137783449978118,0.0854804434829861,0.0396957671445139,0.0783378192637031,-0.0083200311523424,-0.116248222079594,0.0031646457903439,0.0117869052832834,0.103237233671653,0.059702349768204,0.0081765018631785,-0.106146327312998
stable,0.528887097455103,-0.542892387541781,-0.509811660820286,-0.56396474046553,-0.510221276524401,-0.556305321169207,-0.514017594163805,-0.565716299361008,-0.561114370815448,-0.547398501682519,0.532761394529025,-0.158616067710974,-0.565123024665662,0.52600697931,-0.52360359050974,0.52795380464273,0.50023653026814,0.556653909489786,0.556504908025007,-0.554641324325954,-0.539366443343286,0.565297430662399,-0.542823178439195,0.503850530953681,0.500890279050914,-0.525041901402034,0.514014274387154,0.567593138622149,0.56295970751518,-0.394649338688106,-0.548057924693469,0.514498173036893
