group,AHR,ARNTL,BACH1,BHLHE40,CDX2,CEBPD,E2F1,E2F4,ESR1,ETV7,FOSL1,FOSL2,GATA4,GMEB2,HEY1,HIF1A,HINFP,HOXA4,HOXB13,HOXC6,HSF2,IRF2,LHX2,MAFF,MECOM,MEF2C,MEIS1,MYBL2,NFYB,NKX2-1,NRF1,RFX2,RFX5,RUNX1,RXRA,SIX5,SP1,SP2,SPIB,STAT1,TCF3,TFAP2C,TFDP1,ZBTB7A,ZBTB7B
progressive,0.247933328655176,0.501796918515128,-0.147457760242832,-0.38965446887543,0.05288824788749,-0.24026029681063,0.0357267981153022,-0.324905698578388,0.461083859958259,0.519636112425005,0.209858631205738,-0.146973657287341,0.0103598032475266,-0.234354240753628,-0.314594305626411,-0.0838466318911969,0.0784004736419131,0.0852989407576726,-0.237307268782129,-0.401636017023854,0.0601739973676431,0.317208461586067,0.0575114311124376,0.228230338366656,0.473815767687696,0.142035807141323,0.0715504168217027,0.0316845384369448,-0.263981341629733,-0.251975588333534,-0.0302806398660183,-0.152782892753243,-0.0066564156380136,-0.0719619043338708,-0.0226560183170209,0.224817412530438,-0.132474773770358,-0.204944986207496,0.0778921655386466,-0.178876042054257,-0.284023203987097,-0.219685921202224,-0.028804125851768,-0.180352556068507,-0.0628849739183977
progressive,-0.148978172905997,0.200185745361057,-0.120140843067642,-0.165821995533293,0.0307774560048497,0.128077722839666,0.445317746912577,0.0474155076750932,0.250629025689922,0.151506216092641,0.402487991994654,-0.199979974404005,0.0849834052626749,-0.420301877705197,0.0201067620891282,-0.0399195656681814,0.022399638467713,-0.0521482396873003,-0.418567522495755,-0.0922735763125342,0.324618382675793,-0.0198128035790532,0.207123166198826,0.192248865589033,0.0682277701884014,0.446963914568997,-0.060996390840557,-0.213590253420476,0.188251029852013,-0.41462847846075,0.0509724056470004,0.418449939091725,-0.0047033361611995,-0.258271946951872,0.404016576247044,-0.0194306575159558,-0.442142995003768,0.0682571660394089,-0.0507372388389404,-0.0580274098887998,0.147420192802599,-0.430708008961851,-0.185017486241188,0.130546974324296,0.49696625713275
progressive,0.0616287248116254,-0.27707531029055,0.310970629783431,-0.033583869709585,-0.387501028841998,-0.0681404210500797,-0.0117200949221922,-0.128264603831628,-0.0039194757344044,-0.1695101382103,-0.137794967200492,0.0283083895340603,-0.0026018035743051,-0.290429318691265,-0.0065116962384542,-0.0756583396653371,0.0308670692922167,0.059319204880106,-0.02838984563123,0.0096693178875649,-0.16799122157484,-0.064460522072057,0.181268565413513,0.0553038984431489,0.144301871903818,-0.0091949559099291,-0.0624241196428126,0.275695348173791,0.121182714912985,0.137809341805875,-0.247501955482794,0.0849347516724361,0.0207090148216331,-0.10657332430883,0.0231526977367263,0.0751552284769355,0.0860751370328129,-0.0898029513621119,-0.0489263651882683,-0.348071486276699,0.122107481192619,0.0712645019532969,0.144215624271521,0.150986063406867,0.264147748516194
progressive,0.419862977685369,-0.0866107816906639,0.0476540493402607,-0.402613298988818,-0.0768625388978653,0.218085223520676,-0.123538140076767,-0.186883598819562,0.0454797200927963,-0.232798184761851,-0.15774758690354,0.404389001207581,0.455993082014068,-0.104548997982245,0.175432131449583,-0.137924951930823,-0.0501907667956358,0.15539206355212,0.0499008562293072,-0.108825178835591,0.40670828573821,-0.17430872800506,0.433923640152305,-0.105708640247559,-0.0994393242507036,0.312451112860629,0.15405122718285,0.246677653124832,0.0338108197980709,0.0912493507519212,-0.408230316211435,0.0921190824509069,-0.430082325148451,-0.0244974428547652,0.0645775786496916,0.0817547797046601,-0.234175259951912,-0.15267415199279,0.284692176134668,0.086683259332246,-0.267913602108401,-0.118754615732345,-0.462371114473297,-0.47461983590068,0.0347892679594298
stable,0.119580610062568,0.202204959025355,-0.138015978410586,0.177774135601216,-0.191839012544256,-0.260133164538751,0.252258116316705,-0.18150708145101,0.332602462425127,-0.106207703295277,0.205364502622772,-0.0698326193936682,0.132353874135423,-0.199510940307409,0.150676505769415,-0.184851280011057,0.116181015013732,-0.131444205477416,0.199467206237313,-0.2571796570049,-0.162425420733788,-0.248083942293049,-0.176252189961857,0.23538356833702,0.0523749504793634,-0.144451689792344,-0.145304018225114,0.264010918753975,-0.272714970571407,0.0494865581165446,0.0433122792871408,0.0060246111228511,0.216841294484322,-0.0252918986709275,-0.134959452844951,0.222932964514654,-0.25769377529559,0.150432566845099,-0.198933650582135,0.40004817345975,0.0991597149321676,-0.197099735242755,-0.178438893466683,-0.113001062183603,0.100658335734142
stable,-0.221254441038701,0.0804271133344043,0.439245239283186,0.20192363371911,0.0996209845927001,-0.0931393443580318,-0.1224893068291,-0.415406953279274,-0.0473114091777015,0.123048462412724,-0.230954078713821,-0.274579625574977,-0.0106696014426317,-0.0276724957201945,-0.160922694699457,0.070955702428111,-0.421888593513942,0.223023198497105,0.042005136802489,0.0125410609470077,0.348216992536797,-0.490356624161846,0.157031428290967,0.183939364335594,0.536937707679303,0.200805322551861,0.0143554637591772,-0.0611305400301368,-0.0202094803795729,-0.14318947476165,-0.201501414196781,-0.215172197649479,0.219177577442381,-0.221379965761556,-0.0033777561786299,0.198294828094771,-0.14943147688905,-0.251950941445845,-0.129552925324275,-0.146179245433275,-0.124805808532687,0.0007417369986856,0.159804383532208,-0.121838860537945,-0.0639263179482595
stable,0.166119818987072,0.176470302293575,0.169210462426229,0.06055304638419,0.100568268624304,0.223913038605211,-0.13602003346965,0.185973351108696,0.178210488628818,-0.114009395369963,-0.115948978056121,0.102539573457197,0.139097081703063,0.165068456409529,-0.0739171336306334,0.0401647695032986,0.156236104411116,0.069331017559626,0.0234381347028162,-0.211731734258504,-0.254316450384251,0.0370650625936454,-0.274337656710052,0.212633549572862,-0.0170574514735886,0.196844983968722,-0.137252665457114,-0.170950648761473,0.107637775611232,-0.11583568467492,-0.0314185204745988,0.0429019375931093,-0.189218073546286,-0.0900863649956079,-0.0214079173116984,0.0381934646704051,-0.0262296836156033,0.162285970967238,0.102757096749103,-0.195344979601624,0.289863381669806,0.0700470317288149,0.135104622949548,-0.0590031929293634,0.0649171074280438
stable,-0.0679365881298907,-0.0348412524930681,0.0196125327584317,-0.19979635803836,-0.119133797960882,-0.122211176639838,-0.0485563103660972,0.12372383740233,0.0803992710102805,-0.240202720510711,-0.26932169046347,0.0041445503353533,0.198041431290081,0.106707154648626,0.0166002255219394,0.256159239301821,-0.0084022248706812,0.0353057624823444,-0.0811530986437397,-0.135289535475842,-0.0329351597784515,0.167650064362387,0.06263977271338,-0.100597446750882,0.255466478714366,0.159189775743046,0.142148065511471,0.0307767900869003,-0.0457762581242431,0.153706755891179,-0.150216924376917,0.25333613979803,0.0697665973117811,-0.385445183386089,0.0431583839389897,-0.182104934481268,0.286589649094994,0.0361987428927635,-0.162450355560013,0.161550367455791,0.110613443394652,-0.120803631284401,0.149026617529397,0.16943302188588,0.0040444404238713
stable,-0.125869726951618,-0.133065190622917,0.0636650961751241,-0.0299624399551699,0.232880621961344,-0.134230509704054,-0.146351863639723,0.0555791048217333,-0.0114089317899951,-0.0229857916571845,-0.0510857565743802,0.0224463863183177,0.145832813219303,0.0535995890026842,-0.0854092378069924,0.199885299157451,0.168319909374517,0.060214937498221,-0.0118058526997273,0.341993162300806,0.0045747679211443,0.0319063346669353,-0.0309038549333809,0.0004274532874039,0.195860114034398,0.0229959691164084,0.0019235397933176,-0.102532812951209,-0.0152509226470184,-0.0971438482921524,0.0065033964440739,-0.0990419444374103,0.29026622579532,-0.0952050423099989,0.0470351278032669,-0.1345053011031,0.099591527235501,-0.0300896581954687,0.0551821839120011,-0.0267768952180883,0.0749671646432681,0.0029667293637676,0.0649118349300522,0.175973358710892,0.0353463158846145
stable,0.181065567857278,-0.0177252202899788,0.0944883297975463,0.0945758257430337,-0.246337543190841,0.146431756101869,0.0433542409889814,-0.240861755269091,-0.0690926316198433,0.1338250486229,-0.117076866390864,-0.105695102148718,-0.175516866647622,0.0817722523867183,-0.0371857768321233,0.420308648134853,-0.0116952913801423,0.313403185406894,0.185950758146988,-0.1248931708544,0.0814149772759783,-0.0970402948742607,0.207029989680649,-0.167007885948977,0.112344794005756,-0.101057817037888,-0.0248561398471977,0.0293111417382619,0.0355671018406074,-0.102297342932292,-0.223260487568552,0.108356437157291,0.0115859214482831,-0.221743891180105,0.246986471453205,0.0704415274461066,-0.218995060226044,-0.330931539819526,-0.105950298656389,-0.190310972763775,0.043361532317772,0.0016113836627253,-0.0634564344646999,-0.252695581896255,-0.0735038855381638
