group,ARNTL,BCL6,DUX4,ELK4,EPAS1,FOXA1,FOXH1,FOXP1,GATA2,GMEB2,GRHL2,GTF2I,HOXA1,HSF2,IRF2,IRF4,JUN,KMT2A,MECOM,MEF2A,NR3C1,ONECUT1,PRDM14,RBPJ,SP4,SPIB,STAT5B,ZBTB33,ZBTB7B,ZKSCAN1
progressive,-0.0228576811465018,0.293041792394323,-0.41591499542379,-0.42847618656075,0.361720170769987,-0.330962369411561,-0.38031178700205,0.223994741742102,-0.560197524227573,0.337572136655538,-0.359007796163893,0.0453203562824074,0.388290908416093,0.369198951237276,-0.003660389031525,-0.0718384264604343,0.0910620523094507,-0.130009644954239,-0.258307597195894,-0.388185573479934,-0.131800338868942,-0.372438000524165,0.156422380196107,0.0084531286267593,0.301916260765718,0.371595321034893,0.235792254591909,-0.361325164759391,-0.362378514120981,-0.108731987850122
progressive,-0.221921729261462,0.182408754399742,-0.0398140898267963,0.0862192516669361,-0.0583159315698369,0.250259993197005,-0.0351635364772797,0.434977295662335,-0.121985018074369,0.136672736926439,-0.275219078080022,-0.0070929302884712,0.276155880193594,0.076282457819408,0.418248686491412,0.384122323782729,-0.0538661215303714,-0.522401007189577,-0.0719664766533099,0.0153234060005653,-0.388739419913904,0.0561746695959588,0.358561008969559,-0.153735918280781,0.535449322342897,0.426880648823608,-0.165880888538871,0.111044507676586,0.155007292577771,-0.318345432522661
progressive,-0.414108288040572,-0.0646323480549106,0.11379621384721,-0.124001856167599,-0.0637433548214272,-0.181537498238645,0.015463402301277,0.0415845634816866,-0.276842652829401,-0.390354388841896,0.137001477221794,-0.0818940566684912,0.151286328493539,-0.0460803292624455,0.065653420283083,0.165139383051877,0.166155375318715,0.0414423245643292,0.0176325457909766,-0.0376374335250203,0.311137471796523,-0.0425599160578512,0.0234491015186251,-0.116092356370264,0.142370996352034,0.198458849442835,-0.117926222411907,0.186978136827564,0.0369770385515754,0.0346808960285212
progressive,0.229077708943988,0.0464631645031034,0.0231939297681618,0.0684898672861791,-0.0503037178088704,-0.0823836336570423,-0.0983106341309586,-0.0164917877247644,0.111639613250974,-0.111489003317414,-0.0276745752915567,0.123575450485563,0.0794467399526322,0.341357414412589,-0.093717031157394,-0.34708059188785,-0.472689276476466,-0.287401405714901,-0.0068904044603467,-0.178397466301219,0.196207090944629,0.099666123532994,-0.0896882154346776,0.0792961300190727,-0.107987322362156,-0.0417566040793692,-0.0842662578265359,-0.106556527993341,0.493285184890727,0.328292002676303
stable,0.141518237726222,-0.183355351226107,0.178199575519082,-0.0611977270520333,0.194072366000982,-0.0916389103821736,-0.0804954780676194,0.178658472035984,-0.2212446974299,-0.0770170843778563,-0.0032290389614005,-0.117997171962613,0.0413677398935557,0.111364126646381,-0.0509521813013727,0.017274625047233,-0.0530266450079182,-0.0246368757875839,0.0539580582579782,0.138142519512843,0.136277597594838,-0.128062511775129,0.0228589137118225,-0.223560134193266,0.203063804147231,-0.168934685338788,-0.386574216296858,-0.0354240870616202,0.0523749700455589,0.100992855822597
stable,-0.250114754801648,0.0790650415735492,0.144514185576703,0.0640308213395704,-0.254962839542623,0.194078115747727,0.100649333744802,0.0125843901786993,0.0825463790205255,-0.112743757912445,-0.100907210592726,-0.377609068415356,-0.137577298367542,-0.147144529425529,-0.0543862272272066,0.210479083275704,-0.203000654685903,0.198616748271193,0.247303897159275,0.188869003419659,0.183840404885138,-0.269532881450338,-0.13615897570396,0.227344229129945,-0.26731514055819,-0.208158191644387,0.182447869906347,-0.162978167888073,-0.0307389202725606,-0.0883743957836116
stable,0.0439321048650635,-0.187128707947789,-0.253510011033169,-0.103705535256898,-0.102846609411947,0.001678809606041,-0.0397741229338222,-0.158471818393506,0.0877568439995082,-0.0459134906210306,-0.0691825726024373,0.0438930627812021,0.183097612789097,0.219055372025466,0.0789528540887578,0.11324156424005,-0.0921295573919873,0.110167000135964,-0.0514769875712831,-0.0766884132247954,0.309232825224382,0.0870638470109679,0.15583647773286,0.258048653282059,0.0921978810387447,0.147813329499338,-0.0052413997583957,-0.0846529983325252,0.0055049338244603,-0.0937010012674094
stable,-0.221601036145518,-0.085588113411379,-0.0138898528427947,0.143777416809025,-0.136461224100734,-0.100426995638826,0.135365614078317,0.007968851022426,-0.156661533889053,0.156997492431084,-0.15183507215944,-0.0979501038400996,0.100495471265227,0.133987542096995,0.138918857129535,-0.0376936924704713,0.0847011400631525,0.298819074161027,0.369950270948478,0.0917776680790394,0.0664374065839886,-0.219644131134775,-0.0992318819717949,0.122850623421856,0.161845352793948,-0.0628670446261696,-0.217251763937387,-0.026770760127836,-0.0946675534994977,0.107637265112528
stable,0.0967477912347739,0.170134743939097,-0.147851677116024,0.11622427488077,-0.0794596765377661,0.358066398355842,0.0136718350088046,0.0121071512102779,0.0618433064984101,0.082862590253443,0.0838582981252326,0.0907461893921734,0.12645489971729,-0.0760731755892067,0.117865551592511,-0.112722884562389,-0.224023329307935,0.0741036435351172,0.0085127552115645,0.0778348125931423,-0.101381662484257,0.0068167692760986,-0.0463551252619452,-0.146478475600534,-0.0390350311275793,-0.154788806684317,-0.071510426330566,-0.111716234845854,0.0167191387702708,-0.283497726419065
stable,0.103815175232026,-0.10981355960155,-0.0001489794810731,-0.104850190574218,0.196449048358246,0.280904732076083,-0.121967148846991,-0.0525897568188217,-0.0756188481826027,0.208045924805993,-0.0789042377915316,-0.0565965207571574,0.0848398939584986,0.132184004838482,-0.0613795462021375,0.141287435234583,-0.0478537775257594,-0.0279689373151538,0.0514371260968347,-0.122962959062586,0.249007441075789,0.196527458611443,-0.102960503472185,0.356343236676333,0.161713306192244,0.109272528854495,-0.018222542842842,0.117027302895618,0.179379136237391,-0.0528485106543698
