group,AHR,ASCL1,ATF3,CDX2,CEBPA,CEBPB,CEBPD,E2F7,EBF1,EHF,EPAS1,ESR1,FOSL2,FOXA1,FOXD2,FOXG1,FOXP1,GLI2,GLIS1,GTF2B,HINFP,HNF4G,HOXA4,HOXC6,IRF3,JUND,KLF4,KMT2A,MAFF,MEF2A,MXI1,MYBL2,NFYB,NR2F2,PBX1,RBPJ,RELA,RUNX1,RXRA,SETDB1,SP2,SPI1,STAT1,TBP,TCF12,TCF21,TCF3,TFAP2A,TFAP2C,TFDP1,USF1,ZEB1,ZNF263
progressive,0.237864085848783,-0.101429202526632,0.191537315765515,0.144871155425227,-0.132022809980888,0.114859359840148,-0.168676957739078,-0.238300444750667,-0.298324035920824,0.0317087468701803,0.131537966756573,0.338856929473532,-0.196846349071761,-0.0101332233881769,-0.280118172847808,0.0861323987995034,0.290372607042064,-0.146083263486014,0.0571630161467011,0.281112101457653,0.231585366093908,0.0187634327809782,-0.0632477986118504,-0.206712908686565,-0.101598897655142,0.314760221225092,-0.164652758977266,-0.0915384007506121,-0.0161937636921104,0.0096726223250779,0.0283633286224089,-0.0463510122444837,-0.271172815359202,0.0200240251641964,-0.143901468976598,0.218761262810785,0.0575751328873686,-0.220603667063181,0.149258986605275,0.0853566496405999,-0.0820839578764758,-0.120459299080983,0.035926882921718,-0.126592565868564,0.221161236771143,0.0318299576762589,-0.114204821487324,0.215852203464897,0.0491873451067246,-0.115271476580816,-0.0665447325371902,-0.469037335202024,-0.190058543931356
progressive,-0.0076241385085074,-0.0116430642339222,-0.149823186969507,0.248523274637781,-0.310639317835001,-0.0530439093905847,0.15774283472253,0.100414041286466,-0.057092386040451,0.364717509581391,0.136850331135263,0.0575652008316763,-0.422134955790809,0.312087313133128,-0.0374114703556993,-0.161909515070203,0.0839541763669366,-0.0851953151939029,-0.034692785306154,0.488594984882411,-0.254610765074807,0.176064407882509,-0.0754435101248817,-0.177630606878443,-0.0117908188561801,0.504788891481876,0.0965724211077609,-0.299232660996691,0.383482346608143,0.260934662907444,0.0164894158439812,-0.095863198920923,0.2797586017831,-0.444652760222912,-0.501065475000977,-0.129994516662497,-0.0002955092445157,-0.171631769214772,0.494682475319436,0.151330284116537,-0.143617492834675,-0.527395348687334,-0.0661349689226343,0.158540709682722,0.100354939437563,-0.307181859674166,0.261377926774218,0.0344268269860898,-0.496307776164273,-0.442347788115689,-0.280438273045487,0.304167665380105,-0.249291598673522
progressive,0.018436258351398,-0.138044536370439,0.0794516083094782,-0.390407279225695,-0.37450355285765,-0.078790947792082,-0.0935121875818895,0.136632254829628,0.386376292590567,-0.0003159680735373,0.101392239840108,-0.0007707706036289,0.135674775818909,0.0299834552206714,0.15416848291095,-0.555893164043346,-0.0099482069213723,0.148864049191566,0.0605366104527206,0.101152870087429,-0.0924972598305271,-0.102110349098148,0.0178809205251808,-0.119435931797111,-0.0904051681921057,0.0853161672501332,-0.0998171868674753,0.0034852235990178,0.0392087654889507,0.0412769201521042,-0.0217204113581648,0.284835643503798,0.151008802175577,-0.0194368239175995,-0.107788199631713,-0.0953696968626847,0.0812277318743623,-0.154671159391578,0.0701066131648589,0.213982196710578,-0.0326883334259531,0.241868772897774,-0.550564793348694,0.310189687707642,-0.191529313909213,-0.061953679388585,0.145910226443497,-0.307556620428164,0.0013883445655428,0.223173995213482,0.119009853637341,0.293232734427805,0.124563231899513
progressive,0.498157033078299,0.230052187799737,0.0672070699578478,-0.0724519704658607,-0.515302431980355,-0.564821527121525,0.0819289631079253,0.215113264283811,-0.0308183119505309,0.497867659257167,-0.49916984145226,0.145808234122758,0.290784518509762,-0.113977113798266,-0.0307097967676065,0.472909167184555,0.125732925281743,-0.632281799172863,-0.222817842271444,0.326341326781326,0.215655840198433,0.122079580789955,0.226832904039647,0.243580413937646,-0.222890185726727,0.407293653242931,-0.21778997212928,-0.470738863526066,-0.0950231285141368,-0.529373234032886,-0.0946614112377221,0.0152282973370581,0.278956363571002,-0.0409102239625005,-0.442850461514494,0.652574138379727,0.486220362956615,-0.0682922217870919,-0.0539682176410705,-0.145555032029268,-0.179050051825267,0.267706956274506,0.333213955033205,0.208457666397781,0.328005226252833,-0.467845125314749,-0.125226521094763,-0.311836463997097,-0.317660112147373,-0.610506419132699,0.251899911295184,0.255553255786972,-0.495299466594623
stable,0.179141681632952,0.22430099684617,0.172333983484682,-0.0904767234308772,0.0894563931200096,0.118666742903659,-0.117721094564214,0.17079960843545,0.0484356229984947,0.070421219468786,0.0204744989186452,0.179050511434072,-0.0231300734349527,-0.199227252362758,-0.0029387840702745,0.010613569003635,0.161407138159364,0.033627254950656,-0.18316965861112,0.238786389614998,0.0208546980458886,-0.0660246821121674,0.0264122005946256,-0.201826572926566,-0.0223560966402071,-0.125328956692014,-0.0394039539349976,0.0355942034967011,0.0597397577638575,0.171425191183082,-0.136315935552763,0.220612483374469,-0.18932849651417,0.148582206885028,-0.211084227695797,-0.0516673155800639,0.113972447557082,0.0132672037284769,-0.158701129064953,-0.0196103218207526,0.144964495801818,0.130891308719415,0.246553314642971,-0.119376706580042,-0.0959110492215532,-0.0352528001987682,0.141943270594259,-0.200049723944142,0.0155901040084464,-0.0943155707411566,0.0255169868332845,-0.0042171066460572,-0.122857662364932
stable,-0.212966454028734,0.139014868591941,0.133745618967866,0.222822113152813,-0.218964066451817,-0.129364061505083,-0.22175233029177,0.0475598146414835,-0.103882744208533,0.289296599231038,-0.0028793091898289,-0.170038571562193,-0.35894629188619,-0.0132698597444292,0.0012404928920607,-0.0189374327742112,0.104838720382232,-0.225007201549837,0.245082701197499,0.182045177077092,-0.26480540011439,-0.129261635486473,0.262904828435728,-0.206229098137909,0.326044778574745,0.228671776882347,0.30479707004743,-0.0494034829764728,-0.109857595294147,-0.288761707800517,-0.228102743445622,-0.126325422952971,0.168820840007601,-0.334546138119418,-0.206354285493989,0.0322072925186404,0.256326801907186,-0.407530366713779,0.0560725548548909,0.231972170815352,-0.249248025954326,0.059839556206011,-0.146992717374827,-0.0049733522369773,-0.231289330691282,-0.355680039959388,0.023785597655109,0.207150932305404,-0.197568409230953,-0.120157100498871,-0.0314561683821633,-0.0853208735025608,-0.0323097185372509
stable,-0.0053036540172064,0.0433456890336955,0.0848902226825912,-0.0364132824141135,-0.168618995041483,0.019681138688316,0.067944843936427,-0.0901303598852203,0.128458220567307,0.122006726972382,0.0273394517602103,-0.0079441387374922,0.161559554792746,-0.0202754745961467,0.0481230608729755,-0.0761294391862477,0.0247261885318862,-0.0175397146539948,-0.264465868238662,0.151868703654378,0.1633697840082,0.0664567357091869,0.15063012577012,0.005993265146903,-0.0473971544206633,0.0853166927233246,0.214559799642195,-0.124547399555475,0.0960737189635269,0.0130345577343319,-0.120845276648683,-0.107915067966871,0.216887237204921,-0.206152895541353,0.0412587079832978,-0.0585443553789833,-0.139836804207302,-0.154740571056338,0.0379739812865848,0.025397652000275,-0.0640703182472104,0.0698049792204772,-0.105097643548834,-0.0648869630060616,0.0196992863496238,0.023242617219973,0.172488983815373,0.0186376481631171,0.0827805570555587,-0.157925485615858,-0.131262034239363,-0.0083932933548604,-0.328685904691662
stable,-0.0691769342511708,-0.041417762567437,-0.0285579607161899,-0.0770144878694977,-0.0826009998731491,0.0784897920800063,-0.177869370613566,-0.0916242089813072,0.141485883215548,0.0394222933533591,-0.0997113215319824,0.0140023608186246,0.0616590966947681,-0.0509250558696683,0.147896240369361,-0.0374849543323584,0.207969785935715,0.188180464171794,-0.133843767315325,0.0575268417627525,-0.121979194459346,-0.0554070942048547,0.0099663213785987,-0.190236068068366,0.0514582500544445,0.130739815453949,0.0224653151348845,-0.0088758791360489,-0.116136107810389,0.0713498007786047,0.0105476233093698,-0.0841234095849443,0.0889181482690972,-0.0345974873279595,-0.133937978317898,-0.107469697818359,0.0935465143316846,-0.281478421815839,0.0346135232432911,0.0373296064025834,-0.043666799692696,0.044145872663228,0.0427988557753723,0.223379298324689,0.0013029181206937,0.141188216537205,0.0426164472384752,0.029574236850331,0.0044619934410218,0.0048578801007711,-0.178758361669762,0.0224703263584256,0.0381644762445356
stable,0.0934131077702937,-0.0763577576980938,0.0030593923550251,-0.0087462030614588,-0.0670474474083828,0.0270619008147986,0.219107378728494,0.0465058130246427,-0.0046246628622472,-0.0016160909782358,0.0100726173549166,-0.121496500052468,-0.0219036230069074,-0.142124529236931,0.141463863113753,0.139959577171747,-0.0413983556877652,-0.16073498572215,0.0074553630977107,0.0077552038766915,0.0850429761943362,-0.0379374816117318,0.0676877853431555,0.107653003748334,0.0466379462492783,0.0700611013394956,-0.382388470048431,-0.0777146642741598,-0.0117446108512675,0.0025156133151784,-0.0949783782775158,-0.0072774914491627,-0.110072058168587,0.0766423523357706,-0.067393026611276,0.0199521169199811,-0.0830355675892948,-0.128616448041488,0.221511187007442,0.157380834635246,0.0467243410500016,-0.0923966983500195,-0.1230973448894,0.0265130397278506,0.054271180995537,0.0313257383328486,0.0278953565394234,0.169994475540848,0.308449766770589,-0.083518362063925,-0.0433905181515025,-0.0043044938948609,-0.133734069472568
stable,0.0724107805976189,0.0602610276251221,-0.271807954755594,-0.186213709428681,-0.179647455874941,-0.0904133804184606,0.0553618162707241,0.222604731064099,-0.0026133980330295,0.0509721811344655,-0.0142826934284235,0.0243359042462894,-0.217545367184,-0.0151999306210745,-0.113198717029554,0.140490163341052,0.0774774241379771,0.0409335296371179,-0.116896784441195,0.164243694766611,-0.161120720515442,0.0034359996423118,0.206254614122081,-0.0561989772005246,0.06364606964562,0.172367795615806,-0.158485483501635,-0.0786785680807345,-0.246161711662661,-0.0682759335704301,0.223165264904052,-0.272819827531614,-0.0074762110861319,-0.0387933095209321,-0.0240374381756648,0.173299592128975,-0.0289148105492855,-0.134506282608043,0.216329663920724,-0.0467063002226122,-0.286097927844277,-0.0571016550726574,-0.0822528812679699,0.0908792786750452,-0.108816361553555,0.0859655080001289,-0.0013321778274217,0.0480020797487383,0.255370481890467,-0.0019436692891891,0.0911704650854107,-0.0110650835938857,-0.0358086488146866
