group,AHR,ASCL1,ATF3,BACH1,CDX2,CEBPD,E2F1,E2F2,E2F3,E2F4,E2F6,E2F7,EBF1,EGR2,FOSL2,FOXA1,FOXD2,FOXP1,GATA4,GLIS1,GMEB1,GMEB2,HIF1A,HINFP,HNF4A,HNF4G,HOXA1,HOXA4,HOXA6,HOXC6,HSF1,IRF3,IRF4,JUNB,KLF4,LHX2,MAFF,MAFK,MEF2C,MXI1,MYBL2,NFAT5,NFYB,NR2F2,RARG,RUNX1,RUNX2,SETDB1,SP2,SRF,STAT3,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,TFAP4,TFDP1,THAP1,USF1,ZKSCAN1,ZNF143
progressive,0.103249540203964,-0.189813022040457,-0.0037161090687383,0.101403629816879,-0.0293888364259697,-0.22894146458776,-0.121975815315058,-0.137423170659617,-0.0526570226210762,-0.203365890408797,0.21917757017186,-0.174608549641567,0.119717003920334,-0.017268977437078,0.0304332330923471,-0.188477165839276,-0.0437432185150176,0.15291910259331,-0.0317448009989606,0.0112697686790495,-0.177863181113534,0.179199037314714,0.0977846739264081,0.0550858520777679,0.193820590643998,0.250582335046883,0.0677400535471317,-0.0897938250138924,0.172956945611016,-0.237005178383977,0.0338821709208493,-0.0628338180446145,-0.0874378604409014,-0.0136743098411743,0.0198678249557382,-0.0893080591225541,0.0290730885965997,-0.124380356477182,0.0733992261812234,0.354803407033525,-0.210142324592967,-0.172665486076213,-0.0628823946337483,0.0296560076662057,0.050082463396983,-0.128217907018755,0.143568109185047,-0.0252112497604599,-0.294082670616232,0.144321046316621,0.0799813540088579,-0.175944405842747,0.0258427454191998,-0.0887008517583811,-0.129650916398203,0.371926654703201,0.134411422133319,-0.0017730455033849,0.0171475359642435,0.0241425647995156,0.0823130302872819,0.170285233208656,0.207033422888401
progressive,0.0760723928764245,0.0047079663433118,-0.264301654842885,-0.306017812315268,0.008730595813863,-0.0409116315782729,0.229856027672831,-0.249552013450864,-0.295707961968522,-0.0861438651804713,-0.145082836237881,-0.153664445775057,-0.096066351207831,-0.0283073925705457,-0.0660307178277151,-0.173479620574439,-0.0077472863877283,-0.280898726065826,0.06874226806342,-0.0993738465502842,-0.363496717861145,-0.264718816417609,-0.182359202664989,0.0583132286953242,0.283729465322881,0.0924310860566662,-0.0705896978943398,0.0663882848917641,-0.0507745230949578,-0.0849519749669746,0.0732118563640325,0.0417161574723832,-0.417191371979169,-0.200148164101427,0.0700533472982663,0.0321810357644099,0.0715730073204746,-0.113914907154943,0.116507268369299,0.0206792952041671,-0.0125446444970524,0.0920139244819423,0.24728742204522,-0.0606374146116427,-0.0756254340463632,-0.0258640176328776,-0.134534607848436,-0.0090285683672372,-0.233044333993935,-0.169516585614563,-0.0331047506798698,0.152323569284873,0.0482715536466148,0.175237658639347,0.188199464711123,-0.0859352843931094,0.16412328239849,-0.113706326367582,-0.189331760413945,0.204289982593328,0.132031638400093,0.0883190648201027,-0.146542901749415
progressive,-0.0363028930616106,-0.0150155845440313,0.268491349002564,0.106595259528945,-0.041117306940078,0.111525103909993,0.0434018689703198,-0.0684070015918505,-0.105200474289429,-0.107528322758138,-0.108966394436122,0.101136358677736,0.177585018616037,-0.0804550602987046,0.0380583986216911,-0.0616591267951574,-0.027799512704837,-0.170856382236441,0.118436505252009,-0.0801712936465272,-0.257092586872726,-0.209621792686438,-0.027876466373224,-0.0726635013745115,-0.0212488316833858,0.0181610657393537,0.272920994539096,-0.136895766456362,-0.118244121081041,-0.0475525574589486,-0.0826386206391883,-0.0882899056613654,0.0724134019522535,-0.0100857401629832,-0.081037022415882,0.0905937061087039,0.0823740924041077,0.0266403980747564,-0.0776991570495918,-0.332588945164737,0.0951099245221714,-0.10379126023709,0.153791906271603,0.10468584663209,0.398783528790459,-0.10698002787088,0.321151706200705,-0.0964662329274939,-0.0255630467173371,0.118470172481928,-0.009383537938951,0.284435187171514,-0.142263284826362,0.0158380268749184,0.0615821731267703,-0.0954658352384617,-0.192071546689907,-0.0721055872787051,0.121307839003702,-0.0934746590689457,0.0692583015483827,-0.0206668695662084,-0.0304351758470948
progressive,0.461019294160201,-0.118721957243757,-0.226860032655146,0.238027852795506,-0.0469340415049096,0.0306202650253648,-0.0273356120429061,-0.0187225220000145,-0.39036275889309,-0.248210277041128,-0.298319483095748,0.0496347561793757,-0.134816756857804,-0.0236495014737025,0.302224570530448,0.075765995462047,-0.0546347279415628,0.27985243410548,0.436128923782014,-0.121240191196975,0.0338319257193244,-0.0327735375360877,-0.177918703216512,0.12959780823012,-0.366238807544143,-0.0075182057154054,0.0711674812866048,0.0471530183704069,0.140181690062487,-0.227261490241891,0.209414875703866,-0.193064603080071,-0.0852184968226781,-0.0337589334308254,-0.342078360050947,0.396567103415512,0.0518975171228472,0.483902376604663,0.352589249594815,-0.0832112088889533,-0.0291239231111337,0.093649106144322,-0.0101094319571228,-0.330910539910588,0.226422078924152,0.0518610209785976,-0.192188695618082,0.0001094884327486,-0.207845541501136,-0.149123245403624,-0.134232818549812,-0.0327735375360877,0.147553911200894,-0.353209684047057,0.150838564183353,0.250546030273098,0.235436626553788,-0.208976921972871,-0.431603401895071,-0.031642157064352,-0.0641602215906929,0.423428265583174,0.0420435581754711
stable,-0.0393153014400055,0.184464764936331,0.185476681467394,-0.0066302021359657,0.0409904335353475,-0.143630611946321,0.0094784150747512,-0.151365522187145,-0.121888081076168,-0.0843358195382574,0.0188904109177339,0.0887126515611305,-0.0795956352474734,-0.0933629745383451,-0.113697026993639,-0.0357530817597069,-0.0145633933186873,0.0045311590613943,-0.163717545789299,-0.222806243228199,0.207355957814718,0.0654297805659897,-0.15846749621935,-0.110234436160993,0.256484700748543,-0.16563784299014,0.0017073649578179,-0.0008028913016741,-0.0206417297789281,-0.231145763828799,-0.0632799463141835,0.0329058455743297,0.0924692451696933,-0.0100322342572929,0.0269554638105844,-0.0883043686364349,0.0224956077480005,0.203787877613969,0.0029937491966315,-0.0317894164285712,0.165810728343421,-0.0189177600131681,-0.141556964460367,0.0284860364014887,0.202909776299851,0.0561008087627179,0.0940965163480255,0.131261983536225,0.107969345007,-0.0932301360748078,-0.0910978833843521,-0.0210754082922412,0.0219671841540763,0.071945702553177,-0.166176034118148,0.0788708842184683,-0.207674379425844,-0.0669183527603344,0.0586237628165186,0.0820580305899557,0.128165675231715,0.123908983878071,-0.028462594319688
stable,-0.100626915123386,0.180559055065165,-0.0251538703864845,0.288835033501532,0.137511635971931,-0.180055977657435,-0.052102812432368,0.0545267308514293,-0.0800121749839174,-0.354429467323015,0.122499348782179,0.182651399738222,-0.004836403260674,0.0092840648881024,-0.181416573373795,0.0607923312931536,0.306728582208281,-0.1008898874047,0.0676410441847464,-0.0030413316012749,0.235234422423423,0.0440878746410382,0.269832427782288,-0.253745384312386,-0.126466800156775,-0.245536075704434,0.0191855429584186,0.0873982660155851,-0.008106406410917,-0.108710454379407,-0.113638326259668,0.280774361400409,-0.159258300278792,0.0016350015751214,-0.0628046409240724,0.118246057971374,0.0599576801394202,0.0547782695552941,0.15168927200795,-0.221296891513821,-0.164174738581605,0.139786917884163,0.0782056697470699,-0.0443165461900063,-0.0612268072361929,0.030630553984269,-0.0842197314849294,-0.014532076936919,-0.128067500999551,0.024627925823858,0.222291612751832,-0.118143155774338,0.0367818186515093,-0.0479409902411497,-0.0450025608369104,0.370482210060571,0.111728918825785,0.111500247276817,0.0339348578668572,-0.108904825196029,0.093309425556409,-0.133063974344503,-0.038165281522766
stable,-0.0314101498981303,0.11922430697739,0.120201592827666,0.0812425947495986,-0.132910875637567,0.0588654888320588,-0.23185421784357,-0.0420461253434263,-0.0414661472920941,0.103427896902131,0.0540429941690134,-0.157918433189495,0.0010046863881344,0.0426626374452361,-0.161398301497488,0.0351594568283957,-0.126056174416704,-0.105062795661004,0.0198973572413716,-0.0195183164676663,0.0251399934849095,0.247773930339192,0.0273685705640441,0.0127549503729977,0.154575567570793,0.111136581552908,0.0681862384601605,0.120201592827666,-0.0908099492184242,0.0318257247223132,-0.206221014677213,-0.0648296725725296,-0.0266835571175888,-0.270890850778903,0.0879054922054538,-0.0200115261491142,0.10665659361309,0.0143944158881807,-0.0353512605934032,-0.162558257600152,-0.138340748889803,0.107702380808012,0.101496158983127,-0.162832262978734,0.173116598188183,-0.121343281905092,0.0614457061470404,-0.0449962499194938,0.0764429338681017,-0.102738316699366,0.252167149909125,-0.0154539033520316,-0.100107865064977,0.191621094755096,0.0446857104904341,0.0376118049667057,-0.142117456357926,-0.150218882051338,-0.145323319287337,-0.121567052964267,0.0192443110890842,-0.113022651908815,0.118630628657129
stable,-0.152400444678999,-0.155078443119395,0.093068996888166,0.0007796576977109,-0.216980246287843,-0.309639797133469,-0.0932289524674383,-0.083841873786999,-0.105744722038046,0.266645950646926,0.164133538522099,-0.0290414947322817,0.103206558978273,-0.123759341899865,0.0238907238777271,0.0630335643425445,0.117896316013079,0.103994264755444,0.190242514301055,-0.0468378104387408,0.105783956425415,-0.0203314607364353,-0.0521364647533774,-0.0900670632494959,0.027535497863284,-0.140346433667423,0.0629651556671324,0.0859856809532209,-0.0587600341491562,-0.0537833030129293,0.026835314950243,-0.0617428535991082,-0.228651973525058,0.118248419489464,0.195032127589831,0.0867422004224836,-0.0168426182904205,-0.206925177012203,0.137825372776502,-0.0371469167586775,0.0881526263478909,0.0886274630360452,-0.0453690359372468,-0.0414425791705814,-0.227854207648562,-0.303496094475507,-0.0396528875006102,-0.0847995952427678,0.172193690101531,-0.227951790612017,0.16841612280488,0.227166096854711,-0.0117089496047189,-0.0696802719667715,-0.163913222346875,0.218628090557327,0.0524664360112473,0.0553436244182837,0.105342318065034,-0.0259812125175248,-0.21564728312724,0.258348380723417,0.0840742620814135
stable,0.171322984395635,-0.0667131394297845,0.0142419584519991,0.365712416585834,0.141345298860896,-0.0351240254064029,0.091667260596757,-0.236736749742515,-0.007458611861715,-0.250697347664751,-0.12656619757935,0.129006360719293,0.0964452739567308,0.0346789642047779,-0.081870798515012,-0.0424087053042645,-0.0425928685601093,0.0581188541570264,0.182250004242428,0.198804234684478,0.1454940877634,0.166176644523972,0.250329021153061,0.0586099561726126,-0.0840858732311454,0.0548959971797421,0.384266864612199,0.0306222569301963,-0.102497083169631,0.0069828567841159,-0.0717878602575083,-0.107914552279066,0.0986296547968902,-0.127369354000673,-0.253787197846147,0.22953903582658,-0.24300853173323,0.0306887603281403,-0.105597164643019,0.124775721480858,0.106251967330467,-0.0027829114216549,-0.083088322261986,0.0780801048322061,0.0700024998050127,-0.0818401046390378,-0.364842756766567,0.204794656145431,0.0297730596949119,0.0633930851785821,0.414126890289038,-0.0161245161784127,-0.0290364066715326,0.0202426112049427,0.316121344303622,0.0984761854170195,0.0958467433752352,0.295495059649002,0.0260846789320199,-0.0050389113057539,-0.177001351450851,-0.0045887344581333,-0.350564988792598
stable,0.219176182302929,0.24310744880538,-0.154328518810646,0.227789390961618,-0.347167878033272,0.237060654611208,0.113792331371113,-0.136458669946609,0.394599019433029,-0.310631202593996,-0.100272957169148,0.123085530187066,-0.106063841089081,-0.398774012764193,-0.219271234690504,0.226370916870119,-0.251216148637711,-0.0496539049245793,-0.285193721334592,-0.228995825111604,0.0953009861267806,0.0707555349661543,0.430097430331104,-0.052666334438484,-0.167679723403825,0.0421228311398176,0.312715043398518,0.181155227273064,0.306624378871618,-0.0019887884169467,0.393655807279403,0.0137094789771147,0.08680476502203,-0.401398921005678,-0.14002679034172,0.262147173208797,-0.301593914052282,-0.0567024050493466,-0.137204465602964,0.0900438579216897,-0.0531562198205996,0.38546667850374,0.0847282359396297,-0.0445795697725166,-0.311479362360047,-0.298603419704741,-0.204399191896129,-0.0236241741733641,-0.307779630966756,0.153590034876412,0.209107940942136,-0.0570314325447974,0.190199827536899,0.0967852657173696,0.168827663776842,0.252649246173452,0.173200073605277,-0.15603946178699,-0.0853131737093199,-0.0197562731712875,0.014469898077712,-0.187918570235107,-0.131713362289997
