group,ASCL1,ATF3,CDX2,CEBPD,DUX4,E2F6,E2F7,EBF1,ETV6,FOSL2,FOXA1,FOXD2,FOXO3,FOXP1,GLIS1,GMEB2,HINFP,HOXA4,HOXC6,IRF3,KLF4,MAF,MAFF,MXI1,MYBL2,NFYB,NR2F2,RUNX1,SETDB1,SP2,SREBF1,SRF,STAT5A,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP4,THAP1,USF1
progressive,-0.0888631900529597,-0.0117953582887886,0.089442103343207,-0.432496470588916,0.0151241097077106,0.221940882648556,-0.308753754798557,-0.0709892422165745,0.0838459415374831,0.203898085102516,-0.0413681788655879,-0.121306455693902,0.109197519372896,0.169476865719895,-0.0345418263180886,0.0586149706375386,0.192006241265353,0.198036588038762,-0.386955291756129,-0.04788095338087,-0.309839217217771,0.261717049965964,-0.0580601787343849,0.359746367114506,0.200111027328815,-0.143498131820048,0.0279566876415256,-0.101285704406183,0.19019713723333,-0.474226470260909,-0.225293755454572,0.0091420057084885,0.330945430924703,-0.115710293888178,-0.0571435660248267,0.0424295198977079,-0.101430432728745,0.0562028319281748,-0.132402293756975,0.0539595429284666,0.214439131262435,0.106713016502251
progressive,0.215660717565194,-0.108388912985669,-0.141960960349281,-0.168477586200399,0.0918086724313116,-0.151133008315521,-0.140491080867511,-0.0548559022596309,0.0415681917444363,-0.114356623681653,0.123910840313153,-0.21377927182853,-0.282481438806427,0.0736115644470074,-0.226537825730287,-0.0810785522143956,-0.0119354213919669,0.136816382163088,-0.334221196564707,-0.0221363849954459,0.168183610304045,0.165743610364308,0.143871803675581,-0.125439514974194,-0.206018308164788,0.213867464597436,-0.14343083983105,-0.126615418559609,0.231065054534137,-0.218424090990921,-0.0882221664957944,-0.232946500270801,0.0856351786078804,0.0240766259113814,0.0993638529676059,0.233916620728769,-0.0242530114491937,-0.243823608435894,0.156894935884057,-0.0449783121421411,0.0051151805965572,-0.0076727708948358
progressive,0.0189967000752063,-0.12639965110342,-0.120924973971194,0.19831027505645,0.197866382315999,-0.228919781986676,-0.210142641761585,0.320905813104609,0.335635415223224,-0.166197260456956,0.197622957264784,-0.0675098808702809,-0.0233878970775153,0.0273256552589337,0.123788798103135,-0.0807216561989671,-0.478334998677607,0.302142992000178,0.0329721618390767,0.126280325097923,-0.0225907993607918,-0.24269000302109,0.189399008965895,-0.311889540129216,-0.157825347911249,0.22196068934606,-0.370655211316638,-0.132428000901156,0.023497677002573,-0.145873655200617,-0.36334768673997,0.23979276760761,0.511708095895155,0.0414634003902807,-0.314796321623136,0.398019050897331,0.245868847807545,0.0569566889440796,-0.208849147861992,-0.108309828669995,-0.151152637683827,-0.366975197307095
progressive,-0.003509103056354,0.0349463252828656,-0.0539027170512109,0.12875152348004,0.127919468116162,-0.0430859973208001,-0.103934567844382,0.105707207532643,0.168581651985666,0.0898258029786287,0.0279281191701576,0.122384491130367,-0.281922063073884,-0.0188840391280081,-0.0888128660139079,-0.11326805844788,-0.167894301902463,0.128642994519534,0.148142031090409,0.108854547387311,-0.0462333371754682,-0.0172561047204212,-0.16178050379397,-0.0437009947636663,0.172705752484887,0.0832055363877753,0.115655695579008,-0.0489827375082816,0.0378404308963534,-0.151361723585414,-0.177951318909333,-0.0067287955513592,0.0824820099844033,0.265787424278689,0.158777869219976,0.024021076591949,-0.125893594186721,-0.0977484170955516,-0.0363933780896095,0.0610294521244247,-0.166664307016731,0.0856655261592399
stable,0.191188990709448,0.204904330752281,-0.21276562133863,-0.148883791251485,0.191342126440263,0.0610265271568796,0.254171390681424,0.0084108346330088,-0.122732472967566,-0.0060401384458298,-0.1559202811611,0.0394741268648518,0.0048324984420583,0.172188529526513,0.0325520041466046,-0.113239026870502,0.118185892503929,-0.0860128508304181,-0.25162720528022,-0.0568879855709211,0.013377084536159,-0.26309203160816,0.0679699725718226,-0.1762059194267,0.0892461470202911,-0.24378917581754,0.115280190472383,-0.096469695132738,0.08372550700305,0.0814197481194445,-0.111860805293164,-0.149491488107315,0.154843484977962,-0.0291578185180269,-0.129166112088782,0.0386318803453675,-0.206787512555915,0.0422654617050298,-0.203598800186406,-0.143997016854201,-0.0592431743423213,0.167046851982366
stable,0.154001273542559,-0.092300770677061,0.178011064068304,-0.308797949516165,0.116196932284085,0.389394941564964,-0.0327478543753896,0.179329159525468,0.317501924690193,-0.282981459182756,-0.0483718306995259,0.0289867371657248,-0.399951068114144,-0.117003697607004,-0.0760745610837035,0.0305775420278187,-0.216019937380476,0.273027565902797,0.001147652079082,0.441823324662829,-0.0819150875059624,0.500421758047244,0.0264641751701188,-0.179329159525468,-0.243188611846665,-0.0857784707424761,-0.182238059844725,-0.166284559656298,-0.106288490571615,-0.055155477147169,-0.57878026039724,-0.17517034110028,0.136741040788841,-0.136297888005829,0.048269564672677,-0.15433079740685,-0.32013811560452,-0.507648557277899,0.0038633832365136,-0.0898009344651992,0.182238059844725,0.285560835637722
stable,0.0873526172342772,0.107460747705046,-0.0625390030790198,-0.0467559322027518,-0.156703023067359,-0.154932239505632,-0.130009932753235,0.16021741704153,0.0576206630584668,-0.014827481793085,-0.0018070144274407,0.101043355615614,-0.237638248212204,0.0724572025679801,-0.028368767853355,0.243014002912385,0.0403657132626043,0.293510772000014,0.0307917069979184,0.0327028851642843,-0.0088765620997087,0.367996903047927,-0.0620589441083212,-0.182734900082219,-0.0505284710951281,-0.0499895369676457,-0.0685804999366787,0.0171689014897939,-0.173215240116103,-0.0877828587646202,0.0126672164249416,-0.047222404598808,0.211638073204843,0.0820085645415953,0.151096296598257,0.232416474691304,0.085631651112905,-0.0514297138797414,0.0389436517833653,-0.275639897487029,-0.243842783965572,0.0923434189862563
stable,-0.187593599579372,0.0929505594490223,-0.162296308640046,-0.309803892932387,-0.129911380183992,-0.033086298844657,-0.0190928605786144,0.240239340158594,0.173258468047088,-0.0960238006389657,0.143787923385267,0.101850570021199,0.0216385753224297,0.115529290805177,-0.0563943754767081,-0.149543756446146,0.100793518922707,0.177624548671292,-0.104288381628306,0.0175712265304078,0.223949962928153,0.372372725676277,-0.150994454172998,-0.0395514951190795,0.004663813353269,-0.141758744953286,-0.0137706382708029,-0.306960445459507,-0.236696520503347,-0.0510122069818365,-0.129234987373331,-0.208056230532308,-0.0966252607158011,0.311515356572951,-0.0523689890156282,-0.101987447148319,-0.185642351190569,0.0235178882867611,0.0324408782306442,-0.0320582217365778,-0.0756740683383263,-0.188732577133513
stable,-0.0420051331113913,-0.0385932917379185,-0.0115719130263486,0.13063201555466,-0.0589428500782165,0.0104785039214968,-0.0328275835415007,0.0961845666726376,0.112281978494067,0.126622848836869,0.162270010486715,0.0262316943580658,0.206472085966188,-0.165514803246946,-0.117349119762385,0.094827929449951,-0.0776725430779933,-0.0277756285107501,0.137865726715925,-0.0327010315617725,0.0800820927720186,-0.162209265536445,0.0776624189196151,-0.0788165729747364,0.144031339168284,-0.0197522329959808,0.13498540365731,-0.120502795097213,0.197542578276565,-0.0670016801473097,-0.014300373709289,-0.303593137288815,-0.12197079806206,-0.115714068184297,0.0215796435832564,-0.0250117332734857,-0.0637973840205911,0.0820866761309137,-0.0804263141568794,0.08681465809356,-0.126131827155524,0.0023285564269992
stable,0.217960191421576,-0.143000068285751,0.0366704080050293,-0.040693260685185,0.225359626224967,0.13310995032479,0.101943734253981,0.0782205217881536,0.504439584810569,-0.122951158087358,-0.0189306442909131,0.0870286811762923,-0.100295381260488,0.279297802593553,-0.0825774019471669,-0.0845234750848596,0.0145519797311047,0.238437528168939,-0.158379855247068,0.0430169301033254,-0.0530377544690562,-0.0010601741720265,-0.0521954243049803,0.269385900231797,-0.175052183322226,-0.0741105315048176,-0.102234192931249,-0.0465968333006481,0.208752651352194,-0.201215248677101,-0.145781210120588,-0.077487113628053,0.0411943019034715,0.0792661730263168,0.0096940583538047,-0.117171030409733,-0.0933969876753835,-0.074568003921514,-0.0828025074220493,-0.184332338060924,0.0091349254000647,0.134576766644992
