group,ARNT,ASCL2,ATF1,ATF2,BACH2,CEBPA,DUX4,E2F2,E2F3,EGR1,EPAS1,ESR2,ETV1,FOS,FOXH1,FOXK1,FOXP2,GMEB1,GTF2B,HOXA1,HSF2,IRF2,IRF3,JUND,KLF9,MAF,MEF2A,MNT,MXI1,NANOG,PAX5,PBX1,PRDM1,RUNX2,RUNX3,RXRA,SMAD3,SP1,SP2,SPDEF,SPI1,STAT1,TFAP2C,TFDP1,TP73,ZBTB7B,ZKSCAN1
progressive,-0.391036608365671,-0.107446105483692,0.0193244835529547,-0.378384261077803,0.193837914308666,-0.0421085933174358,0.246720772113427,-0.182001050342086,-0.138113220687294,-0.0718119555049697,0.254282526547191,-0.0635582758288995,0.284480121050658,0.406555503085947,-0.0983769424863332,0.0756422559534454,0.114736032143694,-0.0015568317951868,0.0995136768129776,-0.029505669261161,0.0481382275718104,0.282972712487064,0.0208071805007517,0.191317329497411,-0.0621002904968991,0.21689385184691,0.0063508852597306,0.0579981622746607,-0.160279540056859,-0.247165581197766,0.0309389429773648,-0.0844643027928377,-0.30849981160497,0.071342434804834,0.326020347204771,0.15837674564052,0.404034918274692,-0.392988826013604,-0.211827970608603,0.0532782436575068,0.0575286415745249,-0.405394057143506,0.0761611998851743,0.123187404746137,-0.0681052131354771,-0.288854077046659,0.0508070820778451
progressive,0.228751980077803,0.507043370462519,0.449187344001051,0.479541491770924,-0.395264446479102,-0.544693322295774,0.587927716745444,-0.397906548362137,-0.182605268779787,-0.368212926063023,0.0928638764116872,0.167022872446885,-0.380042336766614,-0.263369519522573,-0.425738689789112,0.427390003466009,-0.111088374627624,-0.195065181069102,0.48272402358458,0.453300616250777,0.390760863723928,0.0847874513374085,-0.0028222451932423,0.50497172239514,-0.243673850939946,0.0278621653120096,0.45312047294057,0.452700138550087,0.0852378096129259,0.370344621900472,-0.373076795438611,-0.461977519025745,0.443722996924774,-0.413548992465108,-0.111118398512659,0.410066221801107,0.128592299602734,-0.248928030820982,-0.073858757184853,-0.394663968778412,-0.379922241226476,-0.0573155965308473,-0.44690552873843,-0.391931795240273,-0.372776556588266,0.414749947866488,-0.474317335774922
progressive,0.0106378380911021,-0.239041919249163,0.031080225077897,0.187675244343846,-0.168548577139276,0.0623163873151689,-0.0545633866725013,0.184171531294142,0.0315382904835606,0.0087178618162994,0.10920474192469,0.362748816995713,-0.0753322670867373,0.13285845978736,-0.178236173165438,0.0289799464625672,-0.100467387963469,0.104205006752234,0.0996292257318289,-0.0170507537703922,-0.111855673634062,-0.0618193376196616,-0.129057491527599,0.247330953877182,-0.155123362324349,0.138652499865382,-0.169123595414471,0.221065288594983,-0.128662775592931,0.28368380415644,-0.306026675273116,0.0628816595179027,-0.0757513482025571,-0.131196754432772,0.366759325813384,-0.0202864498274201,-0.120641757957588,-0.195720627160341,-0.122737163536687,-0.159991525518582,-0.112708454974393,-0.0943176162406236,0.271613293413582,0.114107016372536,-0.197031473906336,0.316201574922324,-0.0634225665394842
progressive,-0.143135180756004,0.151449327642292,0.134381519496873,0.0810537755918722,-0.104091653968414,-0.146871052925173,0.0366994501324247,-0.126690017972113,-0.0453798589960821,0.0154928816427302,-0.0408015842789632,0.0605064786614428,0.0845698905746195,-0.0601035904863363,-0.0398859293355395,0.0056770606492273,0.0724099929259518,-0.0557084467579022,0.0943124591726484,0.175952253928312,0.295060648968876,0.150167410721498,-0.0305096227148801,0.149581391557707,-0.113980727357391,0.0699926638753131,-0.135700062615403,0.0413143510472806,-0.03651631914374,0.100136024612824,0.0684177373726242,-0.210893646569363,-0.0912358585627445,-0.24143989548198,0.202652752078549,0.152694618365348,0.145552509806643,-0.093872944799805,-0.425742922494317,-0.0176172011114734,-0.008936792247816,-0.0530347343231048,-0.0955577498957048,-0.0824455711058763,0.0898806892464774,0.304327076996325,0.0601035904863363
stable,0.0593742892465732,0.0621600486848725,-0.368020953055293,0.286309974219193,-0.171643272665742,0.0089646473124892,0.219216541078394,-0.160879344319538,-0.203986664220488,-0.0180315152242464,0.0593216902974354,0.0479603172836662,0.272941901674166,-0.11384198972829,-0.0265515525515707,-0.0984007246408307,-0.279060251135197,0.35842511835315,0.19067913008862,0.29676624833459,-0.143627881435335,-0.203546023967334,0.0752859675772652,-0.118516349170538,-0.32422190735153,-0.240039770338955,0.145013317906966,-0.188786560352661,-0.224365283495885,-0.189481263454481,0.0216489335187248,-0.314198334025266,0.0409061035011827,0.234656813732851,0.0208619341476627,-0.216563767662443,0.108279402748715,0.0125602320809105,0.0065470805181547,0.0831857342779642,0.0225629643141197,0.252933459908739,-0.270374477496438,-0.122891986279003,0.191471091624695,0.158404216411053,0.284924537747563
stable,0.0546909588617921,-0.194447697879657,0.0418991122217812,0.201994887397263,0.038480200483451,-0.0413990673076716,0.0215251892096911,-0.0304213371002441,-0.0317005217642452,-0.117836165457482,-0.192307970805327,-0.123557609591014,-0.166166087853742,-0.0330494801371918,0.025409259007658,-0.129976790814002,0.359485777438779,0.223810800394227,0.0580517258426676,0.170026899748727,0.247708295708066,-0.35557844973783,0.369091291370278,0.110893681417404,-0.447877437721254,0.418944606411848,0.0421898360090541,0.0043957436635673,-0.384069380890582,-0.0011280082946191,0.0275140992275143,0.055842225059393,-0.210228185052834,-0.0650756125431827,-0.235509525594092,0.116882591435227,-0.157083876739334,-0.0830656004996344,-0.0605635793647061,-0.126964892377854,-0.0488532252133507,-0.0691108587105316,-0.137093709126444,0.0738903577732993,0.100148530239794,0.15817699817948,-0.158502608821226
stable,0.0076794888619615,-0.0490675033535906,-0.0434647993401163,0.145670304350332,-0.251946307663583,-0.247432761926205,-0.100479466047251,-0.0822729855421802,-0.053054930262686,0.172922336639925,-0.0928876636566703,-0.0799608317441978,0.0599129353401348,-0.0423617958316976,0.0523303631044361,0.0859096665657533,-0.0807869306061516,0.0621650931313832,0.0835052112189493,0.144207324801509,-0.0686215864714578,0.0717552240539529,0.180371071629833,0.14825936279478,-0.153109809185358,0.0421310419596434,-0.0866296186465622,-0.202634205205615,0.0284473373468334,-0.0976550386533087,-0.0750319290371216,-0.0824945092593522,-0.150783810155052,-0.061149776094345,-0.0688938760404817,-0.152675991905896,-0.206644707501916,-0.0666509484041155,-0.0780317293738253,-0.115280019400803,0.0421679625791721,0.0187879802626474,-0.128599132895768,-0.102934687245907,0.0829514019260194,0.110424957932784,0.0122207250639868
stable,0.124044897261236,0.16256004274673,-0.11797385382927,0.146606070348973,-0.159218435034679,-0.0303906907024173,0.00100035390106,-0.0557005565760463,0.0697207141377117,-0.05408093597433,-0.355466180885192,0.269275607687475,-0.144721918472508,-0.0128312871199801,-0.0056929968209263,-0.12525809241784,0.302238636992618,-0.0295271633227788,0.158954917289719,0.274611842022917,-0.0302366341745945,0.217680860283864,-0.200528895676327,0.109213915868924,0.258397392469564,0.199351174062313,0.0797597266909031,0.111779159763131,-0.0887466953238307,0.0736603044248652,0.0919352600378478,-0.184386406737944,-0.0595428480035221,0.0083362825088338,-0.130647030302274,-0.110048050884701,0.0997597100035861,0.223537035400708,0.0770049527262818,-0.174091984678099,0.177091019321703,0.122845891521667,0.0080160070957284,-0.0369117413603914,0.339549709089603,0.157906927488608,0.120467137108508
stable,-0.125660581078321,0.0072901452933402,-0.0466434775155872,0.0084491180014369,0.0104566242993901,-0.0494581255209649,-0.0675619000996714,-0.141736153417859,0.0494219076238369,-0.132723071018285,-0.0605045841450113,0.0711164280035215,0.201216288472677,-0.127388692169858,-0.0190920057717711,0.0777287812220374,0.141218754887458,0.0681827783361518,0.115022867293291,0.0505136185229815,0.0673135488050793,0.126105543814466,-0.0785152269882458,0.126090021858554,0.1706121653995,-0.172247144755565,-0.145544206601605,0.13329738338703,-0.0048376762592428,-0.0071400997195241,-0.0636762371363652,-0.0716545224751378,0.0529816095129909,-0.171165781827028,0.249955230036386,-0.0080041552652926,0.0857536324285461,0.173504423184437,-0.0385668864560385,-0.0073884510141163,-0.262419360633729,-0.166457455200385,-0.0191489196101152,-0.046188166808835,0.106004610908414,0.0566913569759611,-0.0583677282144581
stable,-0.0952109963301327,0.0425709438434449,0.0680630160943687,0.182647393287496,-0.0536499335895499,-0.227163843373219,-0.0527365852391672,-0.149670319921241,0.360133997115513,-0.205176652596935,0.204671712045504,-0.0193362528812717,0.105992962222455,-0.115252680864139,-0.241814544961065,0.158380544433427,-0.0181555830624844,0.145511985968279,0.263274518396885,0.137158190080633,0.128113813732942,-0.0126457905748102,0.0188758659079081,0.220666446571717,0.11471803792733,-0.137306702007525,-0.100542574505537,-0.0875329297098428,0.147004530833539,-0.0430907355875651,-0.153992016993783,-0.0848522894294514,-0.100446041753058,-0.257378594899292,-0.161640381228695,0.235651299995068,-0.193280847252926,-0.194157067621586,-0.222277800978489,-0.220473381066758,-0.0776420353788697,0.0142942729633057,-0.0219871907762847,-0.0954189130277808,-0.176246529238473,1.48511926891488e-05,-0.0022722324814397
stable,0.12925565980641,0.0067482874597724,0.119913081575917,-0.083295522475531,-0.0151333628292058,0.11284803530802,-0.130857519938749,-0.0522519548732405,0.0758438618448667,-0.0608200999720841,0.0104048644235184,0.0437765490452165,-0.104375038292225,0.0363309104451249,0.0286564346832706,-0.206401484661095,0.090976020267958,0.101592860167636,-0.0036457373087151,0.195566647254686,-0.023983338958852,0.0230728079362592,-0.0104771287903909,0.105575831188422,0.156737798528003,-0.12717083282214,-0.117218825097689,0.0233510257487181,0.0397851471816281,0.0067820108309795,-0.033004340756763,-0.0159258620525737,0.0048706183272032,0.0469609988120625,0.0202436579732027,0.136951814878326,0.083885681471656,-0.13304592584887,-0.167411245515064,-0.216230642961863,0.144628699452409,0.194463411253766,-0.0570358559601967,-0.145285100784834,-0.0543247377963653,-0.0950240292189298,-0.114168064409557
stable,-0.0026100130688447,-0.179732271230605,-0.0345421712077621,0.129301469035564,-0.0692670562716173,-0.0701654709574125,0.172445789720538,-0.259051153652842,-0.147748589888738,0.041756883073157,-0.225055708939476,0.141332173208196,0.0086976367277485,0.210523117856302,0.0436476032016715,0.220330245076858,0.111489063245203,0.163683882030237,0.194429337439814,0.121075753400746,0.161051699470546,0.163145887872116,0.309325003593265,0.176658839606781,-0.255369784518162,-0.050520544487502,0.0782012522309357,-0.257320881132386,-0.286306674025458,-0.0169848778398917,-0.0406167689301456,-0.0803740921322196,-0.208548872084696,-0.0220682949218738,0.243592209245654,-0.222504572619917,-0.078766689146684,0.205523952096325,-0.273865417006789,-0.170474640178969,0.0807961348944073,-0.0840289256079166,0.181299737686531,0.0449605014942921,0.0051079571239503,0.0139598369050354,0.0562698808256323
stable,0.18778743186211,0.0948331567430738,-0.115062933772598,0.288976237365558,-0.199855191372739,-0.152534476540609,0.246690627797171,-0.219037086404481,0.13833704807467,-0.0730120340223132,-0.161702596397214,0.024060271884794,0.0136757295692249,-0.206969326893851,-0.185308104338079,0.0869189735428284,-0.107151703584975,0.165432251339953,0.212580597731576,-0.130178858535101,0.154312955735468,0.265874491503994,0.0281373979794962,0.266130091152133,0.180157940952881,-0.0170726784231161,-0.220939810871178,-0.0286936580609828,0.0582700481545409,0.250677851063131,-0.121132030937712,-0.0329749795100176,-0.0683938503925905,-0.144350366112462,-0.136191957831218,-0.24955330010799,-0.0458949565894524,-0.13324178885009,0.172592650725491,-0.354011090585004,0.288388806595274,0.0610559421371648,-0.253082587675723,0.23031912581574,-0.118212267049516,-0.0610802224631754,-0.222452518929974
