group,ATF3,BARX2,BCL11A,BHLHE40,CDX2,CTCFL,E2F1,E2F2,E2F6,E2F7,EBF1,EGR1,ETV6,FOS,FOSL1,FOSL2,FOXA1,FOXD2,FOXG1,FOXM1,FOXP1,GATA4,GRHL2,HINFP,HNF1B,HOXA4,HOXC6,HSF2,IRF3,KLF4,KLF9,MAFF,MECOM,MEF2A,MEF2C,MEIS1,MNT,MXI1,NFATC1,NFYB,NR2C2,NR2F2,ONECUT1,PAX5,PGR,POU2F1,PRDM14,RFX2,RUNX1,RUNX3,SETDB1,SPI1,SRF,STAT2,STAT3,STAT4,STAT5B,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,TFAP4,THAP1,TP63,ZBTB33,ZBTB7A,ZEB1,ZKSCAN1
progressive,0.0945612787316384,-0.169945794643574,-0.10771315821335,-0.121746727939646,0.153805964888549,0.31711459130206,0.0143519578701736,-0.433865074522397,0.0481500839125618,-0.255984067677566,-0.273666855360613,-0.003771674935165,0.0880465674799896,0.450935577313371,0.0773683189622496,-0.193604482873246,0.0526809921138964,-0.332519679186598,0.0710250474803811,0.250816383188477,0.472145125974754,0.0707066593365035,-0.21143421893039,0.0909610435662535,0.0285569673662498,0.0399454663587936,-0.327915296798214,0.212903702671363,0.0616203515381513,-0.324878363733536,-0.0142784836831249,-0.1344087795077,0.155055026068377,-0.14491558825566,0.436338705486369,-0.205727723736276,0.0282385792223722,-0.149030142730386,0.233770371793185,-0.135290469752284,-0.229435394757314,0.156402052830936,-0.0540770016678212,0.0037471835394821,-0.0866505579260649,0.196518958959509,0.404499891098612,-0.375698009775533,-0.183783433204407,0.298574604770112,0.224463641433687,-0.0198870132945067,-0.128041016630149,0.075262058933521,0.334160602697351,0.242464817260611,0.0918182424151547,-0.156671458183447,0.244399637519559,-0.0245893612656216,-0.173007219103935,0.489950370636215,0.0753600245162526,-0.100904550213507,0.0111190936400321,-0.138915196313352,-0.110407211738468,0.149593444831092,-0.443931038148065,-0.093091794990665
progressive,0.0582041833510395,0.0717042380855635,0.267040556371504,0.167951338835426,-0.102641863518847,-0.118895218890018,0.100184616714099,0.0133520278185752,-0.0722667403661686,0.0443488640182387,0.148322969780625,0.0814740145381795,0.232195020357174,0.109480707035679,0.0282139301798274,0.0309080200500942,0.136214368056019,0.0448225501492746,-0.532867292032228,0.1709118771544,0.0911549748412262,0.13843477179525,-0.0451186039811721,0.0709048927394404,0.0658423722139939,0.204365960158813,-0.180119151326411,-0.0286284055444838,0.222780508502834,-0.0690397535984864,-0.132839354372388,0.0400856888389153,0.0933753785804571,0.0839016559597386,0.152941409558225,0.078158211620928,0.41634050379739,-0.0032861975340617,0.107763594810673,-0.0362961997906279,0.124016950181844,-0.100480670545996,-0.173221097043201,-0.10586885028653,0.0634443361756245,0.154096019502625,0.166115805077662,0.0550660127329265,-0.387978546701614,0.0496778329923929,0.0486712499639415,-0.107970832493002,-0.239329917705902,0.0039671213474258,0.0494113845436851,0.01163491559357,0.0425133302604745,0.0303751231526788,-0.0311152577324225,-0.0413587203160744,-0.200635681876905,-0.16978687259319,0.136895291869383,-0.0457995277945362,0.0321218407608738,-0.0638292061570912,-0.0434310971393566,-0.0936122216459751,0.298836737917291,-0.141069650899137
progressive,-0.129454004115983,-0.112036347256683,0.0255803871365952,-0.022016378142283,-0.236853307412324,-0.0174607698713276,-0.0744897041149915,0.0980006666742441,0.0969132607042053,-0.133789256992128,0.151489543596945,0.0514577750227163,0.0513523876599813,-0.123830151213668,-0.176131025138264,-0.114666240990389,0.208719671896739,0.0346437003318083,-0.166698856173478,0.0208331654788487,0.158210383138638,0.0052310454593936,0.0353766215362838,-0.0887744821002587,-0.0353526698629349,0.294495404493719,-0.0588061484061502,0.122752325912968,0.109286695156233,0.156931363781808,0.0681473010122102,0.209840610209466,0.191579854448287,-0.365516906307794,0.0544325728526462,-0.0837110983543072,0.0786477146083557,-0.0515583720507816,0.018873918598911,-0.0171829304604807,0.0312138207082498,-0.116189567415377,-0.276555601155414,-0.181275844573602,-0.0741112676760793,0.242074772202378,0.271027554946494,-0.219727860967881,-0.241883158815587,0.219507505573071,0.144275299584265,0.0144763913720582,0.228326511700126,0.106244832640926,0.0014131487275834,-0.234261736355976,-0.0025101353669617,-0.0859146523024034,-0.258783459530551,0.358762534423412,-0.102905969376093,0.197682740817579,0.0764920640069572,0.0398364231138437,-0.283151891995693,0.0552565104158474,0.373943104991927,-0.0242199320903792,-0.0981252153756583,-0.15987262926905
progressive,0.0941745961116859,-0.243391542974564,0.0498247180364596,-0.0839597940363645,0.209550418113517,-0.430969113458433,-0.41377297183523,0.300050624989476,0.206537418940221,-0.261432794121984,0.360971998517831,0.411090667693149,0.34322469850927,0.0220830793067199,-0.368908679267002,0.008818534165745,0.0842170012828654,-0.155610384133043,0.0181882267168492,-0.19738818974326,-0.210836454346022,0.371884934547941,0.207235552895009,-0.445740158186056,0.337860090225108,0.392130819236797,0.0328857836597577,0.587057168192121,0.303578038655774,0.191950093674384,-0.265364390604212,-0.10920284808581,-0.0964527174378367,0.0699971149406015,0.0740756869922586,-0.156639213119047,0.249013358505226,-0.163951247698144,0.174460000912323,-0.206500675047864,0.0523967905014686,0.124561795091149,0.0339513565381185,0.421231981983756,0.448018279512207,0.358767364976395,-0.115486053678903,0.061399044129,0.115853492602476,-0.129007806066379,0.159211285584056,0.400398195017183,-0.142823509592713,0.266099268451357,0.16090150463249,0.0412633911172155,0.226636328059648,0.149584385786451,-0.078337978505702,-0.0806160998318528,-0.169499575444092,-0.117874406682126,-0.149915080817666,-0.126545965278442,-0.413809715727587,0.163730784344,-0.0662859818125171,-0.0659552867813017,-0.0378462091279892,0.279437301377047
stable,0.256992377336407,-0.109028491834292,0.103484736526082,-0.0285296045492543,-0.0009233071649523,-0.0844522851248024,-0.000267015737322,-0.0898229203395837,0.156171929705802,0.0137987473338434,-0.0553612628714351,-0.283973681841043,-0.105926023267312,0.0721128325898032,0.0189336653592672,-0.154064168116318,-0.186044437578657,-0.166335155077645,-0.0145606713608539,-0.155350342821734,0.0379221031774722,-0.0811747403051462,0.263497584914901,-0.102453840602502,0.0648545037009137,0.11215052199375,-0.280855564000081,-0.263700047397046,0.0472784128596062,-0.146171065551524,0.0139875167012543,-0.102804971187479,-0.0568606589348588,0.0214531984704084,-0.01693055828954,-0.281963728213949,-0.08352897795985,-0.0879909772040372,-0.132076938171266,-0.0898806270373932,-0.269096112682049,0.336016320548619,-0.263749929457865,-0.0876525616541712,0.145097134124493,0.191822931996601,-0.0960523094641406,-0.127909340893869,0.104618330810171,0.323616227076938,0.105828215304923,0.0193307656865666,-0.0439196874311671,-0.145679091500707,-0.263800789598307,0.0880252099908734,0.0604775973840049,-0.166545442196781,0.0470867092533237,0.279051007094004,-0.218681976548251,0.13955533497553,-0.203115839334037,-0.222707752280183,-0.204542857505293,-0.251048587462026,0.188615808909865,-0.115113125174513,-0.0456508883654528,0.322151063800351
stable,-0.256360639495865,-0.449733153032846,0.0531501773627914,0.22745520826487,-0.14161135808799,-0.159312777848989,-0.173467025945819,0.388972053944022,0.353649571061666,0.114760760927824,0.253766267987444,0.0746283591869345,0.0994126427563225,0.238211518456865,-0.380282057342805,-0.315824552830478,0.218489703184883,-0.0199628851909059,0.0837086594664092,-0.0181261619991031,-0.0274130936376557,-0.1000899344333,-0.0593491181351255,-0.0385252689480622,0.258208842207617,0.0746398387068832,0.241207673163493,0.112797763016585,0.0526909965648407,0.0721832214378471,-0.211131330897723,0.0550672571942354,0.54019177022913,0.17298488610797,0.139510605937366,0.318177854419976,0.189595751473836,-0.226651641868456,-0.127721138949982,-0.260711377556448,0.409531874172264,-0.0465609329121991,-0.208996140187253,0.0889318410430982,0.276070975247898,0.267403937686579,-0.203176023573228,-0.465678206241683,-0.231564876406529,-0.114645965728336,-0.275382204050972,0.216607061913285,0.117665079474862,0.317006943385202,-0.06908375105168,-0.0054412924557155,0.243515056673195,-0.0383415966288819,0.240943644204671,-0.0136950672988791,-0.400221983493814,-0.0739281084700597,-0.024290664211591,0.137800157464999,-0.0023762606293947,0.185543480931921,0.181433812790263,0.142908543842201,0.247808397134034,0.110455940947036
stable,-0.0457118128320493,-0.115255892080013,-0.0064530584178762,-0.0255306786947925,0.0228786124625337,-0.0743259726427728,-0.102458764267504,0.0073930887433515,0.125732461939296,0.0660791365506805,-0.0659883123646442,-0.136227196635785,0.297571821919898,0.308166463221028,0.0262936018574971,0.14397904091398,-0.0482912197154791,0.0658884057600043,0.0062668688365018,-0.155795267517297,-0.0071887343247699,0.176026354956874,-0.0562928305052735,0.144628433844139,-0.092872271431377,-0.171512392910872,-0.287998952711676,0.065579603527481,0.0603208831559816,0.0020844150695321,-0.0497035358083429,-0.0388863752514244,-0.196915917745214,0.180644764816818,0.192093153466688,-0.0353987265076321,0.0153174989750151,-0.237400798670876,0.253635621924858,0.402006012233691,0.0208169034395106,-0.120505530032909,-0.0076564788828566,0.1615626033306,0.108929987522588,0.197324626582377,-0.0687312027829392,-0.0059535253946768,-0.0705703925501735,0.157339278679914,-0.256342182668738,-0.16038643012143,-0.0325014349730754,0.33772973577583,-0.122240271986201,0.259575523691629,-0.431174199579236,-0.148620156820433,0.251751020064605,0.100179077197994,-0.172520541375875,0.204472490023431,-0.113357666591855,0.171703123701548,-0.217124299138281,-0.259021496156808,-0.0274879399038739,-0.0218295931138149,-0.141068125751518,-0.269716044062577
stable,0.264776063369628,-0.0897081096457296,0.494203838580419,0.0203909348044,-0.407237526938068,-0.201904764607747,-0.0369397513559817,0.168477035429751,0.0995689796629861,0.135421414554294,0.111763528900192,0.178467943294669,0.442015649149467,0.443876190662157,-0.0221424445832817,-0.210806355425718,0.0540637353106799,0.016525809855457,0.0346320797055647,-0.180267467048072,-0.0008522480477482,0.425015701295615,0.232250596796174,-0.0004701368338517,-0.0977334454286926,-0.140100776487822,0.12267370431896,-0.193579341484027,0.116491905099378,0.0839264268804889,-0.181176731690564,-0.0274870001221539,0.206614135275351,0.0563003862904512,0.131741343465484,0.0448760612278536,0.0012163540211994,0.113483029362726,-0.304117513742797,-0.173012355439717,0.110355118980908,-0.209509978113651,-0.0903512968460842,-0.351103188976168,0.265680326556441,-0.090022201062388,-0.354970314507383,0.0674436295438736,-0.221821561413751,-0.0447690300763171,-0.144715119497521,-0.29873794801417,-0.0301777832776033,-0.218651638804228,0.0766793176012209,-0.422095851470055,0.311376626515695,0.210047134453605,-0.307411472453167,-0.201784729671444,-0.154344922262395,0.414800728216266,-0.190838543771785,-0.218309539235765,0.095064668678232,0.092556938800644,-0.0149443495696706,0.402597176358837,-0.120964206767784,0.463403874216314
stable,-0.17938857473328,-0.29364078768339,0.324483485007802,0.137868965678757,0.203144189030672,0.22811355629931,-0.162478321472873,0.0484009712389594,0.29383107946278,-0.336816449520715,0.0914943447392506,0.390854171846477,0.169632263773733,0.396964080871223,-0.433104089892174,-0.289104643104412,-0.0014194738138298,0.0357851405674933,-0.0349468281339633,-0.256569891849747,-0.256029874637964,0.158338189515869,0.400317330605343,0.0870919187079521,0.287417732195223,0.415664105462112,0.21844467669786,-0.347364785724211,0.346197319942547,-0.0745480903313905,-0.386405458625597,0.142348537026025,-0.191443816108705,0.197389148459384,0.273253852183312,-0.0398841283559802,-0.266408491146328,-0.281240963896637,-0.179815445481642,-0.217678366559234,0.206826592112926,0.322184554591925,-0.460382673618817,0.243105462702621,0.133116814215066,0.401757376503431,0.0067476436367564,-0.262438078884456,-0.19505935991712,0.0384646545421504,-0.0867524793176885,-0.0305855462711817,-0.217518932906232,-0.0938447053657732,-0.369155765974926,0.270044607039001,-0.246654147237196,0.0951767478215048,-0.0581932833459595,0.263065527454338,-0.269129149289502,-0.023416174907128,-0.121447299419486,0.132062494896823,0.0401772805566625,0.283668469839129,-0.391178182173547,0.291460146751999,-0.212653634979119,-0.28320045492225
stable,-0.100124645366929,-0.177395314137379,0.13902958871976,0.323479055297229,0.0555689935149693,-0.0103411658807599,-0.110864684788804,0.12313373945162,0.218169053895804,0.0853146185162695,0.278856924521749,0.180689714125107,0.0742791172120871,0.15773232586982,0.126465072174636,-0.0782235333408913,-0.210051238679407,0.0155856142917168,-0.127196340333347,-0.106454916195366,0.0833941162812712,0.0421033182288083,-0.0124906510745465,-0.0861197521455572,0.236642808087076,0.230393789276274,0.0653192356311144,-0.297094309207175,0.126775307151059,0.0188726277323869,-0.127942381586174,0.100922392449159,0.165990485480312,0.0859646346573458,0.0003250080705381,-0.011161072604163,-0.0825003440872913,0.0375901379765624,0.188172286294542,-0.0969779763203552,-0.0113678959217782,-0.104504867772137,-0.232063148911311,0.134427769902822,0.11924102915222,0.223302704100896,0.210494431502869,-0.0956040785676256,0.136621574378954,0.0945478023383766,0.21910714537213,-0.0651862777840761,-0.089672681280304,-0.050125108333455,-0.244265724650607,-0.28383545723863,0.151697516923691,0.0529393827624332,0.177099852255072,-0.0426573092581348,-0.143823457760198,0.0553326240091234,-0.0645805809253458,-0.163294395804257,0.0825077306343489,0.0916596624388215,0.147250815594964,0.148838923212366,-0.264371905741628,0.056750841044199
