group,ARNT,ASCL2,ATF2,ATF3,BACH1,BACH2,BARX2,BATF,BCL6,E2F2,E2F3,E2F4,E2F6,EBF1,ELK1,ELK3,EPAS1,ESRRA,ETS2,ETV6,FOS,FOXK1,FOXO3,GMEB2,HNF4A,HNF4G,HOXA6,HOXB13,HSF1,HSF2,IRF1,IRF2,IRF3,JUNB,KLF1,KLF9,MAX,MEF2C,MEIS1,MYB,MYOD1,NFAT5,NFYB,ONECUT1,RUNX1,SP1,SP2,SP4,SRF,TCF7L2,TEAD4,TFDP1,TP73,USF2,XBP1,YY1,ZBTB33,ZBTB7A,ZNF263
progressive,-0.301195570339212,-0.138764925964922,-0.232269165471931,-0.143424114276767,0.366473510285048,-0.128411174160824,0.0907678908159255,-0.0876617652746961,0.0038456792415221,-0.390262487644464,-0.224701065938936,-0.235325987433141,0.326217137199115,-0.0309626482522549,0.0093430284136979,0.236805094833726,-0.0595094210835535,0.0991001958392233,0.105016625441565,0.22728950388996,0.20697642892192,0.34598787278694,0.0534450807411533,0.183088844402466,0.360138000252541,0.255614410611171,0.159053349142952,-0.0093183766236881,-0.0259583348802742,-0.0618266893444707,-0.155133714531401,-0.207888545152281,0.0032540362812879,-0.0230001200791033,0.251842686739678,-0.123283601838795,-0.253592963830371,0.207124339661979,-0.0633551003250756,-0.0178971995470836,0.0640453504453488,-0.196203596687656,0.0283002549312011,-0.137729550784513,-0.0388019174753576,-0.258843795102449,-0.323332877767973,0.0519166697605484,0.195340784037315,0.472599466277052,0.0871687294745009,-0.0154566723361177,-0.0294342372716499,0.0529027413609386,-0.127794879410581,0.439985148094144,-0.0114137787745175,0.355478811940697,0.0313817286824207
progressive,0.351773818313434,0.428128757513239,0.389019396923103,-0.383037257985795,-0.34672357036636,-0.415984113640515,-0.247281783408504,0.230147013588075,0.356643700262398,-0.449922982284838,-0.0616551103538586,-0.224435423647932,-0.0304818536805522,-0.133891692596824,0.170836661209643,0.37949006002297,0.0195095887955408,-0.37949006002297,0.473160135041314,0.12544455168535,-0.17354215118129,0.0857339711015138,-0.119251985750247,0.0526067494486848,0.200927721894291,0.221429323679436,-0.134252424593044,-0.0488791854877494,0.311882871731489,0.2948683459098,0.311642383734009,-0.0046594549511692,0.271180278158049,0.0006012199936992,-0.140084258531926,-0.402366480783226,-0.0694709702719489,0.437507789414948,-0.0456325975217735,-0.0426866195526471,-0.289607670964931,0.466697020109047,0.456356036217419,-0.209434984805135,-0.43146552847827,-0.282964190034554,-0.120484486737331,-0.106806731880673,-0.394700925863561,-0.314768727701245,-0.1731212971857,-0.333226181507812,-0.37507109306928,-0.28621077800053,-0.118710887755918,0.0105814718891069,0.380452012012889,0.300459691851203,-0.241510071468991
progressive,-0.0283208832244808,-0.116730402314296,-0.211867898482744,-0.063891405518475,0.0904132861762776,-0.0223388340393477,-0.0659049232963559,-0.0556959493813856,-0.0779860299636418,-0.0028228251656006,0.0971120111806564,-0.0124077548297992,0.100115224137496,0.370633531501374,0.0416013249362188,-0.103157439860009,-0.132604527943304,0.242670332673185,-0.0383104665825392,0.0860742284951298,0.195925518013808,0.0798142846045749,-0.0428737901663082,-0.308794646526453,-0.223051941539546,-0.0123297492984527,-0.0838510708517551,0.0999250856548388,-0.209732497062135,-0.23427986270773,0.0978676897655755,-0.0245278642627583,0.0591769462177222,-0.0924219286084494,-0.0824469712875185,-0.150146021804843,-0.118500152806719,0.172694495709685,0.0222315764337463,-0.0944500724234579,0.0711751720079524,-0.0855866939242143,-0.0162934053599957,-0.115930845617994,-0.279674206605671,0.136212283768079,0.0311485837357907,0.0160740148030837,0.116944917525499,-0.0436050920226814,0.0348538464747484,0.25844695138801,0.0079175614316675,-0.0607273061532334,-0.0391977795016054,-0.0364675859044787,0.23635675997983,0.0471982218103286,0.085138162118972
progressive,-0.212279731780159,0.131998459886189,0.166120761145112,0.15058720005421,0.16718823335278,-0.0198034499215755,0.219052658890884,0.095078645255445,0.290389249872321,-0.188169583641438,-0.0538889417940269,-0.121581403514802,-0.201825866022302,-0.0542202262722689,0.297898364712472,0.045422782905621,-0.164280291821545,-0.155261992136069,0.106526364448029,0.282438422394514,0.126440242529018,-0.0266868051917141,-0.177605289724167,-0.0352265828530627,-0.0306254095441464,-0.0260242362352302,0.125593626640177,0.0817168379663523,0.0523061381757597,0.348989793134678,-0.0380977149978264,0.13755667724336,0.0874959116423511,-0.0325763070271269,-0.360253465394905,-0.103323947825023,0.0477417742533148,0.261420262719385,0.13895543392927,0.0054477891977568,-0.153237475880146,0.178047002361822,-0.0307358377035604,0.0788825152080599,0.0175580773468243,-0.0436559323549972,-0.15831717121319,-0.0265395676458288,-0.157396936551406,0.109581543525149,-0.0787720870486459,-0.121397356582446,-0.0299260312011912,0.0405271345049342,0.0444657388573665,0.209960740432465,-0.177936574202408,-0.233224272682346,-0.0970663521248968
stable,-0.0643358612379002,0.0763558694195305,0.0426974657220214,0.174216214976833,-0.0732171959948645,-0.08277903959169,-0.0487694695249231,0.0985527583418843,-0.131044575456774,-0.192655425349049,-0.0032468009225448,-0.0016318324221161,0.0550765762360567,-0.0166317947654712,0.24834009476125,-0.20264977893739,-0.03708872376783,-0.161961103886971,-0.126972434366934,-0.362516780548928,-0.116125956735677,-0.0401391096024848,0.0450227029241128,-0.112151031194388,0.0083754171063386,0.164664291333941,-0.121961865634953,0.144624000396804,0.0539387575198456,0.038546956996104,-0.223633457493636,-0.0810896714367576,-0.139804886775746,-0.118813272256353,0.0440545154201703,-0.166449883042032,-0.390430538923352,-0.0781940368834705,-0.0199311714438654,0.0491781716269972,0.144504960949598,-0.216942448565263,-0.246413639707299,-0.362035662783137,0.0122164232695203,0.0272659853825445,0.172926620965434,0.189459216191567,-0.138974586631483,0.0705338484557616,-0.0574276053183761,0.0786235708888057,0.0931235675538953,-0.254857504495781,-0.103422463728005,-0.143642916952747,0.124687868975971,-0.0966987189516502,-0.0556489575780391
stable,-0.137836122756547,0.0706420356093082,0.091014151437737,0.0677200453872157,0.266660827668161,-0.056546354777934,-0.0728978120607636,-0.0542672024047018,-0.0460155020175126,0.187498268571231,-0.0539165635780507,-0.429041668290285,0.237288981955687,0.0558567650855201,0.361368374746623,0.0169358553272481,-0.110088903607557,-0.246475719213946,0.110334350786213,0.294197663521161,0.0832650333687477,0.111094068243957,-0.348464865925863,0.112800510533659,-0.117440631006342,-0.187533332453896,-0.0560437724597341,0.121940495948364,-0.124114456673601,0.141319135101281,0.0535191729078461,-0.361426814551065,0.367037035777483,-0.125178061114442,-0.18506717270645,-0.364863075052246,0.0102152778164354,0.130145444492,0.30976602742447,0.0477570081898797,-0.0014960589937113,0.113642043717621,0.0104724129559795,-0.0682927554707458,-0.213807868530952,-0.123319675333192,-0.192220204770133,0.0522802490536789,0.176055754861517,0.2720489776377,-0.407255309194364,0.0865610383392681,0.122162567205243,-0.0546762810357948,0.0422402906505691,-0.09888014911561,0.0982489992276381,-0.207040539176586,0.0643071608078116
stable,-0.0801089186933504,-0.0926621552116216,0.135972450281148,-0.0269356988250781,0.0989317916929384,-0.144546073442682,0.0907491480892599,-0.13650306539538,-0.0383159966697845,-0.109655802422674,-0.0682864415867842,-0.105564480620835,-0.0256510517064118,0.121124536119752,-0.0992203718427837,0.116460708536768,-0.0435802571451885,0.0244408768844799,-0.0303428064006711,0.124796951252461,0.108715589676404,0.184007081674756,-0.266410678011231,0.0793409231332782,-0.0319206881877286,-0.0974330367211611,0.0867276440656091,0.239284143925771,0.0571854148548314,-0.0019269706779993,0.114161376375098,0.0852940523534743,0.112150624363272,-0.239935776522196,-0.26144896124131,-0.126272433631509,0.0821429432979053,0.0274849320134933,-0.252698466375033,0.134808820644675,0.0993460438435228,-0.017831460549313,0.0156671094254731,-0.0925318286923366,-0.0412902340206096,-0.171276973451741,0.0030766367588347,0.158034868188677,0.184277043750417,-0.0301798982515649,0.0899392618622747,-0.0377016002217267,0.23927483488868,-0.0571528332250101,0.172640747385687,0.148009035240826,0.224417611690192,-0.0611650282115692,-0.0467453297563952
stable,0.268113379639149,0.0922886919847481,0.105524701346284,0.0600897014592027,0.25267256290272,-0.0227819859531126,-0.0936920303835313,0.0349729125245989,-0.0463142615096592,0.284828562755218,0.0208371697914145,-0.0369822146958691,-0.132942514876412,0.107768405044411,0.41101744761327,-0.12582244054969,-0.198235111361884,0.00028455731208,-0.0363742037484751,0.0612893459547344,0.229256976315875,0.0234503885602646,0.361713287151863,-0.014121412508835,-0.086481880360899,-0.216019943366886,-0.154533045033622,-0.0744506334321627,0.0783003458448713,0.085729543582558,-0.0145605315263974,0.120291997538293,-0.0303770048582703,0.102044504004298,0.0951844208907711,0.1934488164292,0.0877603410903521,-0.0867244705873845,0.0517024258650164,0.0207245751715267,0.0842821909232732,0.0742111139680378,0.0391051350744806,-0.128033389449305,-0.170543999981664,0.20205206897608,-0.19149478798042,0.008154921242236,-0.21653787861837,0.127411048277562,-0.14824924165643,0.0640888576401261,0.182536350587167,-0.0606997595815038,0.158267092064082,-0.0171215473351177,0.0991538930355423,0.0658903715583306,0.0156752182632864
stable,-0.190113242932842,-0.274786141940067,0.103069607191157,-0.266546004127338,0.0999521406042117,0.23337657739321,-0.244321652713539,0.0312686598368957,0.202003479814708,-0.0539055403300391,0.017305333784147,-0.116756173228649,0.166954173731668,0.121946728986477,-0.0852629722473,-0.0918112186460086,-0.226457577011799,-0.0694876513776838,-0.26167920536849,0.234259076309782,0.0898530109908924,-0.0583232567999812,0.119555104703695,-0.0137910037790984,-0.0416393275783911,-0.0392842565051714,0.137445289840837,-0.043592313346427,-0.17523608664104,-0.0517280134175498,-0.12638533300474,0.0361459023699051,0.119006806560263,-0.0410492543383161,0.250123169259764,-0.127993674225476,-0.0963124853092357,0.0688714687022072,0.11407734515645,0.240671553644403,0.0826468068200647,0.347260712727688,-0.0164437224158959,-0.0853569662147456,-0.170155190511898,0.269783574117131,-0.0874248334985483,-0.180008891432443,-0.0530073757522258,0.222666486991494,-0.0033158982959967,0.0902289868606747,0.212797120409709,-0.241418283496887,-0.211841515074012,0.218603858843013,-0.133648977933452,0.201799826218576,0.0895240321048329
stable,-0.0374145642824485,0.174771116455939,0.331659060116081,-0.11353230018747,0.145118163826797,-0.205480427427856,0.143911967421216,0.396568908923277,-0.109718921489078,-0.308928625988539,0.369186002945634,-0.327755778580007,-0.189942220314961,-0.155921488155049,0.333134965034712,-0.131505375820949,-0.112131314300241,-0.277207908092686,0.226105636772986,0.28196526658675,-0.22564113877829,0.379187693637878,-0.0247157884597111,0.151890844265591,-0.130074422321159,-0.205105832270843,0.173175341087064,0.231042800942416,0.355101225041949,0.406038674492563,-0.164567144378907,-0.0834523090793339,-0.106804571167518,-0.428282134915989,-0.135004094587449,-0.0420745280356889,0.259699330453903,-0.120432342979647,0.117720274042874,-0.370699367379966,-0.358292775779699,0.409994399350619,0.146077127428751,0.36443613635471,-0.298634751073824,-0.277694881796803,-0.425749871654582,0.358502549067626,0.257796387056278,0.350119109453677,0.174868511196762,-0.148459552627353,-0.254529917287125,0.37634826234772,0.409762150353271,-0.0096345874383717,0.289202445020239,-0.166200379263483,-0.395415155839677
