group,AHR,BACH1,CEBPD,CLOCK,DUX4,E2F4,E2F7,ETV6,FOSL2,FOXA1,FOXA2,FOXD2,FOXO3,GLIS1,HEY1,HINFP,IRF3,KLF4,MAFK,MEIS1,MXI1,MYBL2,NFYB,NR2F2,RUNX3,RXRG,SPDEF,STAT1,TCF12,TCF3,TEAD4,TFAP2A,TFDP1,ZBTB33
progressive,-0.190182367933783,-0.177949409996354,-0.0705036681125366,-0.0969638236511498,-0.176198370291593,-0.155258853822157,-0.0397388732997188,0.219366363013136,-0.0208665564817373,0.0655667089449461,-0.0496857516225982,0.0371366337384765,-0.315430346816005,-0.113793260813577,-0.119994859767939,-0.0883545451027407,0.0280652752679777,-0.0063231989338597,-0.0346073541649326,0.128409578349153,0.411518650614775,0.0242956759035612,0.0115276780563444,-0.256113876817221,0.0941427041268124,-0.0870169453282704,-0.0904703847459938,-0.0229823961249904,-0.222114522549775,-0.140156136368592,0.267714514861263,0.0962828637659649,-0.218879963095146,0.0510233513970685
progressive,-0.0446071688714545,-0.463985975346043,-0.0109806839983767,0.194527727093194,0.111264979593308,-0.0057730425357319,-0.143135745344694,0.266988338301994,-0.0419587112133094,-0.0728772225258119,-0.317725645123762,-0.0801976785247297,0.0149384915099868,-0.0765374505252708,0.0203246806799222,0.225952123576354,0.266422937228907,0.0807333216466018,-0.150218137733891,-0.0488625558952157,0.0493386831146575,0.0415420998962978,0.138463747003921,-0.0587421956986332,-0.143254777149554,-0.0068145708282608,-0.0150575233148472,-0.317487581514041,-0.128048464078632,-0.0299662568736189,0.119002046909237,0.395631961404928,-0.236605470111364,0.421372589206001
progressive,-0.0471071999974715,-0.0604624333914753,-0.0149216176787571,-0.201306888632534,0.129195375806448,-0.0973712667842149,0.0525533976644597,0.0086657198276502,0.0863631999953644,-0.0001976054020765,-0.0455890121522491,0.23947364909703,0.062052915895994,0.0555415769153736,0.028392522527635,-0.215915229454341,-0.214522352351899,-0.0324554823800873,-0.0386005284202731,-0.248963528040658,-0.140719144498279,0.0622264230783052,0.0699474926911504,-0.0149890926941003,0.265803364012743,0.356345195315434,-0.0995593851389164,-0.419805447245729,-0.130679826143999,0.198125923623497,-0.126944602080356,-0.139967280041597,0.110552992995908,0.169935826141892
progressive,0.490434357428374,-0.0760748195668576,-0.109549200345556,-0.0486236370744023,0.114039220886211,-0.220850603828929,0.046177853527867,0.0659631472923761,0.0881577203713825,-0.141271377986439,0.0844342887035229,0.236620432069276,0.0666932319331329,-0.0859674664491121,0.287981886546516,0.259326064396812,-0.219390434547416,-0.248666828641763,0.144009195389277,0.418484516081793,0.0162443832568386,0.0563260300343864,0.312731755868171,-0.0031028597232163,0.0668392488612842,-0.0699421085845006,0.0348615415961368,0.30075836775976,0.189347451580274,-0.187412727282268,-0.207526559135118,-0.0316856734088447,-0.32627482595421,0.0093815876337247
stable,0.0937301579939894,-0.105207500052572,-0.181154191693356,-0.0144482708023539,0.22079464568325,-0.10602514194481,0.0927362579692934,-0.117510317698169,-0.139863765741282,-0.226470157548411,-0.180771319861182,-0.0752935573388407,-0.0516465704458523,-0.178164657924492,0.0629319869824249,0.0340276116829412,-0.00396384955662,-0.0617814130622103,0.0922446936221039,-0.242623236176376,-0.165078470801303,0.199015994994321,-0.230242081583021,0.214563920700846,0.181638901557617,-0.106544124223715,0.110819363147678,0.236797904898626,-0.0059545872415529,0.160204933438828,-0.0146264873585063,-0.130173485303458,-0.029096300821494,0.116159984561168
stable,-0.205578974569563,0.209407776294969,-0.148712042919023,0.0809468653934568,0.148227676435689,-0.363678501237023,-0.0977267042804036,0.226383668282313,-0.139347624241222,-0.135484224909863,0.156138995663487,-0.0011417209964314,-0.473779615913092,-0.0397526492393853,-0.169263020854789,-0.0970347521613543,0.297931517392017,0.0340555767925457,0.0263749082710978,0.0718707600985928,-0.0767259574672558,-0.204148940190194,-0.0497744224302835,-0.271971780392348,-0.43640266894911,0.188107183563567,-0.290839008171761,-0.250463602025231,0.0594848171676094,-0.124355328328486,-0.41761616891692,-0.0147270476004337,0.213547956473948,0.205013880339006
stable,-0.125032612870016,0.0748924453639003,-0.118338111709145,-0.163375093904105,0.0707952643255528,-0.0072020760439701,-0.383845503036788,0.0936818615319468,0.185054485983129,0.0772885646318624,-0.092524956618217,-0.0717555411314155,0.0353244682156631,-0.101354930485459,0.155203595560883,0.181167651292732,0.0818750295665304,0.059345106602314,-0.201685565711331,-0.258213860349781,-0.029132969191196,0.0874400622938394,0.127803697366934,0.0997636146357438,-0.13824327807067,0.0856155363627003,0.0485717153898735,0.0584442755034809,0.106142596274689,0.0021308999596762,-0.102219179610736,0.0931514229153751,-0.196129678477412,0.226776226824515
stable,-0.0250398929180152,-0.0055835408228876,-0.0342675140459056,-0.196628499790777,-0.254877098977189,0.0316802170293536,-0.092961500825151,0.131267870542435,0.0130852850285476,0.117223989944766,-0.100772991856736,0.238112305085117,-0.106472940800478,-0.11916345046265,-0.0771623882139054,-0.146364485450438,0.0260005129761951,0.0693083829120952,-0.407943655455244,0.0102135472992996,0.0081171888793937,-0.0767372455116551,0.0922620398554963,0.0309301438332406,-0.0505201122062182,-0.0463182851656441,-0.187769335671503,-0.0364246071375615,0.0496839982251259,0.116542749376636,0.0543666414170545,0.16225267558025,-0.0141197989373567,0.0650002701959586
stable,-0.0321787699671349,0.0440180800400471,0.0147294642319492,0.118284719948158,0.103286884258584,-0.0903534443968936,-0.0423510804090312,0.279952718219289,-0.0631808343123763,0.1086852793485,-0.0690953283592627,0.168062464348,0.0394041553647274,-0.0505725367935774,-0.0839125294138969,0.126919055498281,-0.0249895114965305,-0.149085505700181,0.075293676832483,0.0690592014322747,-0.147635267631093,0.0026114607222727,-0.062778277125939,0.253409748862276,0.397169113326518,-0.0527659573607037,0.075985249434824,-0.0463456863359859,-0.22267605597466,0.206295075080404,0.062902140875612,-0.024483734518699,0.100572203744917,0.0192040421888868
stable,0.204670002340349,0.15233274868653,-0.0803083301778309,-0.155319665327443,0.174043071364689,-0.418705386168092,-0.0669628454817347,0.434177025813014,-0.280483243681733,-0.140782356749997,0.178251239637107,-0.131748037451868,-0.129128967687916,-0.0551843884814867,-0.161124289045866,-0.168701934711235,0.0332607146146916,-0.18342316672716,0.171004656161002,-0.188720161755379,0.234480313249159,-0.239129897773929,-0.0751216892126998,-0.220134285047733,0.0489898470734862,0.424973496951484,0.0082691977940529,-0.156445276770939,0.0784249541677974,-0.134521602904144,-0.155172526576659,-0.129835233691678,0.106418101504427,0.207568635730791
