group,AHR,ASCL1,ATF3,CDX2,CEBPD,E2F1,E2F2,E2F7,EBF1,FOSL2,FOXA1,FOXD2,FOXP1,GLI2,GLIS1,GMEB2,HINFP,HNF4G,HOXA4,HOXC6,IRF2,IRF3,KLF4,MAF,MAFF,MXI1,MYBL2,NFYB,NR2F2,RUNX1,RXRG,SETDB1,SP2,SRF,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP4,THAP1,USF1,ZBTB7A
progressive,-0.0396354483497814,-0.183050318342018,0.347773787171844,-0.0081695083142974,-0.094422061970886,-0.278005701330455,0.0081452664498633,0.016363258493029,-0.0493564359878624,0.0851374278926192,-0.0457686400516131,-0.206855829216321,0.0265933252842264,-0.149160191863122,-0.242006532645791,-0.0671257226180702,0.056532027860361,0.280841999469246,-0.0029332655965281,-0.157838779330536,0.41087536029385,-0.158953905094506,-0.0836344322977039,0.128069769805441,0.147172358979525,0.195534878525588,0.221619124656698,0.0853313628080921,-0.119900261491143,-0.102373393505276,0.100918881639229,0.066471192278349,-0.224746325168699,0.280575338960471,0.0508836734472118,0.235461229248579,-0.166056771373702,-0.0218661617195736,0.0720225792337619,0.123391089969656,0.0539866320947787,0.0591743910836798,0.0602410331187809,-0.0711741139785678
progressive,-0.0916222774296747,0.0405902866301609,-0.0765626928248614,0.0346782231427244,0.146742710143386,0.0596206601444465,-0.203010259653167,0.144889675318966,-0.0066768080181496,-0.252071562623535,0.208892909889422,0.0607971901916975,0.218158084011524,-0.167655531733273,-0.0541203821735478,-0.0657092031389706,-0.187833022043629,-0.009059281363833,0.0119123667284168,-0.211010663974474,0.16665548119311,0.121917926146389,0.0494730884869062,-0.101975741845484,0.365047860410816,-0.180214989987678,0.07491555075871,0.135712740950407,-0.309898014445924,-0.194480416810597,-0.204598575216956,0.211128316979199,-0.0782392481421942,-0.257189468329077,0.239570930871493,-0.0943871230407147,0.242424016236077,0.0690329005224548,-0.141360085177212,-0.0113829282071538,-0.0642091273287255,-0.0292955981765509,-0.284926164193021,-0.0662092284090523
progressive,0.0496777459400093,-0.0340804652060507,0.201912757559061,-0.186569130055817,0.0516591126855935,0.0103184219890809,-0.167095262210933,0.113354278669472,0.292380814544032,-0.0122519296345302,-0.0182821762515256,0.133273236145611,-0.183415215356928,-0.0243124228685209,0.0313955696884837,-0.144979572038603,-0.0550140356050489,-0.152613098510117,-0.0491465099285121,-0.0050108477841223,-0.141169987667867,-0.139451845973024,-0.0222305520126535,-0.0879937415079972,-0.0474714414237912,-0.209728148611088,0.166056719738006,0.288542514713214,0.132842504244397,-0.237160984808403,0.0865818980540182,0.158399263716425,-0.0315774342689963,0.0825282322725935,0.258908159909694,-0.127673721429829,0.0531331729697479,0.0175834333895563,-0.0585508231050168,-0.285211521343826,0.0013831279938981,-0.174192766760936,0.0515921099454047,0.0916406049382754
progressive,0.570430188455898,0.0238102054520664,0.0510995276825169,0.0117057783272716,-0.0108359991326756,-0.106765396136663,0.22809959378281,0.0043488959729801,-0.0189539382822385,0.136301647953153,0.117782599268213,0.0109084807322252,0.0078642535511391,-0.498999572099699,-0.206753762715432,0.0889349226474443,0.0246437438468876,0.228933132177631,0.19961432515979,0.227628463385737,-0.143586048707895,-0.0963642866012855,-0.214871701864995,-0.347078139443592,-0.103612446556252,0.0607033396228481,0.153552268645975,0.2191843570382,0.0702709107634045,0.0876302538555503,-0.209653026697419,-0.108794880924054,-0.0560282764518944,-0.276082412684691,0.226251312994293,0.197004987576001,-0.174064561318531,-0.0694011315688084,0.190336680417432,-0.269305383126797,0.092957651422451,-0.277604526275234,0.301994584523698,-0.459859508342878
stable,0.173747541252466,0.237112326857574,0.253576626661527,-0.159895081188598,-0.187915558162255,0.150766264372135,-0.254592234233323,0.189115645120896,0.0146884429695234,-0.108674864902819,-0.235629695153815,-0.0244474025336879,0.213908703768886,0.11240717418196,-0.0796863566202906,-0.114004377294392,0.100619912306629,-0.111220680441297,-0.146441679166803,-0.270906037695375,-0.225466822826871,0.0287632492417478,-0.168365597877263,-0.243271025545813,0.105630955019857,-0.132663981801815,0.199127050161798,-0.22509883499732,0.0657979716231949,0.040316513579027,-0.0906929794060202,0.105285298905555,0.0731091810071526,-0.18839908834462,-0.168624839962989,-0.112033360687561,0.0937592210042324,-0.291244404623099,0.184581335981045,-0.214190277569861,-0.296371960633282,-0.0838031597793849,0.280378568737857,-0.0291011378029188
stable,-0.274095447462607,0.0357788278957633,-0.131481495251342,0.177663530111701,-0.232323096167744,-0.0546025934001585,0.218330611882395,0.0811176674490251,0.0377614763205603,-0.400061989624283,0.1689467137613,-0.0199290350285637,-0.0508651871741042,-0.134603596793838,-0.0396073903712335,0.0587729918109385,-0.308780400365379,-0.0441082301861464,0.0330099568197536,-0.0189832889408731,-0.487127602347699,0.25683273272946,0.0136962264747476,0.508264457681024,0.0565852418249555,-0.486990867973575,-0.105889378227811,0.0103918124334191,-0.141030112377663,-0.142978577208929,0.174302143414488,-0.0288509529401505,-0.146932479527346,-0.154145217762384,-0.100112350921075,0.0929224017483916,-0.204611596345293,-0.225292670431539,-0.478011977406104,0.164012881761661,0.192898018295343,0.105604514948387,0.345448001692947,-0.064071448808241
stable,-0.0296553096280729,0.16602163932081,0.0176588838850153,0.0528314604206367,0.0128222008887598,-0.157237569639056,-0.15620308209389,-0.282079345100565,0.153031561067265,0.104446944253097,-0.0051633632736761,-0.0604857608096451,0.0671464086881658,-0.0563886456636614,-0.147419012412136,0.172841090111966,-0.0651999387018679,-0.0275681856334411,0.196634303650769,-0.0274502177554837,-0.164415461290159,0.0735438974543198,-0.0604630746792687,0.225459300907064,-0.0693197399782281,-0.0350954436923415,0.0388522668826788,0.110848970245326,-0.0663206335424636,-0.0627906716558907,-0.0160935408890414,-0.0626953899083097,-0.0246825098495589,0.036306883054443,0.240736141102554,0.146815561344122,0.170073382206041,-0.0523913494913339,-0.145309202287127,0.0524503334303126,-0.0970921007850571,-0.230332281711922,0.0879178296608277,-0.10110300863561
stable,0.0192157252658429,0.0729404663654673,-0.144531406959425,0.019015498890248,-0.12242541396187,0.0977144758178246,-0.0354460752715657,-0.153002984910845,0.0566590586339677,0.214633664450834,-0.0372441081244079,0.0885250863098965,-0.0003754244542404,0.234265860577915,-0.0653078369277896,-0.034059507620571,-0.0683312551992726,-0.0208155340068461,0.179237645773167,-0.278643033332891,-0.0160571541908333,-0.0103086549475036,0.0333026519208223,0.154511690650953,-0.232040344413177,-0.0062630810286085,-0.133766235875565,0.100753912199355,0.0877642260826359,-0.160264194421794,-0.182900787314676,-0.0142861518986963,-0.131373530687206,-0.0286153524681456,0.248299727243361,0.0766116169619998,0.163126430460924,-0.175090957534597,-0.0964530496515767,0.0661077412982912,-0.0031685823937893,-0.177811032847054,-0.0283840910043335,-0.0440668218728043
stable,0.051601396059862,0.0893286641760626,-0.249790165140875,0.0601381490149479,-0.0985916251457692,-0.159938428059177,0.0790551060391567,-0.15949153081941,0.208370916418876,-0.0206842324723765,0.232813148407471,-0.0914107990431568,-0.0970884253392817,0.238551715236291,-0.184406051936395,0.0843874026500076,-0.160715419851043,-0.100084668196807,0.110480107399104,0.237200866761543,-0.0304601095922697,0.080400876136181,-0.0257422966860979,0.143555581519553,0.0313031202945566,-0.219289428526808,-0.0247012292525508,0.0227917592280938,0.210534305329564,-0.291051984153411,0.0203642946757255,0.196325004456078,-0.11554324999055,-0.164935551740203,-0.189865307990361,-0.139767111736987,0.17017643755201,-0.140945295369098,0.0261028615045459,-0.150198099583356,-0.0876020157496919,-0.0805126004461226,-0.18126761450258,0.0933253474453384
stable,0.156602041230141,0.080138527174352,-0.263947286076699,-0.0636663339868017,-0.108195000844329,-0.125916407977319,-0.0224931138897017,0.0227037371712003,0.166995210741334,-0.145526161772022,-0.0457415664440882,-0.0056214627544814,0.224183063104108,0.0338595082188535,-0.129598683967658,-0.151481716628191,0.0337941423728711,0.125589578747408,0.226027832535165,-0.25500669092067,-0.102856790089104,0.106125082388221,-0.02390211101421,-0.0554084487776991,-0.156159006051817,0.0948167910332759,-0.152796296419614,-0.188529625556628,-0.173117811648347,-0.0441364717816329,0.466298156622705,0.135212883850364,-0.230995636829823,-0.144807137466216,-0.088621561408505,-0.0120854186349576,-0.0838571175235698,-0.173444640878258,-0.192073906983226,-0.0186074774896402,-0.28585210735256,0.167917595456862,0.290115413084964,-0.0869946781307222
