group,AHR,AR,ARNTL,ASCL2,ATF1,ATF2,BACH1,BARX2,BCL11A,BHLHE40,CEBPA,CEBPB,CTCFL,E2F2,E2F6,ETV7,FOS,FOSL2,FOXG1,FOXH1,FOXM1,GATA1,GATA3,HEY1,JUN,KLF1,KLF4,LHX2,MAF,MECOM,MEF2A,MEF2C,MYBL2,MYOD1,NFATC1,NFE2,NR2C2,NR3C1,NRF1,ONECUT1,OTX2,PBX1,PGR,POU2F2,RARG,RFX5,RUNX2,SP1,SPI1,SPIB,SREBF1,STAT1,STAT2,TCF21,TFDP1,TP63,TP73,USF2,VDR,ZBTB33,ZBTB7A,ZBTB7B,ZKSCAN1,ZNF263,ZNF76
progressive,-0.0008430417709025,0.172005316610326,-0.0475326786711828,0.165062619673481,0.0884945905985662,-0.0786260428097656,0.0861390327092796,-0.0740141084160045,-0.0171087888800814,0.199379378818456,-0.101412965970338,0.0195387328079771,0.319041719594214,0.0422512699299403,0.277807058858598,-0.0560622777650205,0.287576425262586,0.141606222165428,0.133696506726665,-0.0621619329309626,-0.0001735674234211,-0.209148745222445,-0.0878251162510848,-0.0835851120503689,0.381625173410628,0.297023452165936,-0.175427074386342,0.118769708312449,0.171831749186905,-0.0775598429230359,-0.181824273706721,-0.144308914901557,0.242597667250314,0.222662208903089,0.0874779814042425,-0.254127503234717,-0.0454498695901294,0.0761465081894639,-0.170691163261566,-0.193775630576575,-0.068683108982356,-0.103371798320376,-0.06131889116006,-0.182865678247247,-0.138804348044487,0.129233344410122,0.112273327607259,-0.408949644926353,0.0913212600657101,-0.126927377213242,-0.126456265635385,-0.284948118565067,0.140217682778059,-0.0065211760513933,0.146292542597798,-0.0564837986504718,0.0475822693635888,-0.177881813660441,-0.132183990608281,0.106074491056505,0.175278302309124,-0.25283814523216,0.111901397414214,0.121224447586548,-0.0323827221411397
progressive,0.0176573186919594,-0.123297318301685,0.0640951551141865,0.190613946361393,0.281271057649026,0.358343278307906,-0.183593566640493,-0.212526040641776,-0.13077356683563,-0.109925166452353,-0.177363359528873,-0.153445442471089,-0.31181426812307,-0.245105465147423,-0.169340068419273,0.125181576062273,-0.141684027094518,-0.0972216221954873,-0.144875108785836,-0.122264015658783,0.187757168466308,0.0610864209480867,-0.0050449481977026,0.365546005554023,-0.168428330793182,-0.0961275370441783,-0.116428894851801,0.0610560296938837,-0.00863111619366,0.190613946361393,0.303912542030282,0.201433232857671,-0.0675901493475348,-0.285981702050496,0.0085399424310509,-0.374511425543917,0.381136718960177,-0.207389918681465,0.429063726838352,-0.126944268806049,0.363114705217781,-0.352903243805564,0.184869999317021,0.0069595972124934,0.0586551206118445,0.0192680551647199,-0.344484866391325,-0.35487867532876,-0.388157098681076,0.422377650913686,-0.107007606048862,-0.0310598617954948,0.0465594014390392,-0.338832093109562,-0.203469446889274,-0.0288413002386738,-0.225472714932266,0.269631207289266,0.29515986081981,0.357948192003266,0.0627579399292533,0.400495947887506,-0.277806454669881,0.0719968812069739,0.0378675027369732
progressive,0.0701195947276212,-0.37344674734293,-0.301642539638766,0.237298069281877,0.0528958792950443,0.127991859482106,0.288872398741875,-0.0775164011303692,0.382039241691672,-0.0045455505315316,-0.254763826808785,-0.0384459662634979,0.0708408801687268,-0.0952774500123604,-0.221754125983956,-0.127817589174188,0.0459250669783184,-0.0265036093292182,-0.29819101937361,-0.125837684842562,-0.255451226356684,0.289453299768269,-0.0520003235460205,0.0403774621762574,0.131820965414419,0.14988214649338,-0.107974978280952,0.320212009115822,-0.0805177231000706,0.251404282539474,-0.0389590955034791,-0.113004613001145,0.292788639828147,-0.270767650085935,-0.133452329130208,0.130615595784651,-0.15617524094598,0.225433165817783,-0.0512596747373684,-0.0217402209127889,-0.0568072795394294,-0.115395988893133,-0.200260788007384,0.35462555408777,0.359814936590221,-0.035401076716817,0.258215347073941,0.356063284128094,0.0574075439333697,0.0569767090054609,-0.0479388572031503,-0.155792814436937,0.0534186902187987,0.0063511845552391,-0.0185113793744165,-0.383748058877647,-0.206185978476601,-0.100089246847656,-0.245784065109114,0.18932532618552,0.120808050122369,0.335518751161299,-0.0148032944892693,-0.0928473473852795,-0.14511875807695
progressive,0.477688540670089,-0.0340760216574558,-0.387137388291548,0.448312659930903,0.160759507345196,0.278923987618571,0.0194982408406347,0.319242383933104,-0.0855572526528793,-0.412033447218008,-0.374542479424622,-0.420332133526828,0.0150918587297568,-0.0704286740721985,-0.239743906682682,-0.44155620736089,-0.373220564791359,0.355044238583987,0.474971271701714,-0.371568171499779,0.38743114709894,0.410638092882897,0.354860639329367,0.28924226572821,-0.208238274589905,-0.355925515006163,-0.360662375775357,0.450185372328026,-0.142619900988748,-0.0365362516693626,-0.415631992608558,0.426464348631133,0.177283440260988,-0.442510923484914,-0.394334479072649,0.217014318960737,-0.420038374719436,-0.209192990713929,-0.346084594958535,-0.157528160463885,0.212020419235075,-0.322437010963491,0.0005140779129357,-0.192815937201832,-0.0680418837621397,-0.435497431958433,-0.466599145691046,-0.386402991273068,0.176989681453596,0.231996018137722,-0.390992972638566,0.271800336539319,-0.352326969615612,-0.540369326197327,-0.404873076287832,-0.351408973342513,-0.308997545525313,0.381519251100179,-0.200049747833857,-0.0696575572027949,-0.443612519012633,0.154296813582575,0.241359580123337,-0.406378590175715,-0.491862403126746
stable,0.171138580336608,-0.0609876539316758,-0.0028999432787428,0.265737625041183,0.0423192066835619,0.17160576569098,0.0217241189783142,0.0718167708637938,0.0122606207743615,0.0992948564715999,0.101813464696133,-0.0091869803766853,-0.022067520178964,-0.133387408229131,-0.167718543960369,-0.0288057704824113,0.0327598755864046,-0.163511879252409,0.107708185887519,0.0070247507237568,-0.122292754322092,0.186453874581865,-0.0202067648359083,-0.0451163292539707,-0.065365020980656,0.127274068250122,0.0774938715268612,-0.0583462598127244,-0.149282691130137,-0.0879566272943325,-0.117139739793737,0.0344149895127921,0.13084084874408,-0.0764327218864813,0.115404765123012,0.0126040219750113,0.126166000422444,0.12742280888645,-0.105491051972859,-0.25217627239343,0.0529726299781382,-0.156856484471212,0.128233395441472,0.0566252607722588,0.0369535629234094,0.0153362576906461,0.11273941278076,-0.0134495476056809,-0.149752871262422,-0.0297511220435024,-0.0206679606344553,0.170140321032393,-0.120557779651367,0.0356957562000992,-0.0628673762015115,-0.0132618748564886,0.0199581982691589,0.0254246662190371,0.128935171732334,-0.086259586477168,-0.0553754401233823,-0.0802221142052792,0.20972729200032,0.066221527463672,0.0311047616600171
stable,-0.300365092664572,0.384507666698101,-0.168729457363367,-0.303175048754745,-0.364898015863685,-0.0631999953101844,0.493255369059687,-0.364129480864663,0.139140859901027,0.0707652617068053,0.293724469938649,0.337422889648655,-0.354642876970487,0.41198279291313,0.507028957245281,-0.153442815898449,0.330842308719531,-0.0900867119165881,0.068495681787819,0.21212766808938,0.157501641362033,-0.34480803065488,-0.0925964590227687,-0.329209171846609,-0.123890243514188,0.0122245098281907,-0.0790750463837287,-0.0639204968717673,0.420508728058529,0.363529062896677,0.228927362833622,0.231533176814681,-0.364333622973778,0.301746053990939,-0.141422448179373,-0.103848291742822,0.248440946793161,0.377963110847055,-0.481619268840122,-0.356047855015574,0.141806715678884,0.189840153117747,0.35158074533376,0.196252617015836,-0.177855810476751,0.273778585042161,0.310271989136337,-0.170086401971015,0.224063977292938,-0.295129447983736,-0.260641439902632,-0.431568427028827,0.262899011462259,0.14578148262695,0.382190053341675,0.34693351026155,0.369485209139096,-0.260473322871596,0.284754225496941,-0.0408164134636741,-0.0483096297041367,-0.127252584134909,-0.0262983069977776,0.32031097756106,0.165715359164078
stable,0.0465269220043989,-0.159717205563449,-0.0491083977687383,-0.101982221517475,-0.175758570250127,-0.0008682301581501,0.114852456802995,0.0395114366088648,-0.0487926777112292,-0.0472326491917723,-0.0967031964382417,-0.0125545152280106,-0.0912755972142977,-0.110288444795179,0.0020753950839204,-0.153518877963821,0.100584695968795,0.116816421278383,-0.0885362614212037,-0.0002785765213315,-0.0169281666129167,-0.0165242306569859,-0.178265758942111,-0.0150431321519062,0.107168387756265,-0.0833222375302806,0.12068399198287,-0.0239297231823842,0.118877887536237,0.0518059470836326,0.0100473265360263,0.0746677936009123,-0.0020800380259425,-0.0217661122000421,0.0810564818234503,0.102576518096316,-0.121371147402155,0.0467497832214641,0.0718541707354632,-0.0125266575758775,-0.0476087274955699,-0.0189432034505486,0.0442936668917239,0.0229361335896348,0.113143854138828,-0.097696786030991,-0.0837865317325,-0.0268454907723216,-0.0263719106860578,-0.093806000616393,0.0143559767326216,0.0228014882709912,0.0384017734655606,-0.0480962364079002,-0.0843343988911188,0.0777135635674712,0.158844332463277,0.0007893001437728,-0.0562120990626941,0.0619461324601028,-0.242733008920265,0.0312980721716049,-0.0031850582272245,-0.0474972968870373,-0.0717705977790637
stable,-0.17477290691689,-0.155856966183352,0.0505398723196428,0.108421575906782,0.17171812092743,0.163396567460126,-0.0432375950540017,-0.179579225244928,0.240151615163421,-0.0364363351451976,0.0164686636443723,0.126557592860143,-0.195394740756095,0.132356818055273,0.0087901162585154,-0.126564692296373,0.264632499696483,-0.191007289165656,-0.0310833602274124,0.0928484554326268,-0.147159142595833,0.0344992032594511,0.0858788374646427,-0.0486889478738379,-0.138076935246691,0.0352710133982224,0.167075089632693,0.0321908722793679,0.259450925453405,0.20252054632115,0.1006771051845,0.0837723333145404,0.103113226016731,-0.145781851967119,-0.0797013137389454,-0.0163601436905635,0.004847900740245,-0.235005538101495,-0.248167892872813,-0.0257161864371661,-0.0223236701241704,-0.118867889217352,0.100309962910866,0.276328313783618,-0.276086932951781,0.0377791427979349,-0.0455043436218778,0.302937000775473,-0.0657681630340319,-0.0697012507057202,-0.177340874421973,0.0194707109646914,-0.1707728817036,-0.134007944081448,0.196131053713714,0.0550409148897699,0.0266604114558206,0.0065994330788231,0.223651511158599,-0.132853778591407,0.283364869293204,0.0557772278473887,0.356212184454204,0.0464171282800829,0.298522165645288
stable,0.0249482727441817,-0.18207265155906,-0.0464357252818778,-0.046514261292615,-0.0537395742804368,-0.0228120932521301,0.16784192641348,0.018440255321093,-0.0692687614702045,-0.0986464652199639,-0.0435246571505525,0.0723369016230042,0.0962956206318973,-0.147124126781009,-0.107432026954431,-0.0172674508940842,-0.145652885513199,0.0950285729920039,0.157244800698008,-0.132563550390333,-0.0067279182531528,0.187182727991026,0.14122869024167,-0.228749220607198,-0.0374145555151989,0.0301630638571314,-0.0757663074251949,0.0233409023910938,-0.149150355858028,0.27755149767929,-0.0480378599009166,-0.164108848036439,0.201010301614822,-0.151558793520636,-0.0885205555689151,-0.0732479193475556,0.0468441125377112,0.0572684590295613,-0.0165868054676952,-0.0119374736320534,0.217806536444483,-0.155904452781427,-0.0924578275738731,-0.220571004022432,-0.0644990077514323,-0.039781107305413,-0.235503317530597,0.181245405579295,-0.310206770943815,-0.0670540459674156,0.0244456422754637,-0.183334463464904,0.0210476508775678,-0.0962642062276024,-0.0982433136981797,-0.113610193132424,0.0777663578319688,0.138191964493165,-0.363569372372713,0.10529061172833,0.0322887718810847,-0.0354825696510639,-0.0326395660623775,-0.0211209511542558,-0.0857665594590642
stable,0.0661255590631542,-0.137776657888426,0.165924496185486,0.164469613274042,-0.0506646012840241,0.166557709473369,0.150041396214435,0.0651154331039131,-0.0645726788571567,-0.003897277021848,-0.207807032226855,-0.125866217473494,0.16767337098059,-0.187702510336587,-0.118931024320495,0.155868466113639,-0.167846750809415,-0.0823554186918558,-0.0475286878583205,-0.21389794099601,0.218601811134565,0.175317159955743,-0.0985174340397129,0.0365982203889208,0.138093264532367,-0.0783827591357361,-0.0783073766014644,0.13720375062796,-0.103115768630288,-0.0077417862697058,-0.102934850548036,-0.0508832106334121,0.130502243331204,-0.262632749402678,-0.232426967919999,-0.0018770251033658,-0.105339553391304,0.141191486690935,-0.194615088729304,0.245453069842153,0.122760457061499,-0.132371730181143,-0.137294209669087,-0.116601704011499,-0.0269115647350046,-0.0803803962939367,-0.236640851585788,-0.288888486089519,-0.0201120601436953,0.128218152542771,0.103198689417987,-0.107013045652136,0.113495943599504,-0.0859587038300441,-0.104261583151218,-0.163474563821655,-0.224564569595459,0.128225690796198,0.0200442158628508,0.333922012063445,-0.191516866570736,0.0847375067748422,-0.233708471002618,-0.186044094582609,-0.108030709864804
