group,AHR,ARID3A,ASCL1,ASCL2,ATF2,ATF3,CDX2,CEBPD,CLOCK,E2F1,E2F2,E2F6,E2F7,EBF1,ESR1,ETV1,ETV5,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXP1,GLI2,GLIS1,GMEB2,HEY1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,KLF4,KMT2A,MAFF,MEF2C,MXI1,MYBL2,MYOD1,NFYB,NR2F2,NR3C1,PPARG,REST,RFX5,RUNX1,RXRG,SIX5,SP2,SREBF1,SRF,STAT1,TBP,TCF12,TCF21,TCF3,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,USF1,ZBTB7B
progressive,0.141401059134482,-0.0102316952940246,-0.148020141635118,-0.0235668431890803,-0.185213081400601,0.163876844768512,-0.10425661081589,-0.117179581412371,0.0194935616502269,-0.0527586942175295,-0.246215321589619,0.0919640290289933,-0.0571714158846207,-0.16901693813897,0.252931386984038,-0.0679365170944475,0.0430361591158616,-0.0179175896262658,-0.0266702957901114,-0.0807382590737009,-0.294634031310395,0.353284436325194,0.172993236784041,-0.144843951863751,-0.194790142161596,-0.0513039508107961,-0.198111806273637,0.238747638768388,0.0868239356585354,-0.225921651065689,-0.293833922436691,-0.186279893232205,-0.309351185441847,-0.153911852432388,0.0714279012706075,0.149596113659079,-0.109154246951892,0.129278197411704,0.0402479009196227,0.402042586174207,-0.333524171717066,0.182885491949828,-0.0840599231857421,0.0915033602835277,-0.108426875248526,-0.12978735760406,-0.225776176725016,0.0912609030490722,0.430458574052398,-0.0754526913625698,-0.205797700605878,0.123434978061325,-0.274291869339573,-0.0254822553412792,0.238093004235358,-0.0491460814241417,-0.018014572520048,-0.11167580219023,0.011516718636639,0.165816502644156,-0.165792256920711,0.0226212599747036,-0.0302829085834992,0.0917458175179833,-0.244275663713975
progressive,0.143909761122428,0.0321965598570292,-0.0040762617066697,0.448920474043238,0.607008536754082,-0.191288918930386,-0.0177524151138299,-0.0394334012927835,-0.0128195476861933,0.352596637626933,-0.303592882761969,-0.226025757822007,0.162223400674132,-0.156227160627365,-0.0270569255312282,-0.230574629581624,0.168367331362446,-0.098568734167804,0.105864651860177,-0.149551543629485,-0.187980648559756,-0.217430162484029,-0.0718071899196678,-0.198407607852904,-0.254293746613912,-0.366154638520857,0.332806091659769,-0.0496240555594578,0.0793394126385141,0.136111695248799,-0.0178114913704483,-0.375665915836419,-0.105392041807229,0.0032787322423213,-0.276063347177793,0.158590210892101,0.421597705357227,0.011756175067062,-0.277097181668615,-0.248563349721927,0.326219089046817,-0.362816830021917,0.0237486551605977,0.279223926906878,0.192145524651353,-0.104535436086263,-0.235861954548971,-0.0401718545005135,-0.0941084767931147,-0.139331351234502,-0.200357124321311,-0.262269041257396,0.0360069784089161,0.0229806638245584,-0.116675606821344,-0.440679336244971,0.164231993399158,-0.0605827011621714,-0.0910365114489578,0.202631560201119,-0.156227160627365,-0.368517688785593,0.280316837654318,-0.199736823626818,0.470749150863738
progressive,0.0705924454850882,0.0420452970667897,-0.149704998982345,-0.153270999245865,-0.115964413938652,0.126561896600978,-0.238462506212477,0.0433903253541039,-0.333940368301645,0.0384314310279206,-0.205411188333813,-0.0500340949725812,0.0463723631583628,0.277272076865657,0.0173848496068511,-0.006787366944525,-0.0939126512352476,0.0656335511589049,0.0850718425282393,0.126695920771956,0.206521674321916,-0.318336125537787,-0.0934579263694296,-0.0004164322455385,0.219249183987284,-0.0250050810424533,-0.0237127051080233,-0.0799262716781939,-0.192099716209184,-0.0075962985479275,-0.332825095736008,0.0413703896343652,-0.169306033987867,0.0954108500036794,-0.12221089762173,-0.0650304423895043,0.0236313332899295,-0.0729570147873417,0.184067839105578,0.0099752275827857,0.315090825969107,-0.0310505284690648,-0.151365941386964,0.0103820866732544,-0.0159440897688384,0.0478418424615851,-0.166769147894356,0.187624266214028,0.129998659271054,-0.24896904390164,-0.128122320877363,0.194191450591947,-0.425943175100457,0.115361305169251,-0.036727409425487,0.0796247172934935,0.200571958446003,-0.0549786295661597,-0.281833685256441,-0.269991692435034,0.0550121356089042,0.144880128827139,-0.079208285047955,0.0200605464488747,0.0433568193113595
progressive,0.283603847330012,0.0131883418627715,0.172829041986788,0.17308336262877,0.130357494775824,0.0034514944268961,0.0737166546544446,0.0490838839024912,-0.118586082204094,-0.193538008548165,-0.137841787954146,-0.19103113364863,0.0811282847922005,0.0620905681638471,0.12879523940365,0.411127483523753,-0.0128613581802235,0.163164857591479,-0.113209017202193,-0.100892631826216,0.10129227854933,0.296065558787121,0.0051227443599195,-0.319390394808882,-0.231577110284588,-0.121601598387593,0.074152632897842,0.0825452140832421,0.009954836557574,0.16458178688252,0.0689935570176394,0.0938806484115746,0.0906834746266603,-0.0698291819841511,-0.300498004261662,-0.137224152109333,0.314739960212643,-0.197570807299591,-0.0143872820321144,-0.141329613901326,0.133518337040455,-0.129194886126764,-0.0904654855049616,-0.0820729043195615,0.0841801324959823,-0.0738256492152939,-0.0878496160445772,0.0341879605864132,0.184418796957102,-0.0921730669582681,-0.123454505922032,-0.115715892101728,-0.0793843718186109,0.311542786427729,0.213338687102464,-0.183946487193422,-0.156261868737687,-0.0857060563478732,0.12214657119184,-0.0832355129686213,0.114662278013518,-0.218824746665214,-0.0542066282624107,0.0943529581752551,0.183837492632573
stable,0.262413783773258,0.0045548207233142,0.209353811246637,0.342113438799707,0.13699992101416,0.177046813447852,-0.239570755972681,-0.177731201472135,-0.0803568616823913,0.199270494355532,-0.272170924244279,0.0361987872872258,0.215707456096187,0.0891743034193613,0.304502191121939,0.192355748402384,0.0598126010328818,-0.0709404590787793,-0.283614280315555,-0.18691365015539,0.0236244921403612,0.0873618886089547,0.230772729498812,-0.0276813113651544,-0.205130020759181,-0.041257434087991,0.043857137817112,0.0872424847408883,-0.0451841710500127,0.0455462657068321,-0.188054296862528,-0.258040495759931,-0.106108295895383,-0.0227343023272156,0.090828483835501,0.114453946739017,-0.0345572267921013,-0.154701787145796,0.24658840282026,-0.0544588422329931,-0.31130918236488,0.0689203009532002,0.223697807625087,-0.323753395248973,0.0872628707671435,0.0112530864928939,0.0391188428575006,-0.0461248405472189,0.0413962532191577,0.187264095654349,-0.18444597021535,-0.160422494418279,0.32352235361808,-0.186398174920078,-0.161005923074441,-0.127004943570162,0.161335982547145,-0.0819741530986406,0.0886976587102506,-0.187924214599757,-0.162420324991293,-0.107078088287239,-0.116294513680919,0.0129616296457143,0.0227420684324557
stable,-0.275445133387975,0.4050408587521,0.228259231621611,-0.333908168909822,-0.0503476082949759,-0.230268113748094,0.0903654533827531,-0.118820812140263,0.240837573118112,-0.38634455805222,0.357135868497279,0.362386355873314,0.253495813335552,0.12806623556328,0.231089929163473,0.0244946650195008,-0.126570988071409,-0.211240804061464,-0.0283754600365699,-0.180068888792006,0.0721028885965456,-0.0557807213188726,-0.358996367284874,0.0571275854718554,-0.194930050886782,-0.199746802349145,-0.353517597849012,-0.345185302665305,-0.490817842732318,0.310121178275786,0.411581139766161,-0.042745815702717,0.440139225450592,-0.347411052748624,0.403591267672195,0.406992670363626,0.369097848432245,-0.182728374788998,-0.222632078846861,0.102795411540366,-0.283229551628096,-0.0774104464875371,0.435459443224127,0.398021185412401,-0.0956045266557963,0.460878650585929,-0.0224515405840439,-0.187773408311187,0.273927057690121,0.0438187413839067,-0.365228467518168,-0.116366779997116,-0.275947353919596,-0.478296571750775,0.177877381017661,-0.0712354167692007,-0.0030818078076725,-0.325575873726115,-0.386024963168461,-0.0411478412839238,-0.265743145845302,0.401297032970927,0.0101243093533538,0.320633567130847,0.11788485569497
stable,0.0490598611270817,-0.139302186982354,0.0692919969444301,-0.0897377724794633,0.14184768149094,0.108333518969864,0.210653307163194,0.11185630154871,0.0657873964692165,-0.0275867967367978,0.0140774937376607,0.0527871923717965,-0.102865251302313,0.0063955549528216,0.142343143814932,0.0200503147810208,0.20724870825796,0.20503958266658,-0.0553917787171887,-0.0265731444592717,0.170634497067499,0.281422600027785,0.243635643153012,-0.284827198933018,-0.229571785993075,-0.0086592268550996,-0.0646782881476184,0.171670876974566,0.0883604781292821,-0.0009363783370868,0.0301322912453836,-0.211471501826668,0.112329036243162,-0.0634419051005911,0.142193141459962,0.0268822402210286,0.245535672982634,-0.14064311712527,-0.0862740817374234,-0.0797648886368971,0.211253316583074,-0.215089740449586,-0.0378824129188455,-0.0591963839023427,0.070060190822914,-0.0784694137530633,-0.0951196751547588,-0.0175230023760678,-0.0403142692797265,0.119965519768919,-0.255454010514302,0.0565917975569506,-0.195803074021141,-0.100124299179675,0.307018456416796,0.0732284223809216,0.346464530248059,-0.0338459859123738,0.110006272504077,-0.106828949894253,0.0108501703428467,0.119797335310316,-0.146352297665955,0.13921127646419,0.0406415471451161
stable,-0.245388208083423,0.173313872640118,-0.104313150955863,0.0300023650046651,0.162357473495753,0.0345043760135956,-0.133994302243057,-0.153590346594527,-0.173037829601666,-0.0138864705234212,0.20010811564154,0.0181264915940394,-0.0112665711402978,0.359052693389163,0.15251026546953,-0.180942698430055,-0.0485916051104362,-0.0060920189104122,0.0604203002563084,-0.0548311815723118,-0.003411891955263,-0.0566209442543459,0.14734073220398,0.203009077027451,-0.143036468389868,-0.146261654871851,-0.131775920006773,0.0648811557576879,-0.0991566669975854,0.0358173370837586,-0.200245635264333,-0.0927303850624298,0.149441670674814,0.182448387730701,0.0283069588521381,-0.140443671414156,0.0442010151097535,0.0545461043980562,-0.0986547705640368,-0.0751690288525661,-0.0899900305352547,-0.0855813722629642,-0.124780487515973,0.152700986114279,0.23480823126422,0.0253558078228726,-0.0732899286053603,0.207516107000717,-0.0884211022839819,-0.0528496944526621,-0.108438739639632,-0.15288367641609,0.0416614191559979,0.133324772400703,-0.173234573003617,0.0010901190536674,-0.028967454558688,-0.0042360058991497,-0.0473790233269829,-0.0813694573926248,-0.091389317791988,0.244862220621064,-0.12506857606883,-0.119484476349169,-0.0368713195942105
stable,0.0969417496521962,0.17765037686368,0.101572530905224,-0.154095339327721,0.266000808664865,-0.0781901321440482,0.0709393036031234,-0.0095966848335769,0.143036302519504,-0.106421649432243,0.0773675591583131,0.193045693485588,0.0170810834815623,0.16218397368745,-0.0922500370668919,-0.0960937886113457,-0.0476483018403629,-0.265071605847646,0.164407967315549,-0.112885448264594,0.121329515395937,-0.0169338327618937,-0.315964501131742,0.0987392239543582,0.14249807575106,0.0812874748681127,-0.0012287818675796,0.0926816340038517,-0.131738617993203,0.0972717943686948,0.113245958647231,0.190857243134651,0.126549299527639,-0.0511213877801336,0.128641275269138,-0.0812011554807208,0.106177924103136,-0.232361635637115,-0.0900666643269776,-0.0630537736843166,-0.136542038021014,0.26424903286191,-0.131677686660926,0.17691920087636,-0.0685985249214943,0.197590155351224,-0.14218326386763,-0.194893943897981,-0.126991051686645,-0.25183935152156,-0.166195286395665,-0.253103676666301,0.115571504495791,-0.0368431455832985,-0.13344469529695,0.0548635871041263,0.177655454474704,-0.0158370687809135,0.0737218344437584,-0.341413487579301,0.0576105746675999,0.233077578791366,0.0126178633922956,-0.299467342917831,-0.152790393294795
stable,-0.0271630982029501,-0.0470924263609804,0.233354712910767,0.0336895338785583,0.0911513362515105,-0.214613998177456,-0.0800527495495266,-0.034520834065172,-0.0857916376799217,0.0339885102614632,-0.166930911157566,0.0499217638382273,0.127203512765708,0.157050106307903,-0.020818965199845,-0.0494769453173199,-0.185132009980268,-0.271390342501797,-0.057148241776247,0.0537647041745909,-0.127276433834709,-0.0660956569426953,0.105502202630948,-0.0105881392189755,-0.0507895245593416,0.0005760764451095,-0.0168885195806799,-0.105538663165449,0.102782246757203,0.286382914288446,0.0771577831101786,0.0362490634005007,0.0088817862043471,0.0284319248035711,-0.149510067773178,-0.130018266029155,0.0645861908143703,0.293747942257568,-0.107959642656289,-0.366967987641681,0.0145623374795413,-0.0767421330168717,0.0455902523395555,-0.154352026754858,0.422023394737593,0.131724619043783,-0.123615796170848,0.250082806139644,0.187326934157204,-0.315974284089136,0.0935723157423506,0.0612609900679152,-0.258162460584978,0.172538541363759,0.0306997700495087,-0.0028949664393479,0.059197323815181,-0.0152842560626533,-0.0069858384103157,0.0838300609237892,-0.104452139237331,0.090823191441005,-0.0985382405413329,0.0592921212048825,0.0396763536435575
