group,AHR,AR,ASCL2,CDX2,CEBPD,E2F1,E2F7,EHF,EPAS1,ESR1,ETV6,ETV7,FOSL1,FOSL2,FOXA1,GATA4,GLI2,GLIS1,HEY1,HNF1B,HNF4A,HNF4G,HOXA4,HOXC6,HSF2,IRF1,IRF3,KLF1,KLF4,LHX2,MAFF,MEF2C,MXI1,MYB,MYBL2,NFAT5,NFYA,NFYB,NR2C2,NR2F2,NR3C1,PAX5,PPARG,RARG,RELA,RUNX1,RXRG,SETDB1,SIX5,SOX17,SP2,STAT5A,TCF12,TCF3,TFAP2A,USF1,VDR,ZBTB7B,ZFX,ZNF143
progressive,0.103507565515832,-0.0401546443620297,0.183988875360169,0.0697177026040871,-0.172021120277973,-0.126632118970342,-0.290469948812235,0.328191723044619,-0.178901965089092,-0.108373305775123,0.0316027372396391,-0.0732809972384166,0.0526138883593058,0.274250814614597,0.0298579515911053,0.15693241058502,0.0234685956950663,-0.0551942051634754,0.025680295812926,-0.0354609252230165,0.351217978716113,0.367707431817045,0.237487443766619,-0.0739690817195285,0.0283343359543576,-0.153565711516722,0.227903409922561,0.1272956290057,-0.0483870836896185,-0.304379085108997,0.0065859514620709,0.157374750608591,0.182194940820128,0.038385284267742,0.0286783781949135,-0.327061298539935,-0.14395710322691,0.232474256832804,-0.239797441667495,-0.261275507256487,-0.0479201692202925,0.207088854368926,0.40076006135617,-0.0508445282650181,-0.384172310472222,0.184701534287035,-0.0620750499745943,0.116114256187632,0.038286986484726,0.0013515945164697,-0.327823106358309,0.0701108937361511,0.0869198146318845,0.0027769123702015,-0.064409622321224,0.0274250814614597,-0.134029027142295,0.0276462514732457,-0.269065606560504,0.110167240315165
progressive,-0.0921229424462126,-0.324711466864364,0.0547178251131817,-0.0514546969451952,-0.0814271334511456,-0.0523006931368954,-0.0283106582722536,0.253134146216586,-0.1679906723519,-0.242891549467072,0.237453002520428,0.0079161072223377,0.0079765355217448,-0.0248964593557492,-0.0846902616191322,-0.0876210341403793,0.122004736503052,-0.297669802879661,0.267848437122228,0.141220935714529,0.181768324616732,-0.107230017298002,0.186028519724936,-0.316432789845584,-0.0032026998685793,-0.0919114433982876,0.144393421433404,-0.019095342612662,-0.102154040147801,0.0399733200578351,0.12300180344327,0.148139975996648,-0.122306878000088,0.0120856598814316,-0.146538626062359,0.315647221953291,0.0934825791828737,0.217149093919623,0.187055800814858,-0.0631475728804803,-0.0776503647381982,-0.0136567956660177,-0.0005438546946644,0.356738465550158,-0.0947213593207204,-0.141009436666604,0.130041700324204,0.134422752031223,-0.0606095843053796,-0.218841086303023,-0.202918229409237,0.0111490212406207,0.015288359750011,0.121370239359277,0.0566515306942108,0.0714262498992609,0.307005975138067,0.0822127013434387,0.0723024602406647,0.0154394304985289
progressive,0.0581280789005335,-0.354434544578209,0.0452946698289335,-0.243641060525355,-0.0874512079301702,0.201227854242686,0.199092181261337,0.0862356661652753,0.0323789332274404,0.0378367641797774,-0.176369783010791,0.060471992104554,0.130542405635489,0.141332154847386,-0.0436384336393158,-0.0306355267120532,-0.107974976852978,0.0574452446820068,0.0568447379933735,0.0552950433130293,-0.128731199977837,0.122948901701803,-0.194215485814129,-0.0624236388426124,-0.223616099577783,0.234609246216474,-0.0404325027693538,0.102149093414059,-0.0356478204437913,0.156465891960121,-0.0167318597518406,-0.129031453322154,0.0486749413504342,-0.136155206055861,0.242091365845011,-0.0128576230509803,-0.200230238292215,-0.0277056352070276,-0.272896390412727,0.153976694879818,0.0339140995201563,-0.0993596429894397,-0.143458142236983,0.228507323412619,-0.0060341236615899,-0.298597108127059,0.0819594774067007,-0.0874512079301702,-0.153337445824177,-0.379423371298758,0.207799528246521,-0.310994665569812,0.247854292937541,-0.0753635894234859,-0.20750411769808,0.192670633929661,-0.337397588686176,0.316520295664414,0.360604266524329,-0.278920828482565
progressive,0.400472495087304,0.17696737065647,0.303898456322962,0.0050655816559409,-0.0052842398569168,-0.202987696572598,-0.164540296234341,0.0644677262543854,-0.346245261245289,-0.0138847957619677,0.277987459507322,-0.325509175186077,-0.323286150142822,0.241362210843863,0.136041844040487,0.393402546589084,-0.376092105678495,-0.380902586099964,0.175582535383623,0.351675273236189,-0.122193491312015,-0.187098533968352,0.123031681082422,0.0753277502361869,0.327039782592908,-0.0822519266004228,0.0958087350609266,-0.42824208661124,-0.0358963879935385,0.497666065421078,-0.24999920978241,0.349889564594887,-0.353825412212452,-0.0194970229203483,0.209401670467891,0.134984996069103,0.0293366419642624,0.168804131153371,-0.243147919485166,0.0172739978770937,0.0427112352572864,0.306923228103128,-0.0278060345574314,0.147958715993671,0.191945457423317,-0.0226311238010024,-0.093476380917184,0.0869895209548999,0.0362972613619943,0.0762752691070823,0.0182215167479891,0.329663681004619,0.233636287742716,-0.108272252516551,-0.282214851392855,0.152003892711725,-0.395261141297379,0.283745458799686,0.0297375153327182,-0.317491707816962
stable,0.057152142592139,-0.0856730678683913,0.123293583225466,-0.136553468531053,-0.14204521720726,0.11507533583974,0.0480287055838283,0.19039883717812,0.0661265363036465,0.0642803866672447,0.0088978848191485,0.0570796081876948,0.104054080852135,-0.0655750761054748,-0.125534200787407,0.0603198094601954,-0.0032461630043727,-0.118000558944996,0.118344352149622,0.125722988963357,0.0058901910896608,0.0416466716147171,0.114043956225862,-0.100354826225481,-0.0800620845547418,-0.227740144759183,-0.172447068889169,0.0174986766666694,0.0672632398472652,-0.119175020123805,0.0525039789758378,-0.0915056288832882,-0.183839938496802,-0.0271427715918125,0.118605674730017,-0.165499664014184,0.112452173816004,-0.0753831186571013,-0.123468460693715,0.0456559362987221,0.124542566052676,0.0118847124870838,-0.139567123992413,0.0414747750124041,0.158975542102121,-0.12481978658473,0.0584031126633068,0.0641641328957382,0.147967204200239,-0.114761351294474,0.0827518192510494,0.153413246265427,-0.0961428626578238,0.0577294369617566,-0.161996152917331,0.0313259201220878,0.0466167687521131,0.0511089337177603,0.267734423023342,-0.120730038520451
stable,0.028933882156282,0.0328847404572006,-0.129217686031823,0.0949026645279995,0.110014404438635,-0.135911870274626,-0.0043260139852787,0.0469765258509814,-0.0226500244432483,-0.0259326366814002,0.0911042132238523,0.0886657012755108,-0.0843045164448233,-0.20552669695372,0.224905832773952,-0.0950081770642258,-0.0895566960258664,-0.0680555858659712,-0.171645449209937,0.0694389724520496,0.0210673363998536,-0.147025857423798,0.35458073979609,-0.0453703905773142,0.0832845619279689,0.0268588022771645,0.209465831639502,-0.0970363624827983,-0.111233660412805,0.0898732336345453,0.129170791571278,0.0953012674426322,-0.336186387647303,0.0070107218514816,-0.104340174712686,0.139815834115,-0.107095224269707,-0.0547023882257746,0.0127670168833838,-0.0792399147059603,-0.0322751124701152,0.166698083622437,0.196722261986391,-0.0142910868510971,0.0349832675665906,-0.128338414896604,0.12769361606411,-0.0870243951564349,-0.0652184710029971,-0.0755821467834482,-0.0001524069967713,0.0710685549559893,0.003974305531191,-0.0608103917117645,0.168761439886418,-0.0056390588805395,0.151070504645806,0.142922592126108,0.151961499396162,-0.0526624791920659
stable,-0.110929351919215,-0.159519377908619,-0.0731966897827545,-0.0948335047889773,-0.0071404697690521,-0.357866778848952,-0.303754117383484,0.0790263929574877,0.0327599986580132,-0.0100828199562995,0.150229434248883,-0.0662762088127489,-0.177132231132282,0.211262576684356,-0.0928673548974989,0.0678023811061343,-0.19623000874951,-0.171728756255702,0.151567699443083,0.0152525567338931,-0.0360323320438305,-0.0258899317877891,0.235168026180746,-0.0565783692547808,-0.278239999794066,-0.306481061871665,0.204209185814927,0.084118217035419,0.0279981577786518,0.057728727349795,0.120407202678137,-0.0150829820346281,0.0558221577580584,0.339846029727056,0.0222188687037001,-0.0414816379202123,-0.114902899601994,0.146732528964039,0.116080756296889,-0.165321582483471,-0.136269311709388,0.150059859549618,-0.0476504904934756,0.185890535194322,-0.208205648997605,-0.139078751997212,-0.0148217453357603,0.0007012142969608,0.0556250844589125,-0.0357527629450421,0.0340524328524116,0.110933935019196,-0.0631871994261372,0.0699335225968976,0.0638975799230583,-0.167150239375546,-0.105053817744681,0.155312092126854,0.218407629553388,0.0106236257539556
stable,-0.0392813582965449,-0.0176779703803222,0.162638535629522,-0.115540572626967,-0.188308289646668,-0.129317288082536,-0.0599675737646513,0.0799117957154562,-0.0557149542028038,0.0126954386067466,0.0861366884121663,-0.162910365004924,-0.0641738816551341,0.0313217914745831,-0.0310519756501098,0.157302625667923,-0.0466418937171575,0.0153120480388587,0.0824539037631989,-0.298775720708259,0.0144522617922163,-0.108489117273942,0.070763227069976,-0.182515303624208,0.122811505031244,-0.125455297400896,-0.0164275552534722,-0.103757272591015,0.179010718232449,0.0087851227028129,-0.179588607349045,0.140980781838219,-0.108125671331274,-0.0967158849926337,0.0608394413168672,0.0485507399977595,-0.165528987987965,-0.0690144580882219,-0.0711830524386527,0.0494437498347289,-0.1828525734048,-0.155830719938894,-0.0437564752360365,-0.167091503508795,0.0541685470894047,-0.318614231235297,-0.0361613611322065,0.0744792353092703,-0.0720690148473709,-0.0118497472166064,-0.0408358196136596,-0.123377312842266,0.145399519351701,0.0270933345238824,0.0664008689825031,-0.255119923018668,0.0800406629749062,0.181910231570072,0.242989285447479,0.123098436038613
stable,0.0689975004597874,-0.0655389791334823,-0.190066707615778,0.0884228619092013,-0.173795936830661,-0.0852420703257661,-0.0375563974933771,-0.0479372016561203,-0.146148726955531,0.0073834190132786,0.330042498022237,-0.169184575062254,-0.0628926863004761,-0.0467057584566025,0.273904408675711,-0.107444729203879,0.137974040184264,0.0360053030803675,-0.0098148643093477,0.0305921931863172,-0.135422070660157,0.0468577237876068,0.117511122336959,0.245979469057711,-0.0758411805388094,-0.126838649550327,0.0027720572448718,0.122525978260101,0.0015406140453541,-0.145593267469791,-0.0240367232178207,0.0387511594061007,-0.165684132265327,0.151011617547669,0.000691704265261,0.0610114603063192,-0.0400035633409294,0.0447930913594792,0.177123453561272,0.22154973205281,-0.0171616020358323,0.183359272316277,0.075296201420725,-0.157991542406212,-0.165967102192025,-0.381831234791742,-0.0946953619510001,0.309223247674645,-0.16685793344274,0.146274491367396,-0.0738079892136482,0.104960882069533,-0.217069374880097,0.162016003585912,-0.303527167853897,-0.26941881131917,-0.138613342611248,-0.0493310905542978,-0.241153259752367,0.0174707728816687
stable,0.141083030695898,-0.0909152146119449,0.0194658865137378,-0.0583976595412133,-0.0214824213934101,0.0207085482292554,0.0285588961925556,-0.037562612813971,-0.186332287534598,0.0083191365146631,0.243219406188086,0.146663846783552,0.070995421723078,-0.0410152777001997,-0.102649810572252,-0.107330254997765,-0.062200055568935,0.103974324257056,0.104212439076796,0.174344694578316,-0.0070318282704442,0.11497969358191,0.219043310896368,0.143121888839921,-0.0028127313081777,0.0895758187509079,-0.0605332518307556,-0.0033782540050599,-0.0685398626445101,0.127026815243126,-0.130531567746173,0.0247788234291845,0.0204704334095155,-0.181450933729929,-0.185908145511936,0.0529135775990784,0.023818923062108,0.0923141391779169,-0.0572070854425137,-0.0053799067084986,0.0921727585036963,-0.0672823187527587,0.0137511308399799,-0.298357869134109,-0.0849623441184472,-0.113900735804963,0.0989887952187513,0.0392740630808516,0.116735790377492,-0.143583236303167,-0.147839538706018,0.0640975330387374,0.0067416258338862,0.0417296221594195,0.201690693407822,-0.0847465525630579,-0.140844915876158,0.0466035348759708,0.0288342164528799,0.0069499763011586
