group,AHR,ASCL1,ATF3,BACH2,CEBPD,E2F1,E2F2,E2F4,E2F7,EBF1,EPAS1,ESR1,FOSL2,FOXA1,FOXD2,FOXG1,FOXP1,FOXP3,GATA3,GATA4,GLIS1,GMEB2,GTF2B,GTF2I,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,KLF1,KLF4,KLF9,LHX2,MAFF,MEF2A,MXI1,MYBL2,MYC,MYOD1,NFAT5,NFYB,NR2F2,PAX5,PBX3,PPARG,RUNX1,RUNX3,RXRG,SETDB1,SIX5,SP2,SPDEF,SREBF1,SRF,TBP,TCF12,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP4,THAP1,USF1,VEZF1,ZBTB7A
progressive,0.103272823461342,-0.163132363992214,0.187898493084583,-0.0961138642705794,-0.310664968936989,-0.356835418582821,-0.119840009426452,-0.462067281552446,-0.190776588164653,0.0939129680328787,-0.223378875290154,0.380368078355159,0.190583102781119,-0.112052222739203,-0.172855004514804,-0.0101337969626001,0.010665881767319,-0.144170796405869,0.155852476436742,0.0308609186736938,-0.191937500465858,0.247080834773085,0.137979264132777,-0.402764011499235,0.0429779408175188,0.372870519743212,0.159577070069774,0.0678408126016546,-0.349071817568514,-0.0611897525426688,0.427046427132768,-0.163229106683981,0.0250321714947282,-0.134375598864454,0.0025636813318272,-0.307012932322782,0.397612463162639,-0.048129489154115,0.14240524228112,0.375700243477398,-0.11802608395582,0.049580629530621,-0.098121275124746,0.378094625098633,0.297943304969619,0.361406510768814,0.0263865691794671,0.0257335560100394,0.175467057192515,0.0964282780188224,0.447314021057968,-0.355239164168664,0.0516122260577294,-0.373209119164396,0.109512727080318,0.0153579023180216,0.0215494345911138,-0.106683003346131,-0.0691468389405099,0.414542434221875,0.209689784405114,0.0032650658471384,0.0483471602105909,0.148354917824795,-0.023701959482931,0.114204747631021,0.0063366463107427
progressive,-0.0611091587290298,0.237843822919712,0.130821493650681,-0.0603109258864155,-0.263002939551741,0.112255189015059,-0.132329266797841,0.179040670180457,0.0041981134685642,0.051885134769931,-0.291295859195515,-0.144746222127397,-0.0533929079170913,0.186490843378191,-0.385103000292376,-0.313291608636443,0.129816311552574,0.0295050509973738,-0.0831344723493139,0.170467058167192,-0.167806282025144,-0.134546580249547,0.0911168007754571,-0.0583005616902016,0.0831049081699578,-0.161775189436503,0.158404872989909,-0.175226891043522,-0.26119952461102,-0.0244495763274831,-0.0538954989661448,0.0429271884250369,-0.091442006748374,0.282012706877704,-0.0025129552452673,0.319086187790236,0.0001478208967804,-0.39610087501284,0.154295452059413,0.10944659197623,0.164495093937263,0.0746791170534733,-0.0774877140923014,-0.416086260257555,0.126061660774351,0.0408576958701109,-0.250290342428624,0.140459416120765,0.0920037261561397,0.196926998690889,0.110540466612406,-0.24065241995854,-0.0094014090352353,0.0034885731640181,-0.0988330515873955,-0.0978869978480008,0.0435184720121586,0.143149756442168,-0.223919094442995,0.0641247050233506,-0.392937507821739,0.200652085289756,0.0504956183401949,-0.0026016477833355,0.0403846690004135,0.0316928002697242,-0.251975500651921
progressive,0.0101565396583702,-0.0217326050948749,0.060910560661774,-0.184179885051904,-0.199068177304056,0.0333277887236778,-0.0934975194339001,-0.0442920720066431,0.163685182908331,0.182569177350788,0.0920301981750203,-0.23046024905755,-0.217536351064029,0.158456357314799,-0.0068682105830955,-0.0951082271350157,-0.128440795406768,-0.203149911359702,-0.140294074631595,0.120573659276096,-0.0728928876846135,-0.0274871809766056,0.213856099046643,0.173483256461112,-0.0839432028329203,-0.250735091989694,0.0479006308029111,-0.150703930337916,0.104189368476617,0.0349098191363463,-0.126763174032609,-0.104351873111151,0.0353495375592028,0.111177067761576,0.155645983046977,-0.133588368683034,0.0209057432779817,0.117744166815976,0.187974846223078,-0.0323145245318781,-0.038379771038453,-0.0829777341218658,0.0820505017954076,-0.212149800384037,-0.103372065755873,-0.184385405619108,-0.0940806242989924,0.205950726531375,0.154264693653438,0.0036611338250878,0.141737498150103,-0.0193762878941331,-0.0145059284061899,-0.247872142693052,0.112171213761078,-0.0316836241860405,-0.179782700823339,0.226823012972835,-0.237486184727105,-0.0028055947197474,0.0568622834426495,0.0522452400026563,0.0935883308473161,-0.0945442404622215,0.132675475000799,0.0356171922513763,-0.15090945090512
progressive,0.265799465559776,0.286977984676157,0.195747440790208,0.0610737807680935,-0.0331253760538266,-0.210807721050746,-0.163128901091304,-0.135433914554498,-0.0281656202949477,0.0637889755266039,-0.408835925438103,-0.0142638231313745,0.191511736966932,0.0446015992331305,-0.168414480221204,0.242521195830147,0.0622684664618381,0.0881171205628569,0.112300455211989,0.53619666091063,-0.174243098302806,-0.0549555419122501,0.0977832139031539,-0.273039984915804,-0.0333787942312876,-0.132320491231406,0.355871526348761,0.143688106620369,0.0435879265232867,0.0248711839879551,-0.335236046184082,0.127939977021009,0.0069871011785667,0.46806337377041,-0.256567803380841,-0.452966890913092,-0.370750793625398,0.0150964828573177,-0.0289620774241107,-0.0691469598500644,0.224456100036858,0.113748559083195,-0.158639779090567,0.212907471663994,0.195023388854606,-0.157770916767843,0.100498408661664,0.183293747497841,-0.0146620516959561,0.108499182550075,0.248205003524629,0.148647862379248,-0.27448808878701,-0.0364198123608193,-0.272858971931903,0.390300195886672,0.261889585107521,-0.227062687005028,-0.103286008613735,0.0618340353004764,0.160377503736013,-0.25631438520338,-0.0465927420560381,-0.381647775256219,0.162911685510623,-0.0166531945188637,-0.015168888050878
stable,0.247730721881399,-0.0290986736523384,0.123901656851488,-0.403386945164031,-0.173025994349851,0.30437170053144,-0.37452443690456,-0.215733214820706,0.256976016277591,0.324826140070253,0.231837952410556,0.336009152157105,0.210593713852973,-0.325675948328194,0.278998439162492,0.113561677785897,0.414648356418187,0.432878582543846,-0.413656268189953,-0.0465284539587285,-0.117671342778175,-0.189864393283118,0.41635668395266,-0.0517986202053019,0.236323159093131,0.275626307077448,0.0273913140088204,-0.0953179011868776,-0.239951782281084,-0.290418584533166,-0.163090593703189,-0.0018748047786249,-0.392973406385907,-0.0786614657530334,0.294653107458558,-0.0969400864264105,-0.348417514192196,0.113606200769798,0.430436593665957,0.121178011705876,-0.428700197293808,-0.202791544869754,-0.0364488375598643,0.167996832950917,0.112927709210781,-0.413681433354766,-0.0832570120044072,-0.01962205331805,0.019397502616635,0.18029485541721,0.0824768918951807,-0.144206073292373,0.221088555471265,-0.222337134802409,-0.235107488054436,-0.11827433884275,-0.326187962643059,-0.0961106038785109,-0.0986455102880198,0.3494250886757,-0.0027943011852814,-0.223471503000937,0.0039915822958436,-0.178711385815852,0.0509981743860335,0.2426541338257,0.059224279607269
stable,-0.137494565234392,0.23683975816596,0.0511385687705399,-0.106572777317805,-0.0910039241587741,0.0294785438646179,0.10859559181584,-0.222645964300537,-0.142619786237839,0.069366627505639,-0.0605253371715323,0.0212054598501839,-0.373459285668056,-0.0040001724904955,-0.15062013121883,-0.112368481778466,-0.0904925384710687,0.147574545345385,0.0760032773194157,0.0064661879178749,0.0160347823411626,0.131596583636189,0.058059321744153,0.102379414678621,-0.0959927756455001,-0.0703325782490825,0.185201167834109,0.177416741254593,-0.0533204810380829,0.241430865228916,-0.157427242928509,0.0284216801100267,-0.308888319500454,0.0861173498095892,0.0130005605941106,-0.0687416005539991,-0.284500904260104,-0.0210918185862493,0.278159721732557,-0.0175348470250985,0.0277966531583868,-0.0163075213746055,-0.22541881114054,-0.0044661016726271,-0.0623890539000587,-0.0560705996252986,-0.196758484376251,-0.153233880289324,0.115039051480928,-0.0523886226738198,-0.0298308317828149,-0.152245201293094,-0.317559147938659,-0.329809676190802,-0.0390357741615121,-0.0291148918200274,-0.136096777687997,-0.0770601410740069,-0.219316275267255,0.185064798317387,-0.414847433993013,0.191792361142312,-0.128710095532252,0.152347478430635,0.173939318578196,0.114482209287649,-0.0443996418192221
stable,0.0906655471775005,-0.0881057813292451,-0.122846107921144,-0.248754873742147,-0.18271744541618,-0.0910279918993774,-0.275639210987364,-0.175319042530868,-0.122089504564226,0.24755427560093,-0.181013955223359,-0.0844450896382886,0.327980759385408,-0.0607457353865644,0.0005844421140264,-0.0227207535026567,0.0103704496047021,-0.0381608986546116,-0.0926635237068468,-0.132414648578693,-0.274841832599235,0.0340109065891213,0.23642722263931,-0.176524171231109,0.101421094299197,-0.0999305403804781,0.153277872881731,0.0405756866141163,0.0393660273548522,0.168115453683565,-0.007244363878514,0.162628946706154,-0.0236631097795365,0.108964475073259,0.0251446025802083,-0.171993612207648,-0.0265536064365046,0.135504489832694,0.0269069900403346,0.0912046837012923,-0.148085852240845,0.222831015009903,0.0243517547511026,-0.141145035816902,-0.040779561770172,-0.246589266528932,-0.0173022049105974,-0.182386714607467,0.22270868991627,-0.0910279918993774,0.101561541628924,-0.0747496933280822,-0.0319902772646578,0.0060709490914376,-0.0147696224164827,0.0914402727705123,0.177933175087405,-0.0838334641701214,-0.0073938723262882,0.347371552005821,-0.0626576312944649,0.19880546050849,-0.183428743182863,-0.142010372590383,-0.100605593674974,0.149150533611358,-0.0777670456377072
stable,-0.148102328260827,-0.103807512644641,0.111273076948527,0.0039675797444764,-0.306782537849978,-0.166792216626523,0.222017609529179,-0.0339986913989033,0.0434275632318482,0.342043141416415,0.0457855305441032,0.104945531614412,-0.148614886409635,0.0143466324731648,0.0550175720547963,0.15900992535739,0.169089236478588,0.1742348007405,-0.159757281098732,0.146212956994949,-0.0144065807946628,-0.232987153224623,-0.0563284420182194,-0.0881300274342208,0.0536177787478179,-0.101954110371661,0.0886685631890112,-0.238780159358714,-0.0198528858027568,0.102827357588149,0.0409137302836985,0.273516215112042,-0.184784706185458,-0.0016785530019442,-0.169158177048311,0.123346668898225,-0.0642386230398815,0.144271630517105,0.0831353331147451,-0.0707130417616663,0.0584905781469142,-0.179181536402778,0.0005065633166581,-0.147902500522501,0.0037347804293258,0.0265581055623089,-0.157956833176408,-0.126911595749973,0.189205894895936,-0.236126446993735,-0.163045446532897,0.0570718012047947,0.029152868744481,-0.0426602247166737,-0.31712062589231,0.11980771965246,-0.190160072346446,-0.207431183770022,-0.162547875464464,0.352250342290142,-0.068887615372052,-0.104463946765045,-0.109817331874817,-0.0330694924156842,-0.23652710160908,0.0034230491575362,0.262048101209473
stable,0.108278943830858,-0.0423940452835892,-0.0596953577973869,-0.0053835317578825,-0.19251955659215,0.0476052229173965,-0.233712192246155,-0.18421107396393,0.0200437707821729,-0.0097684234439168,-0.016698073079534,-0.163381571145532,-0.098520658864828,0.0438134321877391,-0.128393683958238,0.138157038163212,-0.0514781214701481,-0.0198714166580976,0.0025751733832432,-0.0653678361750428,0.176875885212842,0.167948955433528,0.150622296725013,0.134578155469177,-0.001900964603772,0.11965431601983,0.17330207175775,-0.0485379628829806,0.0646480042450811,-0.120967248906169,-0.0125869202964429,-0.16872961823081,0.0359206271528774,0.0264563580455641,-0.192560110503697,-0.180738645287707,0.0353680801080476,0.0910232544675509,0.050895158991658,-0.211539341107758,0.125276102008052,-0.0546666727655418,0.225697725476652,0.0245249780081316,-0.0633046559250822,0.145918042985545,-0.177707240399558,0.236682766266983,-0.220557517188053,0.357705776801529,-0.0308463189705417,-0.0953168998526041,-0.0722518626601695,-0.102028572213655,-0.0236023765204342,-0.060070481479198,-0.0898725372274009,0.110453647337573,0.0337307159293319,0.335264255999132,0.171167922162582,-0.102500011435391,0.137837676109778,-0.0687033953997949,-0.181803185465819,-0.375209858873063,0.276993354344838
stable,-0.0016081091260179,0.116053088012943,0.0110457450375351,-0.0407266370059842,-0.0411705042308127,-0.040253663733626,0.0486289289103078,-0.0950166921608258,-0.0137235014102709,0.204091605278514,-0.0451362032067393,0.0589324697358346,0.0459002369543949,0.035611249152633,0.0441611506144932,-0.254095794934602,0.130293221766867,0.0578264399297046,-0.174352501215006,0.010674642931531,-0.0206580172342307,-0.0516122987821058,-0.0328752806848377,-0.171441896462032,-0.0582048185475912,0.189291180109643,0.246906601194757,0.0723867402064554,-0.0521143781019937,0.164885759255959,-0.0166050001157148,0.0110457450375351,0.249497039424904,0.186977249331029,-0.0075384663102018,0.0079896100469127,-0.135867029868811,-0.0017681923874315,0.0004656967604757,-0.180355623518014,0.107816076562028,-0.015200633322405,-0.110661192708059,0.0510665603909232,0.0542318430597821,-0.204055222719102,-0.0262463783599402,-0.0007349277001258,0.139046865561435,0.0978836378425049,-0.0982474634366266,-0.0934886246655146,0.1111414424923,0.144642503199027,-0.0355239310100438,0.135226696823157,0.278239261360519,0.0232848380237894,-0.0517723820435193,0.0257297460162873,-0.0727069067292825,0.112327513929137,-0.0847495338947111,-0.0060831639337149,-0.0438991961867255,0.404865121138639,-0.0269085409412417
