group,AHR,CDX2,CEBPB,CEBPD,CLOCK,DUX4,ELK1,ETV6,ETV7,FOXD2,FOXG1,FOXP3,GATA3,GLI2,GLIS1,GMEB2,HOXA4,HOXC6,JUNB,KLF1,LHX2,MAFF,MECOM,MEF2C,MEIS1,MXI1,MYBL2,NFAT5,NFYB,NR2C2,NRF1,OTX2,RBPJ,RUNX1,RUNX2,SP2,SREBF1,SRF,STAT5B,TCF21,TEAD4,TFDP1,USF2,VDR,YY1,ZBTB7A,ZNF143,ZNF76
progressive,0.282307510324804,-0.0009284020244346,-0.186217900795816,-0.0233322087719765,-0.206789335126711,0.0857061658346528,-0.011165255925438,-0.0830186862902367,0.152160205478397,-0.132199561953052,-0.0850465117646598,-0.150621012648414,0.0546779929127574,0.0279986505263718,-0.110113366424396,-0.0103834436943351,0.177373649931465,-0.237670918255274,-0.246393010958516,0.159343105351655,-0.151842594259512,0.281305813403704,0.416828077338943,0.120936579498726,0.151915889156178,0.422813827233324,-0.137476794512996,-0.284530788857003,0.0012460132433202,-0.103345804298911,0.148764208599544,-0.275393358405988,0.181869070260307,0.126287106955337,0.470944142710595,-0.343166706189719,-0.168065198054896,0.0710227548692519,-0.059857498943814,-0.0331048616607624,0.363469392566172,0.108574173594412,0.427871175103271,-0.250131050688477,0.217759137994373,-0.17383106325928,0.191372975194651,-0.0530899368183297
progressive,-0.186021295604568,-0.169987513206262,-0.373278222146253,-0.243154516554128,0.226561758255698,0.150923493033597,-0.27060317522866,0.147246020006462,-0.375837743373138,-0.094790544747417,-0.184256108551543,-0.259100039599783,-0.415730970771493,0.195170848496078,-0.22120735752819,-0.468009927325236,0.253127823403717,-0.129505890123566,0.0103557640444105,-0.105293407712913,0.0672536267202344,0.049542916621555,0.0287725489642998,0.0600457795870509,0.0772857731382571,0.178578090197648,-0.308437017731819,0.0961732746056195,0.0556328119544896,0.146951822164292,0.271485768755172,0.411200324002063,0.21135172981547,-0.293285828860025,-0.0753146475957131,-0.0359803960974832,0.035097802570971,-0.0933195555365632,0.437177993465741,-0.430087825469426,-0.44332672836711,-0.173076590549055,-0.0127976061344278,0.107146854118589,0.464479553219187,-0.266808023064657,-0.262836352195352,-0.0084434780703006
progressive,0.185203965125512,-0.277259736377037,-0.0735133346334332,-0.280330977170887,-0.441056051164142,0.182415412641861,0.0004887153837326,0.0133678031432757,-0.218096426981636,0.137932730067606,-0.356680777560886,-0.13960969461963,0.0004120541470687,-0.0536580743374711,-0.0112883670987661,-0.126500623150095,0.174768454284632,-0.0044080211081769,0.0978676512561108,-0.0795839463117595,0.117464179878332,0.0929182101639947,0.164529387862704,0.0715249338074621,-0.175846502925219,0.0471945738212421,0.257711121027731,0.100378306756855,-0.048794877136602,0.0847729537684504,-0.116424461856077,-0.0954336569920305,-0.0232139807273013,-0.215207256624864,0.138910160835071,-0.0579606862452351,-0.075362786967951,-0.0009103521853843,0.224267656533084,-0.165961994722861,-0.174198286336944,0.137951895376772,-0.129682064471649,0.0072971914649494,-0.067385227027609,0.13621743489725,-0.0451151377767325,-0.0886826768383117
progressive,0.59615868873581,-0.194953740291157,-0.479309557992949,0.171489768577065,-0.1065655382015,0.43502493236589,0.422170441689189,0.225695888416564,-0.53217591401544,0.26976325504627,0.539743769089892,0.405043190731218,0.401060109113085,-0.563099111305307,-0.506829030990958,-0.0463123762690173,-0.0627516404020383,0.0921540247104371,-0.515374551553497,-0.545899440681552,0.482278764290103,-0.214796728716036,-0.352756192035001,0.432671293227903,0.327011000848706,0.0354132165684902,0.239528044581352,0.412828304803023,0.250572043613448,-0.408229656025724,-0.210849856930796,0.0866501301108353,0.405441498893031,-0.0429086519771583,-0.439370112312944,-0.245683716173012,-0.327880036838117,-0.434192106209372,0.207663391636289,-0.493829700982688,0.0253106731915896,-0.417608002744782,0.177717859834509,-0.340444848851682,0.128219018270985,-0.545790811182876,-0.401096318945977,-0.424777549657421
stable,0.0432475008923649,-0.16912626447372,0.161909718152549,-0.203261984191378,-0.173952274873961,0.189554746959438,0.190614710782163,-0.0834626260190721,-0.0258953558055053,0.031337805995737,0.153138883866443,0.271536354402241,-0.146728300820616,0.158085056064099,-0.238034659127854,-0.0866737790930788,-0.186506740390864,-0.125597409128871,-0.137609681169634,0.0796301485291638,-0.224079282899625,0.15947131289769,0.0740519057386015,-0.121856762606093,-0.151019933146175,-0.242988646726968,0.217534861103833,-0.179565686971084,-0.117734138337061,-0.111983956714425,0.0752720852912131,0.151439034049354,0.0310642669447112,-0.0588822115088552,0.151046310126095,0.0853891224784397,-0.112065041504551,-0.121683846848837,-0.155252949960799,-0.17980894134146,0.0669037441801874,-0.130439050332028,-0.125822101920785,0.179391794288646,-0.116109511759004,-0.0024911592146994,0.0790840473522944,-0.0371768878099561
stable,-0.192430625180057,0.241737101096588,-0.0446718048438741,-0.185340955073865,0.269843398443145,0.101802156185038,0.18579983339789,0.444630152064425,0.000940700564252,0.0349894722069378,-0.0885864604531062,-0.0760820261234137,-0.0651836659278101,-0.0180339181341988,-0.119308364246608,0.0298041471454507,0.483726585271391,0.0474709626204291,0.0910873473190447,-0.212001785699741,0.0183321890448153,0.0128485930727116,0.135896815660126,0.118918317671186,0.027463867692921,-0.175796285934136,-0.0399912459388149,0.043983487357836,-0.0681663750339753,0.0574974540003844,-0.266952465001785,0.0015601863016864,0.225905798917711,-0.155261480933999,0.0490082050059142,-0.0604342752741471,-0.514494376897294,-0.0219343838884148,0.0045658393240528,-0.0057130351341164,-0.50520209083578,0.273468537202946,-0.193394269660511,0.46801000267352,-0.216361129777983,-0.143261812760734,-0.146818119771931,0.0014913545530826
stable,0.0541484206747123,-0.166709239683789,0.0073584331650567,-0.110863419150966,-0.0018111666046336,0.0351630260150854,0.011180995848203,0.0836367613732698,-0.02110145614494,0.0422347669789062,0.18766052372332,-0.0044187004349227,-0.114945370016183,-0.0762419228493259,-0.216725652124815,0.0474361826299017,0.145284685978726,-0.116069385471822,-0.141266444491562,-0.179819719553009,-0.0025392737823757,-0.0154768281968818,0.120005714901491,0.0619255154669707,-0.248234490241607,-0.0134472294389255,0.0926197836786637,-0.0117907856095621,0.0780303361046551,-0.054321346129426,0.0738573718422204,-0.114763343221747,0.0249012654787819,-0.0911089612848487,-0.0361095653461503,-0.0287101761523455,-0.0974798990900926,0.0723146947593792,-0.0348672324741277,-0.0651291870490362,0.0817300307015575,-0.03175457428928,-0.0256384739962458,0.0761145040932211,0.0335930449130789,0.0449924729146046,-0.0488104849278901,-0.199706146845092
stable,-0.0276055715665138,-0.137058165907639,0.0659882891380822,-0.15482412780688,-0.273404889449629,0.0241779869489621,0.152214500937404,0.113323323144059,-0.139875799231478,0.0777150298260996,0.0891553848160807,0.0107530293146937,0.07002984449774,-0.0099873243957331,0.0994220608751616,0.108886856979741,0.0945354164907718,-0.0441667038098056,0.056283330991992,-0.154433236450613,-0.0305568515494364,-0.0664907201872689,0.176092034118953,0.094689160391823,0.266125668409012,-0.148716575972967,0.105394961187893,0.0611478684102176,-0.0288747123967594,-0.118328541256057,-0.139156317969042,-0.0543620346599021,0.167112586407888,-0.296968905656485,0.0191285549046359,-0.0407974011939597,0.0233027520612789,-0.208919874010713,-0.0384319558143887,-0.0868934402326422,0.0240986028431907,0.0844295183674307,0.0082579567244325,0.0474907876312248,0.0079323814045595,0.098435286294559,0.0718878345176324,0.0561104947110718
stable,-0.0656426133565354,0.173333458007711,0.0905183000262918,0.0424310912372286,-0.10557745776809,0.124832760480653,0.0340796396895739,0.0835145154765471,0.107052744746862,0.0762861197604841,-0.0131142292334505,-0.0590982607378965,0.0687157024957091,-0.0866182334111279,-0.124776607689073,0.156906214071065,-0.058781763185357,0.0101023976850909,-0.0313689912960503,-0.0002092967686148,-0.0031904995215673,0.0113734926944833,0.121249191418029,-0.19051110743183,-0.072585140315466,0.0116287326562087,0.070624897409415,0.149616560764188,-0.140907773270118,-0.0657140805458185,-0.0902732696630354,0.0884865899309577,-0.123505512679681,-0.0534319335875929,-0.0227776141843737,0.207004713758525,-0.105613191362731,-0.13393461751578,-0.133403718395392,-0.116649767307737,0.126328466656364,-0.136522750727676,-0.0400879883885895,-0.0432019159216393,0.0028484779728553,0.145721598948259,-0.272014332009981,-0.181128486438805
stable,-0.031651613959063,0.0130596707792301,-0.0175249527300469,-0.0337125133209784,0.0696978624630763,0.0224652646756314,-0.0295468656745536,0.221371285715534,0.0330255468670066,-0.0414737726201067,0.0242996112708114,0.0802216038856232,-0.0115761155648016,-0.0463848519506286,-0.111851293383389,0.0711302606011452,0.147763560987831,-0.104367743927356,-0.124055910172037,-0.123149699105096,0.0342313922383401,-0.0075347065323929,0.0625943370028571,-0.0563824063020482,0.0856223295184442,0.0149524826045354,-0.176966943435398,0.131510227013008,0.0286771953764403,-0.0161729442834002,-0.201244630244913,0.0599780179547517,0.168065612148827,-0.158608861176066,-0.117434722860352,-0.166508975396742,-0.0686820290896499,0.0308769496599033,0.0759463339327135,-0.147456618529673,0.105617438221283,-0.0478903316263541,0.153091205082995,-0.207149618487564,-0.0218075308367222,-0.124128991709694,0.0037636991893136,-0.0976223180016539
