group,ATF2,ATF3,CDX2,CEBPD,E2F1,E2F7,ESR1,FOSL2,FOXA1,FOXA2,FOXG1,FOXO3,GLI2,GLIS1,HEY1,HIF1A,HINFP,HOXA4,HOXC6,IRF3,IRF4,KLF4,KMT2A,LHX2,MAF,MAFF,MAFK,MEIS1,MYBL2,NR2F2,NR3C1,PAX5,PRDM1,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,TCF12,TCF3,TFAP2A,USF1,ZKSCAN1
progressive,-0.0668979215908725,0.17826400459023,0.0077537993215015,-0.0755811984335635,-0.169311668465089,-0.164639820924374,0.0775135332802468,0.161068670448225,0.043122864996237,0.230926244146043,0.136853335027763,0.0212312233787486,-0.237799485815891,0.0919448947934515,-0.0269059282449579,-0.282683466115435,-0.0829191788640066,0.220750911282495,-0.0396984741286969,0.218378297609985,-0.0404078122369731,-0.0356625848919533,0.138541070526765,-0.111610682347039,0.234448474752656,-0.0857565312971112,-0.100285732549388,-0.0035711504761489,0.265585971712502,-0.233347777688089,0.0050876664317738,0.193062265124957,-0.386638188880045,0.0888629430126654,-0.0564535294448753,0.0836529769070509,-0.107917232197049,-0.21409780902556,-0.0608807776379092,0.0558909509452079,0.137733892679416,-0.138125251635706,-0.0958829442911226,0.0584347841610949
progressive,0.358591267533041,0.0067944233216172,-0.090701100847965,-0.0689233422537857,0.0828682285470613,0.0374731731668236,0.0602893807402895,-0.103518528249444,0.125563316581154,0.0005340594750616,-0.156420086251381,-0.350758395232137,-0.270056074556159,-0.0719496792791348,0.283555911286883,0.0585091824900841,0.187781245425833,0.143068599374841,-0.248248645991143,0.108621763233366,0.0619805690779846,0.134909357394732,-0.154758567884523,0.370666945663601,0.143276289170698,0.120282061772211,-0.0803166110551002,0.0152503650100929,-0.191311971955407,-0.0749463463336473,-0.186594446592362,-0.398289688512621,0.0509433399267111,-0.159060713655852,0.0631376979406181,0.127195164977176,-0.0487180921139544,-0.247150857070183,-0.173005599949128,-0.124673217456051,0.17692203609958,0.119421632617945,0.032191918357881,-0.13858843377849
progressive,0.0469642684250045,0.263446767396117,-0.109462388171306,0.0402129432554744,-0.0043864268830685,0.181589367811973,-0.223146772669976,-0.0972800184706998,-0.0788831410030119,0.0150550682326268,-0.363323821408391,-0.300583892021347,-0.050741335013402,0.101540704340582,0.0412382161322226,0.0239923525544689,0.0046572536807001,0.166858324497941,-0.0339549097530591,-0.054054127091574,0.065501395484323,-0.0606361855125843,-0.0477815850107141,-0.0423892300221568,-0.0077379085037593,-0.0309516340150375,0.0597511622274668,-0.10208719412866,0.157674394342542,0.129198891048707,-0.016979872972937,0.0462436756955919,0.139606377986263,-0.234918065981319,-0.045145859926621,-0.0960032635675795,0.0677357165647835,-0.115763947409055,-0.0932079441205964,-0.0637797108422366,-0.0959597378322458,-0.178948806535065,0.205165807784365,0.161461133316569
progressive,-0.0005490969761388,-0.206423856563131,0.0113480041735362,-0.286189343963567,-0.132954681155753,0.0747137952199591,0.0051249051106292,0.36024422281216,-0.184826042168336,0.0511392317110646,0.157114948105862,-0.124864652373974,-0.372873453263353,-0.216417421528858,-0.0233915311835149,0.0421340413023875,-0.0612426160720194,0.186143874911069,0.130062770414755,0.0460875395305872,-0.457580813449039,-0.226191347704129,-0.366137863689383,0.263310303291115,-0.0961285772893742,0.249692698282872,0.392311486218668,-0.0005857034412147,-0.191744664067685,0.14177683923905,0.153600727458574,-0.0169121868650765,-0.0222201243010854,0.164253208795667,0.0763976926134516,-0.0228058277423001,0.06285330053536,0.0206826527678966,-0.0329092121032549,-0.108098891369201,-0.175344967713672,-0.0435616934403485,0.132002913063779,0.39238469914882
stable,0.255533187334041,0.0878376335644776,-0.177345918506815,-0.0840747462474428,0.0581541587310889,0.0726517654942451,0.0925760479478098,0.108742345230401,-0.162121813697301,-0.0901838006696532,0.125388072397837,-0.0164574847586624,0.130768667915264,-0.113636647858499,3.33345932202145e-05,-0.0489694978697075,0.204796956023662,-0.184241277157338,-0.0939966898765184,-0.0763813182180597,-0.0395348275591744,-0.0890582679338648,-0.125620434121166,-0.0782774683147625,-0.229201799977708,0.144531933198364,-0.0051590185154343,-0.0473164942176698,0.120264349334047,-0.0464733250950408,0.0918926887867954,0.0036736682587101,0.111514999042953,-0.0917064072364472,0.098004684496643,0.110715949234881,0.18396381569024,-0.0800383191801597,-0.0060090506425498,-0.0394005087570812,-0.114562173034966,-0.284040147112598,0.0551187498896247,0.118825079250304
stable,0.0960776635385531,-0.191570117374435,0.302358346380135,-0.0906386557137263,-0.142205957749109,-0.0406319128854672,-0.0045439812207413,-0.0836390886817763,0.0409991032871432,-0.0932893114258254,-0.156331313513585,-0.130295219094741,-0.0764674011490407,-0.072887294732699,-0.149951380284463,-0.0718660464280375,-0.176480886805559,0.18879323996176,0.0614470187804791,0.233774064167078,-0.0846144381862284,-0.161437555036893,0.115492856027175,0.0957563719370865,0.157937771520918,0.135344087117787,0.0529442660416677,0.10059869535919,-0.0625256405854026,-0.0068848200314262,0.163525950446425,0.142951813252513,-0.304756558691082,0.0105681987482393,0.0903058894122074,-0.0996692446549471,0.0546769457495767,-0.108103149193444,-0.367431370377166,0.122331777258392,0.0308095696406324,0.0690088461149956,0.163009588944068,0.073220061034218
stable,0.135751301093561,-0.0615578583086502,-0.098901708118968,-0.123477256339729,-0.162239806326664,-0.126918748381072,0.022113416946502,0.0424969349679671,-0.080142830622339,0.110091133705516,0.11910674450531,-0.360308656791193,-0.0718274170064876,-0.0435907070396174,0.113683648668886,0.198531072134975,0.150157972564502,0.163672235859829,-0.0044986524955321,0.0980596409173629,-0.0314448029468988,0.0825591973747714,0.0168779556495652,0.0140588611050608,0.374999068297458,0.0329413028106211,-0.184485940386462,-0.135925206276501,0.0278248292704329,-0.111615092282334,-0.074129372454354,0.17146593392686,0.0855201619369375,0.0216420423716903,0.0613473415082489,-0.0826964909402505,0.137105930939622,0.0414580803225085,-0.0530273514402148,0.184824597847978,0.13328459336712,0.0174545886245775,-0.0304196776579881,-0.147833134855723
stable,0.192630699110954,-0.0207972735126388,-0.148045806517325,-0.25387277464114,-0.0967631449795404,-0.017604209745556,0.151012955475871,0.106364524342342,-0.0215032572893153,-0.0133713327302539,0.116983528891809,0.120796849834115,0.185105920599834,0.0185179544622259,0.0743259720085073,0.0928731743700527,-0.202700044862866,0.0727990299543811,-0.111482906723247,0.015061659601268,-0.284503393614631,0.191543484094872,0.0635647621554518,0.0768886931178431,0.20142120567883,-0.0672197410221316,-0.209162822064214,0.130625152553705,-0.068762819848296,-0.0387958256248813,-0.157219561421111,-0.150235364773275,-0.169953491655851,-0.180342547203772,0.0731096628161188,-0.0875339199218731,-0.116906879224627,0.0084536514515755,-0.0589415769664728,0.0476448279913956,0.0501359421748114,0.11952305339134,-0.0781534126263466,0.149793620638726
stable,-0.0118339786910777,-0.0784755414929073,0.149382246139317,-0.0312163379128515,0.0905549959736012,0.0112509736907394,0.0280916356741962,0.0375680239691689,0.0280149244899411,-0.105881890587758,-0.0028587701332378,0.245225199747566,0.042620733972101,0.114059302829346,0.0331954864666316,0.135466837315453,-0.0060448413192972,-0.0245066663300106,-0.0812524863629398,-0.169869246414364,0.0728653968843886,-0.296371103329877,-0.0526750131884618,0.0270688198841289,-0.0975305996618596,0.0159354700092473,-0.0648618633271127,0.0221132773812533,0.170856263651779,0.129099809022284,0.106429097035444,-0.128823648758966,-0.160101355619222,-0.253075310936332,0.0730034770160477,0.413381229713567,-0.057379965822771,-0.0894350126834776,0.0855534267601725,-0.0833339164957266,-0.0439401663412877,0.0046844963185078,-0.157922757986379,-0.004490161318395
stable,0.118414920295013,-0.257757724262502,-0.201589842583056,0.065238836527298,-0.0387463557561,0.0564104598885053,-0.0262057974332188,0.0509193713379823,0.081043174390249,0.202023543017434,-0.103029581156801,0.198715658348445,-0.093319101939611,-0.13577028852498,-0.0495300597770066,0.459781267279936,0.0438331472915243,0.181771937988397,-0.119135304067371,0.118113535247394,-0.0046089859721257,-0.130426217070856,-0.110630365040657,0.211388532058085,-0.134263363286884,-0.207911577728236,-0.139908819788627,-0.0244562939860643,0.107962004741006,-0.110174612041819,0.224326036541245,-0.0881882052752669,-0.0827926778374036,-0.105109873070854,0.171951195948907,-0.0117834202764235,-0.103742614074339,-0.146296712627187,-0.0377613412102231,0.278737063918717,-0.0314543077746826,0.141011448011623,0.18069871318468,-0.0180610502926841
