group,AR,ASCL1,ASCL2,BACH1,CEBPB,DUX4,E2F1,E2F3,E2F6,EBF1,EPAS1,ETV6,FOS,FOXD2,FOXM1,GATA1,GMEB2,HEY1,HOXA6,IRF1,IRF2,JUN,JUNB,JUND,MAFK,MAX,MEIS1,MNT,PAX5,RBPJ,RFX2,RFX5,RXRA,SMAD3,SP1,SREBF1,TCF4,TFDP1,THAP1,XBP1,YY1
progressive,-0.0284098603903581,-0.094916403797812,0.0529160758415829,0.0293255301908955,0.182338773175436,0.0606269794250559,-0.251086297936837,-0.200941328070565,-0.0179519474052729,-0.110771949291328,-0.110530983554345,0.0198796733011411,0.334605022375328,-0.346484633208616,0.0605305931302625,-0.33282187592165,-0.186121935246078,-0.171495315011178,-0.0466991598274079,-0.249375441204254,0.24898989602508,0.106699628336307,-0.142001108804394,0.235013883280036,-0.114434628493478,-0.195399116119944,-0.0942176031605598,-0.137013118048835,0.159061482982827,0.218917372049536,-0.235062076427432,0.0709403129679509,0.0742415435646253,0.0150121654140739,-0.285038370277816,-0.203254599145607,-0.1419047225096,-0.0103615266902917,0.190965346559447,-0.0196869007115543,0.220290876750342
progressive,-0.168877235817886,0.320025889950852,0.161056667446097,-0.415519145859016,-0.259137179056207,0.0412784886992188,0.12301224837431,-0.183518751040259,-0.129274583198337,0.0282246076575855,-0.231765189754944,0.171876100381505,0.0692090900270377,-0.144415909181312,-0.0928177983072889,-0.15638196680281,-0.409991826859406,0.120454393305341,0.169818056073139,0.0449241671883236,0.0830861887920172,-0.105313067322366,-0.17552177887061,0.109693761635887,0.0619765343147814,-0.111957610375089,-0.0798521191645856,0.0226384873920217,-0.120013383810692,0.0761770400425041,0.244907272695507,0.109252752141237,0.121718620523337,0.112428020502715,-0.124864488251839,-0.107077105300965,-0.0817925609410446,-0.153735909834911,0.071972749526843,0.0173757740892011,0.157116982627226
progressive,0.137274424549481,0.118172097656021,-0.250343029127849,-0.0283601587287174,0.226256449649204,0.119478973453476,-0.258489539573299,-0.0048793209518126,-0.169650603064539,0.268138480223854,0.0443813112967903,0.460268300928561,0.295282385929392,-0.0432175240902973,0.0084374572470738,-0.200176169136485,-0.120542598646296,-0.353214186790307,-0.278755653673252,-0.312090525747757,0.17028973210417,-0.0154440285845252,-0.346336395184721,-0.0592148285598766,-0.221110029994262,-0.482208551542773,0.260092131792076,0.0823427144790744,0.217342030432256,0.294051824047116,-0.291590700282566,0.0915290020188507,0.356161811764129,0.169650603064539,0.176475928853438,-0.33300053850704,0.19678496953068,0.53861407410009,-0.0366068311878415,-0.291695631915938,-0.0468472046810397
progressive,-0.0886866491985387,0.129271452397381,0.147847221626415,0.182143729405312,-0.0780615983165621,0.070689114031109,-0.315607378749323,-0.194575761729801,-0.0496197104114073,0.17079588594633,-0.184312107136327,0.46941763913603,0.0186480484867343,-0.105455436985059,-0.0278636538435507,-0.083590961530652,-0.269854608624893,-0.198225864243677,-0.0337544133461431,-0.0238160154123215,-0.0327425037383358,-0.283479248701441,-0.100323609688322,-0.0001806981442513,0.138342499238796,-0.147268987564811,0.174735105491008,0.170687467059779,0.340652141542553,0.25828992739281,0.0391392180448318,-0.0814948630573369,-0.278781096950908,0.273071035592566,0.0147088289420559,-0.0132993834168958,-0.172639007017693,-0.200538800490094,-0.436494437253443,-0.0924090309701155,0.33884516010004
stable,0.0155323275524807,0.247957473775525,0.0496433142967963,-0.130055448255316,0.119702174524486,0.285864048592232,0.0214471028522489,0.0132246177387267,0.141973942844323,-0.0240496813267465,-0.181589789110848,-0.120338317405697,0.0427810921526716,-0.0862582677011969,-0.0407827527370749,0.126029765949295,-0.0260692899572166,0.139298855682757,-0.153695213804504,-0.244364910026924,-0.27446858333261,-0.227029533122684,0.0090007450213864,-0.214373383490571,0.303319306525759,-0.194638452435623,-0.3634309416702,-0.245642996484311,-0.0211183968042069,-0.113807701657097,-0.0507019411279905,0.0450211271918287,-0.0339708032826507,0.245912728800205,0.0692322611951135,-0.131211720118429,-0.269857030835079,0.0725212552405224,0.0803705623112674,-0.236805637704452,-0.0277427904547482
stable,0.444869811528923,0.151435641507261,-0.413918799888477,0.585180309027795,0.315469205761291,0.475480951152819,-0.473192479574718,-0.410078246101467,0.431127652993103,0.357681310216745,-0.519199821548309,0.559361364837247,0.491330316191246,0.031925311421221,0.390864148099199,-0.515223318954679,-0.427003872525635,-0.548881977660303,0.355596761848575,-0.393605782366032,-0.1584483341154,-0.268464905872489,-0.166129441689419,-0.30907961185016,-0.212420010343468,-0.483966422499339,0.192900027526306,0.385007020347329,0.441697672707794,0.460968416046153,-0.260092725198151,0.494298531802445,-0.0762106351776272,0.13035224741397,-0.163546414363643,-0.659532977181618,-0.300458191697019,0.517817675347674,0.156182520671736,-0.0105813487819093,0.0921393036865827
stable,0.210691200751354,0.0982000041918962,-0.241265499466912,0.312902133774602,-0.0581675016780847,0.243216762141623,-0.249477063222989,-0.208640568218209,0.272847047202055,-0.168233170329395,0.395338464969408,0.542378754581799,0.552555131447829,0.0628785363302234,-0.309622928446267,0.244427267689824,0.146159511321723,-0.238835454747017,0.308606645803188,-0.148783778946739,0.0361525612231239,0.0834661642731268,-0.28528634675334,-0.277607766783411,-0.322410022502072,-0.299396866651021,-0.223392475383966,-0.0289211456161497,0.343607420030823,0.0738001871345105,0.0179362594474044,-0.309668096563737,-0.149967183624458,0.35843611299628,-0.189019537989167,-0.456134751084257,-0.237308772376525,0.124551083923993,-0.16516625515317,0.174263114011662,0.0008265765497041
stable,-0.339091398870732,-0.373928183800653,-0.282352022225198,-0.0581350811699703,-0.0250269759867431,0.10062331768921,-0.236133266898501,-0.398429776727127,0.313853073341717,0.302906762142927,0.141272215031605,0.585711391406763,0.476079797944121,-0.118162338902355,-0.2699561721846,-0.237538940740968,-0.193181457090787,-0.304324399167032,0.002673771096098,-0.231527441967862,0.34103840668232,-0.0358576430963661,0.162007399605707,-0.390354629121462,-0.182673795885391,0.278954478639999,0.167295125889713,-0.0657845388956826,-0.327842020403778,-0.0575100049293837,-0.0759004059024338,0.336697765611324,-0.0811452641189035,0.392379397613697,0.340377440896819,-0.11572882837082,0.0669589245598151,0.499722035656263,0.0446774987589982,0.239528816620093,0.310016879763125
stable,0.233351052913503,0.447934452553691,-0.548422436262461,-0.161466447142135,-0.240101753055128,0.289179393576143,-0.519233358088388,-0.462127585013009,0.53837969685955,0.553729082372295,-0.337070486203904,0.485686872119085,0.396317094627113,0.146212995288844,-0.473680017267339,0.0749494337339457,-0.136336877504985,0.0113201718156498,0.416281394073625,-0.411302942061925,-0.249351777482546,-0.500622228154184,-0.358342512902982,-0.517551994477946,0.449716798963559,-0.444516184793122,-0.136993265701254,-0.461521688216454,0.549502952216319,-0.456351368885845,-0.484222621527409,0.664411279683116,0.487928690266342,-0.174271066109346,0.406748617807814,-0.420679194988625,-0.268841457771755,0.528473284235863,-0.0355711910977935,-0.519112178729077,0.522293136910995
stable,0.395075149038122,-0.212532630348234,-0.465542489698851,0.0591540095107344,0.450873570898346,0.180948070994181,-0.460135862512499,0.0431877900850853,0.494416487970202,0.392915397159392,-0.136723889906886,0.507983788362765,0.475087433404516,0.265924885685845,-0.41784676112863,-0.422753311537693,-0.555737496849193,-0.411693642521106,0.116090287226531,0.38720437541295,-0.0879265429287221,-0.471354976298656,0.284536438788463,-0.316990696885629,0.438523848746142,-0.453576884491522,-0.381833985674227,-0.308264719496395,0.416708905273058,-0.183912294210291,-0.33097110418117,0.603034613495487,0.000369621965823,0.271911312034273,0.370687346783329,-0.0342371405205476,-0.445242271536689,0.559680131151305,0.357178026306974,-0.340936402279339,0.511723492958151
stable,0.315816042513503,-0.342388380070086,-0.250900165751015,0.462403053656573,0.289381957325284,-0.0957403459847362,-0.0491597539073649,-0.175688553791498,0.460263046408443,-0.292887061487938,0.20231665700927,0.559139049050455,-0.0684523491095605,-0.306340527249796,-0.472768495930088,0.204017509675536,0.0038908166525444,0.0402593220246707,-0.273938354529742,-0.348889726737043,-0.0856792912785449,-0.221902021932708,-0.0998356367283072,-0.529068578038867,-0.245257377909448,-0.0233030756693748,-0.102848144217124,-0.60251079204024,0.246473766394134,0.503733541089917,0.53435237443653,0.416260454376457,0.291131604945091,-0.224289489302364,0.488131935587671,0.564020867973713,-0.131661564282742,0.521848086699493,0.0726475533294285,-0.422833831689117,0.42156864825089
