group,AHR,ASCL1,ATF2,ATF3,BACH1,BARX2,CDX2,CEBPD,E2F4,E2F7,E2F8,EPAS1,ESR1,FOSL2,FOXA1,FOXA2,FOXD2,FOXG1,FOXO3,FOXP1,FOXP2,GATA2,GLIS1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF2,IRF3,JUN,KLF4,KLF9,MAF,MAFF,MAFK,MECOM,MXI1,MYBL2,NFYB,NR2F2,ONECUT1,PPARG,RUNX1,RUNX3,SIX5,SP2,SREBF1,TCF12,TCF3,TCF7L2,TEAD4,TFAP2A,YY1,ZBTB7B
progressive,-0.0356281747079923,-0.270694788769562,0.0875952270308537,0.106958904446958,0.0013140523726677,-0.0480744820868456,-0.102669639155043,0.273595621365828,-0.0330000699626568,0.190661561241796,0.144520967552461,0.0069917503602323,-0.0974878099873526,-0.0098677895155051,-0.220289723229305,-0.0511240753290746,0.0724960214656712,-0.0500331639253504,-0.0814464536644083,0.0440827380868548,-0.0171570611676623,-0.071405110061947,-0.167603661117626,-0.0985539279500831,-0.0561075569688146,0.0090743994037057,-0.099025003328964,0.245727793688874,-0.135545741912731,0.0582149994532818,-0.099669632794801,-0.0816943880743456,0.365901602185491,-0.171173916620723,0.105124189813422,-0.0766117326706306,0.0205289691428098,-0.0109091140372419,-0.0040661243229719,-0.0480744820868456,0.0440083577638736,0.13946310558974,0.0776282637513736,0.136785413962417,-0.0080578683229627,0.0383802466582965,0.0250413754036689,0.0508265540371498,0.0845704272296185,0.0434629020620115,-0.0702398183352416,-0.0534298653414916,-0.0652811301364953,-0.117991985689169,0.0987522754780329
progressive,-0.106125949742602,-0.0091235362199649,0.117568511891388,-0.336106192183659,-0.0142803175616843,0.0302083640727937,0.14081979817772,0.112198136056225,0.100572492913059,-0.088336579788624,0.0217561248322241,-0.0882450392914337,0.195774609990954,-0.207125631642549,0.0357618209023376,-0.29561477892649,-0.0076588882649204,0.160989221058646,-0.0282860136317977,0.168648109323566,0.284294270773958,-0.100328384920551,0.027523176155212,0.251766880772344,0.376536578442701,0.0385385493171095,-0.265772576842458,0.0549548118132338,0.200870364334546,-0.0011900264634736,-0.348921861790299,0.0974296025095255,0.239042751662895,-0.445771707817619,0.142772662117779,-0.394264921398553,-0.0530629748713012,0.264857171870555,0.204898146210919,0.0098558601974872,0.0013120804597274,-0.0090930227209015,-0.0069570777864615,0.0748190997035254,0.0146464795504454,0.127637966582319,-0.120467294302414,-0.0374095498517627,0.0327104709959948,0.170753540758943,-0.0758870721707454,-0.0118697511356735,0.134534017370654,0.11064194760399,0.16333876048653
progressive,-0.006093404661857,0.0709923045136417,0.0018996225564542,-0.0245489684218699,-0.0246609974444301,-0.041757600452518,-0.112477138650361,0.126261579252324,0.0703639678218915,0.182412473690284,-0.361707618057155,-0.152018512787016,-0.007593619398749,0.0458978034601747,-0.0752104407543837,-0.216401104969611,0.221900268729192,-0.131283401959258,-0.183605826321902,-0.0312609681213415,-0.189397239705554,0.0553179830093605,-0.329141268281635,-0.0039015324813329,0.0508709178964305,0.022844178948129,-0.0274763354896366,0.0442076264676372,0.161920904215917,-0.118078589778367,0.109968662710428,-0.0479484216557317,-0.141039668576124,-0.078118324513879,-0.047505176392559,0.0111785481206729,-0.0503205144377655,-0.359184529636018,0.0946888781986412,0.268538437903677,0.0826969019576404,-0.0262927245121536,0.0381044801516445,-0.46898758422614,0.391351471591977,0.120830607071692,-0.0409636556404615,-0.0620592076712391,-0.112827838199245,0.139164400155009,-0.0152895261659226,-0.0272133108279737,-0.115224285116618,0.107294578650189,0.122978641808606
progressive,0.356751873718188,-0.0950182121249829,0.140553153391868,0.0342434566415472,0.115756167547989,0.242840719997869,-0.0836529269465384,0.0017343129980094,-0.189851922867199,0.0320663403248971,-0.0474906559242148,-0.360921604968721,-0.013948304537182,-0.0583762375074652,0.0745385586378507,0.0294464206896064,0.085977644369402,0.275866467513154,-0.001697412721456,0.0788189907180441,0.0066789500561638,0.130922181211433,-0.0414021102929052,-0.0033579251663586,0.121844713179298,-0.0032841246132518,0.352803544126975,0.132029189508034,0.0149077117275701,-0.0944278077001286,-0.352102438872461,-0.0819555142250823,-0.0380072848499932,-0.0815865114595484,-0.176309521372104,0.0475644564773215,-0.130036574574151,-0.025165988609413,-0.003210324060145,0.126235846089152,-0.151660136634439,-0.0261622960763545,0.0996307466941568,0.0296678223489267,0.15645717258638,0.240552902851559,-0.225682091400542,-0.0776750821448889,0.199372194217974,-0.133874203335704,0.0555349162128541,-0.0123615926453861,-0.0938374032752744,0.195977368775062,0.365386538431682
stable,0.320760915613781,0.213302989094935,0.289059079773926,0.194459510544571,-0.152958709424506,-0.123222211169902,-0.325165846050444,-0.242935527426894,-0.155246817817208,0.306677811426077,-0.13923797982431,0.173882376522281,0.396016018475071,0.0395790276928755,-0.240321677943237,-0.336431141287205,0.133515233606303,0.219533653792152,0.179913042130219,0.197512961986843,-0.102556958736989,-0.419938681817541,-0.164353707040949,0.0271889851025405,0.0348453858817526,-0.0713640314708463,-0.252589938909902,-0.336581635651416,-0.258723574345983,-0.0741887710832984,-0.173947722759372,-0.0003564340204986,-0.289428385022943,-0.264966120177217,0.186101132763876,0.0304305545000758,0.0269919562967648,-0.16020125070214,0.0846352581674143,-0.39743779417906,0.0659373235087537,-0.380038863506217,-0.368657727212794,-0.0654175238955265,0.145327061007829,0.0426255484736379,0.0068356124375637,-0.0574482532538766,-0.200004039752328,0.0017445465114408,0.261288909199073,0.245969176979139,-0.257685955308532,-0.129481588607659,0.0548779679282805
stable,-0.135878586412303,0.0002443440927092,0.359499972973191,0.120659440066414,0.381735285409731,-0.0918617434256836,0.273979540524962,-0.33548443928977,-0.546027599174222,0.0841590867888498,0.219944589737264,-0.155833353983557,-0.0106231503163583,-0.409974481267126,-0.0263077139816936,0.154425466592232,0.0980634292073035,0.155972979179391,-0.608870572732438,-0.0068299991628722,0.422203321335574,0.184770675820121,0.0870214033034437,-0.353298287191572,-0.203236107969147,0.127384720332411,0.0496716634178902,-0.0556988177047179,-0.517357892296339,0.47914713036981,0.0887085410864359,0.136751243886265,-0.52634044656165,0.488897623212207,0.0226774588900136,0.209530877214656,0.444554988101975,-0.24845140055334,-0.0809477072846714,0.0897324591892175,-0.290362230169466,-0.0118565062128906,-0.121834618798016,-0.238282032123442,-0.490305510603532,0.173263232596815,-0.250685403686682,-0.371984792567334,-0.101647142567039,-0.406192965546626,0.379035864956944,-0.431488396858525,-0.0293561974240658,-0.378919510627082,-0.059724677517927
stable,-0.0099992039960822,-0.0012331581833505,0.0136571114163581,0.149757131442479,0.295560766986277,0.109838831147727,-0.0069047621127681,0.0244968951479078,0.224892027797337,0.0429434636284402,-0.201231093814922,0.249324262965594,0.0996456472126907,-0.0274897284917699,-0.122789301357895,0.0643690097429094,-0.0435346405852525,0.14905972737624,-0.193984557523996,-0.0207466163281301,-0.306839314865461,0.0029004619443601,0.14037681582306,0.0594409955794822,0.150089668480686,0.0442181889415666,0.0670246874785894,-0.0863256914045145,-0.0811067073326563,0.0300761276778235,-0.0968329380978573,-0.0229034885064998,-0.0979506320318305,0.294904930049813,0.089771144605936,-0.14929527444497,-0.127458675602717,-0.177810325471211,-0.213267087170021,-0.0608173294320607,-0.20141121804395,-0.0244229980283063,0.147826569192889,-0.0555013553907256,0.148025167701819,0.234974366052971,0.0992345944849071,-0.174133943771035,0.227718592622096,0.299726717103813,0.0106180923727451,0.0996410286427156,-0.17195397874279,0.0077591975581608,0.100024369950649
stable,0.0513205423836702,-0.0183294959490321,0.0993936485327756,-0.035172374113306,0.108770697395342,-0.175277659448088,-0.0810242502481581,-0.206593830924949,0.13648440416461,-0.12402464409387,-0.0158197413543921,-0.191657056637485,-0.0574225303178052,0.0610659204977942,0.0536665950887291,0.0663453064367842,0.137665104043214,-0.0474234142748305,-0.0071926517734689,-0.0254515512826192,0.0928159019820457,-0.14210961034534,-0.0555982773857859,-0.167174415913824,-0.219193760738643,0.0414963827351853,0.0129058477198488,-0.134436084271227,0.270039567642529,0.0157767696083771,-0.178087193128023,0.116588485759649,0.136967324738874,0.111709146313323,-0.124737770450357,-0.149234735089357,0.139289845297306,0.0126285776443708,0.0606341567640241,0.0040659456824702,0.0924179017630017,-0.0736392487544314,-0.0542917316795669,-0.204444220487388,-0.0909875565027869,-0.188877193925036,0.0530158800776443,-0.128829294553075,0.0971693491080927,0.053857921672177,0.0859782786816057,0.0431415867254752,0.0737886267286742,0.142997693096317,0.171911539343577
stable,0.0662293237692623,0.0008750020755926,0.164239972927015,0.0302969468673953,0.0193385875397351,-0.0819429027101135,0.0473855290698921,-0.0308646565473929,-0.153130571574401,0.0576615951124177,0.0678647443153105,0.114661730322453,-0.0936773055452935,-0.0707293344437388,0.0287552765437321,-0.0773387251218761,-0.0198854638369805,0.0041614682047531,0.0680834948342086,-0.112427350022279,0.250479760829771,-0.038666758388094,0.13685449129924,-0.059411599263603,0.0337292466758212,0.112547141973104,0.0147083682230573,0.103489828821582,0.112844017677323,0.107094004037714,0.018020876080658,-0.220661981765676,0.0568595098764577,-0.0707345427894268,0.205542154233263,0.0703960003197035,0.0121406537988479,-0.0603074347219478,-0.020854216134958,0.0116927360696755,-0.0025468810414571,0.129177389755052,0.174036871166239,0.0318698672651869,0.0907189651944802,-0.0894272954638435,-0.176719169195586,-0.0272761063683255,-0.0550886723425202,0.03036465536134,0.0625209816393697,0.013057322639945,-0.0940523064348332,0.201927562325755,-0.0508751206808866
stable,0.128655964226314,0.0357472326188147,0.198580099311605,-0.0501172349562579,0.279044705183587,-0.0943086957527454,-0.145574049452459,0.107849089707821,-0.308806905901033,0.152684978444183,-0.0116367390062491,0.179328740510051,0.0328954538044252,-0.156625618260431,0.0336880260982945,0.155233061332884,-0.0817164256632334,0.103308465257897,0.069983392826888,0.0937161183367684,0.0898199218267193,0.0309547627671005,-0.089338452676238,-0.0427322389096441,0.0605762263482526,-0.0173106677642292,0.298910863054217,-0.0256363804587066,0.0280066901226147,0.0671612428832974,-0.184876746567136,-0.258008206916402,0.0124959762594158,0.0807905234507692,-0.134811362134776,-0.0482580233136299,0.150507256440468,0.139485316503295,-0.0847089416139174,-0.0318806649795646,-0.125278272955245,0.033547288962,-0.108841656879582,-0.074242543004223,0.0034665778834656,0.0496579874588757,-0.110574945821315,0.0707463362499585,0.050295008181051,-0.0965086394095601,0.0423766924600578,-0.102256640344537,-0.15404790650093,0.0933531646694824,0.042887790481338
