group,AR,ARNT,ARNTL,ASCL1,BCL6,BHLHE40,CLOCK,DUX4,E2F3,E2F4,E2F6,EBF1,EGR2,ELF1,ELK4,FOS,FOSL2,FOXG1,FOXM1,FOXO3,FOXP1,FOXP3,GRHL2,HIF1A,HOXA6,HSF2,IRF4,JUNB,KLF1,KMT2A,LHX2,MAF,MAFF,MAFK,MEF2C,MYB,PBX1,POU2F2,RFX2,RFX5,RXRG,SOX17,SP1,SPIB,STAT4,TBP,TCF21,TCF3,TCF7L2,TFAP2A,TP73,VEZF1,ZBTB7A,ZBTB7B,ZNF384
progressive,-0.114302247780287,-0.354736244792629,-0.0875680704951602,0.0140366830643616,0.0640826661454245,0.185948850912691,-0.260571429253087,-0.0288917593109209,-0.395730303282717,-0.246113149700926,0.365573754508399,-0.125040558322458,-0.104258331453315,-0.094239214919742,0.0329837252219097,0.436178766318006,0.121915784354066,-0.023733402283735,0.158073883131167,0.216031000306809,0.0466236115918724,-0.10217514880772,-0.0038191681835895,-0.0125734952537656,-0.0356373031157024,0.272252131944455,-0.290058383605606,0.0244029967055332,0.356918626611823,0.0781193492097861,0.0749697754479947,0.0332069233625091,-0.374774477859774,-0.33953397143847,0.432359598134416,0.220271764978197,0.0560971326706464,-0.373633687363377,-0.388687161957136,0.143665203165807,0.394118316711721,0.185502454631492,-0.47831361530449,-0.189247223434882,0.0029263756211919,-0.17168896970773,0.397491088614112,-0.119535004187673,0.286710411496615,-0.0564939293650453,-0.0070183415321807,0.381966417945754,0.172780160617327,-0.392779127868125,-0.230613278825969
progressive,-0.396490920388325,0.304100285154915,0.0883105777402763,-0.0593875035111715,0.487672649697844,-0.0025084797920749,0.0414654731894795,0.0346653773675896,-0.056304793405248,0.0224554275362852,-0.338372768097239,0.434118117269449,-0.0025689250882695,-0.403170125617826,-0.198321016814406,-0.140837540133363,-0.623039890525598,-0.227818321357359,0.457691782785334,-0.193062276045477,0.401356766731988,0.505201785594271,-0.425232658728846,-0.118623893781856,-0.431518969533082,0.294308147171393,0.120225694131013,0.242174079203571,-0.414866290431476,-0.401145208195307,0.0376574195292212,-0.331693562867739,0.579972616986962,0.122885287163574,0.444665821455402,-0.364303800164713,-0.35964951235773,-0.116478085766949,-0.151929251985068,-0.358893946155298,-0.543040541012076,0.372463915150981,-0.157067102161607,0.138238392396997,-0.414956958375768,0.0774304244252526,0.038473431027848,0.479119640286311,-0.385187649999939,-0.168612153734771,-0.366842502604885,0.0570905822557775,0.350008487614695,0.204969999395809,0.501031060156845
progressive,-0.258684583946034,0.226872574392351,-0.387343539598859,-0.21608175983968,-0.247343167466302,0.0094782188872663,-0.39588278555694,0.083730821622365,0.123497062586627,-0.354582724938723,-0.0102058000051685,0.308253505647437,-0.0611708908787628,-0.166129383224788,-0.402544085656653,0.189879007417933,0.128786773957321,-0.445844994349102,-0.0378342181309136,-0.105759814793444,-0.105863052654768,-0.19546860019533,-0.0180420452885204,-0.117096315184542,-0.252647627102899,-0.363357943151259,0.180125487567136,0.23851878836742,-0.0978006672942302,0.0942168386796985,0.0340930746800788,0.0704672144865535,0.0175307720705351,-0.0722320903063298,0.0511912309507801,-0.187907655875508,-0.0661705530200231,0.159153453452469,0.0037067308303935,0.192346883912439,-0.0440186576330822,-0.0127375856519227,-0.0135733207197833,-0.0108891363253604,-0.157801529077988,0.470572920180507,-0.174363831687532,-0.0722665029267711,-0.195242460118144,-0.355595439197424,-0.175435539009847,-0.0353270129273318,0.157865438230236,0.388587310023381,0.0071381606972565
progressive,0.0026385591604759,-0.289312437525421,0.0008175817116967,0.113829671951235,-0.0878528712023244,-0.301576163200872,-0.0796027284752026,0.108961344486132,-0.0767411924842639,-0.178715929615896,-0.129400887278551,0.0813493803138275,-0.0383520148395934,-0.161806853305804,0.254193586727538,-0.134417865963963,0.147796475791728,0.419419418100437,0.0828730553219896,-0.116133765866017,0.118586511001107,0.110930973155219,-0.080011519331051,-0.0981469682086881,0.260920054446497,0.296299044879921,-0.316181145596183,-0.168644809439995,-0.249325259262434,-0.354904788486547,0.365942141594454,-0.0273889873418414,0.0195847982756451,0.396935921028776,0.284332621645086,-0.104241668241337,-0.245311676314105,-0.217328084091029,0.0721330046547004,-0.107697809113509,0.140586891606765,0.0446696917027047,-0.114684416468009,0.12204265187328,0.187857979664869,0.0794540772548941,-0.195290540680294,-0.0618017448432595,0.0983327822340738,0.071724213798852,-0.0646632808341982,0.118660836611261,-0.180499744259598,0.375976098965278,-0.006540653693574
stable,-0.141951499056041,-0.0711347204432289,-0.0002116268965867,0.190250574089374,-0.110421097406757,0.0603387398040811,0.0064822020504284,0.356070778761397,-0.0114077929942091,-0.0908049891439875,0.0234263953724056,-0.0126444563282921,-0.0922913922754644,-0.218819202157516,-0.187378064933807,-0.0637478384841687,-0.21261482309455,-0.0185258787054718,0.0348592626434615,-0.216368943824049,0.227927182479339,0.117284428465257,0.115208278342343,-0.0694738003448984,-0.0134277767369853,-0.110824291778453,0.364566946728159,-0.0706522913566969,0.0467735560299754,0.100085480490516,-0.340397349790015,-0.218448102860184,0.0020340253378104,0.221693717255231,-0.254674415077332,-0.03712597727041,-0.112661734785785,-0.156489564771801,-0.0303188125920473,0.0225518045959901,-0.0482409027110488,0.0914368609205262,-0.0095432697678828,-0.372823404608265,0.0244464169545325,-0.171613365594702,-0.0046026342579941,0.130785422090634,0.156275931933067,-0.0871832605962392,0.0779709712827338,0.11362157810348,-0.069407604254023,0.0206571922374477,-0.093227164287386
stable,0.128139083938517,0.120097276134602,-0.0993510603944874,0.0423872739298595,0.113456603218924,0.390163082281598,-0.0002708075834407,0.0441534103436036,-0.341511911204326,-0.177484935338528,0.371041712042129,0.208427645307326,-0.0145882867775266,-0.0562337834136136,0.139336388801655,0.136439925083114,0.0134344109872138,0.020004438446342,-0.164651010731988,-0.406541053958386,-0.102836236250942,0.0872118161106859,0.14882642846484,-0.111749338018971,-0.0691148049911876,-0.163991653137523,0.11458693052372,-0.0348753070500677,-0.0411745269257552,0.104331565081246,-0.0525837681585424,0.222803995715203,-0.129587315797787,0.103048172620592,0.0479800392400493,0.199855996579288,0.0957716905959659,0.0328265888101245,-0.316067772603652,0.0972670194262693,-0.021523315762162,0.12784472786956,0.121969380733171,-0.186280294678974,-0.0629921987568745,0.191366767550557,0.0409625905561059,-0.0391022602002954,-0.0126926336934413,0.017484750496067,0.130411512790868,0.124147615643455,0.12611391418409,-0.0834322841852735,0.0377835450113664
stable,-0.0516631805180166,-0.0771009259031208,-0.15195925275954,0.0541281860817462,0.218013988316925,-0.187122649795525,-0.105110246641364,-0.0386384988645507,0.0309747409652862,0.058668985804406,-0.0708133083279684,0.171415189530406,0.131502486662047,0.0191547612790566,0.111967780916401,-0.0333378102087112,0.110920616898726,0.0789079788539751,0.171229850766216,-0.195337790518255,-0.0165229508275558,0.0918538915326602,-0.0737926289623258,0.226034523337256,-0.004591767882812,-0.168273697477382,-0.0244276491202676,-0.0839167589562152,-0.0269621567205685,-0.193220295137382,0.061824378264744,0.176646376149674,-0.108747519888596,-0.0397875992025299,0.0965939304268244,0.1534790306259,0.0281946595024333,0.018371705000353,0.021225921968882,-0.176780746753712,0.107565985266884,-0.0416641541899556,-0.104401325868336,-0.159780548608366,-0.213848499591751,0.0916778197066795,-0.122110444786709,0.2282215207547,0.187891805666914,0.0082614754137779,0.130191214905402,0.0418216921395173,-0.201416901983693,0.101445172579503,0.083976994054577
stable,-0.0319551995521139,0.204945273809276,-0.0133221271182065,-0.0019253591718032,-0.155248162188184,-0.0651730477968,-0.0641213550797594,-0.0051802555162252,0.0880170073130263,0.106839425598143,0.0096720742147399,0.270064810822039,0.0267348109478607,0.0462209687657472,-0.096229883609211,0.0725071123705261,-0.0573079915968577,0.0633084027838083,-0.140530638470851,-0.0617504157254919,0.238724985286354,0.138217326114777,0.0832792448186479,-0.0015641613795515,-0.162897117144898,0.173958413637529,-0.155131879138256,0.0303282659066725,0.102766431690074,0.0547888685329485,-0.141650248721477,0.316267256624081,-0.268671472329991,-0.284904791910534,0.0776739901907419,-0.167866416685592,-0.0929132440524382,0.0862820230459712,0.0218828235106335,-0.131154931675394,0.109966719303706,-0.139782516547868,0.0864024223100551,-0.129691617542682,-0.147320333722351,0.200025368838463,0.0486186635120334,-0.173204117393311,0.230875364889499,-0.002540733188232,-0.0195952374930394,-0.112131847950138,0.0580530263592231,0.0005464274293038,0.0770987492623411
stable,0.0132699448364134,-0.188125868971939,-0.293631275453,0.0907817900663242,0.130690266575522,-0.0916124595396521,0.102904372692703,0.148445826567906,-0.0098745833641855,-0.0938345003808043,0.145766917516424,0.151093585514139,0.221321497799806,0.32492674786063,0.101995827956251,0.0400590353512386,-0.0367155907210937,-0.354586839742644,-0.181734905711522,0.0179113105186331,-0.2656065640966,-0.249522726419288,0.122580855842158,0.388156269833509,0.10322106542941,-0.09986204574664,-0.111143575531275,-0.359700648687819,0.109269377532079,0.0863584751208531,-0.114575278792961,-0.0420163002977675,0.146706612358126,0.0648804775511183,-0.0821116774384641,0.145699425621716,0.130212631628359,-0.0312643223023793,-0.0995868864836001,0.280636489879627,-0.176164228556017,0.0836899494377872,0.114897163213875,0.0252886937786266,-0.0465901740852793,-0.163527669193016,0.0944990359594666,0.051543040819997,0.146322427726712,-0.189901424971177,0.120919516895503,-0.347624791219315,0.321448319441069,0.116646760792072,0.0864467337523942
stable,-0.156271406256189,-0.12034694504787,0.133516763088347,0.381194308817322,-0.0432136983580572,0.114153329432909,0.0657000260479948,-0.0157858939500457,0.211022670164138,-0.0407392333951605,-0.156755864757961,-0.0050011023798303,-0.358417306026321,-0.0215099574786742,0.223357728940024,-0.0964370546834946,-0.221434801348375,-0.0766040689417233,0.215703284612027,0.0741892296405831,-0.0102630670298456,0.12086121638052,-0.17886953206192,-0.0056718910745915,0.0931874561177628,0.108011886271984,0.0676751260936804,-0.310470820766338,-0.126995206333725,-0.220562776045186,0.120794137511044,-0.412944973702683,-0.147506433977977,-0.0831107192809064,-0.0563760631908148,-0.0554667718490275,-0.0843404985546352,-0.156681332680765,0.0956395614575008,-0.0466719867399369,-0.0787431395572394,-0.13139259888827,0.0124692165148378,0.0426696141945287,-0.0750463485283335,-0.0926955444082713,-0.125966663668424,0.190578521389362,0.230810936659592,0.106923717944927,-0.140112851920165,0.0990978498393805,0.0068047786479658,0.0712303061759145,0.112610515434958
