group,AHR,CDX2,CEBPD,ESR1,FOSL2,FOXG1,GLIS1,HNF4G,HOXA4,HOXA6,IRF3,KLF1,MEF2C,MEIS1,MYBL2,MYOD1,NFYB,NR2F2,PBX3,POU2F1,RUNX1,RXRG,SIX5,SP2,SREBF1,TCF12,TCF21,TCF3,TCF7L2,TFDP1,ZNF76
progressive,0.0957861977374922,0.0263381922332274,-0.23268214474295,0.411579435812923,0.0023856185096884,0.198753348160713,0.192367601644881,0.151860281293503,-0.176993615693555,0.24000768036866,-0.147402307310752,0.206078883786423,0.112389138678658,0.080484503256157,0.0651346144614947,0.268345936604959,-0.0601946973454731,-0.0428929388610657,0.431917436036933,0.15190847560683,-0.251453829783832,0.123714802310512,0.241525801238461,-0.0876413587852224,-0.389819703345764,0.091882458358002,0.0034699905595468,-0.0266996495831802,0.270249611981377,-0.116895306974736,-0.207211450149609
progressive,-0.179438365403731,-0.152601800456949,-0.166709328040995,-0.280390776930316,-0.08112561600306,-0.100248501626341,-0.291154732488206,-0.0423812419104923,0.261121243411151,-0.0489217380669212,-0.0211172970073041,-0.108343465479141,0.259302809502188,-0.167237260466178,0.0571046906572516,-0.0915962757691816,0.0603602739458776,-0.184776348813911,0.254199462725423,-0.0071270877399651,-0.0390669994635126,0.0087695441738665,0.0977261578171352,0.0293589087559881,-0.0162485868639534,-0.18386713185943,-0.286931273086745,0.275228770995197,-0.169348990166908,-0.141104605419639,0.0524119579889617
progressive,0.0083096417464383,-0.052369845627266,-0.161842212152327,-0.11184586764459,-0.0038300762532434,-0.383728749406935,0.14196593114734,-0.119606308930775,-0.0334057149519173,-0.25295218068023,-0.156483925922727,-0.107772232926364,-0.0727714488116249,-0.0962055936678163,0.179287684163671,0.0387640011815172,0.138026014802046,0.136808222477137,-0.11697014672156,-0.0034432481029781,-0.190424514366369,0.123832764646636,0.053210361114262,0.0397668889785012,-0.150810446385504,-0.358632676201456,-0.244145870691475,0.0424603590618294,-0.167109760914581,0.03511062420679,-0.0872607896499547
progressive,0.64929808532364,-0.192462244124761,0.0538793101746186,-0.0309327226757032,0.161204294224664,0.582156731665396,-0.233260192607084,-0.0462545385804908,-0.0888231686178487,0.42695107291289,-0.192281562333431,-0.573086505740628,0.511148787672689,0.438189480333618,0.0733206709217311,-0.4391651620068,0.284393139553486,-0.196654061683618,0.201351788258199,-0.0995195306645872,0.0407256757657915,0.0634193087568448,0.391609714528733,-0.233151783532286,-0.399559713347255,0.389044033091847,-0.585336731192805,-0.344054267050666,0.242764054831045,-0.523941058498856,-0.517761741235369
stable,0.166518740176837,-0.291203027844106,-0.179589045073149,0.334912541110848,0.0626003394097898,0.162222249746658,-0.168185890638604,-0.0190939013153055,-0.141406077565687,-0.103063550994309,0.0206218002303818,0.0484044178443968,-0.0890774737735813,-0.190497082897238,0.155633910943863,0.0239415957844686,-0.313897161856139,0.125462742494254,0.214557622711172,0.138309664701083,0.016277925593342,0.0034783875933732,0.067438363632655,0.0502137209267436,-0.0874190265334826,-0.131687480036246,-0.127365846965691,0.0761647938919265,0.27249110125757,-0.12987430885538,0.114891229241333
stable,-0.369723661946669,-0.0157147896143661,-0.300887656535368,0.0111242075433582,-0.354520199543183,0.0964476747987992,-0.0857098033703278,-0.0895049875577452,0.168749342417173,0.0858916086008628,0.244368955492811,-0.164829167133763,0.1336268444432,0.207723838713107,-0.305080539664581,0.117889329175017,-0.0986975145266694,0.0006931324414145,0.0987884171419369,0.112537437701144,-0.177475993482852,0.127070493317032,0.188486572757126,-0.178237302885717,-0.418129304576604,0.115707666408597,-0.121718601843159,-0.0397017172180731,0.0788012046099991,0.227290626649432,0.0660975641263684
stable,0.0226400835018466,0.0282989744070796,-0.091938897686377,-0.029776975466194,0.182173800267903,0.121928307555563,0.0062735947096352,0.131293500810869,0.0401410624036534,0.192700602918293,0.0352731506584969,-0.004158290441545,0.133892432336834,-0.119587009241736,-0.0631020574504454,-0.0281543382178085,-0.0157563048687238,0.0195484849561762,0.190250827462513,0.0468078867528696,0.168700035261115,0.120359908878154,0.167750860269023,-0.119623168289054,-0.0879659223623356,0.147637390198506,-0.0611359092525409,0.197206924190272,0.286537850588853,-0.103134642712145,-0.093715210885863
stable,-0.0975264088762323,-0.24254720608295,-0.166946497706057,0.0705673059075019,-0.110032171407608,0.140963177117036,0.0575791341097525,-0.213478060930517,0.0240506933834466,-0.177533587018903,0.125463287651393,-0.0327819024194596,0.127762705373548,0.136568667911582,0.0760183312748483,0.0251660156335949,-0.099758050089889,0.0032981245091514,-0.0701287520289807,-0.0698506690014638,-0.268956123276808,0.116422100760334,-0.122438262602957,-0.022546652922791,-0.0850944031335166,0.0083893363534384,-0.0089086240141419,-0.118269010616925,0.309483485218968,0.0644763905628586,0.165937823785458
stable,0.0187242499902465,0.154051121912184,-0.0705943201849086,-0.170052028702984,-0.0084180664324898,-0.0295771269783752,-0.0533836010805999,0.0253453148691982,-0.0758891472975872,-0.0780253012570043,-0.0929176352584385,-0.0922292064942661,-0.0258666984185346,0.0772609428497247,-0.0329686510371655,-0.198343413724744,-0.139477692411801,0.100652334902963,-0.0317284668664138,-0.0140520459510474,0.0592301835998577,-0.23205617526436,-0.0882454312192394,-0.179497676305526,0.0471320604647701,0.0556007466593315,-0.0807942022423151,-0.005482120232343,0.0906549318938426,0.0599945420071373,-0.21378244115655
stable,0.202427426609058,-0.274967249547099,-0.0708114739682484,0.136924453048028,-0.169124030073483,-0.0145021550112391,0.0421484765574519,0.206806394797229,0.0644862976964461,0.0716611245122219,0.255221951862793,0.130606538746687,-0.0363025903360962,0.0352205567373608,-0.151840540375562,-0.050681291849493,-0.17801994388859,-0.224852391393588,-0.155631288956367,-0.0155551407281292,-0.0531140519540323,0.407781427314025,-0.0270072681456175,-0.11722272718649,-0.100273288129789,0.0843332629672104,0.0944927596425852,-0.134644194323177,-0.0894166422901285,0.138391371081213,0.0816245479851412
stable,0.0326434441658161,-0.109211052105964,0.162414198387125,-0.201956652749916,-0.149236483734569,-0.199289221681855,-0.149386614017195,0.0138841416413486,0.197075672863594,0.164446194305465,0.0316402480136918,-0.0269990110593164,0.27296012982776,0.0876656108481025,-0.0957179474798284,0.0238136887062258,-0.0132603444980323,-0.0227627767278404,0.235722000733189,0.0514772299312765,0.139992415246955,-0.127701516682472,0.0176106312922788,-0.0291136368231329,-0.0740631089617586,0.143281315857052,0.215052901357636,0.0339911253075329,-0.150365370355869,-0.160847722724991,-0.239413576364904
