group,ASCL1,ATF3,CDX2,CEBPD,E2F2,E2F6,E2F7,EBF1,ESR1,FOSL2,FOXA1,FOXD2,FOXO3,FOXP1,GLIS1,GMEB2,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,KLF4,KLF9,MAFF,MEIS1,MXI1,MYBL2,NFYB,NR2F2,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,SRF,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,TFAP4,THAP1,USF1,ZBTB7A
progressive,-0.147789506790167,0.236987338283826,0.0220470111805081,-0.115933138399575,-0.176352046901883,-0.117279520761743,-0.206693735135036,0.0025485094712473,0.444979370696668,0.0343327502352951,0.153487589287202,-0.294304758844711,-0.0328661551622188,0.110547608950901,-0.228404150725002,0.0630876306844638,0.04993636011114,0.199553100107107,0.125670367983114,-0.0456087025184557,-0.353834093286301,-0.0445027455781031,-0.0757099653297929,-0.113023990795604,0.222249259926518,0.156949715361349,0.297117736279956,0.159714607712231,-0.171615666092112,-0.0523886994136611,-0.0097372295835395,-0.0686895430127718,0.043709341686111,0.23734797641655,-0.236362232187105,-0.284206891128448,-0.168466093066325,-0.0398625349370583,0.0032938282788763,-0.169668220175404,-0.0680163518316876,0.150121633381781,0.150338016261415,-0.0304619009440608,0.068617415386227,-0.0359916856458241,-0.103406973922972
progressive,0.0080496555563918,-0.223194994972684,-0.160671124905582,0.0001463573737525,-0.344964329934831,-0.1928990186059,0.0502298506718854,0.0855897921705087,-0.061323739602331,-0.183707775534238,0.0583673206525288,-0.109768030314435,-0.238123447095447,0.218892088184358,-0.0493809779041204,-0.249773494046153,0.04765396089384,0.19286974713115,0.042999796408508,-0.0354477559228748,-0.0747300750380673,0.21215964899174,0.0566110321674979,-0.191406173393624,0.157070733511269,-0.0052981369298433,0.0650412168956465,-0.0283347875584995,0.136814872983912,-0.173345673472556,-0.271639285684788,-0.112636634839985,-0.0048590648085856,0.0615871828750856,0.0313497494578026,-0.262389499663625,-0.348974521975651,0.114656366597771,-0.0034247625458103,0.203583106889839,-0.0309984917607964,-0.0939614339491563,0.14354731217653,-0.154377757834221,0.112051205344975,0.0841262184329829,0.0115329610517033
progressive,-0.0188311296729073,0.0673692492631607,-0.276138998325673,0.115148587906128,-0.0934779949399158,-0.152658136621042,0.0719362515685262,0.417214988034362,-0.145022605076021,0.0547372167633671,0.110237986681236,0.0493780280602057,-0.106782908657114,-0.0680421304805656,0.168253709801747,-0.264098719520619,-0.0526183567596238,-0.122865246973814,-0.0255599418469568,-0.257107435949709,-0.163443324928383,-0.0439854339065348,-0.044562870979627,-0.110042326185395,0.0600057335294313,0.0746754985103023,-0.310942705549321,0.0747041317535962,0.285525929918833,-0.0447251260249587,-0.336688763477687,0.145194404535784,0.0300839942873815,0.124635735850816,-0.0519597921638658,-0.192353356240718,0.132524194378265,0.291028284838464,-0.17377515355024,0.202618373961555,0.17508751053454,-0.129603603562295,-0.232936206402503,-0.132810526811204,-0.161066765734996,0.0220953194084036,-0.0042377200074864
progressive,-0.104753871058959,-0.361890139866559,-0.19354731088453,-0.0107245431590868,0.0155632259312,-0.151299110560854,-0.0161770886709458,-0.249950463795282,0.0408399269795528,0.270352372498596,0.0046581349074821,0.137433034557187,-0.0767328424682137,0.128730627481968,-0.33762450686014,0.0489645808879519,0.0208713331513541,0.0480257319918702,-0.0009027393231554,0.338166150454034,-0.0094607081066691,-0.078429992395746,-0.391499989666058,-0.0050914497825967,0.0034665190009169,0.220160066131152,0.170364965065898,0.0676693396637329,0.220123956558226,-0.0555726327334498,0.0499395393569598,0.0459674863350758,-0.0307653561331379,0.183400520892262,-0.109087019810105,-0.322891801106243,-0.194775036364021,0.0803437997608355,0.248181094721898,-0.315056023781254,0.0408399269795528,0.0862296601478091,-0.0898767270133571,0.0290320966326794,-0.0034665190009169,0.0877823717836365,-0.503620213601965
stable,0.373366888591539,0.304365998023536,-0.260128352135458,-0.335852169005746,-0.376453011696877,0.210863218826091,0.0970759311053435,-0.0695255314959101,0.432018658208485,0.0023869233392847,-0.360856517053275,-0.0882332239950801,-0.0055395909740814,0.240002007421304,-0.154455639354808,-0.18709910650152,0.175825113032332,-0.163186474502503,-0.279475450765516,-0.0618430137905596,-0.445197368281748,0.118849494026973,-0.242071638728821,-0.337696127561185,0.246587022597318,-0.268800358061458,-0.268905479129734,0.336420208539822,-0.41253750610604,0.13254609413385,-0.0341913507667323,-0.228285348169194,0.217974803756954,0.0518198645925045,0.0642183641681994,-0.365844463522278,-0.187674861343359,-0.234422875494935,-0.0552010982197903,0.145611003417604,-0.377781973459113,0.397179221589632,-0.390630854125493,-0.425746112996886,-0.163263627580137,0.433742065080122,-0.161096590512107
stable,0.213987084710896,-0.181733008597193,0.503425870782767,-0.229090991366315,-0.0524227658392026,0.14691262499039,-0.0985597741182161,0.0803242940020562,-0.11653523188926,-0.112114852022293,-0.110306000925836,0.201404264271165,-0.323343438811092,0.244274035257203,-0.0589685457445074,0.151570416563767,-0.241481621377047,-0.05636832229335,0.402774612584272,0.067436229939798,-0.045300414646902,0.468356770150202,-0.0066136118214219,-0.229226655198549,-0.178759709607391,-0.066407445878688,-0.359158690520946,-0.0026115287705102,0.0763335162704973,-0.0365161815097314,-0.306102826797983,0.138648436543451,0.0774301322477245,0.31308951415805,-0.193558372640282,-0.350091824399954,-0.095699528321943,-0.0837385004466193,-0.0592172627702703,-0.015363929000534,-0.127422254426063,0.367185467261475,0.130406858735217,0.0199199726997358,0.0008592042708172,0.166877818967537,-0.236213342558615
stable,-0.176523715445814,0.0201545137569652,-0.186745578701028,-0.097292977844722,-0.119964546346671,0.0468660229088533,0.0539698111657926,0.064937301051029,-0.0875636800602498,0.101021110994833,-0.16134456483827,0.086637295459313,-0.29005327802793,-0.0781687845219694,-0.0333859972279055,0.0088300268791726,0.0615977975383839,0.0812235942304242,0.113705801603757,0.161999812482835,-0.0398752083837356,0.0542002775787086,0.182579107471449,-0.101224463712112,0.0748112052122328,-0.291761440853071,-0.22697778407732,-0.123367315149137,0.0491300164945572,-0.0016177838396846,0.0979120738951041,0.169736253637975,-0.288846718572075,0.280929519446021,-0.0208368750971673,-0.137430285286284,0.0695692240557127,-0.0588773900761209,0.169966720050891,0.135690489816232,-0.040254800122656,0.281779081909319,-0.0052193864101557,-0.124831454713544,-0.150706958249953,-0.0736227215534701,-0.160314244404057
stable,-0.0530437177073366,0.0288337193400015,-0.170269347101218,-0.234136299566516,-0.0105232261326605,0.0114800642731563,-0.0606027390172529,0.0843961141109138,0.0266399685616357,-0.0326690455531553,0.0642088227592463,0.182343448386599,0.016041989449249,0.10834098857682,-0.121603163886649,0.005694183642346,-0.0406895419245816,-0.220801364689753,0.0365721478012608,-0.174062811645725,-0.16602836138475,0.0740762160831087,0.210456549002039,-0.0993108286258913,-0.196327239127385,0.118148579516901,-0.0282287185574172,-0.0035263472302853,-0.0530487012393183,-0.0116156163430598,-0.332567036444431,-0.0502798508702587,-0.144951011221142,-0.137231520181413,-0.0492442729244514,-0.0945316214553943,-0.181106535748729,0.297921522107314,0.032431829430824,0.052583239352223,-0.227940772606806,0.215304528913884,0.0620678974198871,0.0239239436315827,-0.0779683545608544,-0.164633969136257,0.146203871161354
stable,0.0382817960633793,-0.0784907990450785,0.316904457000682,-0.0273138697795382,0.0452641373590721,-0.050420172622221,-0.136145565177432,0.12279637798928,0.0109073857523756,0.14607925738207,0.0462933263939864,0.273032751865317,0.0801153033060706,-0.071205755092058,0.0400273813873025,0.0071538728015118,-0.0482962089766382,0.0296497252852504,-0.117201423873005,-0.0228288254067991,-0.0328028779657476,0.0009636034591599,-0.157687904290588,0.133754214184543,0.0502385510278244,-0.064399990346473,-0.110425929393153,0.174719973809562,-0.118321423705118,-0.0051863055288816,-0.0287365722689785,0.242959242859808,0.0676288186913021,-0.0081628816592709,-0.073571880863503,-0.104331515892288,-0.209878887458177,-0.0133945925867517,-0.178372585874649,0.0732338628961537,-0.129607187779153,-0.0178594567823356,0.0823401678374294,0.0455012544406455,-0.343789498015672,0.0857707979538102,0.134546286137884
stable,0.271147232011486,-0.23628203569411,-0.235529913641215,0.110554709832758,-0.210015619385314,-0.0775047311622729,0.079442891837041,-0.0770057271079483,-0.0850476475196725,-0.331599042012927,0.115725548946411,-0.309165555396769,0.0020249439885636,-0.0283492158398908,-0.216480976263085,0.0691084455525502,0.0083528939528249,0.0086855633223747,0.207809876826343,0.243658617366735,-0.133747550444628,0.0039269449492501,-0.0633228912995112,0.014528973117944,-0.314473801423932,0.0487866862387509,0.240310227842789,-0.0817354177098077,-0.0779241838456183,-0.0605530572008688,-0.271848730464667,0.284858995591189,-0.0669677904789258,0.248655889852797,-0.363152008520438,-0.111465934627612,0.0739755430679192,-0.106418038541835,-0.053147547756979,0.104132744611885,0.0962426949993028,0.269339246307412,0.0667291363659879,-0.110438998747697,0.0621223887920056,0.0188030513223766,-0.23589151078203
