group,AHR,ASCL1,ATF3,CDX2,CEBPD,E2F4,E2F7,EBF1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,HIF1A,HINFP,HNF4G,HOXA4,HOXC6,IRF3,KLF4,MAF,MAFF,MXI1,MYBL2,NFYB,NR2F2,RUNX1,SETDB1,SP2,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,THAP1,USF1
progressive,-0.0661623885960188,0.0211419345696649,0.212266960484665,0.0811530615612221,-0.108664215823696,-0.181559087593101,-0.0815405426071725,-0.058921336549822,-0.0077980560497503,-0.0317492282025551,-0.0620696200481684,0.076551724140562,-0.0239753897181766,0.0300055634957786,0.147315450157241,0.147993541987654,0.202991632947229,-0.114549084209066,0.0299571283650348,-0.260459915574737,0.0404191166056937,-0.0599626918608135,-0.0358904318811493,0.261816099235563,-0.185191722398886,-0.106629940332456,0.0075074452652876,0.135884759301706,-0.313254208085469,-0.128159355948071,-0.0018647525336359,-0.0229340344071851,0.0252347031175152,-0.0305625674993322,-0.0973546127950203,-0.0629414524015566,-0.132712258237988
progressive,-0.0358900839604631,-0.205608599319925,-0.131115294402809,0.0880294992785394,0.144327091949471,0.0662064408309283,-0.191069723894692,-0.0864075152047304,-0.211654176322304,0.03019839439237,-0.118168912431862,0.0802439757242565,-0.0705710525204505,-0.157892776930419,-0.0542627399237898,0.242471873724674,-0.0498686376147437,-0.160841838882799,0.0698632776518793,-0.0923056391094902,-0.165766772343273,0.275000027059424,0.207967848881829,-0.072546924028545,0.418973231574609,-0.133651487681856,-0.2363083342442,-0.0283109947428468,-0.286884746727515,0.117785534378052,0.200241306566594,0.272463833780377,0.029608582001894,-0.181544253788505,-0.0070482580661879,0.144946394959471,-0.0471555006185543
progressive,-0.150389807925872,-0.129753702476636,0.106010211311262,-0.194831648013995,0.0976983136175554,-0.0347510100581336,0.0844452417188348,0.138755066338483,0.0386005294969239,-0.058398742033488,0.149073119063102,0.0436805545274667,0.01061969417318,0.0316292604634928,-0.119746867119582,-0.123165470203283,0.0258645572243094,-0.0783118655980758,-0.0155225647021865,0.12938502959506,-0.161871334809229,0.177729056676484,-0.241791954799635,0.0565841053826155,0.256653781090686,-0.033539656304385,-0.0696695986988017,0.072939775037973,0.0063967138933131,0.0958980408451858,-0.293047061257656,0.167602522331905,0.0195779663995189,-0.168133985836514,-0.0776559151464411,-0.0848522182764184,0.0235711246233387
progressive,0.490798604548337,-0.0182099061804096,0.0147344568895163,0.0452894485719532,-0.0659973339301923,0.100643219048785,-0.071934559802135,0.0460859057011162,0.035840570812337,-0.0764598843996523,-0.0223370022133454,-0.160956745284495,-0.233977382990035,0.018571932148211,0.0079283686948503,0.163744345236566,0.178804625497104,0.211024936631427,0.0053941869202406,-0.173338033383303,-0.241036889362162,0.0382661447966063,0.0365646227479398,-0.0407641239744359,0.0750117805284468,0.084207240110602,0.215803679406405,0.0343924669411315,-0.0715001286407734,0.147887607846865,0.047352996588421,-0.229814084360319,-0.0683143001241212,0.278651387416725,-0.16997119188275,-0.252042478783324,0.24574322694358
stable,0.231164456710836,0.11027854826244,0.207674722690341,-0.311762170751035,-0.204294674717351,-0.277736806842834,0.182104810020566,0.113210766535538,0.014725067036906,-0.333882243806278,0.0765934186067542,0.332261526797147,-0.0547069536850044,-0.169455074991166,0.297266834534203,-0.0253140099841222,-0.206932217170607,-0.278000464155325,-0.0744308470473218,-0.140716427929735,-0.376167254625246,0.265299354723123,-0.259647201086614,0.206076300233369,-0.250874779476187,-0.0451978425249723,-0.0439832740964789,0.139447577113376,-0.0621291008972741,-0.136141198095347,-0.178994235330195,-0.0554620604733495,-0.269205747992738,0.0989810262879063,-0.205025548296827,-0.107145679019909,0.26846227314465
stable,-0.177349213961762,0.0180612329967491,0.0085343033996009,0.260592900597442,-0.335724435204892,-0.506239360749058,-0.0777328998148148,-0.0963646076377405,-0.388094024247898,-0.0323002846581155,0.0814523956814858,0.014467241591837,0.124135322176014,0.12121449106599,-0.340698975689151,-0.171701513182614,0.299898616121005,-0.122401078704438,0.548237717452175,-0.0032745255022533,0.451622100890917,-0.129794432451686,-0.400005538618464,-0.0085457128961245,0.134232726599339,-0.203853474385923,-0.317994077607325,0.0950068775514403,-0.341839925341504,-0.0939229753817049,-0.133240100401792,-0.235263818315204,-0.221652288962631,-0.554592807015781,0.216038816673054,0.146634849320417,0.0686281215890373
stable,-0.0533320712933438,0.0766293106598212,0.0348071037674122,-0.164386340025052,-0.103934530475794,0.000700600441796,-0.214884164076585,0.167730114860897,0.0472222895184602,-0.170309598305691,-0.0691137786478273,0.0704194431075381,-0.195745033825702,0.438625919453019,0.0855005500202256,-0.0729261368960421,0.302977845602159,0.109493840474981,0.226830766415263,0.134565327713539,0.145934162155411,0.10621375658839,0.0191891731395824,0.0595646856132177,-0.0198442800461969,-0.0090850589757577,-0.102738050500519,-0.178880580333897,-0.105335731359386,0.0897268994385926,0.131990393622263,0.0686360965284209,-0.0468810880045985,-0.0498609145589907,0.0553383361948507,-0.13394661563507,-0.090759602687214
stable,-0.129926343466545,-0.16535215567257,0.122394729704518,-0.20498622203271,-0.265234127069274,0.0973013626409225,-0.0001491507775839,0.124112466176559,-0.100161253725201,0.134538005428487,0.203656878189545,0.151687341814857,-0.0104685827649226,-0.0782300833487725,0.0139400921384884,-0.227102579616205,0.0620397163914329,-0.0769307698635106,0.0269412350865487,0.268001925055984,0.292980175747619,-0.20093812978741,-0.0721319186706401,0.0312405813263022,-0.11410434889948,-0.0677825218343819,-0.346022796911367,-0.144422998238165,0.0407381825190336,0.29853278892385,-0.0426611264367441,-0.0433298024060468,-0.205665909133243,0.0251994743281852,0.061518189175854,-0.0753531750616825,-0.19092300542682
stable,-0.0751974820296635,-0.0984598296998317,0.0830210276536118,0.0709351737319411,-0.0499233654847658,0.0115625908052638,0.0255636893374724,0.0577367506598518,0.0876389516615137,0.0283222512035789,-0.124368974298621,0.0121163352682575,-0.191102802426014,0.161713704091896,-0.152427053831781,0.0142551097537654,-0.0044553568261055,0.174719078635603,-0.109265467064856,0.050116414013149,-0.040763720835429,-0.106044604775517,-0.0107294339985576,0.0623749955654782,0.0435730849458468,-0.0116133930495751,0.0393920602390225,0.169618533306743,-0.0921705118540863,-0.134092523859814,0.122367365872754,-0.0279920366155551,-0.0374971365262091,0.0640159080567349,-0.0993742700974361,-0.0213064612641811,0.0696041549309837
stable,0.259282329922293,0.104982707522153,-0.132990745299856,-0.159334939249179,0.178578606685292,-0.346991711384045,0.0563590609059913,-0.0712241919516347,-0.151869534703429,0.0839365426052974,-0.200288849621369,-0.0341015009211054,-0.234930370030633,0.450945462854438,0.0024957657425675,0.072654513839188,0.149366471400211,-0.0391003299668913,0.0368453837257995,-0.250335520564434,-0.254991364259633,-0.275504807248982,0.0304600181563651,-0.0162735602512444,-0.0077500094111307,-0.141864579051207,-0.160064695314258,3.64878032539112e-05,-0.208826995582785,-0.183759874747348,0.135522998845677,0.0065532094644024,0.0725596455507278,-0.0210023795529513,0.141091037622224,0.0632625532816313,0.0373197251681004
