group,AHR,ASCL1,ATF3,CDX2,CEBPD,E2F2,E2F7,EBF1,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,KLF4,MAFF,MXI1,MYBL2,NFYB,NR2F2,PBX3,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,TBP,TCF12,TCF3,TFAP2A,USF1
progressive,0.14908241849915,-0.22558302415377,0.169758257865264,-0.106023780935535,-0.21519702112335,-0.192766139578485,-0.2336129431634,-0.0369760941221888,0.38882598845134,0.0172619217033365,-0.0797702732753073,-0.125737953354387,0.148216918246615,-0.0879444423270265,0.171946050170283,0.279412331526709,0.002283958999745,0.0473140138052455,-0.392504364524613,-0.0788326480017277,-0.108403906630006,0.12294911920733,0.320475510174758,0.0414718871006344,-0.165358631581544,-0.0645518938349005,0.290327251378123,-0.206349685208548,0.0506077230996148,-0.0086790441990313,0.300953671145358,-0.269747578706735,-0.336487264846655,-0.0811406486751543,0.0890022759690137,-0.117371450913216,0.126964078712145,0.0754187303389508
progressive,0.0612763630260837,0.147859981145158,-0.0168715033953271,0.0700636043778166,-0.0213822872892166,-0.303189117439289,0.0826586503153003,0.0062096505552245,-0.0484469906525538,-0.225597776303488,0.131574293839947,-0.225685648717005,0.0231397355595632,-0.133448905328316,-0.0573513952223097,0.1881348373406,-0.055740400974492,-0.184121997123309,-0.24548623256291,-0.175949862666197,0.0483005366300249,0.199939031556428,-0.0678960848443891,-0.213002730366004,0.391178694174641,-0.316369979466888,0.0876380870812823,-0.131837911080498,-0.183272563792641,0.100350296236789,0.0944921353356339,-0.261684047454604,-0.0697706963327588,0.106354911160473,0.0229639907325285,0.325655164495219,0.160074246624067,-0.202897402811511
progressive,-0.064640146951141,0.0224088387776877,0.0121206240407425,-0.267212041106086,0.0018705844976264,-0.0966309593799354,0.0861280091777014,0.325305142315535,-0.0942545535640733,0.0017656027145963,0.0700133054825882,0.166114584048145,-0.132964200106791,0.0337707308410767,-0.0876979640239236,-0.190169728059713,0.129275522003053,-0.210770017029746,0.0554208376414108,-0.0505391847305134,-0.0371635511926388,0.0265747068042894,-0.266443765330275,0.115842625674435,0.196182321087798,-0.0252624345164137,-0.174737405954295,-0.287645313603117,0.237678756780041,0.0850018409597427,0.092026076624299,-0.0160813004005127,-0.199446300160187,0.0858798704178122,-0.263394521723175,0.238532926741967,-0.190093377672055,0.0489787736827485
progressive,0.553740300823556,-0.0574864400985394,0.049145128752583,-0.0532255104932456,-0.0424648577612326,-0.0835214421783427,-0.116308934395349,-0.212468727097868,0.0793327317189014,0.0534782775037292,0.113925702582218,0.0367595452388901,0.0374456271244883,-0.230451294415125,0.115658962082677,0.0180547864631091,0.0627945473186935,0.343365928955409,0.0942459853374295,-0.108617595362064,-0.237059346260623,-0.205644017814813,-0.0677054492366591,0.223590475559143,0.265513689726482,-0.10923145810181,0.190911312060916,0.0097856942630051,-0.0661166280279055,0.0257822350693198,0.280571381636715,-0.216946314140719,-0.337191191985026,0.202285827532674,0.380053255048447,-0.267427497091572,-0.15754606667709,0.219690641683112
stable,0.305051908855686,0.260493884132917,0.288765914632705,-0.30701371641955,-0.274052840394522,-0.345146893744285,0.351030386472704,0.165994202420387,0.423989749227754,0.0284051979586235,-0.350195677401016,0.100997867711082,0.288964700839372,-0.277577918127327,0.150966544185244,-0.0577821323741139,-0.125817194096997,-0.252996942193097,-0.383829145591322,-0.0349699676865932,-0.136968521302115,0.23522584130962,-0.289552374625104,0.260424405458742,-0.393413342701156,-0.000193961298739,0.179152691323899,-0.0053054687585443,-0.0472580431997442,0.173428420557132,0.106851446010342,0.0827008518633629,-0.0939921013984171,-0.149979368023005,-0.0950574410691033,0.0581295257449898,-0.387153507154288,0.104978416752369
stable,-0.176953412665453,0.234956633158454,-0.199925994039706,0.246595772464877,-0.199178734123146,0.133872746263761,0.0674685127694308,0.180100962010964,0.0351891487980183,-0.136465511731826,-0.124067790388895,-0.0374535727875948,-0.0557840849832163,-0.186248873142664,-0.301213679093462,-0.213014364699458,0.216886529721634,0.259027460167652,-0.0269579675959078,0.368976566981537,-0.166333264154339,0.0929093162923224,-0.272093186587508,-0.169469491379903,-0.138095897004321,-0.157785063593688,0.0802964746703815,-0.119833317528387,0.0554330992648319,-0.107095932587019,0.188298176853231,0.0683969266051572,-0.53555891777473,-0.229069130785555,0.10645057174999,-0.198431474206586,-0.0752241649337302,0.43162185665317
stable,0.0822634391281715,-0.0699559903731332,0.0563206921010376,-0.0397451556126007,0.0119054807039563,-0.0358293544857683,-0.106507984051858,0.0052165516741538,0.0253827016525927,0.0917300125559001,-0.0183911674607398,0.0174246375401606,-0.0157445014165371,-0.137721480692617,0.129194338215732,0.218038310494763,0.0394380339555943,0.140711400353474,-0.186350581883626,0.0539856642087973,0.0235806201651578,-0.0509731620731604,-0.206259291649574,-0.134465087829358,0.187303562319337,-0.205310827708819,0.0534211023393001,-0.107668723255544,0.097131740523249,-0.237517953239893,0.165976673137212,0.0649517139619103,-0.217496331100045,-0.0034596351362786,0.127143849505718,0.183947806567046,-0.0932385218711965,-0.0516912847711608
stable,-0.138427747483045,-0.202613684605395,0.0493852228238819,-0.142681158576227,-0.215007089836594,0.0891920469614776,-0.0875642474969438,0.188371186902235,0.110437172489714,-0.0170415552024925,0.0845349256520459,0.101997136931717,0.120718325996879,-0.0606183349891187,0.0950602989196592,-0.264293627940949,0.0173565488527023,-0.237523154934506,-0.149839289595711,0.0815793681429566,0.129081606773021,-0.175751504586866,-0.0498028884550146,-0.0091467776402708,-0.0809324349816079,0.0334910020878184,0.0795000113254321,-0.365977764853154,-0.0077053826459561,-0.119189211251873,-0.133981951027551,0.0211364726552206,-0.149980837375235,0.276906332548877,-0.0431850313545614,0.056088806044329,0.059419166124554,-0.162469936879916
stable,-0.0217364925816617,-0.0304815808862931,-0.204605781390634,0.179875156381347,-0.110086120268983,-0.0692639268839107,-0.0251396043122169,0.198339814539567,-0.0370605936235533,0.0597008799734189,0.148999743573714,0.196860420270943,-0.0861229625935898,0.0113706344468995,0.157043003198008,0.0454421447700245,-0.104673455914153,-0.0789986441190893,0.138977226088325,-0.0100174683581921,-0.247124481513787,0.0411554357800522,-0.188483918251668,0.125071929788698,-0.0739040747776499,0.132812241781192,0.103880742944276,-0.126884566452302,0.0546921457943229,0.194507526997295,-0.222005073710357,-0.122981591129276,0.0047966708368359,-0.0223625843540487,-0.20999320010948,0.0237157504427561,-0.0108758199816259,-0.0854413304220395
stable,0.153057913727179,0.0599918567425476,-0.159562530613202,-0.259807596201136,0.0210584252363542,-0.118431887382967,0.158525562703836,0.0362721222562822,0.0374758752140077,-0.254071640842335,0.0439732405761886,-0.168387635128575,0.0704485541223075,-0.0669968287736489,0.0938202154641703,0.155472671166472,0.269763938435817,0.246370522522429,-0.192056608947948,0.0695856227851428,-0.139889146430616,-0.155849750406241,0.19961269679102,-0.161179620429905,-0.079077867493954,-0.144058772639605,-0.0125886453892255,-0.199126844693625,0.439623632904261,0.10516159875262,0.0835230516089282,-0.287174847179786,-0.0263520376408096,-0.0845455164706107,0.0734289304212543,0.0137271346323755,0.0288538133662029,0.0416817590422052
stable,0.0055052761250158,0.019977250404685,0.0923255023937337,-0.184822972045066,0.289671873779328,-0.107324997855496,-0.128536229527544,0.087276869054098,-0.0467669604803215,-0.0572662587212762,-0.0796719656690772,-0.046166237019656,-0.0755703141871637,-0.188814239138656,0.118569100232402,0.0261727194419549,0.0995132689849849,0.101543179789207,0.0588058304531559,-0.0703497135899294,-0.0257160766565747,-0.229562345603025,-0.0137678380762585,-0.124350918298691,-0.103229156078231,0.0131403899742094,0.071319934266246,-0.0128661719147954,-0.0423992245255021,-0.0650837972964359,-0.107395876252209,-0.0088028644835627,0.0962296239175947,0.187871905044653,0.18858882259829,0.230826537334561,-0.0132135922527818,-0.111345313472329
stable,0.526374918522584,0.61908030349224,-0.620556044445071,-0.603512644110158,-0.65532814221714,-0.590810257101237,-0.641529662580672,0.569263920265569,-0.589011515105474,-0.649826593375967,-0.642800980221512,-0.637018930474636,0.615310142147581,-0.646483640593033,0.610432429574842,-0.589760445009865,0.595781070803317,0.552150711694204,0.587037231106445,0.637432461506009,0.640813370903213,-0.573576756705,-0.564227113947092,-0.635258485563856,-0.615415206713341,0.652473037003881,-0.554062290380269,-0.616397875632115,0.574721677528881,0.565058249918021,0.561119414686193,-0.596877832631919,-0.553572153438561,0.588948481062166,0.657422177984049,0.649763841101524,-0.627115576674719,0.600611528389221
