group,ASCL1,ASCL2,ATF3,BACH1,BACH2,BCL11A,DUX4,E2F1,E2F2,E2F3,E2F6,E2F7,E2F8,EBF1,ESRRA,ETV6,FOS,FOXD2,FOXM1,FOXO3,FOXP1,GLI2,GMEB2,GRHL2,HEY1,HINFP,HNF1B,HOXA6,IRF2,IRF3,JUN,KLF10,KLF4,KLF9,MAFF,MAFK,MECOM,MEF2A,MEF2C,MEIS1,MNT,MXI1,MYC,NFYA,PAX5,PBX1,PRDM1,RBPJ,RFX5,RUNX3,SETDB1,SMAD3,SP1,SP4,SRF,STAT1,STAT2,STAT5A,TBP,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,YY1,ZNF384
progressive,-0.13653220724843,0.213847650206797,-0.0836763844001452,0.224073163618863,0.157967379729591,0.0338450091807816,0.057248472976003,-0.134491905276539,-0.164016274987433,-0.0032404796024152,0.116777283450002,-0.210271120867835,-0.219080424675882,0.0069130231518192,0.0660817803366609,-0.0732348390145849,0.294835636714568,-0.313558407750745,-0.0314446539197333,-0.0237395135317681,0.226593536642964,0.0570804481077296,-0.249564936491196,0.0059528810473998,-0.28004944830651,0.0634653931021182,0.0219632506385923,0.17479387010954,-0.0962542459680385,-0.127482867914277,0.185307426152932,-0.265695323845441,-0.0355972685213469,-0.0293083377374003,0.179570577079026,0.20753471587024,0.313990471697734,-0.130507315543198,0.0045126678907708,0.0835803701897033,-0.118865592527114,0.35402839745202,0.0288042631325801,-0.0874449421599911,0.26264687266391,0.0380936379928372,0.144957454214709,0.246876538598822,0.172561539716765,0.0696823132282334,0.109768246087741,-0.100358853464431,-0.195508936012387,-0.237035082028524,-0.0281321636594866,-0.204102207846941,0.280697544226993,0.262142798059089,0.0727787715149857,-0.0236434993213262,0.0849245691358903,0.0108976128851595,-0.0914295318933314,0.197357209563395,0.411852955690675,0.0811800149286549,0.387681378211918,0.163440189724782
progressive,0.0861368503692391,0.192090729768117,-0.0668459371545469,-0.173793590870545,0.0004676585021743,0.0664659646215303,-0.113524101402825,-0.0202262302190409,0.042381551759551,-0.0546575874416278,0.215532112189606,-0.0700026320442238,-0.234998397342614,-0.0282348820687767,-0.0335252688746241,0.341712221807524,0.0748545890042828,0.0323853512755741,-0.129044517943736,0.131412039110994,-0.0911641792676134,0.111448866799426,0.0123637216512345,0.164645021421759,-0.0798526892462712,0.294069511898512,0.362523025154283,0.208780292564464,0.237833577012046,0.272761821393193,-0.185952711927078,-0.0861368503692391,0.221582444061487,0.0155496451972973,-0.180253123931828,-0.317218607756143,0.284307140665622,0.131353581798222,0.0132990386555832,-0.0725747538061828,0.0784204850833622,0.0382310825527536,0.250051155381351,-0.324730372447318,0.0949346759413942,0.148715403691445,-0.0494548866049381,0.0935317004348711,0.319410756985085,-0.0853769053032058,0.0346067291609023,-0.0945839320647634,0.111945753957986,-0.0014322041629089,-0.101978782130395,-0.0669628517800905,0.301698191215231,-0.0716394368018341,-0.0879782557215506,-0.143892675387772,0.125507850521043,0.128752231379877,-0.0553590751948893,0.0986174866460172,-0.0252827877738011,0.139186861709643,0.119954405807722,-0.166457198117685
progressive,0.205913106698735,-0.185095999488411,-0.129123228385136,0.103785426725705,0.331425495892699,-0.138526653930487,0.385559501919729,-0.164979147371889,0.0613413934890948,0.184195671510665,-0.0076408787106086,-0.314019154989604,0.0705114006698439,0.284756113892802,-0.016167794478682,0.429099172377936,0.328295784351009,-0.104333245336503,0.076308750664115,0.205617761012913,0.0644472868303148,0.199348810649347,-0.0832731924813905,0.302124345675146,-0.43274812068986,-0.411597558672963,0.193989715543714,-0.406267045407894,0.126946244862226,0.3087934418066,-0.159615288626163,-0.0097321167118288,0.0812629363617665,-0.0199024883122962,0.419024073579346,-0.221885591933567,-0.020778998089573,-0.194861461680897,0.45248388159887,0.324899308964061,-0.190764731200147,-0.170805079206724,0.0890419606350982,0.259851803481916,0.0628324128384841,0.190407458193105,-0.177345557055643,0.309069732932046,0.315352974215894,0.193742006258831,-0.176454756358084,0.349856019415981,0.239411023839009,0.215397514125681,0.41430806988639,-0.178093448550384,0.22832126970042,0.462906726124313,0.0888180695506851,0.0272908940979284,-0.0938246552893695,-0.187215819330194,-0.0980785858932183,0.499239009120456,-0.191064840526062,0.213282457923992,-0.0202692885995261,0.159815361510106
progressive,0.263453179810577,0.0524236469823019,0.209045155275607,0.165749645035578,0.276513992066319,0.287698665544993,0.0968376245701984,-0.362239102341577,0.0612270673977745,-0.0576551878029721,0.0824779470072554,-0.342864361509164,-0.156837985844505,0.339076004363161,0.135947902153691,0.547147010658368,0.253350894087904,-0.117294753158612,-0.026843216348818,-0.162899357278109,-0.256381579804706,-0.053578193922036,-0.474915667741252,0.0929410286485958,-0.205004240986538,-0.399040286045601,0.62432125766122,-0.246784408368166,0.008045748986272,0.398643410535068,-0.163296232788643,-0.26276766756511,0.330813777825689,-0.330308663539555,-0.374037128881985,0.0472281857534984,0.0821532306804552,0.106795591925405,0.110908665398208,0.016813089809878,0.0829469817015224,-0.396586873798666,-0.192376383833196,-0.212869592013476,0.482492382033258,0.250320208371102,-0.223044036919883,-0.0549492184129703,0.0645824694413767,-0.0189417857300127,0.32229899414515,0.440856533019096,0.26320062266751,-0.0574387102517719,-0.256886694090839,-0.0176790000146785,0.278678767578321,0.605307312747473,0.392149083999064,-0.388938000322928,0.221564773653349,-0.32763877374142,-0.230728989987488,-0.0509804633076343,-0.551693039233571,0.347193912533167,0.342972600284764,-0.263236702259377
stable,0.460109138170977,0.0585794856775317,0.495814169834888,-0.236450592779026,0.0856903421315411,0.329441456533056,0.267379798317551,0.0204894307206692,-0.212426010408465,-0.217243256566806,0.272955127404629,0.0835846632468915,0.245617905654237,-0.190098686132484,-0.006134017903682,-0.263388063048572,0.22083909338126,-0.331151236963181,-0.218160276831301,-0.0063208896802703,0.0878740447991993,-0.127329034330421,0.0677342762171979,0.143445280176291,0.154818450620509,-0.288228523742692,0.141659402476319,-0.229229058196127,-0.3815979473328,0.114861604410924,-0.365655087671393,0.444946516339655,-0.197899137920175,-0.0482177346426843,-0.13091042229617,0.499984107571232,-0.208578763626539,0.005756421324184,-0.0336330667595734,-0.371102303633284,-0.186618440107672,-0.0315148655393792,0.0325002770210794,0.123985570740019,-0.156298012727929,-0.11512457345736,0.0273873110925705,-0.0450072004603708,0.105803139529293,0.547325278725796,0.144291019453841,0.484648099555446,0.092258788752962,0.0120397439978207,-0.149046617191039,0.303746587252164,-0.239575397125688,0.0019766025028824,-0.370894240211928,-0.3311502737066,0.141740316029068,-0.141011130797742,-0.43253977158472,0.188076810570325,-0.0604636155487004,-0.459519625143801,-0.0944617565522272,-0.177384662528417
stable,0.355472238915215,-0.271516824501195,-0.29534597763727,0.525528820869253,0.3212305363993,0.350480539537895,0.430742999887699,-0.506217042735278,0.616418405911497,-0.612985200909901,0.555840407133341,0.0715213397207414,-0.426756416448346,0.406812205814077,0.057844986901885,0.320620690774017,0.512259031800586,-0.0787491397241007,0.138333316001794,-0.331236522028951,-0.420059408007734,0.299140572639033,-0.414615971130204,0.300416731077127,-0.481450534286267,-0.0314070497020972,0.473737116470182,0.303398198578512,-0.171558609142236,0.209436798534841,-0.360305830167462,-0.439856803954435,-0.286469335758144,-0.404677746125585,0.174946640393811,-0.250081880116232,0.437202846140701,0.362756506106101,0.53718364837467,0.28899906575932,0.478649761784965,-0.0882243337910046,0.0542536737752158,0.409985661753052,0.408878904877537,0.380227453926721,-0.132268740061475,0.572193304640942,0.537172354937165,-0.291777251385611,-0.500129879919948,0.0542536737752158,0.0203733612594691,-0.295741247949953,0.108642868800495,-0.179847992271089,0.326448104526725,0.0482342715849181,-0.195455522903343,-0.465142810528687,-0.346787585473679,-0.261668946996617,-0.191028495401285,0.48139406709874,0.113916904115446,0.430076687074889,0.160683028824682,0.0434458540826926
stable,0.0660977791234768,-0.318062026167606,0.260892114065378,0.399170345348525,-0.0746919783873657,0.169958632137336,0.269684710374183,-0.239988279969161,0.130319804367742,-0.260914659184118,0.32233658068081,0.101322272643676,-0.335489402954033,-0.150475140521773,-0.0046893846980296,0.607022813064939,0.563416044397012,0.0300616613286186,-0.350599141533934,-0.11014192309497,0.128304270752339,-0.391595185451708,0.269134609476914,0.0272615575810451,-0.284036932964402,0.380241463653979,0.291882634286106,0.281994345206511,-0.113573290167278,-0.0811398823471564,0.101331290691172,-0.124954066107496,-0.123953062835417,-0.241602510470983,0.129138440145738,-0.435576203090728,-0.20719415024919,0.502674985486284,0.318346094663736,-0.101367362881157,-0.0087024158338433,-0.374149772570289,-0.426864769209389,-0.14369807782837,0.445081225151734,0.0492069761630741,-0.186357951509196,-0.028411358636812,-0.287531426369184,0.280970796815691,-0.0885436993415454,0.271402648422211,-0.107008151590037,-0.278761375179119,-0.0155516229072155,-0.40656063527167,0.200006766394711,0.36343633214479,-0.307831051283155,-0.152472638042184,0.381021524762401,-0.354039526653739,0.108162461669552,0.065547678226208,0.0158582365220866,-0.273923192697402,0.0874344794995115,-0.250020857808695
stable,-0.404582531267066,-0.315572542968511,0.236308893084747,-0.193169003422386,0.274880186615175,0.430252268574811,-0.05250003738016,-0.0595967891057987,0.213399224856272,-0.4750981655945,0.154162747689419,0.102553536788143,-0.394533610450509,0.303472232908401,0.27277206317129,0.587584168787993,0.515968687243613,-0.147857288757873,-0.28770908324796,0.135654459002427,0.0217212360320637,0.397955578533644,-0.299077820724853,0.37156422201116,-0.344785679454836,0.0765921657839588,0.0862937140405928,-0.04666935412507,0.182926987257334,0.346291624105733,0.0754724118300537,-0.472746184622875,-0.0510866590561197,-0.199666562365579,0.150851261996403,-0.128087908284572,0.112223234265644,0.0039285945387231,-0.105970528187038,0.0763025227612153,0.0541582685687875,0.223014178807137,-0.19803321459815,-0.170725152838735,-0.342550152894418,0.219485709681276,-0.0560822546958085,-0.0910524195104777,0.348041426284369,-0.004390430836156,-0.192410556744274,0.207500858695524,0.286318597671422,-0.307948262713477,0.0651119505800994,0.0019438928639793,-0.0601890145303085,0.186631631005276,0.033945963198164,0.0082821979115063,0.151936179160631,-0.318500823975079,-0.341920104669687,0.445403286073784,0.0968373172705635,0.310704350445356,0.318446080448444,0.307062412918832
stable,0.576568543384879,-0.475068335346216,-0.506730152537328,-0.116786960641756,0.61620627665071,0.527045309589296,0.207373817942681,-0.469898853417813,0.0596153120632151,-0.417488569773327,0.561417829779902,-0.584786306567359,-0.453629596939439,0.461076472465929,0.235322274333372,0.521281286854313,0.590545290820931,0.0878106540430791,-0.548610010031365,0.148781317606041,-0.392019046237191,0.24555039159912,-0.280094220157724,0.618211592252566,-0.0772197661156892,0.206310698364813,0.382168815077321,0.48795677079734,-0.378374838574312,0.56052098008862,-0.350995730583143,-0.618750709763618,-0.295476703907639,-0.376671831857158,0.202839184672153,0.539445012343486,-0.213223494861663,0.438750961330694,0.493332830463622,-0.0352844853261237,-0.537616043591039,-0.558943935406758,-0.695380973554139,-0.460643163064523,0.535252995808953,0.630984142631222,0.425973372470627,-0.53245663862546,0.608628400607516,0.291163763819225,-0.0915492072505593,-0.061353588150251,0.431898626610784,-0.629548175428888,-0.374963786658593,0.412434972917393,-0.167464006680619,0.285052085866835,0.115754071952358,-0.396160677957608,-0.40456486495232,-0.191784756454887,-0.0339291338263768,0.556087116446325,-0.0842837170548903,0.627381628421857,0.49798334880662,0.30096864864639
stable,-0.305814179496433,-0.589221398932888,-0.0975833587907125,0.0411071253728518,0.312577454122727,0.608318978887264,0.14806946970302,-0.593795280170542,0.510193691039958,-0.170310238185642,0.638349074343332,-0.0885367564059682,-0.611548876064565,0.553374598269376,0.606331905679752,0.403896113019212,0.597899489559148,0.538821996669636,-0.572204826555833,-0.140995489084278,0.45313939996173,0.628081325151063,-0.637149604698071,0.528669859009439,-0.442611524822295,-0.263290812855682,0.60777704983067,-0.0450957232293844,-0.224380306592225,0.634309896441518,-0.505106783628728,-0.244344973037152,-0.218267346833843,-0.162961680178226,0.405131711268246,0.524558423900079,0.508986995673941,0.537326272473436,0.368446726997202,-0.388881065291178,-0.297042154500363,-0.0781967500061526,-0.242162805369266,-0.612163062328705,0.598347484245933,0.645256863384719,-0.0777198524363498,-0.473884444248152,0.688083710297162,0.516436713771922,0.619844003490832,0.464440427221906,0.459418551297467,-0.496284178587375,-0.57794927455573,-0.612509896924925,-0.494492199840238,0.304253423813442,0.250877024599299,-0.579943573483997,-0.633377778464176,-0.355230883737061,-0.571850766238858,0.676125142448319,0.365065089684055,0.401143113411714,0.56426375944654,-0.613983943958861
