group,ASCL1,ATF3,CDX2,CEBPD,DUX4,E2F2,E2F7,EBF1,ESR1,FOSL2,FOXA1,FOXD2,FOXO3,FOXP1,GLIS1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,HSF1,IRF3,KLF4,MAFF,MEIS1,MXI1,MYBL2,NFYB,NR2F2,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,SRF,STAT4,TBP,TCF12,TCF3,TCF4,TCF7L2,TEAD4,TFAP2A,TFAP4,THAP1,USF1
progressive,0.0646861874927725,0.158041215929651,0.128163739195321,0.0452513239859754,-0.0190481000539255,-0.0237859523516025,-0.227634464730732,-0.0615195617223864,0.0780536993326467,0.118881416326403,0.0115062127229296,-0.0219004805188535,0.0631391336812862,0.100800224904657,0.0109502402594267,-0.0340835292843084,0.189296537464836,0.221808840221854,-0.0357272739590126,-0.112983273670112,-0.0518021299689879,0.0268075418271617,-0.247818682427468,-0.126229921930963,-0.0334308659575876,0.066088205009432,0.22611158363505,0.106819231139971,-0.235248870209141,0.111363701711212,-0.0110711038384491,0.175711471182722,0.168169583851726,-0.320506038851521,-0.0672968407996557,0.25507049716881,0.201503758946096,-0.234257788861158,0.131717128418579,0.148227093313035,-0.0157606107045171,0.176823416109728,-0.144552840510755,-0.142377296088352,0.121129478896219,-0.102033033410685,-0.315453941248386
progressive,-0.0445481884194019,-0.208145548785916,-0.157852988701907,-0.164330060833938,0.260548286216107,-0.307148035944297,-0.0820624523515297,-0.118697475722748,-0.0713064094897399,0.0095544140952138,-0.19715504177455,-0.310225377907479,-0.251667956550923,0.0439913360641593,-0.107384580505716,0.280126042705686,0.0418811587179771,0.278279637527777,-0.0288097823791263,-0.0932288074750772,0.193022611138277,0.322739901891088,0.051376956775797,-0.153486093916058,-0.26303946780535,0.204980282766642,-0.169605504199394,0.304363774168084,-0.0115766673853051,-0.315442205235541,0.0078252409920923,-0.0009671646170001,0.0077959329733953,0.0432879436154319,-0.115414977628687,-0.202342561083915,0.163568052347817,-0.0718925698636794,-0.128691510098417,0.197858434223278,-0.146540093484875,-0.192641606895216,-0.134142801576054,0.111868707366353,-0.0486806190556753,0.177137665004516,0.267171898441623
progressive,-0.169262023202883,0.144651479920715,-0.194866931870189,0.0014628644608281,0.0744770112262813,-0.147625014870503,0.15703324120681,0.275233645762289,-0.14969023528579,-0.031169530341829,-0.0767812617822264,0.154843725118381,-0.158362248788869,-0.187500022935104,0.0230090413397581,0.0581034465911948,0.0419497896855138,0.0152979290021247,-0.095052725734139,0.0669475617955481,-0.200173400992801,-0.0382639449165643,0.0207286937978789,-0.0275362722038244,-0.125519507462433,-0.180070966163447,0.268129669981927,0.130558262827508,0.173923110945718,-0.32645780490534,-0.0166986456263817,-0.0089062630409244,-0.0449281052381149,-0.0718381184734148,-0.115757516517952,0.0037718956195863,-0.247224093879961,0.221361032660744,-0.160317515339453,0.0746204293106763,0.0016493079705415,-0.20067058368537,-0.239584690584525,-0.142046051387541,-0.0189598707570083,-0.250790423578581,0.140908267918008
progressive,0.0812866341939612,0.145685363111781,-0.0812141539138061,-0.218999166488679,-0.0164530235952111,-0.10429912314321,0.0660657753613871,0.0874112178670684,-0.230632251453575,0.124376160746177,-0.15771708961753,-0.0962538120459924,-0.160145179002726,0.0982832598903356,0.0995879049331277,-0.028412269820805,0.207329841383706,0.217694521445887,0.296842987375273,0.132240271143007,-0.0143148553306352,-0.0280498684200294,-0.0395742329646927,0.160108938862649,0.0794021469099282,0.0118142856652837,-0.0226863276885509,-0.0075017089960543,0.113286677882444,0.0445028920152405,0.149925459500855,-0.118940139734543,0.146011524372479,-0.132421471843395,-0.0805618313924101,0.0665006570423178,0.0455538560774896,0.217187159484801,0.0371099034394188,-0.0029354513462821,0.077046537804887,0.2100840920296,-0.0823375982562104,0.0346455739141449,0.177105564559023,-0.177033084278868,0.180439657446158
stable,0.218577512752882,0.22947838163209,-0.183219343009698,-0.229070131129159,0.263988125567049,-0.329264672214599,0.170775442016332,-0.0071666344211196,0.289957501161074,0.0027223149650419,-0.211851053637055,0.063862181161092,-0.0283192345315112,0.255595772218884,-0.0615045828775785,0.126772422760847,-0.0303314644985642,-0.0865587808038955,-0.0104694003381961,-0.330277559125899,0.0258107190004686,-0.137563005959169,-0.130609203553796,0.102461202053135,-0.195313038595338,-0.18134255159812,0.126773390179101,-0.19563615629197,0.148578997610531,-0.0710278481639583,-0.0676138291477419,0.216502400599358,0.161134151703038,0.0441355555561986,-0.198164987606334,-0.171226258922412,-0.131356050445413,-0.252053086574966,-0.211449575061898,-0.006977020443455,-0.317945878649926,0.284541893778592,0.102200966542973,-0.177034638115771,-0.178356131449903,-0.0857713023456353,0.272601050276988
stable,0.105469996195107,-0.0225796201201673,0.128833315403953,-0.275680351889689,0.162407438681223,0.253078015853907,0.057857437068477,0.0567216412877845,-0.0432283874131573,-0.335048397346487,-0.010324383646495,-0.123165694458297,-0.258972795955702,-0.24468448503459,-0.0390827328136296,-0.337433568485941,-0.301224398997463,0.199672898245745,0.205510888558505,-0.143587302595148,-0.109161332482358,0.381718245975142,-0.0277474909223183,0.0455908426369978,-0.0164236069888138,-0.389464373199465,-0.121950392972956,-0.0183203859425704,-0.206067428491044,-0.10088138124111,0.0542796803592955,-0.0691472471285606,0.220798699766626,-0.216437243968767,-0.316205545344798,-0.0770069539309529,-0.122756807977248,-0.207839269908924,0.0160828682546061,-0.0788355851378678,-0.24937532160885,0.27660034647205,-0.562196195527184,0.230452963902512,-0.0792103977454964,0.195277368574465,0.304586354508313
stable,0.0558960785957144,0.125549867759156,0.0278008132216467,0.0349945058069449,-0.0095266596390945,-0.0190080189470474,-0.103515786691844,-0.0225278546767556,-0.083479450227881,-0.0174768677544587,-0.17230433953048,0.054102185482504,-0.186216071224089,0.0290918726591845,-0.0567613149205204,0.0315833908719767,0.063424993631461,0.13189191411899,0.0287611802418503,-0.078668555060635,-0.055696757138691,0.0443535542208152,-0.0550399023371367,0.0674839033017551,-0.199851470897733,-0.122247473618928,-0.100761526558431,0.0266320646781915,0.0211099543120211,-0.0032616238422006,0.0060475942074137,-0.236703290281487,0.192322555861987,-0.0130329052694603,-0.0741792922444949,0.131819433589164,-0.0667817481690592,0.0298257380236797,0.09015218900505,0.226864058357515,-0.0079094378173366,0.189618126092829,0.0506276500839374,-0.153237430152948,-0.152671176013677,-0.21355482106809,0.0412278313720396
stable,-0.01066399806228,0.118989240018201,-0.212778478620096,-0.270592832142943,0.0728268652680411,-0.0083523829319647,-0.0629710334289353,0.0300869595915457,0.0994344145316316,-0.119823379445087,-0.133210568019571,0.10647515067617,0.0169245391261029,0.191961954814776,-0.0452003672434646,-0.0905385922604743,-0.304391961926473,0.106067571171776,-0.0455849704522681,-0.0462183170350771,0.0643306307462901,0.0145869507920762,0.278543629386754,-0.167632055722801,0.222069892763165,-0.114496874745501,0.207528894562271,-0.127155814646692,0.0048999447770944,-0.378303707934152,0.0044723858852297,-0.177631739151693,-0.201738868073374,-0.0003086815364163,-0.167210490647177,-0.337019300634869,-0.251995019316201,0.300152335905272,0.0397250161072251,-0.0990418195678399,-0.247166001364626,0.390173462030266,0.0415621207851204,0.0870641767793868,0.0365113316326251,-0.041154541280726,-0.205040461852843
stable,-0.11021246109459,-0.204318463721799,0.114954412771427,-0.365403269937936,-0.10607715568771,-0.103114699736083,0.0002982677493959,0.183429610492917,0.0076285768447197,0.0675500621598049,0.0270311467122045,0.0453316425225992,-0.0983373603601651,-0.153860660218056,-0.0639961260949686,0.259477775817715,-0.0827111635231678,-0.14349206438736,-0.0883378076770268,0.15959852285474,-0.0281332207692946,-0.0984991326988205,-0.0344878404471029,-0.0003740985331406,0.0829234897176531,-0.13830523877922,0.0386383120107311,-0.042045641893661,0.193727430925452,-0.0051312163667266,-0.0558165122217038,0.165447603974251,-0.156676509987777,-0.167484924364192,0.0664328219459659,-0.427220524846639,0.149518084002274,0.0146454520338987,-0.0514739360059223,-0.029134187114725,0.0059249119032548,0.136495410740513,0.158946378114536,-0.0881760353383714,0.10632992496686,-0.1491540962403,-0.0080228969201923
stable,0.072207008779546,-0.223752493195896,-0.270676529444877,0.0400537421352229,0.140358585236399,-0.0691019550512584,0.0914249698221479,-0.0049550273280849,-0.0031630921157321,-0.289335871008324,0.0552307804519927,-0.177568446386835,0.0550131364990754,0.0257617892269836,-0.103714598363548,-0.0308038741362355,0.0725117103136303,0.118195176030982,0.317977815212248,-0.186194401720792,0.483060753500057,0.150464519450194,-0.22743793079863,-0.183198169968964,0.0397708049964303,0.16934875976499,-0.20975073222488,-0.131355380384051,-0.204817469292087,-0.173737912815489,0.408982006725422,0.0562899810228571,0.0423825324314385,-0.257349464727905,-0.032929530076395,-0.0563625290071629,-0.459758340941039,-0.0440366264736104,0.0660767041057073,-0.0597142458820901,-0.0433256562274137,0.108103751414047,-0.0764945946520177,-0.15029040428786,-0.242564185526386,0.0542223634701423,0.182429161335322
stable,0.113147742805756,0.10487964866534,-0.0329510785237725,0.130254265130129,-0.0383010217911003,-0.0305846004576273,-0.103303940500056,0.161888560146421,-0.117138914783257,-0.0523785921500814,-0.117687088608337,0.010804855990522,-0.124804017716084,0.0770767387881746,-0.138152633520437,0.040015522903586,0.0054805719235171,0.111349266128577,0.0242456116505799,0.108850993078955,-0.0596483101324782,-0.0156672744517144,-0.0554495318978194,-0.189735790460508,0.108592068421151,0.0877124773220229,-0.125494483470228,-0.152276856970914,0.131796149804078,0.11070078815678,-0.0561085068152034,-0.0479792056219889,-0.0544429914487887,-0.0937913751439789,0.0128435960889064,0.0803307919200352,-0.0851465572897314,0.128289003650851,0.0587000860478178,-0.0015967020564577,0.0414139493211849,-0.0698000228420534,0.0197610832305068,0.0343576692323833,-0.170189311450884,-0.0251576795893308,-0.129097268461023
stable,0.528433224897109,-0.528293308708958,-0.494459342260639,-0.523631843919279,0.282664889490159,-0.459974492116297,-0.532366729519192,0.496909089448777,-0.46840830806135,-0.546117631678017,-0.538229290872145,-0.535756161463885,-0.455211720086613,0.529078263038101,-0.530904928272791,0.52383787616332,-0.477174872798203,0.514438306171938,0.471925493668404,0.518331398680716,0.162906261099387,0.530966000180388,0.54213975505051,-0.512673455324618,-0.465901531355485,-0.489060877906775,-0.524884265869969,-0.504702923186523,0.542407637038099,-0.533354663675536,0.461331697997988,0.507426362561102,0.468861114653747,-0.49386150461944,-0.452473266121089,-0.452404957982062,-0.361014926008511,0.519243729539638,0.538297363303308,0.53952226636086,-0.472162922199948,0.456073244115421,-0.375054275666071,-0.530992151967914,-0.4562266427934,-0.459336984841563,0.502363074790038
stable,0.0811821673866206,-0.130955630939036,-0.299689361749471,-0.0341025259437458,0.450221514041731,-0.339249131731777,-0.19005653614889,0.230665952413334,-0.180032989711938,0.238195949421913,0.472370883851955,-0.0451641009288026,-0.0666783324170058,0.115625977590664,0.367967317582635,0.230063748768525,-0.176818714434681,0.288803971299789,0.232548984589058,0.129991039260182,-0.0785004959346923,0.146871180470685,0.171349639492656,-0.386664941368586,-0.387050138531832,0.0103717587037818,0.001841357551809,-0.139747271229668,0.159264105141992,-0.255001054992425,0.271230283342955,-0.109637195573933,0.334865089197567,0.0173502863923175,0.213194479199044,-0.418485381960295,0.247884606681521,0.150362256255123,0.405101326015878,0.442482504405282,-0.11081410400685,-0.0067798537781066,-0.159406395737712,-0.0033767103842823,-0.0978392267867544,0.156624001729262,-0.136441439681456
