group,ATF3,CEBPD,E2F2,E2F7,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,HINFP,HNF4G,HOXA4,HOXA6,IRF3,KLF1,KLF4,MYBL2,MYOD1,NFYB,NR2F2,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,TBP,TCF12,TCF3,TFAP2A,USF1
progressive,0.277534499792497,-0.331718661667063,-0.306177791755483,-0.228593190686974,0.176429210613324,-0.0235447378940082,-0.133356048643795,-0.174433078595752,0.231815861655102,-0.0056035995192072,0.219718820632951,0.132225708826616,-0.211277346679123,-0.208607820727913,-0.250502543313574,0.152403477052431,-0.32063171154537,-0.0489172593221784,0.413415775687437,-0.193071660687536,0.0854969797887631,-0.241123127809322,0.235904324823622,0.122341247872134,0.311925689974756,-0.16142214580652,-0.361468243663885,-0.0205144651926343,0.242037019576403,0.0302546274470503,0.223398437484619,0.093697955909148
progressive,-0.200018324081773,0.0781788585775226,-0.247253826340755,0.0762742012283701,0.0958482182935069,-0.312246595577991,0.146189777152646,-0.177367552837235,0.295749332692255,-0.0277786948768708,0.0288042796033376,0.204999735610325,0.0518652847384614,-0.2145816271976,0.119465969422998,-0.274270658277965,0.274270658277965,-0.0172298234046414,-0.270842275049491,0.24467521331421,-0.24391335037455,-0.101034746767353,-0.141208365624093,0.139801849427796,0.0986612506861014,-0.146629313463989,-0.149354438594315,0.237320305704406,-0.0151786539517079,0.472853163742684,0.105224992935489,-0.0719374429564535
progressive,0.131588507995726,-0.0708252849026876,-0.140659139745495,0.156712680330477,-0.0445142563904838,-0.0600387165108185,-0.0430795426980611,0.145158706940336,-0.250779373752278,0.038718203732723,0.0342234030285549,-0.162708925596483,0.0358487763478776,-0.297243124827815,-0.13765625062182,-0.101931403031427,-0.0824269231995542,0.261899596491222,-0.0827701105279743,0.224587507506887,0.100868475611459,-0.285226801842441,0.123428275964405,0.10874271820243,0.0170020722288099,-0.101311759244002,-0.134224377337619,0.249559152140118,-0.208252743972227,0.171698527004819,-0.198581534397723,0.154806084061477
progressive,0.112319041826169,0.0215970376244531,-0.0486836232738508,0.0637798803424485,-0.0230055400782218,0.117989167088776,-0.0497670866998267,-0.0314204393533013,0.178301964468102,-0.131424113570878,0.0631298022868629,-0.013073792006776,0.237928568344309,0.184766629576425,-0.0023113886420819,-0.222507272247919,-0.154068499173774,-0.018527224584188,-0.154104614621307,0.0344541369460339,-0.1169057036628,0.0218498457571808,0.0499837793850219,0.0162519513896386,0.234353139038589,-0.202499314314897,-0.350861572778532,0.284625842003871,0.288634656679982,-0.0780815975653304,0.0656217681666075,0.0211275368065302
stable,0.37398332853956,-0.298969754718378,-0.42851402821564,0.335619513572538,0.396305583485191,-0.116144172277471,-0.391291631942448,-0.0376600686439685,0.305313111986452,-0.222889957015967,0.125178154186152,-0.168668712914818,-0.0677081085662481,-0.154429900323716,0.0244296377705569,0.156506433994754,-0.20433515498882,0.414805435456976,0.0329218314140925,-0.327356760511039,0.127189133405179,0.10775127434801,-0.121356715248364,0.145822022353103,0.150570863979628,0.149836268502686,-0.145554984364766,-0.201344715133871,-0.0774149876440958,0.187177241211133,-0.316744651573811,0.140858200685426
stable,-0.038875748748634,-0.150039804233527,0.26172416360042,0.0993554195542629,-0.0175206676786832,-0.252528358033751,-0.0154733850125491,0.0884629708941131,-0.0914943065544663,0.0169098761650299,-0.37129337457744,-0.350639572652795,0.136817299058329,0.163002157467723,0.414320243428125,-0.221909605673393,0.0686914233780781,-0.158964146905238,0.0475512504333016,-0.0082456854343189,-0.185884217321807,-0.182807637845628,0.050921914712351,-0.121604065986781,0.170931136191259,-0.241590665557776,-0.302104269225274,-0.170309033723649,0.0163443284672029,-0.0439204342132517,0.072322239598128,0.114625207395594
stable,0.0858845580906057,-0.0530002819726724,-0.116471538498406,-0.115839669344342,0.0027125240113749,0.170482811117581,-0.349748603476652,0.0404982994244051,0.208367880254821,-0.2121094483171,0.133315364805313,-0.0214023109183694,0.139051834053995,0.0678266403376752,0.228804334037693,-0.0395324422889072,0.0359804349728471,-0.0231625178475479,0.148231990192325,-0.0220432067746344,-0.0471690323508813,0.0075553497421658,0.0560919274764857,-0.280428043924726,0.309011096443923,-0.0978675052623203,-0.0370410724814547,0.0523638994675079,0.217611223308558,0.251028074856345,-0.0834563751985595,-0.0400379376121584
stable,0.0119179717235554,-0.227934321410009,0.131595640480943,-0.169990690523412,-0.0239425050727831,0.104562848263663,-0.121440417144677,0.358439448058137,0.131955161479706,-0.144567277624697,-0.134465833052789,-0.212120376979631,0.140612546638298,-0.0616414188877298,-0.0243976327637387,-0.0780509133382206,-0.0049177692296245,-0.0877101769587407,0.202497961771726,0.0451552399028768,0.066503417546909,-0.448485017654275,-0.121731220833427,-0.159853393441932,-0.2346576628578,-0.15959744635971,-0.156785016164396,0.345840278652714,0.0635495691193946,0.105514931573408,0.128080102736801,-0.225187620815577
stable,-0.057759465750155,-0.152599892599418,-0.111717438823982,0.143613628371179,-0.253715559019298,-0.0159379978474993,0.10006053764252,-0.0462944061645767,-0.0683359958390087,-0.0096122736463853,0.0678311495340515,0.0107835170738861,0.0114297203442314,-0.070703725009258,-0.183991235841657,-0.0873333622945487,-0.0313560040008927,0.0641508199709134,-0.21699303879671,-0.0233592385303704,0.200605727737799,-0.0602281641813958,-0.197374711386073,0.339024487630969,-0.205795547752759,-0.123086577611619,0.030962223883026,-0.116614447982067,0.0351726420663692,0.0092689781590144,-0.0518325701299573,-0.0966730189362572
stable,-0.238876029907832,0.0102868391184076,-0.270083782338781,0.155575782053779,-0.168553693009069,-0.30451792734836,0.0447571544483739,-0.229421108158353,0.0403371412969344,-0.118465033335473,-0.0764785254288362,0.0872789830967564,0.250052658907789,0.216935113560342,-0.0652946623648009,-0.115723323050047,0.088197709234617,-0.111650544974334,-0.302166856523126,0.106897764875323,0.0757840552773825,-0.235410913214641,0.261562054855319,-0.0881904751705393,0.198126546958472,-0.340803992761814,0.21899682182247,0.0841176970948266,0.0752415004715593,0.196433775964304,0.272188894985375,-0.0277643379299918
