group,ARNTL,ASCL1,BARX2,BCL6,CEBPA,CLOCK,E2F2,EGR2,EHF,ELF1,ELK1,ELK3,ETV1,ETV5,ETV6,FOXK1,FOXM1,FOXP1,GATA1,GLIS1,HNF1B,HOXB13,HOXC6,HSF1,IRF1,IRF3,JUND,KLF9,KMT2A,MEF2C,MNT,NFAT5,NKX2-1,NR3C1,PRDM1,RARG,RBPJ,RUNX1,RUNX3,RXRA,SOX17,SP1,STAT3,TFAP2A,TFAP2C,THAP1,TP63,USF2,VDR
progressive,-0.120417429823987,0.0173448946931901,0.413486340157199,0.0015949328453508,-0.111246565963219,0.116629464316278,-0.367831387459032,0.186208409694708,0.45156536183995,-0.368628853881708,0.133376259192462,-0.1094522665122,0.379394650587826,0.0538289835305901,0.435416666780773,0.525729739148763,0.0691802121670917,-0.0305030906673344,-0.155306585816036,0.0731675442804687,0.358461156992596,-0.0013955662396819,-0.213721001277009,-0.0675852793217409,0.181224244552987,-0.393150946378976,0.350287126160173,-0.377999084348144,-0.252398122776767,-0.0410695207677835,0.0705757784067736,-0.248610157269059,-0.432625534301409,0.386970581603242,0.355470657907563,0.0171455280875213,0.373014919206422,-0.393549679590314,0.0865251068602818,0.0851295406205999,-0.355271291301894,-0.37002442012139,0.0225284264405803,0.328157432930931,0.120417429823987,-0.14932558764597,-0.377999084348144,0.0277119581879704,-0.391556013533626
progressive,0.0699388885573761,-0.0181419033314528,-0.130991946911592,-0.106111622342742,0.125475327327129,0.038357167043643,0.0274720250447713,-0.0132176724272013,0.101779780118701,0.0431703250703549,-3.70242925131689e-05,-0.172903446036499,-0.0458360741313031,0.128770489360801,-0.0021474089657638,0.006812469822423,-0.0699018642648629,-0.0168460530934919,0.0914870268000404,0.106037573757716,0.0525374710761867,-0.0318408915613253,-0.0226588670180594,-0.0534260540965027,0.0550921472595953,0.106333768097821,0.0356543936901817,0.0032211134486457,0.172977494621525,0.0854150428278807,-0.106185670927768,0.0984475937925161,-0.0858593343380387,0.282458327582966,0.11473828249831,-0.0754555081418382,0.0831935852770905,0.161759133990035,0.0387274099687747,0.187713163041766,0.170793061363248,0.0038875507138827,0.149763263215768,-0.0603495967964653,-0.0569433618852538,-0.0424298392200916,-0.0083674901079761,-0.122476359633563,0.0163647372908207
progressive,-0.274311194352449,0.0479494223168699,-0.080628757894821,0.15113284080124,-0.151574172787914,0.0331881653978811,0.0130738110875883,-0.214939061792254,0.0683026151140686,-0.292509648626475,0.150483823173778,0.058027368036095,0.0304259463754042,-0.0315837938227958,0.06522886763041,-0.0443408843081829,-0.183578530033305,0.0480013437270668,-0.0548393934500032,0.117108740699188,0.0550834240779288,0.170483950381637,-0.259627819548756,-0.123806602614593,-0.0463138978956664,0.128837787262676,-0.107788847568838,-0.188272225515108,-0.0182399914021834,-0.128962398647148,0.0483492171753863,0.129808717633358,0.21092553678403,0.131553277015975,-0.0945956172377967,0.1765379868106,0.0187436290810937,-0.0713244411875302,-0.0194653366828311,0.135992557587813,-0.307078796327735,0.167373857910841,-0.172950217365992,0.0469213783949705,0.0920358917150877,-0.0686712571264668,-0.0546784370783927,-0.301964537423337,-0.0069990060945469
progressive,0.361333173616563,0.365858770385656,-0.100515886134601,0.0785627719827706,0.0873757762173209,0.254783158456504,0.204644310041022,0.359586452056562,-0.0753869146009507,0.310916437680172,0.365699977516565,0.369511006374749,0.290948234391979,-0.0642714137645809,0.330328865926546,-0.360618605705654,-0.262484612607418,-0.364350238129292,-0.364667823867474,-0.358236712669289,0.367724586597476,0.120563485857339,0.511313038473009,-0.364786918519292,0.105795749031877,0.339260964812914,-0.10829673672006,-0.316315395229265,-0.393290238521126,-0.0689955016200381,0.070742223180039,0.263874050211964,0.0280269413945609,0.425564889163871,0.0271932788318332,0.144779398393716,0.0911074086409594,0.183643953103738,-0.379078276737482,-0.449185328441157,0.391980197351125,0.380745601862937,0.36403265239111,-0.457680746937525,0.0370781349327477,-0.3959500190784,0.264588618122873,-0.25529923528105,-0.137832210370985
stable,0.265405731322966,0.112042287103854,-0.0118802420921345,-0.27155173289367,0.0977148742302358,-0.179617890213191,-0.203109325984582,0.122261447690393,0.216684573077849,-0.132078205433322,0.112514876489953,-0.284349079141007,0.207522889731492,-0.231297411224259,-0.106608678939422,-0.143435557783906,-0.0523837259873845,0.366398317087483,0.27910380486559,-0.062453155283278,0.292694259043064,0.0247629819661674,-0.220328424408786,0.146479314176555,-0.336170143012763,-0.11622891436338,-0.0560650101409831,-0.332530970784659,-0.090468113718147,-0.169334391962703,-0.188538599763665,-0.387361867553527,-0.193706668842343,0.169783585834639,0.157751272900443,0.102626762428825,-0.183848968949628,-0.143571251766054,-0.0174858072856663,-0.286186796778536,-0.239110343179101,-0.0293917844433805,-0.195399334292059,-0.282547624550431,-0.0940043456839331,-0.269097543457938,0.0932825940719946,-0.269234407215793,0.152659239242796
stable,-0.0840197369147213,-0.0070037826496851,-0.300200595880187,-0.185779824387162,0.352010629070806,0.399831328188071,0.364786760058144,-0.13275118432526,-0.0829935416546942,0.216001274794961,0.128325717266393,-0.390980394070337,-0.061238202142119,0.050116811011575,0.32906233756845,-0.261320622965909,0.245016945772228,-0.0959107744902857,-0.265797399787777,-0.255933097850766,0.206355039350706,-0.0548116543261991,0.347161856467178,-0.265681952821024,-0.265386921683766,0.0956542256752789,-0.250661019702377,-0.296198434366081,0.170027727145745,0.415955421211247,0.37407382716139,-0.0210883125935575,0.231881646443881,0.25570220391726,-0.186113337846671,-0.388248149190515,0.278817252149371,0.119744159404416,-0.127902411721632,-0.135316672475328,0.221080941332095,-0.0301701406447976,-0.0396496193592983,-0.22807189654103,0.230034494975832,0.0964623544425503,0.276764861629317,-0.36310636531985,0.344532231113359
stable,-0.0418304079343122,0.0052316258437565,0.085367026456977,-0.0781241060123811,-5.64970393494222e-05,0.0232089837647427,-0.124688965844175,-0.0613444853256027,-0.0647682059101777,0.0010395455240293,0.0601580474992648,0.097592985772192,-0.190609711357081,0.0518077850834202,-0.0715704494478481,0.123841510253934,0.0696608495178376,0.192395017800523,-0.0022146839424973,-0.277536056100102,-0.0442710800342073,0.434609124899366,0.0077513937987407,-0.0206779164018885,-0.158225608401992,0.252010693722033,0.142564629094332,-0.12029349618279,0.100440436555403,-0.0432767321416574,-0.257660397656975,-0.103886755955718,-0.130847143133262,-0.21610117551154,-0.0849602477736612,0.105039295558446,-0.264270551260857,-0.0234123731064006,-0.077547836211017,-0.0754574457550884,0.172259472976388,-0.0569603150720875,-0.0701919216877222,0.0295931492112274,0.270609519075863,0.27083550723326,0.0746212895727169,-0.0905647540771239,0.0597060711844694
stable,-0.0322972070940063,0.0975313929786567,0.125173359892725,-0.0662512877192702,-0.18519250536288,0.153297408296514,-0.0061431599180689,-0.0489177549031419,0.0842527511975574,-0.0044705173661195,0.0888088718188609,-0.0311573321697148,0.0740344257892843,-0.152533737151584,-0.0328829135768438,0.143536384488303,0.136996746335698,0.0889778256119871,0.0673528664504531,0.161839712076976,-0.121522831602578,-0.103672300179484,-0.206339888469177,0.0053299289938215,-0.121820190278481,0.121534095188787,0.144114206460794,-0.0110439462773499,0.0842831628803202,0.0575625573180997,-0.044784018764654,0.0433332688610103,0.01269068258102,-0.0913612004536875,-0.0551059691660446,-0.134100878321514,-0.0340644637701064,-0.0807644185488117,-0.0747147463962725,-0.0252676029413351,-0.0751033401204628,0.0478206816064424,0.0405376467640819,0.0528712736622952,0.0317576813146232,-0.0040132157660579,-0.0108288117807692,0.0147980995606143,-0.0116690753119169
stable,-0.120917049196174,0.225111260437225,-0.190245839456408,0.27329464402693,0.216165610081066,0.212138811009227,0.133261292840734,-0.109339216607409,-0.224432798191112,0.158320421542081,-0.166273506760408,-0.230947292165365,-0.0387665788959679,0.363768840957692,0.17335966799759,-0.19017673682023,-0.405965423431232,-0.219287792824753,-0.0425106853652593,0.0279237470738255,-0.0024437204975743,-0.197828283262506,0.0048371845324737,0.339275097461439,-0.147182333001723,0.191671866584812,-0.245132178755398,-0.125038079135528,0.236337297787264,0.258318218149765,-0.186916348804186,0.018626301478941,0.128499493002273,-0.0395141437782593,0.0256056677329388,-0.198726617532823,-0.375855520231042,0.121381921475918,-0.0575624959364372,0.318424947509127,0.171167229813391,0.309761989755515,-0.046524920321429,-0.0815913671529462,-0.0484158197295778,0.207515216443122,0.20194931320186,-0.203488417371284,0.07855713321894
stable,-0.0978562678637111,-0.198161684007911,-0.176850438522463,-0.393682308862609,0.0538081532668595,0.0560379748356627,0.124010978232215,0.156270282075968,0.0250946312620238,0.268291400069372,-0.261126727487643,-0.157047064179854,-0.0616582218226054,-0.084788051292446,0.138248937265803,-0.0655055778900898,-0.0519347376045452,0.202977733052007,0.0146766124569593,0.106336900715553,0.107570613468784,-0.0330909176255601,-0.0350831352567041,0.123846483198451,0.350091124915102,0.268200013939503,-0.0991630895208376,-0.203078257794863,-0.0260998786905827,-0.0617496079524744,0.0414436098955855,0.0988066836143486,0.157339499795435,0.0742603691315387,0.117120464040094,-0.191079258943065,0.0674521024562992,0.0777970123574685,0.118409008471246,0.0971617332767068,0.105505286933745,-0.0900701695988735,-0.226409136750415,-0.0026319205402268,0.362894321709747,0.120209315229665,-0.13404517529183,-0.0940271890222006,0.0488093319630259
