group,AHR,AR,ASCL1,ATF1,ATF3,BHLHE40,CDX2,CEBPA,CEBPD,CLOCK,DUX4,E2F1,E2F2,E2F7,EBF1,ESR1,ETV6,ETV7,FOSL2,FOXA1,FOXA2,FOXD2,FOXK1,FOXP1,GATA1,GLIS1,GRHL2,GTF2B,HEY1,HINFP,HNF4G,HOXA4,HOXC6,IRF3,IRF4,JUND,KLF4,MAFF,MEF2A,MXI1,MYBL2,MYC,MYOD1,NFE2,NFYB,NKX2-1,NR2F2,PBX1,RUNX1,RUNX2,SIX5,SP1,SP2,SREBF1,SRF,TBP,TCF12,TCF3,TFAP2A,USF1,ZBTB33,ZBTB7A,ZBTB7B,ZNF76
progressive,0.0718902378264357,-0.504994167162701,-0.203606260584401,0.228653653528764,0.293394585935996,-0.215248705867757,0.149911998008925,-0.498614405035148,-0.247867411842873,0.155075385256127,0.070400799197435,-0.0441122073955719,-0.239327963703269,-0.133304757295566,-0.203506964675801,0.489752245192593,0.318789514560458,0.453831950256526,-0.133975004678617,-0.0586590580054792,-0.277184528857038,-0.198120161634248,0.202340237749751,-0.0640210370698818,-0.425929799939912,-0.118435194982709,-0.106122502316303,0.444696726665321,-0.289993701066444,0.311069257666805,0.139808639308869,-0.054414157912827,-0.349918781906574,-0.260155280532129,-0.353741674387676,0.506756669540352,0.0843022264014419,-0.0343563843756171,-0.0370621978849684,0.410464462175454,-0.0856923691218426,0.407088401283052,0.34299289228172,-0.143656355767121,0.0149936821986075,-0.32089955261821,-0.0507153853174752,-0.12143889621786,-0.225501008430712,0.0933629780611964,0.474559971176786,-0.248388715363023,-0.0162597050332581,-0.498142749469298,0.0304838439402152,-0.0030533491894515,-0.0003723596572501,-0.182083872395341,0.264350532670481,-0.082440428115191,0.107462997082403,-0.121711959966511,-0.133900532747167,-0.206063834322252
progressive,0.081665119594911,-0.0477909728158762,-0.214852105794298,0.484631259031874,-0.236882145307936,-0.320738424746946,0.111571490440038,-0.321982056009812,0.236437991285484,0.031594156130446,0.420051264167298,0.513234778077808,-0.415017518579504,-0.131291929036924,-0.177454337103808,0.161968166854301,-0.072633987805046,0.188321305519809,0.0069584130184206,0.0715976284193238,-0.182576913496092,0.103221394817933,0.433701597790668,-0.126287793717294,0.280942224335212,0.10005309612444,-0.480989196047765,0.496860299783396,0.328170602055982,-0.078230328487946,0.287486093599344,-0.215177818744097,-0.0760391686438475,-0.1399085170725,-0.516106974089666,0.507135062836128,-0.0258201538385651,0.159125581110606,0.4700926173636,0.0281001444871539,-0.0201645926193381,0.077993446342638,-0.448240239458942,-0.500857685985468,0.332404870403362,-0.486111772440049,-0.334477589174806,-0.411049742645596,-0.0598127416902539,-0.530349513076306,0.239280577029179,-0.448151408654452,-0.201497874852563,-0.359616706845611,-0.431510437946569,0.322574261373082,0.096707135821965,0.215029767403279,0.265722546499178,0.0193058948425968,0.407763002879449,0.125340265136062,0.49629770468829,-0.151959896215041
progressive,-0.176857136699257,-0.298920194319181,-0.0135743494331009,-0.0290389812739374,0.206961812902046,0.0429219482429952,-0.279462823106903,-0.293586897525927,0.128582603067011,-0.265271238601888,-0.0926479487240384,-0.0571135327480098,0.0129137150201934,0.170544943659141,0.230411923485765,-0.291117957238272,0.0461672545195412,-0.324627070634584,0.0892290450835168,-0.171326131797031,-0.152158089524713,0.0548953442083201,0.0816872040485719,-0.225073804543512,0.0805105996927365,0.0645782193989654,0.161271951133438,0.0861814469159431,-0.0939981504438496,-0.106984197699033,-0.0389581417655497,-0.0622105442402967,-0.0155080311818304,-0.0566313178480772,0.11415473326103,0.0367785304178546,-0.0345217646861704,0.0199733411552057,0.0490219667271418,-0.212468707059275,0.0431196563519675,0.0211017240210478,0.064423910630987,-0.0070499818370137,0.217859869640521,0.150229229924983,0.127058803983224,0.0217478919869574,-0.127859280717112,0.243721054723903,0.0405542730843264,0.168090469818484,-0.0464083619695074,-0.132483721607465,0.0422757802770856,0.364525531455002,-0.0450870931436923,-0.0286580315029907,-0.201994999432741,0.177821566499123,0.0648579040409263,0.107369969618979,0.25554014192125,-0.0862200241079377
progressive,0.515086795773662,-0.177565845219632,0.0037190382366329,0.126556683523068,-0.0122144883261964,-0.407635759662317,-0.0691668189695362,-0.319472676758606,0.190072022819289,-0.115363107653987,0.0379196055499829,-0.0811990014998192,-0.044664919998778,-0.112847287670382,0.0007292231836535,-0.0462692110028157,0.30167963107746,-0.2902308270941,0.298069976318375,0.163929371685311,0.248081727078927,0.272547164890502,-0.0013126017305763,0.09224673273217,0.244107460728015,-0.23477340397725,-0.268463515062043,0.0753287548714084,0.140193157057389,0.0219131566687882,-0.138224254461524,0.0795217881774161,0.117368471409034,-0.113649433172401,-0.0819646858426554,0.280714464547422,-0.0913352037526031,-0.368658780496036,-0.241737485381141,-0.0962574602422644,0.380727424185502,0.300877485575441,-0.0562960297780516,0.0376643774357042,0.147740617008203,0.0200171763912891,-0.0338724168807059,-0.208667214002454,-0.256650099486856,-0.318670531256587,0.138552404894168,-0.294496782718473,-0.278526794996461,-0.238164291781239,-0.171804982068769,0.141469297628782,0.332489310586822,-0.0898038350669307,-0.0801780890427043,-0.0214027004402307,-0.103877842511444,-0.438955895400235,0.213589470492115,-0.441909249294032
stable,0.13322684346698,-0.141780344699587,0.165625274616527,-0.0944423631717714,0.200732281634615,0.173198050598333,-0.15858672284169,0.0756538358041821,-0.166378313904579,-0.165591762396902,0.157443364760355,0.141412695937226,-0.219261582126868,0.0874698501826661,0.0743320744360184,0.238301451141647,-0.14415084141132,-0.0896520870723861,-0.032921813167813,-0.205600424361954,-0.127853060484707,0.0182010778706277,-0.0581841128442013,0.217769302700022,0.16494911630291,-0.0547737516705648,0.097121369434761,0.144483006647018,0.207282934917849,0.117343037018092,-0.0769815110934562,-0.105539836135348,-0.288094695583777,-0.067286623086552,0.0207696909395574,-0.105463940814431,-0.108331206899434,0.116135611458062,0.127341506308661,-0.144428795703506,0.252329272015403,0.166862269782109,0.193250185776501,0.158515755788365,-0.184853403453319,-0.0175012638725693,0.0581890411117933,-0.198348971427143,-0.0781968218816336,0.273962395437071,0.044805837639066,-0.0655341311308509,0.0633124681003952,-0.166142742713683,-0.120709043783401,-0.215810809158977,-0.15455934256554,0.109038906125639,-0.109855027238868,0.248816402875853,0.069906490138438,-0.0883096269803361,0.135573684494272,-0.0048563148851176
stable,-0.031730454751145,0.103872337723088,0.145607787096419,-0.082872210921169,-0.0179491215373857,0.102191406520741,0.338880335684036,0.0229343490073588,0.0163833226091725,0.0068273438561063,0.0215182220355189,-0.0984265811565815,0.0915301579359952,0.0476187085815442,0.0338258621403716,0.0754807189218094,0.194343278737056,0.0552865180388238,-0.0070345819495463,-0.100314750452368,0.0729017559812229,-0.0780251421801559,-0.0630003804057567,-0.0965499250882083,-0.0679165285112498,-0.175001056682658,0.0223817140915188,-0.0483900948182375,-0.0929117452255951,-0.141912041096739,-0.302026494733958,0.0867636817868755,-0.142982771246179,0.236642876253641,-0.0322946028943983,0.019687618876799,-0.075572824741116,0.259519659123933,0.0498292482449041,-0.144030474940792,-0.0986568457048482,0.160241099138765,-0.0116168464600527,0.0095444655256528,-0.113693120706661,0.0036957459996798,-0.189496209996043,0.131987639066446,-0.167471405954338,-0.0083586031020795,0.0070000422673063,-0.0763787506600493,0.1178724222577,-0.287358643009372,-0.290409648273905,-0.262282833703133,-0.0015888253830399,-0.0469394281641575,-0.103446348308795,0.275845415596039,-0.0140691638990926,-0.19763606177727,0.199593310437536,0.0255593648575987
stable,0.0648499351421764,-0.119251314870157,-0.0778979992879925,0.0421111228979189,0.101748262262024,0.0211037855508711,-0.0529546566706299,-0.0157118716799848,-0.135091784155239,0.0827066311643281,0.0523805602193004,-0.0611160118227296,-0.0118998712431572,-0.265453013551524,0.173799663289677,0.0374127175402386,0.0039589691283679,0.038643580331889,0.0107057506243919,-0.0319748759532459,0.0321172518731756,0.0666870437864307,0.0533634133439765,0.03641149332912,-0.0675321137627877,-0.0326591989232306,-0.0747427651914857,0.065699597890144,0.0806490694827633,0.0581169319609844,-0.0909965839215256,0.198081646795108,0.0724142299848934,0.199877420494867,0.148952768876138,0.101481881508607,0.128694053301624,0.130425528198833,-0.109799390895468,0.143294474251835,0.0672657330093708,-0.0150183631667788,0.0544013797279801,-0.0938670661781729,0.0294258877093431,-0.0459598655076317,-0.130071884784814,-0.004349354715272,-0.157072789083742,-0.140965939045242,0.0339359894309874,0.0429010796149483,0.138701702641199,0.0952173410316998,0.0322825916511585,-0.0640921278264215,-0.0276438923244164,-0.0755694640814002,0.0497856442592912,0.0045330655796974,0.0104485554141963,-0.0733006349057461,-0.124905016722849,0.0423361687068401
stable,-0.14314255007568,-0.0645959477814385,-0.110401321203157,0.151128215654344,0.0706670753087114,0.0165839024662736,-0.154931009819778,0.0201077037583271,-0.0836200270460532,-0.182094402912166,-0.149784804318389,0.0241399594536803,0.0789185927920828,0.0651256299033651,0.0975302478090906,0.149554331944726,0.174108737333502,-0.269231155344063,-0.0633788919135004,-0.0139809798251268,-0.125868241332162,0.17660451053777,0.106159820852768,0.186667460010631,-0.116684725916699,-0.0031720276690946,0.161831029217242,-0.0465250941675428,-0.158080798926502,0.143035400638801,-0.124263021466476,-0.0233242085521636,-0.0462642964815561,0.0530733399420473,-0.115757782203327,0.0575230741037282,0.0956975881009744,-0.0645797742815324,0.109309609959492,-0.0253115273531324,-0.0616624792359597,0.0398050049565355,-0.0701101004056932,0.0855517494410946,0.0343939583941825,0.102737103935128,-0.166944887718819,-0.0771041282713611,-0.262290702196835,0.119287648557845,-0.0020863814878939,0.0585713190663958,-0.0942076044221199,0.0755919060301356,-0.177440478314169,0.215561417592977,-0.111640615633467,-0.0838504994197159,-0.0348346862666252,-0.145747494404315,-0.0310884993508621,0.138040821699032,-0.0839627030753149,0.0998471016706473
stable,-0.0515542633998706,-0.0352791479051144,0.0252593106533316,-0.0562405438716347,-0.0014809681932867,-0.147812017753044,0.0307171444845352,-0.0069750494977526,0.0027962336516603,-0.0728367084152853,0.043616066755435,-0.116131726121826,-0.0075550090699489,-0.0740121621910758,-0.0007560187280414,-0.0781391959325078,0.173330238929678,-0.0071407522326658,0.0281849995666428,0.0829704662973209,-0.185830438994692,0.0520461933941442,0.123412290037075,-0.0887389927564869,0.230917117522482,0.0788330761349569,0.0757313280658003,0.0168291840146223,-0.0478000608119934,-0.0831775947159624,0.0256062507545561,0.0358125035831162,0.170171530545395,0.0081453250630771,-0.100824935984219,0.0218572263771448,-0.0949269542634018,-0.0639457210450987,0.0345697330712672,-0.139335287220141,0.0312194308997409,-0.102549280069409,-0.0860722143664775,0.0458530536767632,-0.0811943401074701,-0.0209406831246562,-0.0546404768376291,0.0443669072730104,-0.178938240864396,-0.0475981106038179,-0.156837638595348,0.263684833351568,-0.0861706003653322,-0.0067730992895772,-0.222512881936103,-0.134131185701773,-0.0945023410051867,-0.107308055487698,-0.109120429150811,-0.0392560135430313,-0.0379873519788521,0.0176369848473242,0.153471801792423,-0.030691253432205
stable,-0.0395174719749007,-0.244071147180795,0.0013535396208826,-0.15038266559622,-0.101699376405995,-0.113991575897815,-0.281867269855225,-0.214278563134193,0.0784464484624612,0.085228858954058,-0.0865235490262067,0.225165729649988,-0.231778947688975,0.166581003885262,-0.0612844488128998,-0.159791237200073,0.253442937816689,0.214543386103496,-0.255855769314784,0.109724983614598,-0.159349865584568,-0.262535193096097,0.265131929433986,-0.129439582440498,0.180903512808406,-0.0968369324418453,-0.182720492625569,0.2459396203531,0.0749963936679287,-0.081675817449241,0.0162719002249591,-0.0174341788124562,0.157172432281409,-0.106032174431537,-0.0666765387156553,0.276688509566631,-0.0284537568129032,-0.118809882700414,-0.267868433450118,0.206863519993705,-0.108216963928288,-0.0055097890002235,-0.275849903497171,0.0582536970530973,0.180035481964579,-0.239201347023054,0.135839470865323,-0.22726960101723,-0.289907589451012,-0.240201789351533,0.152486536963462,-0.227402012501881,-0.319104321816683,0.205355500307395,0.240216501738716,0.127526972106642,0.0207371097351536,0.17219377959577,0.153001470514885,-0.15726070660451,0.348941043024835,-0.041569849987,0.272863288898919,0.234110861057561
