group,ASCL2,ATF3,BATF,BCL11A,BCL6,CTCFL,E2F7,ELK1,ELK4,EPAS1,ETV1,FOSL1,FOSL2,FOXA1,FOXO3,GATA3,GATA4,GLIS1,GMEB2,HEY1,HNF4G,HOXA4,HOXA6,HOXB13,HOXC6,HSF1,HSF2,IRF2,IRF3,KLF4,KLF9,MECOM,MEF2C,MEIS1,MXI1,MYBL2,NFAT5,NFIC,NFYB,NR2F2,PBX3,POU2F1,PRDM1,RARG,RFX2,RUNX1,RUNX3,SETDB1,SP2,SREBF1,SRF,STAT2,STAT3,STAT5A,TBP,TCF21,TCF3,TCF7L2,TFAP2A,TFAP4,THAP1,USF1,ZBTB7A
progressive,-0.036648383684823,-0.0052354833835461,-0.087989898155727,0.0480844165133984,-0.264621114058682,0.11547015425646,0.0420527536291287,-0.0531268866846479,0.13421656250077,-0.0391816820962163,0.0633324602848323,-0.0081789348710697,0.0613540748587918,-0.10729121938539,0.336976942018382,-0.148789060029166,0.211011694343293,0.0078411617495506,-0.16345806416371,-0.172336671929355,-0.115446027604923,0.0323538397112229,0.463062822951157,-0.117014259954833,-0.194460811388857,0.0354661777595061,-0.107532485900761,-0.192048146235149,0.0580245969466749,-0.0582176101589716,0.0185775216835508,0.117882819410168,0.0713666352466796,0.0630670671179244,0.144591022661714,-0.127919506449593,0.175280123416879,-0.11860661895628,0.224932772280187,0.0037396309882472,0.274078761461217,0.0052837366866202,-0.0645629195132233,0.243799813782183,-0.0214727198680003,-0.104854427580145,0.0821995017868281,0.0899200302786933,-0.128836319208002,-0.0541160793976681,-0.0784357441470437,0.0699190361544549,0.102900168805642,-0.0361175973510072,-0.0709564821705493,-0.193206225508928,0.10258652233566,0.0790630370870078,0.0162131098329171,0.053464659806167,0.249204183726489,0.136653354306015,0.0435727326759646
progressive,0.179615924073212,-0.231888688088622,0.130490704092494,-0.0220033919434593,0.44471561417275,-0.0911316955091401,0.0719228520076977,0.0718346031095288,0.368115570562098,0.239713423726269,-0.297604700925103,0.24895014173462,-0.145434184182437,0.203472542878219,-0.0209444051654318,-0.248038236453541,0.0644216956633366,-0.354760570639196,-0.186940582621235,-0.19832469048503,-0.12493102350785,-0.0099721254930918,-0.202001727908736,-0.33666954651456,-0.30292905111463,0.0383000218053261,0.315754557648518,-0.15019962468356,-0.229888379730126,-0.0037358700224857,-0.213356419473142,-0.0810419048184896,0.466924920211937,0.0072658259492439,-0.151199778862808,-0.0844541955476892,0.331286363726254,0.15784786252487,0.169702631178899,-0.454364160372556,0.232653511872753,-0.106251673395421,0.208973390864084,0.0908375325152436,0.583178135399839,-0.359114182948864,0.228976474449047,0.0859544268165614,-0.227329161683226,-0.110605285705089,-0.27171835746221,-0.138344856029531,0.318813852785042,0.358525856961071,0.0638627859749332,-0.0735407484741285,0.218063027375486,-0.0541848234757379,0.168231816209416,-0.396414050574942,0.318372608294197,-0.219828005338865,0.226093677108861
progressive,0.0898024213890447,0.248335665184455,-0.185297419224271,0.0167675721977207,0.0096482729037539,0.0533613431665083,-0.121705662058925,0.351975866702524,-0.152015172189808,-0.0947840222354933,0.0859230713045976,-0.241683987425883,-0.229234756958082,0.176961349608614,-0.05595234820446,-0.309064433357588,0.138831107880672,0.145917005636397,0.10243774614134,-0.261481556307028,-0.223222480074437,0.192741190604021,-0.367512353633593,-0.0904036490774092,-0.175067005225434,-0.118871302956636,0.135762938010685,-0.100381165715267,0.199855718249668,0.02216430644804,0.205333570521433,0.147028799695039,0.221189757889966,0.0527362572365421,0.103163036686033,-0.10095853516203,-0.0059025289722767,0.0100777212525857,-0.228070474767915,-0.115831762976571,-0.0814186352901844,0.0394710749059606,0.195308337400371,0.0845870097748988,-0.357005184032176,0.166244227481101,-0.206617143919608,-0.349995632649577,0.117549556371898,-0.134660687248684,0.221967536566184,0.300504096270875,0.104394121952684,0.174193793582809,0.34936100342297,0.0530845875639279,0.124506619622973,0.300656789017126,0.0745092885223131,0.101970124605945,-0.122130338759437,-0.0744568003907892,-0.282013959029507
progressive,0.41083101213146,0.0391852896744833,0.006326038462209,0.207855549472582,0.487611044667072,-0.506914499174612,-0.267067269478859,0.277152782227181,-0.0374139989050648,-0.471344088621391,0.111735913638218,-0.450847724003834,0.0533917646210442,0.354402749048556,0.0985416048456103,0.478971483567255,0.524591258077585,-0.179840236282799,-0.137654596937668,-0.453341990597505,-0.254162151015952,0.289154180909771,0.0167730391226571,0.0904081268227701,0.0041932597806642,0.0212554892330223,0.487972532579198,0.260415891895736,0.112928823748234,0.286479170360037,0.0504998613240343,-0.212265702000522,0.402336046196494,0.0037233254949001,-0.229544824200156,-0.0591394224238512,-0.0713215650625052,0.502504346646672,-0.0481140411040012,-0.158150961555226,0.451570699828086,0.228930294749541,-0.0632965334133029,0.464945752576757,0.244835762883096,0.26446455651155,0.207204871230755,0.100891276274431,0.0238220534091186,0.224014059144625,-0.341750672124138,0.0492708024228051,-0.054656972313486,-0.0263886175852148,0.482911701809431,-0.181105443975241,-0.196071043537267,0.0326785072562112,-0.0645617411057447,0.0595009103359775,-0.442280460486442,0.464186627961292,-0.0864679085805942
stable,-0.0349252204059001,0.301930440851728,-0.310656412229867,0.229618729162209,-0.113620914044996,-0.0834107050683587,0.0267995353450616,0.268580123481847,-0.114793363411096,-0.0489102429936016,0.338880536589653,0.0439043012005418,-0.217871930839983,-0.105560203432072,-0.144591421039021,0.0654089039245057,0.109694323901621,-0.0310810605322679,0.0595156245218663,0.276707748078444,-0.276623378272943,-0.0590908661907233,-0.24529211762781,0.225133552720345,-0.431907459949368,-0.171428777331376,-0.278335988347826,-0.245695541065608,0.14133203119662,-0.208875394223513,-0.107329060043955,-0.17936050881635,-0.216280541750015,-0.240907797045396,-0.0108400653550606,0.359361064433052,-0.247097825419108,0.132030017698164,-0.303432611296798,0.225977250775355,0.341367991200113,0.277513625186161,0.229004866094598,0.438266227934081,-0.298534313738343,0.0105122838118497,0.388424038008451,0.201712688666841,0.118750986126609,-0.213150131035564,0.0381690939622319,-0.275215275312168,-0.316943417391511,0.148602380987896,-0.15031305152702,-0.122809464701571,0.254529156678352,0.116927822513483,-0.317277017541998,-0.340590237360897,-0.100234238238836,0.354551015751616,-0.122742550717898
stable,-0.18559091352939,-0.176387964530776,-0.334472159968131,-0.0207208198168552,0.090815290796436,-0.146679801178899,0.224002729016824,0.169227593608303,0.0673937288566829,-0.249364740128912,-0.13491228192913,-0.124427047804938,-0.0037560741289042,-0.162918296884222,0.162350914085294,-0.285030422869534,0.163394898435322,-0.0998480249553717,-0.139519430256426,-0.112387184811683,-0.272343743485501,0.14185704738801,0.273626028611078,-0.144762047318522,-0.0686419710143248,0.016522187104787,0.511756589321213,-0.124529176708745,0.251645618980603,-0.190663315751808,-0.155576363466092,0.316826554921466,0.205086186500561,-0.107893513044173,-0.0918592751464637,-0.0582815611058972,0.0027801757147478,0.108426852875165,-0.180734116770565,-0.045367928602293,0.0850960721832404,-0.0788094707711168,-0.0656121468680486,-0.116495036275923,-0.0292542571127342,0.0066724217153947,0.100245192914621,0.0842563456408268,0.133232828844303,-0.288990754806052,-0.233387240511096,0.182765347190728,0.178509976198767,0.326596886719008,-0.18922216344253,0.0651241976609704,-0.119059606527078,0.30400370366569,-0.174413472390506,0.0945259743014259,0.328616769483192,0.22900704530337,-0.192195249308914
stable,-0.261927290279889,0.21965502933202,0.142803760950666,0.1528718098574,-0.0188267999735782,0.0169531496164954,-0.0431165323135903,0.0373285328972528,-0.103651240717843,0.167648816167597,-0.0357528606692483,0.0105556494815889,0.192751216132367,-0.0463762324529004,-0.205397227337641,-0.190913684336385,0.282253010539133,-0.101204208203292,0.452859033896824,-0.093461291667396,0.256017390719838,-0.0144970874616689,0.164511016172,-0.110775626894895,-0.330945345722596,-0.008203428189926,-0.0460737395036847,-0.0526292583434054,-0.0211880509055161,-0.129570823127511,-0.20276508719745,-0.17861982910184,-0.108400831502545,-0.154673223092282,-0.292375237287517,-0.168357642929192,0.238824955636052,0.321193334225491,0.138785571028248,-0.0735960830621817,0.169770781632244,0.155630364961442,-0.251448392740638,0.395227354841015,0.209794662151614,0.0569093078338016,0.121972380836016,-0.182001429384864,-0.0107678460280537,-0.15988784035115,-0.0193279450088461,0.237854269306479,0.0612751389068112,0.259150675895296,-0.0810906844905125,0.0222986966593531,0.108229268337318,0.365452116033881,-0.100770785470087,-0.221826657818181,-0.159282854452719,-0.140668251025605,-0.0797678421902108
stable,-0.0492473220442772,0.133659776126158,0.245798316127665,0.462065571567924,-0.160161626952186,-0.0186394524584339,-0.0528383452439701,0.0905386101645745,0.064269852106571,-0.0778151318484364,-0.327179568102287,-0.17384736002863,0.0066869732980689,-0.0835806914267506,0.200391048018149,-0.189276308250556,0.307846814077422,0.0570718677401407,0.101498950876425,0.0391765191180926,-0.330331301085319,0.13547670436922,-0.0524647991413669,-0.0202730940804856,0.0048560993338427,0.237406976478785,-0.192858366343787,0.342700159634719,-0.0726721491077943,0.196591835123939,-0.154760648370012,0.127128198006772,0.150599842848482,0.221734974259431,-0.0952512677950176,0.228969815174652,0.0258942158324599,0.119949139976207,-0.136714885183983,-0.0239457993612812,-0.15764442428211,0.095415628080163,-0.181395979670037,-0.223776030164056,-0.0891151504829209,-0.28588827998199,-0.187113725347218,0.124920789571121,0.0944553655657375,-0.125828257569712,-0.207732474087979,-0.0643495419417931,0.160943583460302,-0.0184023751986484,0.181932889934846,-0.252177487437189,0.0636482713918392,0.223339728316215,0.0976329977452162,-0.0448703578447069,-0.136423021162482,-0.0273963692263953,0.247093275950023
stable,-0.0479652773112317,-0.136786304069756,0.0733268101610991,0.0427178891298046,-0.168645085159693,0.224256267526022,-0.223800852929756,-0.0967401805713817,0.0670319684082589,-0.0570938098852861,-0.506613317211298,-0.331334359432655,-0.276735209502474,-0.0915737549848464,0.088821026758524,-0.216574941335659,0.210998642612484,-0.0799556226178681,-0.0207719657519365,0.238515804551347,-0.170578067112735,0.303958882034853,0.115629765992083,-0.013510633022575,0.0692938609030495,0.0615922940639637,-0.027896674102418,-0.292386291127502,0.094012753155963,0.0041847541234717,-0.0748347384909595,-0.207157979517303,0.0791965982907571,-0.342719724339319,-0.0368632814866887,-0.183258833537669,-0.188212732312613,-0.135612346443824,-0.393498451823042,0.145449301723182,-0.101547334643084,0.0211717185642149,0.107725792665768,0.201819508416622,0.0053435312628611,-0.318380344249961,0.350335268421333,-0.0420246469110432,0.0220117054862177,-0.172713455553008,0.184852784624602,0.136168964283705,0.0731497044847732,0.383803181084745,0.0854104774487055,0.0360738961864934,0.138704105536256,0.233364559451354,-0.145246895235952,0.270096276721343,0.0781390243949825,-0.131518675239606,0.313370783691029
stable,-0.0308698907859272,-0.0373695873725079,0.091340544243246,0.0358510352354625,0.0599791414129612,-0.0495766924741673,0.0213917779305522,0.260831503539363,0.145891045166287,-0.189987745145899,0.0355062432043459,-0.168918751244477,-0.136816412347325,-0.0028023522529049,0.0924482803432164,0.0878926239320802,0.0483589163642662,-0.117368674592217,-0.0391742435353734,0.112314170136061,0.130001267732276,-0.0399812036081994,0.107267001680567,0.0043795923952468,-0.241999989839868,0.246328230230481,0.0687529982047789,0.0529879327820228,0.10570443353955,-0.0130507451777957,-0.160834478514892,-0.0074313686706616,-0.0535748128349872,-0.0256906743185164,0.0070719046382209,0.197162353793389,0.0252064982748208,-0.0806666632799561,-0.201864730217766,-0.147717709331138,0.123303499127819,0.0090012728123414,-0.230841932832883,0.0634417337254511,-0.135092452191742,0.0474199082795231,0.0213330899252558,0.158883102338786,-0.0013498241218181,-0.218143315686866,-0.162873886698944,0.0429376118750076,0.0449183320537624,0.245440574150372,-0.183906200597055,-0.0637278377512713,-0.100415177062208,-0.0178118096074694,-0.240708853723347,-0.129370371675339,0.239674477629997,0.0319996348878836,-0.036049107253338
