group,AHR,AR,ASCL1,ATF3,CEBPD,CLOCK,CTCFL,E2F1,E2F3,E2F7,ESRRA,FOSL2,FOXA1,FOXD2,FOXO3,FOXP2,GLIS1,HINFP,HNF4G,IRF3,IRF4,JUN,JUNB,KLF4,MAF,MYBL2,MYOD1,NANOG,NFIC,NFYB,NR2F2,NRF1,PGR,POU2F1,SREBF1,SRF,TCF12,TCF3,TCF7L2,TFAP2A,XBP1,ZBTB33,ZNF143
progressive,0.0357767739989723,-0.110480631789318,-0.0824941587498487,0.0941918206921747,-0.133387535551117,0.0937034005693219,0.407904065600569,-0.0856444685422496,-0.103862539124661,0.112312207250016,-0.311294565300273,-0.145353828561012,-0.19365857871116,-0.142814043922177,0.138320578791931,0.153705812661796,-0.162155480787151,0.318156868026355,-0.0653261914315705,-0.0371443503429603,-0.146526036855859,0.0502584306415597,0.105596430560789,-0.252024783392078,0.125108814468761,0.112019155176304,0.303479843334627,-0.336472622633338,-0.147869192193704,-0.171606410164354,0.245479953745849,-0.23060756100498,0.0415645524547787,0.227701461274005,-0.168333995341239,-0.0032724148231141,0.0840082611306925,0.057902205564207,0.193976051791015,0.0621758816391695,-0.416744469824206,0.114046098686144,0.164670844419843
progressive,-0.110968920958554,-0.426484586813023,0.171554372159313,-0.0655372901467589,-0.169854041918819,0.0447455326445782,-0.316052612246204,0.0680132096197589,0.0009545713630843,0.05587225509553,0.0057572585336024,-0.280464998616216,0.0741880931247107,-0.322197665396059,-0.370373688876722,0.190496647645518,-0.0738897895737468,0.120693616719976,0.0193599004575542,0.14458773115218,-0.0854043066409516,0.0714437004558432,-0.0128568830465421,0.102855064372337,-0.104913358873988,-0.201384727255698,0.0749935127123131,-0.0694450666643854,0.160427649708361,0.186320397932024,-0.120097009618048,0.174835711219915,-0.0129463741118313,0.0022074462771325,0.0640159420368432,-0.12164818808306,-0.0493095769743252,0.242580447643807,-0.0638667902613613,0.167049988539759,0.127644089457433,0.164693390487144,0.109566894269024
progressive,-0.136416068862239,-0.332233601878192,-0.37008373355606,0.265110382276854,-0.127771375185269,-0.43498900212457,0.254658469239802,0.220867332916128,0.220915654289392,0.310305362690885,-0.14088579588918,-0.0294857019658312,0.0401937182811839,0.258152104526805,-0.224302982555214,-0.0898680899968091,0.083465508039299,0.0787928312446483,-0.0841710000889567,0.0112685442452177,0.0903658001414306,0.23772182791069,0.17784198216166,-0.0778119073673845,-0.0691720458277407,0.217808589988502,-0.0614841153414022,0.153144928286314,0.0523465436571369,0.238277523703229,0.0884812665841257,-0.142693015249262,-0.0444459991284358,-0.055593739940493,-0.120697126139386,0.0880415420874213,-0.260321734186369,-0.0861280157061579,-0.1705889440347,-0.0622379287643242,0.290856009952034,-0.0067070066090746,-0.16854978208295
progressive,0.291978700167733,-0.294241252275019,0.0637163867632623,-0.0009123193980994,0.0356169493018007,0.279461678025809,-0.138015678544478,-0.219431061630868,-0.076342887232958,0.203264761896547,-0.102033801483437,0.15878006804522,-0.3662050063971,0.126119033593261,-0.0782405115810048,-0.0652125905761453,0.0322596139167949,0.0433899105736076,0.250851341701412,-0.125352685298858,-0.563630924145811,-0.102325743690829,-0.0982020600114197,-0.0066781779940876,-0.0617092840874436,-0.271469760098458,0.0117141810715963,0.111777372655139,-0.162976737276477,-0.0374780808739235,0.0930565786061391,-0.184142547312383,0.202936326913231,-0.0182098951860641,-0.0228079849524851,0.0174800396675846,0.0065686996663157,-0.007554004616263,0.0193776640156313,0.06112539967266,0.255266967588213,0.0889693877026538,-0.0420396778644205
stable,0.265866758177264,-0.17045730984876,0.174182637320384,0.235359744997851,-0.130657608759514,-0.102358087887258,-0.266792195539677,0.141259859306392,0.0312546329594512,0.169757828530249,-0.136061887879082,-0.0023499428565728,-0.283237865865358,-0.0218853164782075,-0.0975963098664349,-0.266019032902502,-0.117688714257165,0.0705935802026556,-0.0790639845962052,0.0373220439469903,0.0848376527266728,-0.403882674627301,-0.1273065823867,-0.186340054899852,-0.240019351590128,0.236719410931587,0.155262257105194,-0.424174509787213,-0.097125731844571,-0.261837863672747,0.0618510461388423,0.183794610944426,0.124007624145742,0.202006668082865,-0.21493331862918,-0.21428885269527,-0.272690630703081,0.184131580175113,0.3212957405814,-0.0958810087679499,0.0042126065923847,0.112118406566209,0.0360527604308147
stable,-0.159463836446034,0.205056222272974,0.120396176378398,-0.0699044823399659,-0.152086054668728,0.201298164680159,-0.0708728161982371,-0.0944817178856135,-0.116545896513367,0.112038532958794,-0.122494233071319,-0.232757487289949,-0.0465146085491033,0.0354133525310645,-0.42957134398359,0.477238730935397,-0.121249232396399,-0.23372582114822,-0.266441672216958,0.330709068167701,0.0057754197975466,-0.114689923285013,-0.169827314286342,0.0429409955007211,0.452742189877938,-0.305613082340837,0.162092171204198,-0.176536484590079,0.01732625939264,-0.153907444545001,-0.0726365671543742,-0.545171962206739,0.106781863442464,0.110401587626955,-0.468074142633901,-0.189585936108687,-0.0025822236220567,-0.105179501462706,0.423623007425637,-0.148858275141157,-0.0335458515186841,-0.0473907201351582,-0.122909233296292
stable,0.189217465706706,0.250168511137855,-0.0651908792704854,0.179808331214443,-0.0444907833875057,0.0253291153339181,0.168036611127041,-0.179693864858089,-0.324448019102814,0.20588834584604,0.463259080125662,-0.0627825071328063,-0.131027348790805,0.0384561170805455,-0.204491856298526,-0.191392326477424,0.199583538938085,0.114086328050477,0.432463051612297,-0.0426501643773403,0.271019702611222,0.0033653108767949,-0.452233680681686,-0.147542554685498,0.34086707325817,-0.277026896992657,-0.200380224778306,-0.207898375063609,0.411108208170975,-0.0286028531256302,-0.0651267781109274,0.0634967771964526,0.0261853236794428,0.40715682954965,-0.25102471948338,-0.0209748151382282,0.0710561353700424,0.342378029162037,0.189107578004607,-0.39131926448457,-0.0754424861455112,-0.0635059345049609,0.408159554831307
stable,0.128346420365494,0.158812188315539,-0.0331372273245463,-0.0737818626412997,-0.0077138389438732,-0.180314400530987,-0.143864158815487,0.118814167597386,0.156799486536795,-0.0565600569236324,-0.157538185530502,0.0236262248014629,0.007814018670417,0.17349408379457,-0.0488553252276268,0.229218297747241,0.116459438065392,0.0182144957352378,-0.223977582557641,-0.0122603794626745,-0.252482256466859,-0.128752198853818,-0.0650874766770129,0.263711493087633,0.214449377455252,0.0723105361524644,0.188547352603314,0.16565476721341,-0.150708761546217,-0.030621603080224,0.0439060419697908,0.0557120709555141,-0.209834026619229,-0.027060669163985,0.002118953003866,-0.237477559646741,0.252408386567488,0.109930553260739,-0.0057163159115754,0.21900806097121,0.0723014289045968,0.0437744928339252,0.179579749202999
stable,-0.000585705085509,0.182015561967789,0.0095973429800951,-0.110600643646952,0.102488114436262,0.0475705560239296,-0.0660305417452796,-0.151019432310983,-0.218637543103826,0.11298970386416,-0.0277439251030586,0.0250825633987282,0.107975246289978,0.231271304553534,0.0221026603321034,0.166920811606162,-0.132960192174455,0.0443800046370779,-0.0857235908045432,-0.02434272539598,-0.0596905410828399,-0.141935865721685,-0.180248171183446,0.0726068795474861,-0.0426588537279066,0.0466406207565864,-0.0621463922308514,0.0030210051778886,0.094796881866025,0.0512440572181309,0.009612756271819,-0.0320647845496646,0.254581339404011,0.21165532195289,0.0144217032896825,-0.378514480392155,-0.0569880772672456,-0.0975558610846069,0.0974017281673677,0.104805245958758,-0.144612640717739,-0.153747584946117,-0.215010281784797
stable,0.177769936918742,-0.212246441412994,-0.0890729015214921,-0.176546529533952,0.0445511906087556,0.193556314136931,0.354751291968974,0.0682749759800681,0.45176160164359,0.189886091982562,-0.124256918720202,-0.188729013913815,-0.0441826944085177,-0.309212531543581,-0.288134548889976,-0.169626170893485,-0.0543384496870727,-0.197683471579595,-0.0391490363132687,-0.0519800740055505,-0.0408809684543866,0.159802062195144,-0.291583673324203,-0.0587309243939079,-0.185781044311912,-0.181698106413277,-0.441627956137049,0.0485162097233148,-0.243037983904869,0.246140721910872,0.0248808634400594,-0.186223239752198,0.0442858733445843,0.0224340486704801,0.221532545658988,0.258949649831139,0.0054537437635201,0.167680510956229,0.349953471441877,0.280654076025148,0.273276782096386,0.493276383562385,-0.0126025700481343
