group,AHR,ASCL1,ASCL2,ATF3,BACH1,CTCFL,DUX4,E2F6,E2F7,EBF1,ELK1,EPAS1,ESR1,ETV1,ETV6,FOSL1,FOSL2,FOXA1,FOXA2,FOXD2,FOXM1,FOXP1,GATA4,GLIS1,GMEB2,HINFP,HOXA6,HOXC6,HSF2,IRF3,KLF1,KLF4,KLF9,LHX2,MAFF,MEF2C,MXI1,MYBL2,MYC,NFYB,NR2F2,ONECUT1,RUNX1,RUNX2,RUNX3,SETDB1,SOX17,SP4,SREBF1,SRF,STAT1,TBP,TCF12,TCF3,TCF4,TEAD4,TFAP2A,TFAP4,TFDP1,THAP1,TP63,ZKSCAN1,ZNF263
progressive,0.13904173943389,-0.207167095096471,0.285243072711906,0.0408218198163384,0.0391472029511022,-0.0160666139824114,0.0704552573881275,0.0510394096752436,0.047204779751949,0.0908661672962967,-0.124843900793844,-0.167243258236854,0.0728094289233147,0.0642421861200047,-0.0777847398997412,0.223112360030677,0.339243399163364,-0.041889691440547,0.153603625218553,-0.053223692542943,-0.135401267987724,-0.0780031681865111,0.0852841110788426,-0.278229097725626,-0.109141333956049,-0.015047281977485,-0.0364775238905807,-0.0949677651256434,-0.0326671637769272,-0.0505054738631393,0.118436671048592,-0.0117465878662948,0.0707222252941797,-0.256847395431813,0.135862394370905,-0.12389737821784,0.269856013399445,0.20296841802856,-0.034244701403599,0.0082274654683345,-0.092783482257944,0.0001941584771288,0.0258230774581356,0.227068339002177,-0.0565243866541333,0.195833093994075,-0.0024997903930338,-0.20054143706445,-0.108024922712558,0.0032278846822669,-0.125669074321641,0.0540731358803817,0.0490250154750319,-0.005339358121043,-0.0736103326414711,0.0575437186590597,-0.0072566730826903,0.0295848979525069,0.167510226142906,0.426177857297802,0.0792409284782075,0.349194021116217,-0.0838521923100174
progressive,0.244006270905147,0.0770405815275902,-0.0557440885947423,-0.1124360044132,-0.293885678553153,-0.307451455692575,0.0124994715127424,-0.0625565967651944,0.108822413122786,-0.0391867317804698,0.157102362330772,0.046976686775378,-0.0702873125586204,-0.0118774598971794,-0.0995218584900819,-0.0200524697017219,-0.152392845812938,0.0685101365141546,0.117915630550302,0.0004442940111164,-0.0904878802640477,-0.202538829867613,-0.163055902079732,0.0773367775350012,-0.048546525614656,-0.132636572118627,0.125557487541505,-0.152303987010715,0.212757592123291,-0.0070494649763808,-0.132251517308993,0.0832014584817382,-0.0116405030912507,0.227952447303473,0.149164309332159,0.0282570991070054,-0.294389211765751,-0.0091524566289986,0.0373503165345218,0.161249106434526,-0.227034239680499,0.0697541597452807,0.0926204915174066,0.029056828327015,-0.144958326026923,0.253780739149709,-0.17001650825389,0.109711001145019,-0.213705419347006,-0.0470359259768602,0.129822710048223,0.201354045837969,-0.0085304450134356,0.0066644101667465,0.210417643664745,0.0969745728263477,0.12703846757856,-0.124491181914826,-0.319921307604576,0.0088858802223287,0.0012144036303849,-0.068006603301556,-0.0279016638981123
progressive,0.0305931394296388,0.164467953938432,0.0163561137013061,0.0453694825925345,0.149825246954012,-0.05060515715639,0.471115256333797,0.121293922849429,-0.147224114194394,0.0826969308732216,0.156416374185265,-0.150450473360453,-0.0041140852087907,0.401495580068565,0.125975961816742,-0.0567333304836374,0.0115977112034356,0.103367584051032,-0.0774851199126654,0.0794848898691426,0.0132299816691043,0.148465021565955,-0.156201601755572,-0.0175015666596701,-0.251269424579125,-0.044462665667163,-0.0591149180929026,-0.0658253633406517,-0.0210190617859796,0.285322786487155,-0.0484574328594575,0.199275405710719,-0.208028575400884,0.154722058351019,0.250524880156188,0.0219354241526708,-0.0414558516514574,-0.0702878571576115,0.265325086922383,0.0073977170227675,-0.117275292053835,-0.194373821593053,-0.142136393970994,0.089144876484679,0.0598499170745195,-0.129755956579343,-0.405748074176491,0.0601219621521309,0.0561987857697342,0.272321895409724,0.0607949157651698,0.029185186834983,0.0400240354535024,0.246625567377091,-0.17471975791579,-0.0680112694028631,-0.114344841568687,-0.153433423772859,0.259931912576753,-0.3360997615873,0.0828735215376361,-0.132199589557186,0.125765962107708
progressive,0.289882406942885,0.130933293172108,0.325453461741713,0.0350288131098211,0.160611988283731,-0.549580026531074,0.180602631885105,-0.0912050520908965,-0.110364258435794,0.131945477658253,0.365615496174129,-0.447277094538511,0.106351669937145,0.129270418659154,0.388787291017674,-0.454253937603728,0.193761030204996,0.118027940973752,-0.0058562102412704,-0.287098899605985,0.128149785835207,-0.0208582303037841,0.602141320918773,-0.330839729185844,-0.127607544146201,-0.26671061209934,0.144453185951337,-0.0206413336281815,0.587500795315597,0.049380143145527,-0.527601163403343,0.0567907795619494,-0.0003253450134039,0.592923212205662,-0.298196779507652,0.437335996906725,-0.348589107139324,0.0575499179265586,-0.0311969718408417,0.0075190847542237,-0.139789907425881,-0.236453525852776,0.178867458480284,-0.109460522287449,0.128041337497406,0.124643289579632,0.322706103850746,-0.0637314731812329,0.0772513659604621,-0.416911559954146,0.159274458784182,0.311391327273477,0.202328448891299,-0.243321920580192,-0.0751908475422373,0.321513172134932,-0.315223168542456,-0.0160865034405267,-0.358349457541442,-0.521347309256801,0.0970251128862332,0.331345821428917,-0.254383651035925
stable,0.290945218259674,0.32800911163448,0.350658353849929,0.423748704177817,-0.255733405592932,-0.249404171625105,0.38223284274116,0.0624137637356941,0.213893042567781,0.0316006427506021,0.469361034921168,0.0720035121717963,0.416086592043517,0.232897211716052,-0.213970535484436,0.0578726788196893,-0.161658942096228,-0.401818208764347,-0.249347989260529,-0.114787351457227,-0.275839911480626,0.197989558747182,0.0447415040924367,-0.209097199688271,-0.0902937778253802,-0.0530206535756049,-0.281980256464106,-0.472303828431156,-0.196388361356791,-0.0310514117038072,0.209326772453863,-0.103841476979655,-0.20391679820986,-0.278473701985451,0.118789860602477,0.0122671287065452,-0.195288930601743,0.431770189713106,0.259959675535024,-0.35362633255783,0.267394152226649,-0.516866130153827,0.0786911508791548,0.418939300037893,0.336908204450891,0.142002863786593,-0.269647258778404,0.18658357007697,-0.231502339216256,-0.287413478583106,0.40379912144635,-0.229285073138454,-0.0881230074975716,0.303671492497403,-0.345857667663129,0.148951072426205,-0.258782751863321,-0.290189662322285,-0.0899179371796017,-0.201392466449811,-0.174793022807855,0.435955775873954,-0.0476290838993075
stable,-0.0933360391274445,0.290055817523812,-0.102903097576506,-0.0324433142381443,0.32511977337061,0.0747512270206556,0.137669513327999,0.167915608400808,0.0659966819087754,-0.114140958099207,0.281209721613376,-0.0377647044041892,-0.301213571097777,0.0619226713730508,0.297242555210427,-0.162491223586388,-0.333233462892601,-0.106473578720175,-0.0397101588734959,0.071615612170126,0.0887928307491223,-0.14618373759367,0.0548503721846299,0.0100362562916588,0.0199122986858452,-0.278520416905805,0.153153042133716,-0.117150690601723,0.254968973977374,0.441881373078471,-0.248274321832995,-0.0267213893284187,-0.261640738422114,0.138562133613916,0.0754149703101838,0.137612294078901,-0.214274644019405,0.0913562531086794,0.450807575937643,0.0609613879882169,-0.176132292571174,-0.0746482323722805,-0.284516994211197,-0.138321812767707,-0.259145979161474,-0.0102422455884089,-0.0171543308793574,0.179874431462135,-0.445531961170876,0.0248102664085703,-0.0865956115837877,-0.194408120732838,-0.0869503709281906,-0.086275183788843,-0.19790993877759,-0.414313138863413,0.156059779987857,-0.125504700969922,0.0633302649008433,0.0308983945125184,0.103257856920909,-0.13325218729769,0.0266641700793214
stable,-0.0279171505098714,-0.001721384422117,-0.166558626565206,0.123713774924955,0.299922997620455,-0.171591755820425,0.14126647434733,0.162962243363093,-0.0240180566613491,-0.0013554208048165,0.120519499894938,0.138533042390949,0.118355344676581,-0.172002900131219,0.320593164893908,0.0804035621417173,0.207591732396352,-0.108822218349371,0.0499201482413933,0.126460761089383,-0.104701739102729,0.139237861209454,0.151793575931405,-0.160138450019725,0.223120336750201,0.128692687347981,0.412052442733578,-0.206819142537607,-0.0058012010446148,0.0066777064983961,0.0890421107377481,-0.0578086973254256,-0.273618797868316,-0.0827981388968932,0.0002123492594212,0.262170010136965,-0.257566097469938,-0.187228793838658,-0.201799567490436,0.165081217887956,-0.0957785521376863,0.0347213629500504,0.122502932339319,0.119868897908626,0.0697454365465099,-0.130689674000411,-0.298129324088748,-0.0624803810326932,-0.162727303756925,0.0253011883565755,-0.14111285998945,-0.0886671109817489,0.129496903692173,0.214124860675568,-0.132411058422528,0.223657987002778,-0.0531957485196999,0.0273117292170533,-0.0840767525227702,-0.196992341702687,-0.301603719418428,-0.207392937344979,-0.400016305986808
stable,-0.290064240318891,-0.210120292620185,0.0049078317979799,0.209030107037721,0.0572337447409255,0.0585665265656413,-0.0614387462732874,0.127978003664532,-0.0868215012496176,0.424697168060993,0.196244386566458,0.0256852515253106,0.165684248411868,-0.225746285968839,0.300831320453393,-0.140660895275911,-0.0136832267337495,0.0063454391594711,0.0354340264454232,-0.111520394390794,-0.27109580985477,0.0224526316388462,0.278128105864731,-0.250669805260248,-0.217895352433584,0.0613269323673937,-0.0341102296667167,0.0712384364541195,-0.0096928679671657,0.236042150357074,0.127792312713673,0.117764003028826,-0.188291622509764,0.0427987691577295,-0.0478962852603506,0.0173411387979884,0.191648036363468,0.0095570939385804,-0.120768003411276,-0.12470744691714,0.0396530047160219,-0.0262033891785147,-0.102089091096344,0.0853529453963164,-0.0285574712329567,-0.192823080713798,0.119226568851454,-0.0463468639929656,-0.226067750948283,-0.0280193668108429,-0.0437392039733717,0.189840045438703,-0.253683789027152,-0.160006697672423,-0.132326765933043,-0.0759086637020752,-0.163949136193624,-0.190708599886271,0.277971366728791,-0.0189684304641209,0.1544679159769,0.315915216026151,0.274846567394438
stable,-0.104864313650391,0.208522998003452,-0.242936846933543,-0.162007072709032,0.0119647261912156,0.13594106207817,0.0709896913258563,0.183718574147854,-0.175462302630701,0.106136074512552,-0.130762451847448,-0.265050224804807,0.111848824305382,0.054578889160524,0.229446007707733,-0.183189521629195,-0.151441283466194,0.205282551326665,-0.290694010829432,-0.133300886528322,-0.161803590971086,-0.128066318819665,0.0776130218959935,-0.0015464612083884,-0.105673153558725,0.135432357733305,0.176098183061782,0.311566150099227,-0.120491711124631,0.068924351685706,0.0565119656710095,-0.0995025698555176,-0.160262216806147,-0.130955759498496,0.124200165798694,0.0369014131764788,-0.109574915883837,-0.122241654070966,-0.10520514556145,-0.04418605939494,0.34939340518336,-0.0796274911016573,-0.358412733217809,0.0347902901452906,0.135508663385035,0.335638039698221,0.101781565320511,-0.128061231776217,-0.18674027795635,0.021172274833265,0.0902390637355331,0.0277752572296077,-0.149849038866768,0.182121242504979,-0.0561711337599502,-0.0622094543334931,-0.223799389479736,0.08671882966907,0.1767798468839,-0.105133926953169,0.138896634321833,-0.207134235141972,-0.0015210259911451
stable,0.1023256059038,-0.0223880477814987,-0.0981405839680522,-0.20092472271003,0.0816406800926759,0.0443393976218758,-0.0399942531077163,0.0681685486090757,0.276902886166163,0.0377670936079963,0.0591434578258968,0.0309618840255187,-0.0317552186185562,0.0493978154398673,0.32079102924888,-0.200407963479703,-0.161527290121847,-0.081211260450573,0.0544780681549148,-0.0878781823516955,0.0444631287051936,-0.0089668643910293,-0.143462551957452,-0.0749955930886094,-0.0173005167674325,-0.0673024310258513,0.0592162408160837,-0.0698935054765059,0.0234361228401904,0.178383830649139,0.0934533594000141,-0.0437644119993991,-0.101823403271511,0.233196700558914,-0.107711547177633,-0.0739766312259925,0.114553148255204,0.0542888323804287,-0.0017395134654675,-0.009236161454721,-0.109771305799923,0.0465301656265023,-0.0796318695635167,-0.0747117394268804,-0.0777395118186566,0.0425562143622961,-0.152276572069088,0.143404325565302,0.0226719014432277,-0.0508461969445871,-0.203304726489143,0.181760961393812,0.0716402972409921,-0.0498636265770636,-0.0223734911834613,-0.100637040531464,-0.0043888143082716,-0.18272169686428,0.076262017117862,0.0935552555862758,-0.134051711326282,0.0473235002195398,-0.0125623441062636
