group,AHR,ARNTL,ATF1,BHLHE40,DUX4,E2F7,ELF1,ELK1,ETV7,FOXG1,GATA2,GATA3,GLIS1,IRF1,JUNB,KLF1,KLF10,LHX2,MAF,MEF2C,MITF,MYOD1,NANOG,NFYB,NR2C2,PRDM14,RFX2,RUNX2,SPDEF,TCF21,TCF7L2,TEAD4,TFAP2A,THAP1,VDR,XBP1,ZBTB7A,ZNF143,ZNF76
progressive,0.150547857923244,0.0942356660841347,-0.16521194858255,-0.0438620402669107,0.11491646179193,-0.257858787792408,-0.0737371947717483,-0.0779827485505526,0.184850890602295,-0.144374874821547,-0.0017711512696852,0.137420501453813,-0.0499047916576015,-0.169639826756763,-0.215767898795183,-0.0217226493958453,-0.369441317782578,0.0295105057140201,0.36886829825415,0.090979873308978,-0.0233635689545243,0.217226493958453,-0.0563903308657136,-0.32149000179007,0.0650116701343284,-0.102049568744511,-0.246242119170649,-0.0196649883619463,0.0288593471589887,0.286171161765171,0.176776524519907,0.0066939099457221,0.0457894695898034,0.14671904561966,-0.0420127499706217,0.07751391439093,0.0804311047174704,-0.0953035661143861,-0.211418159647574
progressive,-0.234962648957551,0.410623061466925,0.0108143147635475,-0.0860010788317723,-0.0176173851785981,0.0369676279157469,-0.0592701464933894,-0.302223194193146,0.0718814987250635,-0.067388905054747,-0.0924511597441553,-0.0064179909575949,-0.142318949484668,-0.0722665781825192,0.186538907182497,-0.0860973486961363,-0.296126102783431,-0.0868675076110477,-0.143923447224067,0.141292070931453,-0.0146651093381045,-0.0269555620218988,0.0896593336776015,-0.0467550641260792,-0.0120979129550665,-0.0513118377059716,0.246675482455162,-0.0122904526837943,-0.0212756400244273,-0.0021179370160063,-0.0719777685894274,-0.283065491184725,-0.38915488171377,-0.0646291689429812,0.288488693543893,-0.156598979365317,0.172194697392273,0.0111673042662152,0.272989245381301
progressive,0.111880494407585,-0.168979569510197,0.0201288916521769,0.282161830940685,-0.0125071733572999,0.245855293423494,-0.0620202649460555,-0.292775060903879,-0.183722719165659,-0.341399887935831,-0.134771174135803,0.23404750078046,0.0083772536650322,0.229233515280079,0.0640367275893753,0.249806539210658,0.0109858926795548,0.03038987877388,-0.161623309588618,-0.285536215262797,0.109506683954057,-0.0745529631469417,0.0865139048514942,0.158708372451059,-0.299825022702423,-0.18751060595387,-0.0399463802126006,0.255600678704754,0.197899217293505,-0.127399599308072,-0.360456736157382,-0.0868559377555509,-0.0024656998904391,-0.0836142826200875,-0.0755178022345048,0.0246774187792602,0.339327270636621,0.024866302621799,-0.224220435999724
progressive,0.560334075789895,-0.113279067495286,0.106145997339791,-0.390101323788823,0.434636813619759,-0.365708441391795,-0.195919196343396,0.429943031703967,-0.687250982079882,0.438295745979313,0.410724397088127,0.354325096273183,-0.47362846654228,-0.361642960992291,-0.559225308408212,-0.528290698459254,0.0417635713767285,0.441289417909857,-0.114498711615137,0.378791896495655,-0.47096742482624,-0.399488887620406,0.399082339580455,0.39660609242803,-0.518016120722325,-0.395682119609961,0.370143510918527,-0.442915610069659,0.119857753959939,-0.501162856520742,0.0349261725230163,-0.140591703997412,-0.0843402388333579,-0.161695243162113,-0.4066219577759,0.0667847552900429,-0.376574361732289,-0.506447981040098,-0.362382139246746
stable,0.117820655929685,0.130161716485085,-0.111739445752507,0.132778582763461,0.128643274776218,0.0905790886051307,-0.127605460274919,0.193279127517947,-0.1906207911929,0.131542988039579,-0.218913996367643,-0.144416779194518,-0.0772735836310041,-0.153429602670958,-0.0901718314801334,0.117482515549139,0.209917122909153,-0.164528688495296,-0.22380852520932,-0.0069914245348743,-0.102785105675218,0.0882663360023395,-0.121673116931944,-0.0507061703984816,-0.0366839779511223,-0.155500978335435,0.0133033783050666,0.189907293723257,-0.0452108575473439,-0.254163536037769,0.224678332854875,0.0831463802402985,-0.0285090620843369,-0.0231594260638118,0.200990429529644,-0.0623794568690292,-0.177779963408391,0.0441071163051843,-0.0472248131471997
stable,-0.0031956361578989,0.0908994452366623,0.0424302717238905,-0.114435366293127,-0.0034143488987437,-0.0807050013717299,0.321714291074871,0.375590529569639,0.101385506089388,-0.0850671054808011,0.0176428277614802,-0.146464632119065,0.109988207229283,0.133803594565717,0.0735846865864493,-0.27342737817947,-0.0534145115974292,0.170535184319818,0.0966102779142764,-0.142868022602951,-0.0715312169640731,-0.260073750280112,-0.162126894505118,0.075990526735742,-0.0314581825581765,0.202382189528385,0.0386027987591066,-0.0715676690875473,-0.191349346823547,-0.204326302780339,0.152612890278369,-0.382431378074951,0.188129409249999,-0.0272661883586513,0.140680895194503,0.411787488179453,-0.180280051995236,0.0796114376675059,-0.229757734257459
stable,-0.0919095637733572,-0.0211388664724988,0.104256832323157,-0.106903355574387,0.124419912345113,-0.12643812432087,0.0924426763707271,-0.118684191989481,-0.143093133054776,-0.0769871709809042,-0.0241423847666098,0.0974644066405957,-0.211107828624588,-0.127085475331963,0.155864035722129,0.0949273618691834,-0.0797574525136658,-0.105218338971985,0.0332005389879935,0.272725173025961,-0.189278771735851,0.0183305054684965,-0.211936057124073,0.106265524431105,-0.0103814158469984,-0.0870639510579769,0.0197204061687824,0.0605653990083483,0.0491796371073762,-0.0606177582813043,-0.0716988844123507,-0.117113413800802,0.183471652371643,-0.0534683375558611,-0.0007711092926243,0.262605553543742,0.174146941851574,0.0794670965454554,-0.088353893146256
stable,0.0469165626385564,-0.149324086867922,-0.0031865970595307,-0.297486515227638,-0.214648795665767,-0.220496376474443,-0.176923563965997,-0.148510713543164,-0.0179812844405512,-0.0241091923480994,-0.170064044804195,0.0804655576721701,-0.0625373654851933,0.021482187641242,-0.0455276692850521,-0.128546964354147,0.13143518294859,-0.159882012413712,0.0684964400263751,0.331797915022579,0.14508626318762,0.195889178787817,0.064361615318007,0.079070293248237,-0.332725967615058,-0.0320762159194621,-0.0232321083190516,0.144862213877536,-0.192771601657932,-0.0150314788319619,-0.1701606727057,-0.0764188661047354,0.222360976419973,-0.178767988855169,-0.0635376235425335,-0.192123876164326,-0.0225047444450834,0.0825074857446386,-0.156715590410539
stable,-0.0339639692322857,0.0209148512056876,-0.395750366567183,-0.0195390144869045,-0.0474823648993989,-0.0069805049026632,0.160423627950204,-0.14075662865225,-0.0862510972465048,-0.0731486522153027,0.00667120827596,-0.0592463021150407,-0.0219173988922428,0.0403952059875277,-0.0471410720699334,-0.0821342524910762,-0.0844966387950333,-0.0915091399004589,-0.08565383479494,0.0984203196971369,-0.0867523710897823,0.215542419908896,-0.0167393467451947,0.0904692633106809,-0.0504526790558416,0.0028529947463138,-0.184127481496681,-0.0217414197770496,0.11953781352032,0.14128456599783,-0.0436214897660696,-0.0219813912977676,0.089562704232413,-0.354645911418422,-0.179018754455618,-0.0178272176391162,-0.0193630353717113,-0.0653362460408171,-0.0881922002140903
stable,0.122651761223068,-0.130558251255594,0.0584037477304186,0.141888811774647,-0.0779832053306496,0.143087236444931,0.369667318912469,-0.0522948947033195,-0.0036653118162594,-0.0376180834815248,0.0404273776761525,-0.179429075472387,0.0885978238388829,0.25810487687872,0.115959259817584,0.259155443959814,0.0134550406163749,0.153701854953164,0.236198607743327,0.0879285736983345,-0.115500123093254,0.0290189973733153,-0.164293127526262,-0.0464895388329808,0.238253050035243,-0.0524738802060244,-0.128861779969088,0.122426083850093,0.0566839305087767,0.218027688229599,-0.0430421224113185,-0.132067955061017,-0.0510886880546567,0.0996871430282029,0.0512988014708754,-0.21970081358097,0.0741544719684423,-0.0437035905734885,0.199833422780735
