group,AHR,AR,BACH1,BHLHE40,CEBPA,CEBPB,CEBPD,CLOCK,E2F1,E2F2,E2F4,E2F6,ELK4,EPAS1,ESR1,ETV6,FOS,FOXA1,FOXA2,FOXG1,GATA2,GLI2,GLIS1,HOXA6,HSF1,HSF2,IRF1,IRF4,KLF1,KMT2A,MAF,MAFK,MEF2A,MEIS1,MYOD1,NANOG,ONECUT1,PRDM14,RBPJ,RELA,RFX2,RFX5,RXRG,SIX5,SREBF1,SRF,STAT1,STAT5A,TCF12,TCF21,TFAP2A,TFDP1,TP73,USF1,VDR,ZBTB7A,ZNF263,ZNF76
progressive,0.0214407883754456,-0.195966838706768,0.208826394120023,0.103540320927754,-0.313817410591528,0.0517332783737816,-0.256478054523249,-0.0987210611552915,-0.35746121720439,-0.150921512670281,-0.371746880101333,0.294269902840978,0.034079051248128,0.0517086903137181,0.146889070819853,0.134422924367616,0.430659872013681,-0.0713791383645856,-0.107720291138563,-0.0596260456541922,-0.0666582308323774,-0.262895538199845,-0.0073272418989481,0.0551510187226199,-0.100442225359742,0.380819874264796,-0.390507569929848,-0.396236587924663,0.374476154768391,-0.189229710249346,0.191737692375831,-0.144651557354067,-0.292671678936845,0.111113443427338,0.356182638081084,-0.0115563882298847,-0.395548122242883,0.361542835174945,0.294269902840978,-0.145020378255021,-0.264837994944868,0.0901152401330369,0.135332682589969,0.338552999015494,-0.240913812503,-0.0758295772360944,-0.0238995943818041,0.423898155496196,0.0258174630667636,0.497686923747012,-0.14912658428564,-0.261739899376856,0.196655304388548,-0.182369641491606,-0.0759033414162851,0.127341563069304,-0.0600194546152096,-0.0106220419474685
progressive,-0.0407109450495102,-0.328826203614719,-0.100162332618069,-0.108207010382343,0.0065515368156023,0.0088369566349984,0.161381111513627,-0.107353786983102,0.0986082471408794,-0.0893446788062603,0.0623462526731271,-0.0211782236597377,-0.220009747947203,0.0523513499963012,-0.114331935498325,0.146876313726526,0.0545758252871801,-0.0043880060532406,-0.227231674576495,0.0972674675135003,-0.0172777738346349,-0.0651192287206611,0.0429354203403891,-0.157937745652404,0.089527512391812,0.0863888691731746,0.199745692215224,-0.252279875797077,-0.117287745131411,-0.235824853097424,-0.377917021335348,-0.140050526532596,-0.0044794228460164,-0.155469492247456,-0.0929099337245183,0.0504315973480085,-0.0989434420477242,-0.12213283514853,0.0326662672852357,0.08913137295645,-0.061797751916472,0.0604874445533515,-0.0727982393138321,-0.0074352324791021,0.0155408547718938,-0.0400710275000792,-0.247282424458664,0.140020054268338,0.111711320772084,0.0505230141407843,-0.0282173167034778,-0.040802361842286,-0.22579947815634,0.205626839217137,0.12103583363522,0.273945655684952,-0.0144438532585837,-0.0038699775608441
progressive,-0.046258771239002,-0.378636248300205,0.311592927566723,-0.0598992405768739,-0.245523578224736,-0.199946586959779,-0.112888154131099,-0.294830879919114,0.168609057438464,-0.0656261923588579,-0.211809558508175,-0.109951630385745,-0.352640951861233,0.0713628838547569,0.0308846328242711,-0.0149407211455162,0.164128789037592,0.0261073031489936,-0.0056198149289197,-0.316530962521597,-0.021174138051077,0.130409899464074,0.0129830386486135,-0.125968589918862,-0.181708972654057,-0.187625848857382,0.124273879697662,0.179152297751385,-0.0589934471827846,0.0723271155323359,-0.0077966409889085,-0.171384875904221,0.18347186087266,-0.0842923540768382,-0.106133662531089,0.125608220504009,-0.298342046785449,0.0107088154494753,0.0463269492364066,0.171185211768965,0.160432567606873,0.110959690775941,0.0665222460390323,-0.0442523901725246,-0.0156614599752217,0.0228883277001063,-0.356502748428506,0.105471361984873,-0.166831559648987,-0.20069654493123,-0.283600989775189,-0.0019966413525624,-0.215160020094914,0.140061955953778,-0.0949914298123985,0.215345074659298,0.0301200652819484,-0.0054737192201956
progressive,0.397772905953573,-0.103918034416324,-0.260765085305351,-0.276028847317189,-0.45392305205947,-0.477386053137618,0.0269403569321643,0.0213033800740756,-0.119035381444835,0.224088131981943,-0.0650082525971791,-0.150111961655986,0.164094592563713,-0.328152581381594,0.237594914193857,0.273649603838126,-0.0689980608928393,0.117717646594892,0.404068750236633,0.310948820840674,0.109298785053591,-0.601692373982224,-0.294769965183042,0.403885731507474,0.271416775342389,0.211350028432496,0.0293196004112277,0.0042826382623141,-0.309082029803255,-0.361278971359323,-0.430716277202143,-0.040190912923256,-0.444881926839029,0.223173038336149,-0.0534780726601794,0.0865678588920769,-0.235215670714793,-0.198831547358039,0.510878480573665,0.543309399380591,0.230896428706647,-0.260911500288678,-0.377201600796132,0.148464793093558,-0.302456751807709,-0.515014703852652,0.221635681011216,-0.161056481659678,0.357289163063663,-0.427019298873137,-0.400115545686804,-0.420357417131759,-0.130638768873498,0.176759488621497,-0.209702859870067,-0.475592469591863,-0.387450649629021,-0.36603745831745
stable,0.288725028936987,-0.145431056883874,-0.11805828878889,0.168622053685193,0.0981538919969434,0.240597401653435,-0.166315075081274,-0.123793942311896,0.247617690548907,-0.204345448466625,-0.0811744499896375,0.1559833479055,-0.058701775983596,0.134996002501034,0.355371077494627,-0.167737811240108,-0.0876999605281972,-0.356886212021317,-0.198793598148496,0.153114030847742,-0.370815514358499,0.0938747546812344,-0.0045384488642114,-0.179603550028478,0.153724058781767,-0.11387453043355,-0.275597505985405,0.0980873254308527,0.0731884491204319,-0.000605060279839,-0.266028810492581,0.0908415050353418,0.209624077804531,-0.0607981260500334,0.110661451706128,-0.200746879774381,-0.264321924514316,-0.0070431401047273,-0.114832294160585,0.170942941720831,0.140799216120968,0.0613644386272227,-0.0699922604172428,0.0512284370263722,-0.234500102905697,-0.0580549874085957,0.282815507517475,0.0437819234017522,-0.179106784609891,-0.198028579403872,-0.193830911616812,-0.0726022659264992,0.128263837548342,0.156613246456269,0.216122763010487,0.073930616655801,-0.1177592360069,-0.0152040024012756
stable,-0.20945019957386,0.235036938689712,0.411355146364574,0.353886242497853,0.238554970662222,0.279660396867335,-0.275714183371856,0.0942230800005729,-0.256723754204459,0.45742516374142,-0.113433386166251,0.458570838627205,-0.0006249135740642,-0.522751777178319,0.0069897740506443,0.326517342448558,0.304564360041154,0.0969889011894867,-0.0530366464803028,0.0016895811446921,0.220964810799673,0.164930893658581,-0.352740567612068,0.0056010772193904,-0.398417120886726,0.0788548350680304,-0.263863970411823,-0.187589796955206,0.0440911243923093,0.215965502207159,0.374635687651504,0.0034023072365719,0.237536592985969,0.383882094052936,0.250925944933975,-0.353434916027695,-0.38545595046169,-0.237744897510657,0.379530843981674,0.139888060801637,-0.365539723406791,0.353608503131602,-0.162315514626386,0.0758112745128657,-0.432069874097444,0.0023723570867253,-0.290642674307834,-0.0653034684897117,0.295017069326284,0.170555115825159,-0.0856363045939866,0.289450709527675,0.415972563328493,0.372309620459154,0.362901199427409,0.0683470290448764,0.367703775968829,0.123385713456903
stable,0.268645706194641,0.125231151742416,0.141956930084823,-0.338288784356157,-0.0619674865559548,-0.0424694542742799,-0.123404508547823,-0.227121862665037,-0.0356103168238776,-0.116835973423834,0.125235764477756,0.0798464487333317,-0.0059919432065047,-0.0145116653792641,-0.036984911955162,0.310935263790666,0.122675696364122,0.0347523480506598,0.0564183659420786,0.151980403978383,-0.095585101713004,-0.120539999901758,0.0036348354478258,0.178074647796087,0.0180865352676715,0.0180450206496126,-0.0814747443083095,0.115719691471582,0.080801284948687,-0.0023478822879991,0.0978361165588657,-0.0413116577039699,0.0595827023852366,-0.280491210547454,0.0533416714703783,-0.152759956250823,0.20421963170253,0.236993116292381,-0.108500760664669,0.0567135810038309,0.175957402275082,-0.296520465853539,0.0275610936557861,0.216258870939618,-0.035554963999799,0.0592229090287259,-0.154106874970068,0.220908508162218,-0.0475296249421288,0.0416899020018401,-0.0192950719267202,-0.211004965387494,-0.0037778302433621,-0.254498446907228,-0.108920519580599,-0.35864939814639,-0.24746402551391,-0.0256006811363369
stable,-0.124853093851668,-0.021255084776859,0.0008769268497559,-0.128805854299296,0.0062479770809778,-0.054486050335414,-0.12689587720688,-0.122051996873777,-0.110413707584531,0.0222709006190041,0.258695448254534,0.012952158881482,-0.0366950800621573,-0.113738933095744,0.122772800330629,0.190363077787367,0.169781148418875,-0.0534834137407219,0.0860635272327528,0.0224614928129395,-0.0198398363580622,0.117869106489855,-0.142685629443815,0.0409317012241574,0.0116899924907928,0.0600071412299468,-0.0312865196651076,-0.282651264970988,-0.0033191427816196,0.0874635688275654,0.227621824125205,-0.435552838767394,0.130358977922217,0.200674318236925,0.0038676022333166,-0.0251003836683322,0.109139375734654,-0.029917905506529,-0.176731680767923,0.181647540067885,0.100856725604589,-0.0290440200215699,0.034942240150911,-0.0592011795587838,-0.0960432589194551,-0.211672907130569,-0.023678038731676,-0.138404401598128,0.00270884224572,0.0552220606162496,0.0922172220050286,0.0401855530606656,0.204691961133552,-0.08908968520561,-0.0551845504504219,0.142078370272712,0.0729755207236785,0.138145885590396
stable,0.0763609218702015,-0.084187981761796,-0.006126662522097,0.0418977911844175,0.0724473919244043,-0.0253437687933714,0.0251606490766563,-0.0381621489634293,-0.0831782073239098,0.151021446370906,-0.0219115821029396,0.0448067786842347,-0.064913323579554,0.0563590168130052,-0.17781447692228,0.117222778657202,-0.0484639410266308,0.0943485100435316,-0.128675608939756,-0.0630611984447783,-0.212795574806772,0.16471356918929,0.0540674043581132,-0.0074922124096011,-0.0780665512316051,0.0137444427374457,-0.0863121704756913,0.0892630139107577,-0.117060586908112,0.0452776579557879,0.0371523745255431,-0.0206297440859339,-0.11479513441275,-0.0660068098879385,-0.153857185984037,0.0101134403545803,0.0713486736241136,-0.0654993066730424,-0.073582734168038,-0.0414269119128644,0.0822259847969913,0.129899895045794,-0.0740797733991219,-0.0450631462876359,-0.0395172348671211,-0.065917866025534,-0.046104312676959,-0.0015800615556561,-0.004012937792014,-0.104974685604914,-0.192328022469929,0.0606911061112941,0.0756232110114349,-0.139244232590171,-0.0422640306178478,0.0847216449362229,0.0369640228169218,-0.11899119192148
stable,-0.0296241793570908,-0.0991964560226064,0.289908193435427,0.187657235219823,-0.137692167484361,0.0840212698823933,0.0844030826565181,-0.203408883783714,0.0742663278297551,-0.0372828944145343,-0.136718919236592,0.0504816379592781,-0.05821521826655,-0.0968980928528751,0.0590387360146622,0.106525763980805,-0.0209997025768612,0.0379641681879726,0.075801065451237,-0.014621183291483,-0.214750969132714,0.083946404632565,-0.246269239310463,0.0142318839923755,0.389696084931678,0.190861467912478,-0.0247279920183146,0.0839688642075135,-0.0276402502366387,-0.0811913634388805,0.0491415499873501,0.125017480688415,0.0438485768244835,-0.0566056153952398,-0.0506762876088319,-0.0398582590086307,0.0545168749250279,0.0049635660636217,0.0588665459400569,0.184752463526482,-0.0112148144242917,0.0428229229018346,0.15106310110371,0.180327927261624,-0.321389030988262,-0.0134457988691774,0.104062697261451,0.0532890848278424,0.0273108431373938,0.0682771078434846,-0.146077075465139,-0.002313336219697,-0.021516272800677,0.0541275756259203,-0.0463865087936656,-0.211449411615283,-0.0911409551410725,0.0215686784755569
