group,AR,ARID3A,ARNTL,ASCL2,BACH1,BCL11A,CEBPB,E2F1,E2F6,E2F8,EGR2,EHF,ELF1,EPAS1,ETV6,FOS,FOXA1,FOXG1,FOXM1,FOXP1,GATA3,GATA4,GMEB2,HNF4A,HNF4G,HOXA6,HOXB13,HOXC6,HSF2,IRF3,IRF4,JUN,MAX,MECOM,MEF2A,MEIS1,MXI1,MYC,NANOG,NFATC1,NFIC,PAX5,POU2F1,POU2F2,RARG,RBPJ,RFX5,SMAD3,SP1,SPI1,SREBF1,STAT1,STAT5B,TCF3,TEAD4,TFAP2A,TFDP1,TP63,USF1,XBP1,YY1,ZKSCAN1,ZNF263
progressive,0.0455806111843488,0.0174128177558187,0.0386788921018605,0.0570916055551421,0.190516711916604,-0.203466580583747,-0.0763822762061961,-0.008243042579085,0.0521896778675797,0.0366303253070583,-0.030143197123518,-0.0529456965656615,0.143521614135844,0.101184567043266,-0.204271374681705,-0.0565063007566272,-0.0853325620834866,0.0307041142220948,0.0485802982767378,0.248778927068776,-0.207246674074155,0.103013644538625,-0.168397068072728,0.228463973020321,-0.0071455960818695,0.0213880128457324,-0.152203635313815,-0.0641884262371354,-0.0337281890144218,0.100550486844874,0.0254851464353368,0.134717654458182,0.0612375145446227,0.157398215400635,-0.0711145330195619,-0.249681271966486,0.11825595699995,-0.147569972325572,-0.0663345438316901,0.122133601290112,-0.123621250986337,-0.0845277679855286,-0.114183211110284,0.0695049448236459,-0.0082674302790231,-0.0460439774831731,0.1025502782398,0.0314357452202384,0.0467512207813786,0.0403616433975909,0.135888264055212,0.0037313180905325,0.177761944848967,-0.109769037421484,-0.179591022344326,-0.152349961513444,0.217294406448661,0.160349127093148,0.152228023013754,0.0882590860760612,0.0818938963922115,-0.116987796603168,0.0794551263983994
progressive,-0.0838474742261971,0.0047051100644916,-0.0779057647216788,0.142088291755257,-0.15198108727547,-0.126887166931515,0.0800773539822134,0.0636999516423483,-0.0988977942401799,0.132678071626274,0.0186696354482072,0.285443343912492,0.0297085475225914,-0.0012969213639303,-0.0791725251236573,0.134336924533627,0.0902415981599934,-0.0572756667466001,-0.160305512774186,-0.368144701584518,-0.146733079895845,-0.0939212355181215,-0.218817778960813,0.20198796219167,-0.0534753855406645,0.0935894649366509,-0.230701197969849,-0.293134389210219,0.201324421028729,-0.133070164131648,-0.247892946282415,0.176682915114051,0.147728391640257,0.0770612577870264,0.150473039177877,0.0098927955202131,-0.118804029128414,-0.0888843548721593,0.0601107971700758,0.0053384902654808,0.0114611655417104,-0.127580869056408,-0.104115640657853,-0.234230030518218,0.148301449917342,-0.141213623858653,-0.0447588675365743,0.224518200769716,-0.0348359110544092,-0.20425003433806,-0.0814949191939512,0.318861689755164,-0.158706981790737,0.0052178464176734,0.0606536944852095,0.102215500054886,-0.214836531983166,-0.0992597257836024,-0.183680258286885,0.093106889545421,-0.0334183458426713,-0.0648762291584712,-0.0056400998849995
progressive,0.0129569667312968,0.0481765323655541,-0.133714554969245,-0.115132041291741,0.149129703628484,0.181953380444084,-0.0027648556967301,-0.10571619823442,-0.0051511609601124,-0.224442072754146,-0.1931278058943,0.0512384782757977,-0.165944051357818,0.0172120652732316,0.155943611428744,0.235774626866394,0.278062064515689,-0.280381284892149,0.0151899351102851,0.0510132647268439,-0.114993079740259,-0.134783121382366,-0.239905139189759,0.144218131550237,-0.0173510268247137,-0.201781756307289,0.0902052140224345,0.0104844094704428,-0.229396770831129,0.0895199898202986,0.0883651714097059,-0.0589436567165985,-0.158967223117889,0.142847683145965,-0.032665548153569,0.118227529645446,-0.0713208183537803,0.144395427322818,0.0077291373289873,-0.199654207036322,0.0863957508007699,-0.262603789857714,0.203904513800619,0.44407320076043,-0.0936696692542124,0.0192581543243646,0.279988359125889,0.17434403755603,0.23349853248867,0.123704531484896,-0.182097133773203,-0.232046623864564,0.059317415372309,0.338754720069907,-0.31627169939563,-0.19305592922974,0.279887731795506,0.0938661321373423,0.0841340317559577,-0.0567154801152475,-0.0639510643475915,0.0495901067685617,0.254141510550218
progressive,-0.0015246970006622,0.137658357774081,0.0188045963415016,0.24366110162965,0.340515663481245,0.0270815229165254,-0.0538363250471947,-0.0845117766081384,-0.0693374112205946,-0.222642064406234,0.280616852740941,0.0429456321853212,-0.152614909304387,-0.0614598100505061,0.345670591435865,-0.100920420520028,0.220100902738463,0.150436770732013,0.101210838996344,0.0480642578304017,0.415407328061395,0.375075462162923,-0.205035444279538,-0.0642187855755141,-0.212441115425612,-0.067413388814997,0.379939971641227,0.0805185225587847,0.406295448366961,0.0323453577997643,-0.0809178479637201,-0.0988148865667322,-0.0609152754074124,0.0302398238464688,-0.007913903479628,0.0978347242091636,-0.123464154744106,0.133774010653346,-0.103606791425957,-0.0139400868631981,0.158023953425784,0.187864451867318,0.0849837066321529,-0.0638194601705787,-0.0293685684175189,-0.0006171392621728,-0.226490109217429,0.019022410198739,-0.176792247457746,0.139763891727377,0.0128510175770107,0.0461039331152645,-0.0758355246281791,-0.123754573220423,-0.0717696659597464,0.213929510116735,-0.236073918935878,-0.138820031679348,0.120995597695415,0.0051549279546201,0.164921392238304,0.226889434622365,-0.0580110906442462
stable,-0.102670514931264,0.0765620511176518,0.089849622866219,0.265192206996152,-0.182628300708134,0.223178236247292,0.219456613454644,0.140114175361744,0.134315138788014,0.169649879635993,-0.105205747389219,-0.0343738139046922,-0.16430964629543,-0.0264008770330341,-0.173796830747801,0.0264048152582115,-0.268996532517526,0.106431519975686,-0.053058723258894,0.0953877520219459,-0.198789792279913,0.0569171993764573,-0.0846491965194546,0.150365375498531,-0.202233770197554,-0.163557445286546,0.253842242034868,-0.327133597142685,-0.271542595094719,0.0933664579496424,0.127944075007265,-0.310298669065569,-0.166623353587156,-0.0585712539509678,-0.0251514750955021,-0.219960706277352,-0.170214030392656,0.104806017533712,-0.187207472033162,0.0465714818354123,0.0901794492248267,-0.221446401725528,0.204764079874037,-0.0672491331293815,0.0919733107931351,0.149240027654087,0.109982814529412,0.30920384246625,-0.223552367639146,0.0218729026353118,-0.0802157395259901,0.28041443186312,-0.0735936138901822,0.235678162960378,0.102027599671052,-0.124761989063921,-0.105373121959258,-0.201132051704175,0.12692013646114,-0.276906457786345,-0.101927174929028,0.345876595318253,-0.0342172694538903
stable,0.178544181536934,0.2753852051153,0.0548475055322367,-0.0706165937518,0.212549864502411,0.0743006383795146,0.133084677579371,-0.167400233457461,0.258870126550561,-0.0394456740979907,-0.0302068705923513,0.037884832760392,0.0830459405798838,-0.289995139106206,0.286930840303714,0.220572129906687,0.161914335226783,0.0682868085199431,0.168559387686118,-0.0659570232880862,0.0621467341404188,-0.0992052391338468,-0.151734436208768,0.0913092182495239,-0.351154870636084,0.129561307795233,0.0191662134837487,0.169695588365694,0.1487045677299,0.154638060167683,0.0109947500104379,-0.136011255087369,-0.178819624125922,0.424606227699552,0.138363993868308,0.199604062819975,-0.324896010485894,0.0618253844532662,-0.265538132558979,-0.0271540485644009,0.0496370498905469,0.186313957901304,0.102407259230832,0.184007126218529,-0.160078051300196,0.16316530365177,0.243881458999797,-0.0725217383256337,-0.0184087463640317,0.157553160901139,-0.418041512662005,-0.079488140472122,0.0906091350025128,0.0777207171927823,-0.415551052586571,-0.118405882941219,0.267305555838318,0.387100128499019,0.206490127544675,0.0532522338710145,0.0829082192853898,-0.201474777070185,0.212194084491635
stable,0.0823217648183995,-0.25010935524435,0.241353168630985,-0.140126207119377,0.406078362184385,-0.0519518616112148,0.0910915620845315,-0.282892880875529,0.210788179400808,-0.15906769888663,0.175423166628175,-0.0894129149099486,0.414884454524562,0.243217828060048,0.286563220238334,0.352497759125399,0.0314088497017239,0.117804736581679,-0.34886371483664,0.0214503887606169,-0.0597870607206872,0.218900128449874,0.0475919158415547,0.170514257863584,0.401768322141537,0.316987566056586,0.038940077566069,-0.276550316686159,0.0720684064006765,-0.0904926933627884,0.451038885157674,0.0883921159524319,-0.217688780353621,-0.129677762678661,0.240364127863257,0.149240807588936,-0.452540593846288,-0.325403486350779,-0.0763739095592691,0.19523574017251,0.396478315099473,0.270479965552127,0.17520993306816,0.089358472298881,0.276568464223182,0.10693436190519,-0.223287295525067,0.162733501365179,0.0682302023204139,-0.0034026631917222,-0.351731025686198,-0.337698442683535,-0.234275629192202,0.413350987646159,0.244447323693324,-0.222520562085866,-0.0456728138014234,-0.131669454866883,0.0567201269638815,0.12430155483574,-0.273129505957415,-0.274272800789833,-0.42301455111065
stable,-0.255297187365992,-0.0348121558585307,0.179953304807702,-0.261567799842416,-0.0568035437448989,0.343365305055242,-0.0599137112223811,-0.0098081388863116,-0.0520432680131171,-0.292520653153718,0.124041684293494,-0.134139421703412,-0.0027491748734033,0.0263846377114959,0.413575852672521,0.382953825452421,0.0712472701097728,-0.12273245763469,-0.207728618762767,0.0285837765001327,-0.118985776735531,0.357288156297796,-0.148872746591893,0.108016227103506,-0.072438847368362,-0.017552888291927,-0.40904987019074,0.0557487213446794,-0.0898811251130782,0.25285671647435,-0.0511262060216965,0.1096351632945,0.214489939848635,0.043508155970159,-0.0068477984227785,-0.0585612458951216,0.119873677764505,-0.0760799454724562,-0.353220704811725,-0.350009982291324,-0.0517747860485236,-0.233073517330481,0.238615105745743,0.108781450980119,-0.196791246744476,-0.215457279361515,0.260165056993697,0.120297014495194,0.16110426201255,-0.273138668631096,-0.008332996406691,0.0984232760090406,0.341831840650728,0.001334365419534,0.170756540582338,-0.168306014186404,0.249905425964679,0.0681059305689857,0.179542034682164,0.0342470365173264,0.196584103356063,0.137178195100422,0.148564042610132
stable,0.194658443644926,0.271494063907553,-0.199633116696237,-0.250856863537989,-0.0366638532410574,0.29289541508603,-0.150394110546092,-0.198556125623273,0.236389283457835,-0.122976994945771,0.0728661388794158,-0.179344656293157,0.187545174034442,-0.144742471677488,0.29230050573144,0.303614040526485,0.075630415966691,-0.029545455101655,-0.215280258427734,-0.206028392258078,-0.0217193199714475,0.043479668174246,-0.221588348997953,0.0328123280229802,-0.141967937532375,0.0984318555400217,-0.189001676247404,0.0818102933139387,-0.195750820304647,0.354073636559324,-0.221219094915794,-0.190812046955768,-0.155640595630104,-0.0653169443108277,0.219516423314727,-0.0290223451519295,-0.318404717928528,-0.366453905369495,-0.170908226221603,-0.102621863666745,-0.0277196988065345,0.258688127197115,0.353735153650678,0.0772048743447865,-0.0822103185696112,-0.111730131026672,0.344980754786153,-0.0353458213089058,0.366530833303278,0.0827795852796066,-0.151830098643377,0.0743328981502149,-0.098672896399209,0.0912980718138627,-0.206315589877535,-0.134490542368652,0.168220877068111,0.217906065234199,-0.243758979514262,-0.218141977564467,0.197509905723822,-0.244841099116145,-0.0821385191647469
stable,0.289104858369258,0.37786199537259,-0.284359956625333,-0.293292846762956,-0.127726220496471,0.404148305503252,0.248561566472814,-0.360530851913561,0.395363925592355,-0.39149523418612,0.0900491759758563,-0.301661398039017,0.447936545853678,-0.253432701909456,0.386148866023951,0.377891697417936,-0.185370465000518,-0.449221159314866,-0.353988976426241,0.487499670253725,-0.264630373004665,0.287686585704016,-0.323856251423353,0.442627305248192,0.485524484238257,0.059805068302923,-0.220760452029538,-0.0897595810337388,-0.187338225504649,0.533664074231782,-0.318792052691965,-0.402143417442438,-0.358384879137357,0.410088714572328,0.36693164268549,-0.239398485483764,-0.212985941660385,-0.179103333432642,-0.491294106546597,0.182548770692707,0.35508795210402,0.348093120425183,0.429305937910789,0.267942151060674,-0.422385361345315,-0.219854539646504,0.416014272618731,0.252281747652323,0.343236836011213,-0.252304024186332,0.0709359097961042,-0.460106958933948,0.463804863579448,-0.331482251565779,-0.384329615746547,-0.307728040800811,0.463478141080648,0.104098243424221,0.275657257339137,-0.314247639754122,0.36140706225125,0.303599456497803,0.279845245732836
