group,AR,ASCL2,ATF2,BARX2,BCL11A,BHLHE40,CTCF,CTCFL,E2F4,EHF,ELK3,EPAS1,ESR1,ESR2,ESRRA,ETS2,ETV5,ETV6,FOSL2,FOXG1,FOXH1,FOXK1,FOXO3,FOXP2,GATA2,GATA3,GMEB1,GTF2B,GTF2I,HNF4G,HOXA1,HSF2,JUND,KLF1,KLF3,KMT2A,MITF,MYC,MYOD1,NANOG,NFATC1,NKX2-1,NR3C1,PAX5,PBX1,PBX3,PGR,POU2F2,REST,RUNX3,RXRA,RXRG,SIX5,SOX17,SPDEF,SPIB,STAT3,TP63,USF1,USF2,ZFX,ZNF143,ZNF263,ZNF76
progressive,-0.239569962991123,-0.220229615604891,0.093142916663386,-0.212596559720224,0.0340665002183873,-0.459136901718567,0.0650650519300755,-0.0109955274480097,-0.128264791168078,-0.0466819044779342,-0.242073408972589,-0.247031213759415,0.492614355823668,0.0266297930381486,-0.084822640313218,0.179683608140355,0.0916703013801704,-0.0672494312668453,-0.270445796762543,0.0316366850010816,0.212449298191902,-0.0729190001072253,-0.114471294681958,0.322110049615357,0.0645741801690036,0.211025770084794,-0.0471727762390061,0.251252710904633,-0.225187420391717,0.0163951168198002,0.170307957503883,-0.218487020853086,0.308095660836755,-0.147605138554309,0.0122963376148502,-0.094051029421369,-0.133394401071279,0.137149570043479,0.0373062538414616,0.0621198213636443,0.307187548078772,-0.0998678597900706,-0.0640833084079317,0.0051296099032009,-0.179978131196999,0.3060094558522,-0.0786131125356589,0.0369135564326041,-0.0010553742863045,0.249534659740882,-0.0349255258002631,-0.121024432692268,-0.0168859885808721,-0.152636574105296,0.0654822929269865,0.0067494867147381,0.339658715073676,-0.0393433716499098,0.187316664025023,0.219640569491605,0.188372038311328,0.0771650408404969,-0.35170961680799,-0.317250419180745
progressive,-0.470880612595709,0.40148894943744,0.272803888610919,-0.19349482441917,-0.282118408122607,0.0579067701681298,0.309338508831519,-0.381503426990032,0.272351727469575,0.466268568953999,-0.0759630717458028,0.14858015104566,0.109061267292188,0.341743390627844,-0.146198769034581,0.147615540610792,0.134171282674829,-0.14553559936061,-0.509706182599119,-0.116657574466769,-0.580725625866227,0.204678276648413,-0.533158273796831,0.304394880352824,0.142581479903828,-0.0652317806579037,-0.254114561435364,0.356845572748736,0.303761854754942,-0.0192017764690779,0.243865575564899,0.262464470512185,0.351660791661324,-0.411014477481754,0.0962500349541065,-0.193735977027887,-0.471182053356605,-0.216163169638552,-0.15696020419857,0.0046120436417094,0.0759630717458028,-0.217760805671301,0.0500090222326535,-0.471694502650128,-0.295080360841136,-0.0238741082629666,-0.081660302126738,-0.487309134064543,0.0698438242996131,0.0796406490287345,0.463073296888501,-0.406462721992224,0.143817387023502,0.0144691565230101,-0.163531612786103,-0.0248085746217443,0.026737795491479,0.0586603720703699,-0.410954189329575,-0.0582986431572947,0.174353336102271,-0.0750587494631147,-0.266533920784281,-0.28944341861238
progressive,-0.144562125201347,-0.0219810038723622,-0.0168560003099231,0.105710505989891,0.177640807890473,0.01997874487601,0.109286316460262,-0.0674629746508137,-0.094471548557812,0.114689005576939,-0.187496209227749,-0.204537333240498,-0.170050736074618,0.0930685057574484,0.121660374491246,-0.0090710614384615,-0.13307958394976,0.07539893549037,-0.0813375090099643,-0.170002019310716,-0.191023302934218,-0.0934484965158802,-0.0854540755596421,-0.0964981659361148,0.0964640642013838,-0.0232622547629719,-0.0451555684603114,-0.0609544149935717,0.1072889291403,-0.130887329574192,0.0835005333271915,-0.0197887494967941,0.0702495735459802,0.0336291821212137,0.0626789884356853,0.128967889076473,-0.0032640231814013,0.0875440247310169,-0.121119618411939,-0.0498859662351482,-0.0347886411020697,0.102392894368198,0.079232944809419,0.124222876272465,0.135715160876832,-0.192894026668037,-0.0379016423153763,0.100785241159448,0.0533887015596669,0.027744197041911,0.0017781618824051,0.0305648976718086,-0.0369419220665165,-0.0689683226553705,0.0807675228723166,0.0826674766644756,-0.0686760220719614,-0.263684356293323,0.105817682870474,0.103830038903292,0.245147627628798,-0.107985578864091,-0.0277880421294224,-0.0548258460947615
progressive,-0.137436304358882,0.569879198328868,0.338666689483073,0.371639730656224,0.0942503743267918,-0.136779761503665,0.4740239414671,-0.0007294920613528,-0.309487007028958,0.25032520085324,-0.454035858986031,-0.278301221406123,-0.166470088400727,-0.0418728443216552,-0.240987702467923,0.100487531451359,-0.127113991690739,-0.101946515574065,0.132220436120209,0.32447806888976,-0.215564904129775,0.122481717101148,0.273194776976653,3.64746030676439e-05,-0.0518668855621896,0.367919321143324,0.302009713400091,0.387032013150769,-0.294094724534413,0.0762319204113757,0.0584687887174331,0.116499882198055,0.276805762680349,-0.182555388353558,0.217571007298496,-0.0892898283095922,0.11332659173117,-0.0973142409844739,-0.406874197219568,0.102566583826215,-0.130688502791368,-0.214361242228543,-0.207102796218082,-0.0764142934267139,-0.323566203813069,0.281547461079143,-0.147211497981011,-0.31751141970384,0.433354759046677,0.479239809705773,0.363396470362936,0.0572651268162009,0.409390944831235,-0.13236633453248,-0.14071901863497,-0.0019696285656527,-0.29150502771661,-0.32261786413331,0.161473067780459,0.284356005515352,0.186822916912472,0.0764507680297816,-0.253498491320125,-0.32447806888976
stable,-0.146117708891921,-0.0644176858192503,0.381580688201691,-0.071743765513373,0.134526209663638,0.236584006429833,0.280491230327431,-0.219498686244965,-0.107798874143813,0.263160623892215,-0.143258006141882,0.157269860057332,0.0855930803472672,0.0474229934859164,-0.17386657791219,-0.0176675056224406,-0.138437983559747,0.0524617050141452,0.0643575956133419,0.194652863729816,-0.30669942587162,0.0119737123412749,-0.0042654195341604,-0.196681154450564,-0.258781919543637,0.0193785988628185,0.236662813257254,0.247360840079652,-0.108699242147098,0.0260161039023504,0.166182912238645,-0.0307257969260966,0.127268100858166,-0.0555351712835633,-0.178282715503793,-0.189323552025472,0.111660408687441,0.197094890294524,0.182466372954505,-0.0358610468179161,0.0335510216891387,-0.181054745658326,0.128098527802115,0.133963725932921,-0.277157701527524,0.280955205523872,-0.201377056279511,-0.233623824974833,0.17063549798793,-0.0507161337867705,-0.217001494901063,0.212638551917969,0.100660945750158,-0.054641698877678,0.0008954425765708,-0.0072216606477898,-0.146266456778678,0.230393730135915,0.152037086716579,-0.119399239140181,0.180305095712484,0.0122968203337009,-0.230974930488145,0.195705919961229
stable,0.0013722655803596,-0.0442962677592356,0.217969269260003,0.0139552431900978,-0.312550929980891,0.031527220240296,0.156647604808848,-0.0339344996905879,-0.38367615277309,0.286617436385959,0.0676480413639993,-0.0426914147923743,-0.125666964926831,0.215655024764312,-0.21251509504654,0.231877994972801,-0.0584957277051601,0.107594924995654,-0.0263172627826595,-0.103303687714699,-0.0816498020313974,0.119747615940365,-0.0439706454181333,0.0922557868558718,0.145099641069042,-0.0187581727213565,0.250857125711334,0.225435324366706,0.0764631033124111,-0.248298664459816,0.312806776106043,0.479583561597037,0.287885037642393,-0.336042256017556,0.301840280832491,-0.205142074894438,0.212875605495617,0.298177029495091,-0.297770001568713,0.15113528374876,0.247891636533438,-0.17965049733386,-0.0673921952388475,-0.0729975512535368,-0.222400058972859,-0.256671810373875,0.164206694870151,-0.222551240774085,0.0767654669148632,0.0640894543505243,0.188453929912946,0.0488433511653424,0.352869953430949,-0.142378368646973,-0.0753234251185531,-0.18752358036694,0.457638941680608,0.135586816961126,0.0553557979873881,0.0593911891431914,0.221574373750778,0.0605424967063745,-0.117096119734246,-0.347194821200309
stable,-0.0981464105620203,0.035551852460525,0.1442960186069,0.219044550588091,-0.0934641046383187,-0.0072714527367104,0.121853712663561,-0.199523566707936,-0.214830930291349,0.230142844220655,0.117380722650928,-0.173218017101601,-0.0296819062588001,0.160040215396023,0.0215185857270988,0.144623643511182,-0.196397479079575,-0.28499726395848,0.132469669631487,-0.0269562490690068,-0.297069331612105,0.19859074579991,-0.107479169988174,0.0649607379657565,-0.100230468980927,-0.149101183869707,0.282267056422794,0.214694419914565,-0.154693558971971,-0.102269023940906,-0.0322118985752025,-0.0317705150235999,0.31497039235442,-0.112243382137946,-0.161423520547437,-0.0972090393081014,-0.164071821857053,0.0439972944375805,0.20102063050667,0.0491937894471696,0.0703619985405221,0.0164449500566156,-0.258773620578216,-0.094679046991699,-0.117826656548424,-0.152645903320206,-0.0287945888097021,-0.153032682721095,-0.014997940062702,-0.209952959494256,0.200342628968642,0.194399877232632,0.051701030034108,-0.0129866871780799,0.0020385549599789,0.0069438278324281,-0.0675453344328726,0.0543220292683666,0.0297274097177282,0.0407346964324357,0.205771191618764,-0.267742352332944,0.0011785395862378,-0.114559508197386
stable,0.148056871763062,0.32740797176623,0.299331347332687,-0.247261479191776,0.105752045383273,-0.0542293001568386,-0.055027939282915,-0.033330407291784,0.256242912676121,0.188451778225283,0.147153016691894,-0.147085878898359,-0.177469237670958,0.0292149607537719,-0.221835294517922,0.343327645286901,-0.318510711037959,-0.0736311204317325,-0.0084994442501627,0.214175573715253,-0.18949491916662,-0.0460284687794121,-0.0172854766936226,0.27557058076114,-0.222133907390659,0.0094564083221864,0.266332620782097,0.316531649213616,0.0402415917993732,-0.270358884280936,0.255787978970677,0.113730420191077,0.155460066071032,-0.333135727405693,0.16376611339355,0.025951262342692,0.288818771333105,0.158087458528462,0.189155221972467,0.152945906011652,0.129971753886743,0.0955300658034674,-0.0960080468111694,0.0446736882292801,-0.278453497656651,-0.222852381987141,-0.154404900450256,0.157352951026061,0.0947384410737305,-0.130566975518975,-0.111093007167447,-0.200326149171336,-0.181722968022519,-0.193068253073255,-0.258832226981994,-0.243652071246824,0.261469640005624,-0.226478824894632,-0.0735639826381979,0.153617283946999,-0.0272038331175922,0.295377231910482,-0.23253826127529,-0.119409075056165
stable,-0.21764043473494,0.272427734300038,-0.23980525972224,0.295028078655509,-0.28070778704968,-0.15005197659823,0.219097350716562,-0.0260067279850981,-0.0214130356017654,0.241412533580968,0.380529863185464,0.308249202332144,-0.128441920329911,0.173305600005959,-0.0346756373134641,-0.0379679563466653,-0.384319918639433,0.013034472518847,0.226983362133096,0.0332809383844387,-0.245093709192894,0.125077014735348,0.0442466939044711,-0.0282620961417005,-0.0870779498623848,0.231323001551662,0.0760759010616714,0.360350799126851,0.0739242279927289,0.232629559656176,0.175540229145029,0.295935410672533,0.290081822974133,-0.148258051581714,0.170962091024845,-0.189730901891284,0.196590331939985,0.185583098384888,-0.249443718120226,0.27968639043623,0.017415589972477,-0.106510409289846,0.189787934189497,-0.293156382323249,-0.303287392387619,-0.111949216637607,-0.0767136258507797,-0.201852857638724,0.148584691107843,0.1059452710621,-0.317633607765363,-0.134658440835121,0.158954199873831,0.1808234938613,-0.132470474485498,0.134756951168398,0.382297864430065,-0.150306029562997,0.0876171643182161,0.233609478234562,0.184795015718673,-0.471926713448883,-0.162562788924395,-0.168929667306712
stable,-0.198155888406708,0.175024561443835,0.308754869737229,0.244485481863858,-0.148271062059445,-0.0238974127111611,0.21352966745245,0.216422942754237,-0.307564833623384,0.266568089501404,-0.177315380962988,0.122239022069073,-0.131320485162857,0.0932021408912416,-0.278059375725725,0.425965989225305,-0.303481522207751,-0.0228263802087001,-0.276542079680572,0.0810637725300169,-0.32751281398172,0.262886415274195,0.147988428482406,0.152614693874981,-0.1767426760832,-0.0728897119730402,0.153090708320519,0.369208704320583,-0.0006917084911727,-0.2362593572269,0.222938390477542,0.345259227529442,0.333953884447909,-0.174511358369739,0.134749276715874,-0.0336928974732523,-0.0446337919949198,0.287735856876432,-0.121971263943458,0.145229032243427,-0.106835492120485,-0.269379549820364,-0.028821187132197,-0.292354684543295,-0.205132475124128,0.187609193347752,-0.0601563255548928,-0.209037281122683,0.129416427380704,-0.210725644859202,0.0991374460090463,0.0977317158495662,0.174868369203893,-0.138721022245834,-0.31704793390559,0.15832686722144,0.0898328511439163,-0.329855697580853,0.247676266194106,0.248367974685279,0.270398518242845,-0.217731982479467,-0.255143742808487,-0.0486055375248794
