group,AHR,ASCL1,ATF3,CDX2,CEBPD,DUX4,E2F2,E2F6,E2F7,EBF1,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,GMEB2,HINFP,HNF4G,HOXA4,HOXC6,IRF3,KLF4,MAFF,MXI1,MYBL2,NFYB,NR2F2,RUNX1,SETDB1,SP2,TBP,TCF12,TCF3,TCF4,TFAP2A,THAP1,USF1
progressive,0.088951653348454,0.0648877884540245,0.231762831440521,0.103220678763241,-0.0009432067647062,0.165109553401277,-0.109944050060378,0.359458516508448,-0.116909269245902,-0.147019331349987,0.236503050052891,0.0288040835067995,-0.205691629072485,-0.14714025529418,0.249369357715038,0.152872050248934,0.181434285867347,0.159547051968393,-0.0243298975716544,0.0551896881297368,-0.0904027406787714,0.0670402346606619,-0.17050276131229,-0.208327771055895,0.0345600632503917,0.0107380462443484,-0.0827845321946052,0.0404853365158543,-0.068442952413302,0.190019885905058,-0.264726698627563,-0.266782405678846,0.167431293129784,0.104018776794916,-0.284147084064977,-0.0445483810407429,-0.120851389826597,-0.149002484034754
progressive,-0.10699233390988,-0.0250551668016808,-0.199322537305968,-0.003856905817885,0.0687765800807596,0.206359182271423,-0.260208653576093,-0.182599464752085,-0.0438097393665112,-0.0160164638544235,-0.112291899155829,-0.155188935618871,-0.0039746739344617,-0.147740102245399,0.17662273283582,-0.0639480873011172,-0.174826769058027,0.0206388624300567,-0.0195495073517227,0.0385101741205623,-0.171058189327574,0.167054073363968,0.132076942740705,0.183600493742987,-0.0013543333406314,0.0230236667907337,0.215191791014671,-0.173266341513386,-0.255085740505009,0.0614749568530077,-0.0595612249586372,-0.0421609857344382,-0.141174529746251,0.322095798837119,0.0164580942915859,-0.0608272322118361,0.0753715946090516,0.0655085148457577
progressive,-0.0027102052264392,-0.115893537778211,0.126758258200956,-0.320420824258121,-0.0274605450192124,0.0220592541799243,-0.183500491433867,-0.0824342139950108,0.137575179589725,0.274605450192124,-0.217394786426249,-0.0422161068076038,0.0505044592990423,0.0846807685918828,-0.206807300400565,0.098900981199743,-0.173362316327557,0.0182640108822299,-0.0481001678900495,0.0206348429674395,-0.001959760393016,-0.017293690492517,-0.108130974660509,-0.0477512349420247,-0.194518168765335,0.18845247135378,0.341361581043006,0.128794497048334,-0.189365432902722,0.0789018653841843,-0.11020067283167,0.332719515700146,-0.0976773259299574,0.0560873864674392,-0.0078629410890521,-0.317180049754548,-0.168448575634824,0.169906446171092
progressive,0.484115537495242,0.0150721352199131,0.007264986041253,-0.092565319659946,-0.0601439640430106,0.0466260298169974,0.0076625723420181,-0.103155572943962,-0.0375899775268816,0.0165179035863316,-0.0971556342233248,0.306936624190652,-0.0152528562657154,0.145516586080024,0.202516003926075,-0.180431892129032,0.0430477531101115,0.0378068427818444,0.0062529481847601,0.158962231887717,0.0999387383286804,-0.108902502200475,-0.17873311429849,-0.0732643119682587,-0.0419634268352976,0.193082365335194,0.118806015510442,0.140673262052522,0.0142769626183829,-0.139516647359387,-0.139661224196029,0.162287499130479,0.199913620866521,-0.0670113637834986,0.0129396268794458,-0.06166202082775,-0.161853768620554,0.0579753114933828
stable,0.10631112679104,0.272127054559523,0.313923499381053,-0.153269443197051,-0.218602163705361,0.1864653502923,-0.235963942586848,0.0420558937308777,0.122804526300569,0.0203173666435691,0.283802255480162,-0.129024523474292,-0.217296206322116,-0.0577312547016059,0.164331841283298,-0.259041342217544,-0.130161064592105,0.0245034005391613,-0.178743840960375,-0.11198899191538,-0.328922163382998,0.0341039782779651,-0.136138070436552,0.116346378262295,-0.180041085507113,0.224012835176792,-0.208721807105358,0.0904673176478245,-0.0257958046211723,0.197658440926166,0.109147639120846,-0.179371165188947,-0.0979216333268393,0.151288725030913,-0.261025932755463,-0.213859476366206,-0.0664615168825611,0.211936843776788
stable,-0.215641684579887,0.191106513436759,-0.207300634260646,0.243377095437336,-0.140685715384531,0.0613038827544759,0.150502053515339,0.14404483224779,-0.10441633195556,0.127782621217216,0.10592566487047,-0.236613468239693,0.0484348336905041,0.10459790584006,0.0053110361216391,-0.0224811165747162,0.0753531620677008,-0.187736048205719,-0.0190085160336444,0.411105971244658,0.0282006939364814,0.355862116885386,-0.163268967269279,-0.11390356742071,-0.352650528803284,-0.0486050592072233,-0.0132775903040979,-0.0208582999819931,-0.109988380536168,0.0136293897053176,-0.241175512087768,-0.119895505609226,0.102986437615118,-0.0939417884934378,-0.230837149039021,0.219511477993304,0.0675000915630549,0.174549244843871
stable,0.121619335614299,0.0763120356555359,-0.087481527910784,-0.0737947119044544,-0.159026042145657,0.0205415429112528,-0.101788619733477,-0.0508128137740777,-0.101924446554579,0.162403602430381,0.0238647724675366,0.152225645969174,0.0330285553311857,-0.0577535643323652,-0.0632138025406462,-0.118015397294405,-6.33858498473748e-05,0.101666375594486,0.0474216708072431,0.208824682322176,-0.0027029537399202,-0.0219767796542255,0.126509101173953,-0.0972112558623561,-0.0288088687556319,0.053493129710481,-0.0034137807703514,-0.0354915483538265,0.11609571155617,-0.135310679181332,-0.199701647504858,0.0577580918930686,0.0978994450892704,-0.0247114263190694,0.0408114321803026,0.148983912505551,-0.0179653608710274,-0.124512446903761
stable,0.0105280010001596,-0.0692106929778968,0.164220432718306,-0.0846905206179454,-0.258893524167886,-0.0923515168861135,-0.0597425846678567,-0.023944983772068,-0.233599949319794,0.0681537971568351,-0.0289397655351193,-0.0007052631849428,-0.144494041623311,0.195821417976779,0.126453888851523,-0.154845227349059,0.0782642344016036,-0.0554680504350374,-0.356177887523189,0.128522727457778,-0.145904567993197,-0.0516220684774879,0.237576794559536,-0.293663198976839,-0.0917980950667674,0.153059093390592,-0.0166086483184982,0.0719088740862971,-0.429105697089148,-0.138378430832631,-0.124857556600051,0.375251960119929,0.077742779185541,0.0520735967488677,-0.314707213500927,0.161344437379141,-0.133741275443814,-0.240522716843383
stable,-0.0123241023158486,0.0088959368346756,-0.270270666428909,0.133617072982807,-0.0231630053431178,0.0116984875470292,-0.0557712678057283,0.0850886948583701,-0.0617324101557797,0.243069139732599,-0.0278729181555304,-0.0528415596200375,0.0884863425459421,0.0014343362992444,-0.101619166392216,-0.0718694039302271,0.148184233128325,-0.0822251085588147,0.0131480827430741,-0.0270133336357704,0.0877386566027189,0.027237130788844,-0.0740412535748278,0.0070801281154194,-0.122157641485652,0.12412095287398,-0.109050249134046,0.225282352362181,-0.232052216242658,0.109090939525514,-0.0845648060682205,-0.129303891487207,-0.065175834533753,0.0801397259960834,0.0024617686838096,-0.112346170842948,-0.0568343042828279,-0.0350852900432206
stable,0.0410736903325958,0.148432970348283,-0.245774277112118,-0.200758732086946,-0.0127620267947514,0.0708590122545896,-0.0985245891116986,0.0371536138427405,-2.17782027214188e-05,0.0885138752607531,0.0155423773421859,-0.275036922168798,0.0702419631774828,-0.192192639016521,0.0272663098072163,-0.130908776558448,-0.0730150543240101,-0.0428885405593807,0.0103664244953953,0.227814519267855,-0.0767972021966298,0.0838460804774624,-0.0780675973553792,-0.185985851240917,0.160802989494049,-0.112636864475178,-0.0772690632555939,-0.108811160197115,-0.130959592364798,0.0030271701782772,-0.233534927182681,0.0005807520725711,0.0504746145073416,0.0363550797429551,-0.0240431358044464,-0.0545906948216898,-0.0220976163613329,0.155743187061773
stable,0.0821601974810218,-0.0212178983932005,0.137455891810209,-0.0847410362373423,0.110804710018991,-0.0231121454478621,-0.0455913209568435,0.0767339082259758,-0.039309414878338,0.0916710662311659,0.028398551843487,0.0663441088424687,0.0164129221720835,-0.0584558812616101,-0.1078543473757,-0.144650533546437,0.176598612947737,0.0278588371442204,0.0416839264170123,0.0436865826877253,-0.0567073455188455,-0.164598994990391,-0.123450120510665,-0.167958514997489,-0.0953464883624571,-0.185429884139193,-0.186601403086845,0.0961286666847204,-0.0541882883587693,-0.0155095120383218,0.0967394885041929,0.168042444713142,0.192486974396991,0.250332033839128,0.0046720875046669,-0.094242579463525,0.000410323054302,0.0377928515441135
stable,0.424972661785963,0.55649189701824,-0.527790304114914,-0.504885265592142,-0.536249162559169,0.285833256788205,-0.464980253496916,0.450666790282708,-0.540576640807136,0.513197050497639,-0.459345764788932,-0.536726439610295,-0.541892194665229,-0.552340358638891,0.527396719415176,-0.529517517961233,-0.454272563213142,0.530395463907194,-0.464886382027987,0.483770245482528,0.508604256198716,0.534403129580121,0.539048902361321,-0.502371000024007,-0.474199945080466,-0.513654640076342,-0.505357870840188,0.542199062697731,-0.508490026494705,0.479963173147869,-0.467321203408239,0.519186184367855,0.551172784437535,0.539295013418258,-0.474109921671,-0.524983739008515,-0.460307108892133,0.531413128538199
stable,0.0545639270793709,0.017315282394974,-0.203421518833824,-0.315550739698411,-0.0133865127489193,0.464441221101496,-0.354421408186992,0.0775088742179031,-0.144426962259542,0.182597794373524,-0.202835359303039,0.279774784911953,0.424974707133827,0.0232575584590183,0.0436067778914917,0.336734121513809,0.153287582615411,0.227122076378938,-0.137640305669309,0.30074518230369,0.21410267171458,0.0969826329384262,0.18935219994908,-0.351670918186079,-0.0045694259409153,-0.0948276690996241,-0.216514579280878,0.129790749301625,-0.297477505239024,-0.12140633699746,-0.0594983323250009,0.104542781685953,0.460237625977234,0.457902780241387,-0.131105164417962,0.0504206828637624,0.201176401168515,-0.0639534427881491
stable,-0.110500002658963,-0.100118789213763,-0.061270436002555,-0.0830177549564839,0.0669113865007687,0.164601025899827,-0.2845638865417,0.0245659146380289,-0.136960518823781,-0.0112867878654448,-0.127905526447334,-0.0185407810524386,0.0458937146824545,-0.0231517299269614,0.166088889559159,-0.0242772134529944,-0.223107373603478,0.184354502294612,0.15270225166819,0.0500144730032207,0.0198696335122004,-0.0389870651087053,0.0924787333743861,-0.0870663379809915,-0.33073840823616,-0.263678912012861,0.187056189035293,-0.0580488615810109,-0.188619987120896,-0.0936824068046993,-0.0298907223021097,-0.0673196280202316,0.126107158648889,0.187879814421244,0.0180276598055999,-0.0402809576593418,-0.0264883337269177,-0.0483630871883031
