group,ARNTL,ASCL1,ATF3,BHLHE40,E2F7,E2F8,EBF1,ESR1,ETV5,ETV7,FOSL2,FOXA1,FOXD2,FOXG1,FOXP1,FOXP2,GATA1,GTF2I,HOXB13,HOXC6,IRF3,JUNB,KLF4,MAF,MITF,MXI1,MYC,NFAT5,NFATC1,NRF1,PPARG,RBPJ,RELA,RUNX1,RUNX3,SETDB1,SP2,SPIB,SREBF1,SRF,TBP,TCF4,TFAP2A,TFAP4,THAP1,ZBTB7A,ZEB1,ZNF76
progressive,0.491464595363403,-0.227049876588468,0.184436045253304,-0.390067060907985,-0.185530621189525,0.215084171467503,-0.219810749373913,0.461562770923901,0.300162573782892,0.430864891258055,-0.193491173452954,0.0551019476984176,-0.20864109947929,-0.0109706360880371,0.219313214857449,0.298694846959323,-0.609081755055556,-0.506166740324922,-0.472956311350932,-0.481240261050062,-0.14515569517845,-0.205058850960748,-0.168141789839099,0.276877958412365,0.0595548816207728,0.293694625068857,0.077068096600315,0.17202255906752,0.430566370548177,-0.0907005423514359,0.0299018244395025,0.272723545199888,0.202745315459189,-0.240010650742363,0.442084294604325,0.0211949704013778,-0.0253245068880312,0.188714842094897,-0.479349629887498,-0.208466962398528,0.260708086627276,0.035324950668963,0.223368121166633,-0.0721922583389652,0.166873076822115,-0.350164792687551,-0.564577292557827,-0.0478628204838625
progressive,-0.0352538548755127,0.0350107248418885,0.0020058227773998,-0.182377916472372,0.0712370998518981,-0.0167759723200716,-0.0577129917315506,-0.0482613116744088,-0.216841598738606,-0.0970392746702691,0.0058655120611844,0.0528807823132691,-0.033339205860722,0.171406673705079,-0.0530631298384873,-0.150527882067599,0.259845223435891,0.201554797874483,0.0523033484834116,-0.0577129917315506,-0.218513117719773,-0.0481701379117997,-0.118677847662825,-0.0993794012439023,-0.0251639584801074,0.0884689409850151,-0.064581415181435,-0.0053184694855299,-0.306708537416961,-0.0179612312339897,0.116064199801365,0.0942128880293875,-0.0896541998989332,-0.150467099559193,0.0013979976933393,0.0323970769804281,-0.468906661098522,0.0859768581403668,0.0271697812575072,0.0959755807731631,0.102783221714641,0.0674381930765196,-0.122507145692407,0.0998048788027447,0.0928756728444542,0.0781966970643916,0.16730385438767,-0.148096581731357
progressive,-0.0442947820431436,0.0085656649335787,-0.173056537736855,-0.0814903565279584,0.0510637939010851,-0.182476826836143,0.141891890603234,-0.377408829723663,-0.47985204576885,-0.337911596974383,0.0760469832906898,-0.0043411022962695,-0.159081490299872,-0.0393369907182094,0.134054598538157,-0.229384039567645,0.075216638220598,-0.060620045935826,0.43537274259902,-0.0754982757297519,0.042774910657537,-0.273334058453032,-0.0928966756486933,-0.282827184839169,-0.038511501467241,-0.292946711892218,0.0588185370410654,0.0464847564677717,-0.254304103308647,-0.0110421326864842,0.0671608342949703,-0.0458826348964771,-0.0891528391045951,-0.0916487301339939,0.212272132976981,-0.247661342747912,0.0314122939089121,0.188464051815226,-0.028489090796659,0.103166733094566,0.011717091544629,0.0001942327649337,-0.0499178205879759,-0.191591199330659,0.138148054059136,0.110261084833771,0.0439597305236329,0.0764694395544207
progressive,-0.0630662218246692,-0.243375622853552,-0.170907997891447,-0.425696997316517,-0.249045729804146,-0.451194187926607,-0.343096342513673,0.0935384740172153,0.137875052237342,-0.247399569721716,0.0851979295995676,0.389481475503047,0.025936166632071,0.335889819486144,0.025936166632071,-0.112158373616262,0.29235803063965,-0.204416500902698,0.0600299710059642,0.0730163449895822,-0.124413120896578,-0.165896354973825,-0.239351675985389,-0.244473062908506,-0.300771737727628,0.0491653144619231,0.506980724053417,0.405979657662517,-0.292979913337457,-0.423282629195619,-0.430562314893478,0.35407074306321,0.402577593492161,0.0778450812313782,0.173797923369492,-0.141386860413194,0.0208513610441192,0.429355130833029,-0.254971906100896,-0.377373053563392,-0.0789425212863319,0.219524592325893,-0.2170004801995,-0.111609653588785,-0.126315350325164,-0.609152393169601,-0.0366910791706167,-0.419551333008777
stable,0.203255058073026,0.348078881232183,0.290470098134806,0.180045648570236,0.0556756698534833,0.0572683543235173,-0.0440920536102033,0.344080098407671,0.124052646880353,-0.196215513221237,0.0132867643272508,-0.286394994995211,-0.0655812433795964,0.142105414041639,0.11449252320146,-0.233519075647689,0.243822318183974,0.12510104699808,0.233332291718668,-0.268800149724425,0.058457344495346,-0.249655801214509,-0.282776809531445,-0.224195946631424,-0.226939461115745,-0.226874187162055,0.0700218806598551,-0.29719431957954,0.0319119338516647,0.0634041059703696,-0.0677784650822662,0.0972501572806002,-0.0180517629466148,-0.167002908408318,0.20289755764974,0.315578477582637,0.121301098678654,-0.096551223868782,-0.111456782247543,-0.0226852094439268,-0.175657230452929,-0.185014502768047,-0.180153099540156,-0.2215859926985,-0.16056087128646,-0.243167570217731,0.140144182786925,0.0065625428825171
stable,0.0512128224666655,0.111296879190842,-0.269353291938204,0.191267580571961,-0.249160336403844,-0.178426086095617,0.287425633705829,0.0639718486298582,-0.0874399743150658,-0.0486916483217687,-0.220319989176239,0.168647700393447,-0.0703336899300651,-0.290712585044269,-0.0649143436372962,0.484230372446488,-0.313002591970179,-0.125434304302413,0.0119579054068704,0.0458406009242685,0.262873638762067,-0.0324689530062411,-0.121063483705419,0.283101937859207,-0.0181312477055896,-0.333796388071781,0.0410220951987415,0.156795825674914,-0.0499051106438452,-0.267244459359061,0.267138428670725,0.208020429329172,0.194872623975411,-0.0804066053220593,-0.190855239006207,-0.197146393180856,0.0390310744955286,-0.192975852772942,-0.280074172647812,-0.154946179222817,-0.19249282408163,-0.403093333493664,0.010661974771643,-0.246698068196912,0.178202243531351,-0.0340122885809209,0.161991329403416,-0.0595774656576782
stable,-0.152057929411974,-0.0256471535017089,-0.0129880112730345,-0.092954140594599,-0.0656070583706349,0.115298707777594,-0.0183193953583635,-0.321860891344274,-0.0394550214064577,0.0452959209126262,-0.0167954810542165,-0.0304690221661985,-0.0711144568740721,0.158607518548947,-0.250931712805053,0.0619894988826748,0.0277685904357495,0.0008939679656546,0.0371992576796504,0.109323481478659,-0.142529991042277,-0.437168863038611,0.239722373546585,0.0669225345480749,-0.412577796045551,-0.189836181888033,0.113251382177494,-0.148505217341212,0.0621933050510106,0.260089094505049,0.0308812664612414,0.12577156565503,-0.152136672704286,-0.0727865938460997,-0.0981836215957602,-0.157843245417687,-0.0406778584164724,-0.0024086183530591,0.0324237085988735,-0.142479039500193,0.0887853780604581,0.0011070380507329,0.125030452315627,-0.0658618160810546,-0.307200743099212,-0.0642545265262247,0.0487096742322505,-0.255600726843291
stable,0.0367474599727276,-0.280986287806598,-0.0478816084816838,0.0618157857698041,0.245914379669463,-0.096153942255132,0.0729012204761507,0.261849882348128,0.0020013253905443,-0.0028122072298165,-0.245372438615431,0.117938145859611,0.0003196843296254,0.0943352936243737,0.0236272091365426,-0.0699956451246657,-0.0027553744601053,0.183433853468216,-0.205777250931818,0.0893735898544086,0.142135712435041,0.002685348368854,0.0218034861513458,0.0872626584079927,-0.0625099574569909,-0.115275124650287,0.0830265873227331,-0.151744509999785,-0.3220428895685,-0.0817945340650654,0.184872940386974,0.0118973314165065,0.158548204430925,-0.284866139210275,0.0149937024948791,0.0505791353011902,-0.0018277824687476,-0.0279931836954278,0.135113820763045,-0.0788037095590136,0.0917372241518618,-0.0533152272144293,-0.0396621691622018,-0.0653840718109571,0.0732584550286211,0.27156930083963,0.0938217689551975,0.222802724943872
stable,-0.0727566817052565,0.019628017205161,0.0363495377323965,-0.0909602536916864,0.0559880287994599,0.0650898147926749,-0.0005603516117802,-0.075715547692694,-0.23208506896508,-0.0286250645793516,-0.086676444173591,0.0449904738019044,0.0179469623698203,0.0175646664103815,0.0677868342325516,-0.0951131399360014,0.207570995182433,0.0093322109550685,0.0643566444595046,0.0009321737093166,0.0607012666555551,-0.100679997537145,-0.0484311374368539,-0.0686718755633073,0.112253614939334,-0.0248649481563779,-0.137516569848005,-0.0147419606276756,0.0640581393952852,0.105843611455045,0.0758988402759866,0.0306831784431798,-0.146675962081683,-0.268041836876135,-0.0191305087647954,0.0224193014021596,-0.0233828966971835,0.154568017025167,-0.0125529234900669,-0.0585069925869953,-0.0254829060086215,0.0662314657400402,-0.002728441025584,0.216285248285258,-0.179752417969569,0.121177345280208,0.0358834508777382,-0.105131388845679
stable,0.185806591020539,-0.0112516171470813,-0.186569796750462,-0.118213766721921,-0.0055313524188472,0.142386985831063,-0.305146275106406,-0.0968515627764549,-0.29789204242595,0.167013594482734,-0.011357408040338,0.133032048270226,-0.236412420459091,-0.0900356066537771,0.054829908676442,0.0147427166245505,0.252401958325595,0.0690587838194602,0.319926774192834,0.0785421817506806,-0.0327649509400569,-0.18478646454985,-0.273212538327651,-0.407514077316957,0.110415466590431,0.0445606355381723,0.190076009212682,0.274686054340869,-0.317788286850574,-0.0900885021004054,0.0888567938432031,0.467716652072361,-0.264023843599074,-0.240047093291694,-0.0618272206161313,-0.105382842668366,-0.120745191667705,0.12481058456571,-0.0155210353392243,0.282250103208719,-0.159676240386149,0.22819851324695,0.332795480708267,-0.0481424129241472,-0.0306718025520505,-0.388071222434862,0.122913904979466,-0.0386816844700533
