group,AHR,ARNT,ASCL1,ATF3,BACH1,CEBPD,E2F4,E2F7,ETV5,FOSL2,FOXA1,FOXD2,FOXP1,GLI2,GLIS1,HINFP,HOXC6,IRF3,KLF1,KLF4,KLF9,MAFF,MYBL2,NR2F2,RUNX1,SP4,STAT1,STAT3,TBP,TCF12,TCF3,TCF7L2,TEAD4,TFAP2A,YY1
progressive,0.470935943480581,-0.345082372378012,-0.174228690348757,0.0820762892771515,0.151019394006678,-0.43087606212302,-0.199663535655144,-0.0971660003868066,0.436819011555186,-0.0095869801539461,-0.124997590731681,-0.24525060455044,0.188389051341448,0.143413396996787,-0.0998562244095976,0.0449022845985847,-0.310305112737931,-0.111032882395193,0.123065520751676,0.020788094721567,-0.104747540814672,0.0983399163240245,-0.184965129857895,0.165986822206206,-0.200495059444007,-0.11247582073469,-0.152071027033769,0.375995492058083,0.0026413108587402,0.206951597098706,-0.386903127641399,0.499990362926724,0.266747940150742,0.147399819866923,0.40265316646574
progressive,-0.12774683623828,0.0075180435863559,0.128405788265769,-0.154943583554659,-0.193582134257445,-0.0058107587878607,-0.0227038925834973,-0.0415439300967161,0.0758393878910491,-0.0123104219680968,0.110374464604469,-0.0971954240546818,-0.0674227733581167,-0.0779061010681748,0.0462464513837993,-0.0637985372069252,-0.161083818356265,0.0763186257292232,-0.0866521916148519,0.0551123513900199,-0.246567867740567,0.122445267653479,0.0942900446607514,-0.160275104504346,0.0093151854795087,-0.0917740460103375,-0.0984534233798888,-0.0218352740018068,0.281432420467732,-0.130113073064264,0.19768560824681,-0.294222080274003,0.0898570946576411,0.152787013282876,-0.0745813885658421
progressive,-0.185137420031765,-0.103149923802342,-0.138628395416029,0.0136396194151488,0.0883893721504544,0.118601394893255,0.0475623143899132,0.0867417950266266,-0.311498371701757,-0.151615748227903,0.139155040303118,0.0404840138432632,-0.0806249837692485,0.166463268760228,0.0686812575226145,-0.162066508693708,0.0558050316135207,-0.0253804182740973,-0.187997729877237,-0.0395660089942096,0.0541284648628807,0.021007816229921,0.154055708484598,-0.0379377582882567,-0.154954386915777,0.486455601117965,-0.386977696711837,0.0472337652860414,-0.0390683537339332,-0.0991300288843814,0.179020608774387,0.0692562184543901,-0.063496945927696,-0.0116103455382935,-0.0533119237076699
progressive,0.544626511070457,0.002449813779236,0.104756962350914,-0.0461808179578373,-0.068558221433844,-0.0590880457797823,-0.149804284381045,-0.012651277128592,-0.0543346757603692,0.145709073287396,0.0065450248728843,0.116311307936564,-0.0429265877137775,-0.403999887265356,-0.22984372263101,-0.0929101016871454,0.132070557770157,-0.0151742196773575,-0.407254117509416,-0.225126916996361,-0.109656589909386,0.0069106687205314,0.0430728452528364,0.0298365379680089,0.16208991766199,-0.13101019061198,0.40085535017559,0.165673227368932,0.172693589243757,0.137226136021982,-0.255731307044429,-0.0161614580660048,0.0631832568734306,-0.212256253559181,0.247943093089545
stable,0.0428137710464599,0.0599647791486165,0.205566983988437,0.243829358025133,-0.107654129228554,-0.0966744398949024,-0.123951194438976,0.131748365125193,-0.0246576009988245,-0.0435066112861655,-0.159284069944307,-0.0496304887829074,0.0625206776648486,-0.0217073469110623,-0.0153521932144758,-0.0315355970446326,-0.127137666525725,0.0429303975062106,0.124202237835389,-0.084375290190342,-0.0617546987978417,0.0262676391592817,0.0765455036297885,0.242489142097828,0.0915389222265565,0.0630237528175022,0.199073459915875,-0.188542485944315,-0.127123829488128,-0.153208622079156,0.131110873035877,0.0965943827488023,0.0581946266959592,-0.0906484100211717,-0.0519047047480467
stable,-0.230147299791199,-0.0329856577523217,0.09859818189194,-0.0447794771381519,0.423489549879808,-0.269961567394002,-0.510780016815952,0.19947642503904,0.100843521402098,-0.415584565934252,0.0204511078064395,0.200680112199125,-0.0867117711861034,-0.14462764185018,0.0137613849359686,-0.36029597397536,-0.103436078362281,0.589656247546504,-0.378027211756608,-0.0901607978563461,-0.439658309135946,0.0726494644601136,-0.146734094380328,-0.153030304140771,-0.0444901292631315,0.0562376529889584,-0.274521689904323,0.413327652509093,-0.11820439390332,-0.0544436961638321,-0.146988720510346,0.444924440461317,-0.427540420130093,0.16068066195631,-0.0551265571488802
stable,-0.126761222593537,-0.147035329608101,0.0126541548296314,0.0480034104911406,0.0481040945440346,-0.1567925296431,-0.0667535270687174,-0.242438046273018,0.0318390434537959,0.355744218161631,-0.1852083152985,-0.0537057891232277,0.142600654732906,-0.0322600858568072,-0.287242449810845,0.0524792742970645,0.0254959481214743,0.20243901798695,-0.0398159663717155,0.123662899693118,-0.10023097465597,0.0143703602766881,0.121255635519379,0.0020502934407504,-0.073197306453933,0.256849595480435,0.125182313582245,-0.0517699093789477,0.237518257324789,0.226886936648755,-0.014146109431606,0.223312652771018,-0.0268185704526727,0.131099789963697,0.0480217166825759
stable,-0.0175905795695305,0.0435404275415817,-0.0684169142919126,-0.105983545401583,0.246665692635195,-0.042016881830073,0.0751686699882001,-0.143775774581417,-0.258312825288979,0.213014149110876,-0.137624939305206,0.142913848322316,0.0472137306481474,0.0281087102219579,0.0283484713996655,0.151114287590237,-0.225586942007708,-0.0355817727524457,-0.0096309131298556,0.0653890442291334,-0.0046363944195513,-0.218047110541656,-0.0758636739083903,0.130916684582089,-0.224554046807542,0.120807260747357,0.206670088581745,0.0791333284499547,0.216745116298156,-0.0011340602540512,0.0567525835789677,0.0867824181742025,-0.117930126614867,0.0726253805335302,0.0280368830336995
stable,0.101460739895766,-0.408499322702835,0.0901313768801099,-0.110822236228884,0.210258591077862,-0.104692562724269,0.0318763574372479,-0.0735714961547312,-0.0979977055771484,0.0867299989588562,0.0460367766985398,0.286835836604094,-0.0834827620310128,-0.0550129205481323,-0.0667379121135417,0.0352982874909563,0.159417753418035,-0.0548896077534041,0.15934068292133,-0.162115220802715,0.0421729757970552,-0.0076916355711734,-0.0071315899617827,-0.0151417835860041,0.0430156132276981,-0.152132022462842,-0.0994414928820914,0.0272521276349392,-0.132617772697099,-0.199782141559076,0.078288210553086,0.247483640986447,-0.0301191501123706,0.129134186246027,0.223052293530916
stable,0.0949878612406119,-0.0357175064065516,0.125980008103937,-0.254097150649176,0.204795159921955,0.0843909281804487,-0.0677597331683711,0.0334472632457211,-0.285096692441363,-0.138344329162271,0.169654457966689,-0.240704934478935,-0.0444731021799175,-0.219548043002922,-0.0899593096140167,0.126305384973893,0.161083735414889,0.0175185864755944,-0.0403911014477402,-0.0268879613445594,0.0714941722440044,-0.224184663399797,0.0260893090273942,0.078075658931754,-0.230847494305036,0.322182260687503,-0.0188792533863201,0.0328112993635341,0.0543823068558552,0.0472018309302317,0.203715500308009,0.144526489691438,0.0421510945170485,0.254126730364627,0.0539534009818221
stable,-0.0082346832533445,0.0905610793465992,-0.0470266531660708,0.0181367395975488,-0.017560912841585,0.0883611566672385,0.0580935866011496,-0.14615540952677,0.0681314851654455,0.0395312881902163,0.0793150265239659,-0.0329435415875407,-0.0777943149450636,-0.164823496569279,0.055436849376348,0.0670603752707404,-0.0498649140655083,-0.0518977387927208,-0.0297037647455314,-0.0742828536628709,0.0291567894345429,-0.165891000033363,-0.0033058947367441,-0.0148993670426208,-0.148806136033869,-0.0216518073103633,0.0297518504871568,-0.0120382654159113,0.0532369266969873,0.185142126693079,0.0690811785625466,0.0244311631763097,0.0907750608968321,0.0262956878078334,0.116861575728595
stable,0.31959474817136,0.0041766155025744,0.412978734415224,-0.416476989162593,0.307561716645627,-0.40865043672657,0.110975179411794,-0.41752505658909,-0.323241186491841,-0.422195012342004,-0.428019546196047,-0.425149453675169,0.415743116285598,-0.0838513644490365,-0.410883996619286,0.433204287622131,0.404837330693478,0.410176178259336,-0.321915677862985,0.424029622890541,-0.336907329952389,-0.40853689300403,-0.403523583613334,0.425990935767385,-0.403574450818931,0.0052089929036827,-0.0897461690788861,0.220027614273993,0.41457506912158,0.41979738780025,0.421625502630513,0.325449408307027,-0.333540900075864,-0.413826246540029,0.317226939454107
