group,AHR,ARNT,ASCL2,BACH1,BACH2,CDX2,CEBPB,CTCFL,E2F1,E2F2,E2F3,E2F4,E2F7,EBF1,ELK3,ESR1,ETV6,FOXA1,FOXA2,GATA2,GATA4,GLI2,GTF2B,HIF1A,HNF1B,HOXA1,HOXA4,HSF1,IRF3,KMT2A,MAF,MAX,MXI1,MYC,NFE2,NFIC,NFYA,NR2F2,PBX1,RUNX1,RXRA,SMAD3,SP4,SPI1,STAT1,TBP,TEAD4,TFDP1,THAP1,USF2,ZBTB33,ZNF143,ZNF76
progressive,-0.181843302366896,-0.226138149394794,-0.0914522022759829,0.0669234680443782,0.182164100701917,0.306683208280064,0.139349861374116,-0.213627014328976,0.0311174384970358,-0.206569450958514,-0.123902187703106,-0.136832828283952,-0.459901428445088,-0.195292155642776,-0.205927854288472,0.224410773744681,-0.0060458147753955,0.232850237635233,0.129849295298495,0.140707085099205,0.0114993864707523,-0.252394259276512,0.122791731928033,-0.395001457590842,-0.0588048024888471,-0.225817351059773,-0.156796355440258,0.0108577898007103,0.0495756811582433,-0.0402478526476331,0.458692265490008,-0.189493108817397,0.136882181873955,0.0949809839612138,-0.181448473646871,0.470043591190751,-0.0173971404761381,-0.32817669672647,-0.0937471442111331,0.0995215142415108,0.336246008691998,0.122668347953025,0.0116227704457604,-0.35583938392328,0.0157684720060316,-0.463652301285333,0.0285510518168679,-0.400060200566173,-0.149936206429809,-0.0939198817761444,-0.0017520524451146,-0.337948707547109,-0.469081196185688
progressive,0.202247800418061,0.355745610579218,0.38497756031994,-0.483530131616593,-0.228712940101019,-0.183571832528155,-0.0524190209856774,0.0222247025292115,0.193706778065834,-0.351986357783344,-0.341430375932527,-0.0966278338651643,-0.111755067115764,-0.129288222155724,-0.0790044567581035,0.0116687206783952,0.0357279385719935,-0.197496104884075,-0.188864860464747,0.283748401032625,0.357159089630467,-0.106371817112072,0.163301941452799,-0.0211420377239995,0.138310428865823,0.0227660349318174,0.130400960983303,0.252681935927517,0.189225748733151,-0.0535618338356233,0.287176839582463,-0.0859214819025131,-0.0075786536364834,0.0502536913752535,-0.365609889915594,0.0555767933342122,-0.0298635042104289,-0.0100747974929443,-0.0858914078801461,-0.183782350684724,0.268891833983328,-0.0453516257294329,-0.117288687231292,0.0034585125722047,-0.190097895381794,-0.133859473555508,-0.0254726969448472,-0.146941673285152,0.0938008757626665,0.0973195363796053,0.259568887049559,-0.35803123627911,-0.116296244493181
progressive,0.203155205132977,0.0756907288679423,-0.164763055247948,-0.0380406449522063,0.11407311472706,-0.137379844578425,-0.166081198746035,0.0532334692709006,-0.0468429143116555,-0.0124198409597552,0.170445718328591,0.0126883516723286,-0.0292676676704924,0.369695313096865,0.0357851549665904,-0.0140650793258863,0.217630373547158,0.150849318323694,-0.125287098486713,0.234985929605306,0.19089158858781,-0.10748727924958,0.230758106385515,0.168297632628004,-0.0013962557053812,0.0690853653386385,0.270678326325735,-0.355513065460038,-0.10315205174476,-0.108639434307167,-0.0283547312477431,-0.141607667798216,-0.229669417496354,0.0660731633448614,-0.0433473930352464,-0.190164168657384,-0.0603026240310128,-0.0299902055879624,0.0741821868645758,-0.377735988435197,0.0080260292994644,0.0610935101298652,0.0432936908927317,0.0196208100696762,-0.243563626368785,0.313976899231422,0.0327875990116809,0.268588824780619,-0.196950166666056,0.051890915708034,0.418881593627342,-0.248992424775722,0.0849030873156853
progressive,0.37813787324329,-0.114827400580313,-0.0322548878034587,0.0121278378141005,0.0718085959327286,0.232382643100575,-0.146234445618652,-0.390450024701982,-0.377031991375743,0.145939543787306,-0.184719134609293,0.0692650676373701,-0.108634462122049,0.201491676267092,0.179521489831821,0.175171687819469,0.410024133757567,0.0479584103226283,0.0817983954695712,-0.0107639168441256,0.398154335045894,-0.36538336903758,-0.157035225191696,0.100008583555181,0.353587295783743,0.219996766184047,0.365973172700272,-0.114790537851395,0.207758340183192,-0.477151163117679,-0.0279050857911065,-0.164444633704262,-0.181954429940425,0.22014421709972,0.16050032171001,-0.0260988120741128,-0.224088529093972,0.0189474426639746,0.105427404706162,0.230428918467909,-0.195298737808827,0.372313562074209,-0.28564928638743,0.339800635168322,0.132005432256212,0.230760683028173,0.187152074717897,-0.236732445112928,-0.392846102081667,-0.0213066573147418,0.13539680331669,-0.211628926719607,0.043129392834339
stable,0.40293205827612,0.0824756678485956,0.32240226470871,-0.149101251008637,-0.38560791670483,-0.352616457605648,0.354825556330179,-0.399298567658164,0.36526712368282,-0.377796607186074,0.0364650284515583,-0.21710752087151,0.32445442206702,0.278215323719154,-0.270299717722846,0.410968846846346,-0.223994068289305,-0.358275286487687,-0.411775406272748,-0.415802243606044,-0.0221009202431743,0.113931485478296,0.404424987854794,-0.44692133260822,0.427536093980544,0.068747271503386,-0.0147514951250059,0.303467984183973,-0.0778717233395118,0.0771764134891648,-0.352775385571442,-0.367214984563578,-0.403362157083549,0.408328656014599,0.302650498459922,-0.200118121328173,0.378906123047271,0.0306691241990225,-0.460177911554979,0.0109620564406145,-0.350875203080422,0.114375490482732,0.362847445403612,-0.0757103030047187,0.429071735450025,-0.201253462983811,-0.0418149411000858,-0.229382719629494,-0.158227689444335,-0.374471039501842,-0.0479733997745884,0.0608664309995952,0.0582888180543801
stable,0.0367735664750435,-0.0205899418992419,-0.130387463805758,0.123993071911584,-0.286282738185732,0.573297924897525,-0.12056335262289,0.180938038270978,0.0805577116995183,-0.0798252631734583,-0.145687499683456,-0.349808115112586,-0.136456323021684,-0.151686601896899,0.359946132806622,-0.255647787929096,0.11835438087763,-0.268320310046642,-0.0097427280133058,0.0377501645097902,0.133782304593211,-0.318533725666532,0.208317661745125,0.127969221053052,-0.283736607595143,0.352493759708139,0.114482867239884,0.170939534581905,0.378594504803451,-0.112785446846158,0.174636655713446,0.0382384635271635,-0.3070935772595,0.422029865015517,0.108693036033886,-0.218909099955294,-0.34594822764192,-0.326020977266257,-0.103507765516065,-0.275900570983009,0.274517057100451,-0.299524942490214,0.12607415581896,0.104728513059498,-0.0325532678248883,-0.0181251944782146,-0.371118879370807,-0.107076998809722,0.169579273033508,0.123376885056327,0.202992877222339,0.107542045492935,-0.0205666895650812
stable,0.121882742402558,0.0823081375881076,-0.0491810807490448,0.0314966424085049,-0.142077648417423,-0.128191334602615,0.0775095314799884,-0.0463834378057012,-0.147797994501909,0.0435209488338694,0.0301348758102548,0.126347854649882,-0.0720068827768554,-0.022121759432797,-0.0402879111278199,-0.122804482378925,0.149886962991061,0.0154426184985228,-0.0511588846179318,-0.0381109373142909,0.128849058605851,-0.157469316464991,0.105115412179207,-0.0527151893016462,0.0818588472478687,-0.128524828463411,0.10061787691764,0.0579491901724713,-0.0055535991540878,0.101155172582256,0.148390872476658,0.029500311102907,-0.0295281022579733,-0.0508346544754913,0.0028346978167654,0.13824246901827,-0.0881118571377924,-0.0155815742738545,-0.185209521080364,0.0657168180135099,-0.101155172582256,0.0356189970766769,0.0204542901288173,-0.0414597714997834,0.0016813648815128,-0.142753899857371,0.111762130099237,-0.146246321677373,-0.059533286011252,0.0244330571624799,0.0471893813026247,0.0484075602663654,-0.104888451079499
stable,-0.0165298480608073,0.125305847276066,0.0575236648220364,0.0410846457733647,0.0269008698101044,-0.0689051593313416,-0.109804018488974,-0.123929994171785,-0.120253483476025,0.34430285271783,-0.125659873993821,-0.0283128480896663,0.0681609807205491,0.152269678105946,-0.169235092565858,0.0265829682676299,0.143046404782725,0.0503378513846752,-0.0748451702954344,0.020654310930054,0.170813246651713,0.112928330076865,-0.0761394837183662,0.0337171743117323,-0.232436602794232,0.122528337370875,0.071305935265743,0.189439387026695,0.0864764445881124,0.153118103651121,0.191028894739067,0.0325116256052057,-0.132911744894554,0.127169906320575,-0.110428467947406,-0.11374682333395,0.0380872883728911,0.0071249167133158,-0.0360942108452346,-0.0285894637175337,-0.131055943032966,0.0904223458766835,0.0225348843404063,-0.0731194190648587,0.0972923220673007,0.0864403194128312,0.0724805195363143,0.121565343412665,0.0634626436382641,-0.0494047897145553,-0.0546986761150474,-0.0082324113726505,0.257571467607019
stable,0.0863121577935377,0.0839320346543826,-0.0195640890998686,0.0612397837144816,0.0126852716757169,-0.0369991449741632,-0.208347086833868,0.200401137276996,0.0261499682915088,-0.129201453657127,-0.383529380915551,-0.264821393230173,0.0906957692014762,0.0602458861398893,-0.0241360179429929,-0.112326119048523,0.222062873363241,-0.0173618213161668,-0.0872903622485312,-0.348402948213515,-0.128301714800127,0.0837541792989293,0.0597803235917909,0.120894562349482,-0.178844021988076,0.0417175429335432,0.0641273177206654,0.0981343078913193,-0.174031465311103,0.0143696665126575,0.161780369944287,0.0167288654923475,-0.0729311578156062,-0.114292990038243,-0.233989644258348,-0.042967761461583,-0.0299843205134884,0.36458778555977,-0.0131769894231468,0.106388888800301,0.126423771488135,-0.0998134716883936,-0.211370627876574,-0.0083330465069761,0.076692275479458,-0.0579233044392632,0.0749764944033198,0.1010689212563,0.310477909183021,0.0118273811376478,-0.0201708897243565,-0.188442980142691,-0.134354027925407
stable,0.14502630766712,0.0767470080425631,-0.107556324561693,0.162051329883217,0.0077209969173,-0.150178617021992,-0.006974285416594,0.0767470080425631,-0.0643515971308434,0.0470801601195136,0.0463259815038005,-0.351253089932104,0.0329299771811348,0.0929954502979257,-0.223087527950926,0.0862377112165364,0.170802788671491,0.0360512312540859,0.0706314408517809,0.152709969009385,0.0121191276564584,0.0204524280043375,0.0091397487686414,0.194115121723533,0.124387201787606,0.0591619522009367,0.179128621904363,0.125335525393503,0.0931223912530458,-0.133892839191594,0.0642097219457093,0.0088634655133802,-0.0256420729342442,-0.15147789503322,-0.0592067548909791,0.0340500444321938,-0.163246068284347,-0.0958030855405803,0.0234019384321262,-0.0185632479075513,-0.0274416476509456,0.040792849283569,-0.0118727128612255,-0.0975951931422747,-0.135177182972808,0.099125951718722,-0.145944762812988,0.0486631885010103,0.0714528235025575,0.0255450004391524,0.180256156270429,0.0734241418644214,0.145944762812988
