group,AHR,ASCL1,ATF3,CDX2,CEBPD,CLOCK,E2F2,E2F7,EBF1,ESR1,FOSL2,FOXA1,FOXD2,FOXP1,GLIS1,HINFP,HNF4G,HOXA4,HOXA6,HOXC6,IRF3,KLF1,KLF4,MAF,MAFF,MEIS1,MXI1,MYBL2,MYOD1,NFATC1,NFYB,NR2F2,NR3C1,PBX3,RUNX1,RXRG,SETDB1,SIX5,SP2,SREBF1,TBP,TCF12,TCF3,TCF4,TCF7L2,TFAP2A,THAP1,USF1,ZBTB7A
progressive,-0.0444752819513855,-0.178961210365597,0.105526400296354,0.006938722211267,-0.0624484999014038,-0.127884505199325,-0.142532918756445,-0.16590292064856,0.130245598173993,0.357536936163901,0.0578467778793482,0.0399458382856973,-0.195055191050064,0.134726856268769,-0.142026970261873,-0.0147929702698541,0.281813311476358,0.208788078759863,0.0280921878414494,-0.351658296512689,-0.0533655197845715,0.384183556878003,-0.0955038015467456,0.03850027115835,0.210546852098136,0.129739649679421,0.347345687916103,0.053991932206422,0.0776028619530947,0.289330260538564,-0.164095961739375,-0.0895528835391658,0.163373178175702,0.116777731104207,0.0299232395360893,0.0252010535867548,-0.0113477019496764,0.300750240844608,-0.291137219447748,-0.225098894513432,0.069820892250875,-0.109525802682014,0.0392230547220237,0.0254178886558569,0.197054892242894,-0.0378979515219553,-0.095335152048555,-0.0218762491938559,0.0804939962077893
progressive,0.0337081849554818,0.055662472374313,-0.247418077573237,0.0004982949080375,0.0372841837072808,0.0685595170529321,-0.418245296634583,0.0653059444180987,0.0724872533868752,0.000820721025003,-0.271746593671541,0.186860590514084,0.0079727185286009,0.0911000337753369,0.0702009591029382,-0.0454913939573111,0.302904681156477,-0.0443482468153426,-0.018583468923283,-0.0802547916592254,0.136444870406755,-0.223968905430293,0.130436020045125,-0.175487742024756,0.226577625831195,0.0723700075261605,0.0852963636699583,-0.110826649840588,-0.288600686149282,-0.0136884542384435,0.190231409009632,-0.221858479937428,-0.118887302764725,0.0775581368627868,-0.0495070646867902,-0.102765996916452,0.116249270898644,0.106136815412,-0.0674163699109636,-0.226870740482982,0.318557003561892,0.165228729212218,0.126273791989753,0.0406550022028289,-0.0858239700431746,0.280012426851928,0.0988382605825084,-0.0189058950402485,-0.108305863835222
progressive,-0.0336599744355713,-0.186889499143054,0.18170847030739,-0.149433286989186,-0.0434203642421123,-0.340037846440209,-0.120534128912284,0.0714599967978897,0.268319991985982,-0.291164270280743,-0.0678117884748969,0.119177988645622,0.0264065340656418,-0.0838610400109949,0.169813592123392,-0.0041734739192352,-0.0420260228411779,0.0413670532749829,-0.12914848469066,0.0454163735078336,0.0083803738309586,-0.0899779966363272,-0.162216341545012,-0.0377952472205344,-0.0118566770497267,-0.0346054525088077,-0.181030400174059,0.187610545552442,-0.138116200961053,-0.249071395454589,0.197647893582456,0.0140150411361047,0.111537761791187,-0.0321367042064683,-0.149237506176041,-0.0049470468882468,-0.0233122421895956,0.112005725686021,-0.0714552216561057,-0.274661380275163,0.176646820016327,-0.22887732084996,0.139558293779828,0.005004348589655,-0.172077009329018,-0.326256787251521,-0.201148072510144,0.123747799332931,-0.0080556641896451
progressive,0.467473734597919,-0.208199552327492,-0.0918548684192944,-0.0570706614638164,0.0186021459834592,0.179447497564709,-0.0494130790395575,-0.0737945325130234,-0.0710854821270827,0.000469568733563,-0.0065017209262575,0.026187487064093,0.103377362727495,-0.0510385092711219,-0.0833303898715345,-0.110890462464504,0.189019475595033,0.117500545406199,0.254325650232109,0.123532697598894,-0.0106555981846999,-0.355427410635414,-0.147661306369672,-0.0305580883534106,-0.0537475596570626,0.243164362642033,0.105725206395311,-0.0316055878359743,-0.224851182033074,-0.138125449011161,0.0322196392567875,-0.0518692847228104,0.103594086758371,0.0287520547627835,0.178219394723082,0.206574122095928,0.0227199025700889,0.13057622860234,-0.211378171446996,-0.0986094340482398,0.256962459274424,0.118006234811575,-0.197038264737417,-0.147444582338797,-0.0371320506232932,0.0539281630161253,-0.30478622875423,0.15232087303349,-0.523930344640922
stable,0.267932897073317,0.256009237429628,0.278568008820368,-0.237679571100998,-0.245351892673107,-0.142351193064374,-0.343891490599179,0.32948160050526,0.06975848384166,0.443155111311884,-0.0200116418276179,-0.290870596277623,-0.0189541238989437,0.272372732399095,-0.15852715743223,0.146173337387937,-0.0689822618154028,-0.0599807929380586,-0.184285548881391,-0.386657167639834,0.0082474798605562,0.138733979088963,-0.13648747847997,-0.357305728529903,0.133718018822153,-0.232826975121158,-0.197123661871083,0.282614416543797,0.082889492564796,0.134641172041425,-0.378982912762554,0.0512171205967784,0.317570507345184,0.239895138827251,0.0152914772520089,-0.144125000558996,0.128578327024382,0.0647889228989596,0.082319167539277,-0.1600960345787,-0.237397308545995,-0.103026799228545,0.0929020800467043,-0.264387215389243,0.320873559230266,-0.2131004958063,-0.0744979814689815,0.168169516973844,-0.140729150025694
stable,-0.220588211430495,0.183732704457416,-0.186695219800801,0.110952442458222,-0.282494566537108,0.0818607687988436,0.253334789076732,-0.025209757002528,0.132575399274888,-0.0766281267555454,-0.2697137532166,-0.0351188600476459,-0.0822807422383274,-0.14576483540138,-0.10839854992082,-0.324866481390974,-0.153188149710093,0.254594709395183,0.249600430655376,0.047695361965161,0.444842677481348,-0.150066725497714,-0.0464013897462109,0.554830316092107,0.0165832755428606,0.0825872093428156,-0.302301421993844,-0.116003474365527,0.0877744488521156,0.0712025239427546,-0.0970025138872598,-0.0442220681142949,0.280485504407685,0.162393513478238,-0.14186021747753,0.0615998880021248,-0.162484318546235,0.27414050028143,-0.157478689172928,-0.454547469123474,-0.109363353768283,0.121236116408825,-0.238578965527301,-0.323731418041018,0.30110960547639,-0.034415120770673,0.234731100770949,0.300485320633914,-0.0315547611287833
stable,0.200114655379695,-0.0932584562321115,0.0168706039097547,-0.212930347256478,-0.12376296726722,-0.105820998639724,-0.10299114921649,0.0674417309029022,0.144787934787121,-0.0504761959422083,0.147983946835405,-0.124992550403194,0.0327828562576477,-0.0927250341363583,0.0239181043104267,0.129341296641453,0.144584511106537,0.192890854455851,0.168240424895322,-0.113650550079085,-0.0835257632477327,-0.0732777302725413,0.12537227460695,0.360010188844844,-0.0652221525214205,-0.277171545584861,-0.140118231186162,-0.1102104296141,-0.0022376604864224,0.154841585134199,0.0639518846493302,-0.0349301062193662,0.032421214158832,0.164497429172579,0.134639353389104,0.147332991057537,-0.227201648580995,0.316057112260025,-0.0923633920375426,-0.0962872088096934,0.0313362878623847,0.132053612382571,0.166292078087952,-0.0531387858947393,0.370683151286144,-0.045716081816546,-0.0890091615710265,-0.123098449910646,-0.254446860200526
stable,0.0199958098374022,-0.0322310535346456,0.027067656924608,-0.110583326315377,-0.192614756239855,-0.286962279489531,0.0243507101678862,-0.161043475595067,0.0363104662439483,0.0022338452760997,0.0043049931527337,-0.104597459416016,0.274644189877223,0.117656171546138,-0.0900864484133628,-0.102664055349973,-0.276450829711781,0.186174734022967,-0.0598846207260411,-0.190096440050579,-0.0293374353686879,-0.135728558753047,0.165826579510648,0.370834286129437,-0.203588346483573,0.214540975712636,-0.180309642493761,0.0594224802600741,0.131519387381594,0.0102938544827599,-0.0981714112088981,0.116656031704024,-0.191501826176025,-0.143895369320093,-0.428161663067557,-0.071999089053129,-0.191997903522862,-0.224164077726433,-0.0421186635905187,-0.111929821971078,0.40137348633835,0.155653500398044,0.112969887555393,-0.269066563691858,0.205430919486111,0.240149346759827,-0.139894809951635,-0.206208473315459,0.100554978018249
stable,-0.064176435097844,-0.039321217406261,-0.167972512071587,0.154143825631053,-0.112101381705038,0.0012948587157194,-0.198067861128347,-0.0593510631650458,0.152206595599332,-0.148989680977466,-0.0750562831350021,0.0727599321313435,0.0281581190250392,-0.284919497876856,0.0219620177486474,0.0622290889824066,-0.042603886572284,-0.021228601679197,-0.0765079411483282,0.229473243026402,-0.099618134398805,-0.0103436956001806,-0.142120860133923,-0.111292095007713,0.0771806607154793,0.0064793516204554,-0.0487392913463765,0.032052811255914,-0.175316788849809,-0.205842071464522,-0.237151350567269,0.259578708166878,0.0937609219269179,0.0020333328270281,-0.07882452431942,-0.221668684439077,0.20711163997095,-0.0622037987731152,-0.216595468455223,-0.0107635130744177,-0.0878126647015818,-0.0459826585336144,-0.0467767711053642,0.0770339775015892,0.325161278901324,-0.125333219206295,-0.0302319161869336,-0.0958448351725288,0.376394184883832
stable,0.113108603636242,0.156351958350797,-0.352074732187981,-0.0250409699529361,-0.0885172543427566,-0.190726182960388,-0.076754597735846,-0.050807134517889,0.172792120205216,0.0699450203290093,-0.0735854972813331,-0.0442223674407775,-0.0581316000992575,0.0358608735642251,0.119221994215543,-0.0755217668954176,0.216332804710697,0.436980517362894,0.362321732055776,-0.113500208726731,0.0971108104951543,0.0569930445583913,-0.0153668738286336,-0.155887833799107,0.0135031236757507,-0.0896703137758632,0.0728603026693164,0.0827809649617046,-0.149556884836201,-0.223011847087371,-0.220169084208266,-0.193975054822223,0.245710438443493,0.102738320684404,-0.0757175694406621,0.332559745178612,0.0966394339973435,0.0865084652674704,-0.250322676175919,0.239691323163755,-0.057587704140245,0.0341421623337455,0.0294501531939976,-0.109823472043807,0.105791390000994,0.0710835758698755,0.043504424774881,0.129614033005742,-0.0345555232625951
stable,-0.0100360781693439,-0.0270324929810432,0.0738189621428098,-0.155188001440539,0.150478235805616,0.00692770278,-0.128965527542958,-0.139120486210882,0.158246260541266,-0.0306350382860533,0.0410265924560533,-6.17712394582775e-05,-0.0064323673692496,-0.0326653307225876,-0.127604229284708,0.112282630908887,-0.112863047460778,0.0615311474709491,-0.0134381583198857,0.0766919075251618,-0.0853911628330219,-0.0546477335041456,-0.0969423846117198,-0.0697828526665077,-0.11325698479921,0.0407830039834726,0.021736483318809,-0.0078577678571265,0.0881662066283079,0.0075116158171433,-0.109794298904294,0.0680450994960871,-0.0765240762330488,0.148176383014482,-0.0584833778259794,-0.0029393786021467,-0.0876801951782305,-0.111209209936414,0.0211245983996468,0.0912524376110535,0.0371746312030419,0.294140656359308,0.134459671369492,0.0019720176823284,-0.0310114931982235,-0.0188472210052793,0.0257469519032605,-0.110532057292541,-0.252957887561983
stable,0.502484683928778,0.571817959945247,-0.586460365958596,-0.545803287851227,-0.614487962473587,-0.269012501658816,-0.557302637428283,-0.599584562084372,0.531680222035822,-0.562621204174031,-0.615910247628663,-0.609104182447923,-0.584405676787238,0.573590842993647,-0.612998086225862,0.572333427368986,-0.56574761592119,0.572230333884238,0.546429041054665,0.540258722953655,0.605978618237975,-0.51611986259388,0.601916890320729,-0.0304586746078848,-0.532243080915327,-0.500823263795093,-0.534811424722499,-0.603510248507757,-0.525347706500883,-0.507409334212593,-0.578053008700817,0.61291250851016,-0.511328393365835,-0.529295487748529,-0.585578303376658,0.549325946787652,0.548355846277827,0.540378390499435,-0.564535425823865,-0.531548841996627,0.558063937728875,0.617827341487937,0.610785131251531,-0.506821943839343,0.519424716238196,-0.593538384642205,-0.50315204885505,0.568104958276649,-0.481742952827265
